baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1.1	U2AF84_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_201200A	196.388728336089	-1.09488051667984	0.369275409234686	-2.9649429377086	0.00302739077749815	0.0733871960795311	103	118	324	285	115.681737260959	134.444770902739	220.263441208419	315.164963972241	92.66	UP_pEhEx_DOWN_U2AF84
EHI_049660A	85.7321549586838	-1.40139183979297	0.473091592288842	-2.96219984171133	0.00305449463020233	0.073388963902649	43	40	137	141	48.2943174972935	45.5744986110979	93.136084708498	155.923719017846	92.66	UP_pEhEx_DOWN_U2AF84
EHI_140540A	6885.04010379331	-0.897545834958445	0.303745072123041	-2.95493134649067	0.00312738635303214	0.0744811749866865	3436	5056	12921	8262	3859.05290513257	5760.61662444277	8784.02445633944	9136.46642925845	92.55	UP_pEhEx_DOWN_U2AF84
EHI_031240A	131.454772934696	-1.37361119069977	0.466011966177874	-2.94758780974193	0.00320263781066966	0.0754336191837315	57	72	191	226	64.0180487754821	82.0340974999762	129.846658243234	249.920287220093	92.46	UP_pEhEx_DOWN_U2AF84
EHI_054940A	52.0920791561019	1.46132029607306	0.49609722023705	2.94563290512855	0.00322294652866035	0.0754336191837315	70	65	38	27	78.618656390943	74.0585602430341	25.8333665614812	29.8577334289492	92.46	DOWN_pEhEx_UP_U2AF84
EHI_005010A	122.122208405108	-1.25704993891123	0.427714767363946	-2.93899120355038	0.00329282419434908	0.0759012137911732	57	70	198	190	64.0180487754821	79.7553725694213	134.605436294034	210.109975981494	92.41	UP_pEhEx_DOWN_U2AF84
EHI_013340A	73.0498542235081	-1.34121368778137	0.456596409006524	-2.93741619803718	0.00330959606294124	0.0759012137911732	40	33	136	106	44.9249465091103	37.5989613541558	92.4562592726696	117.219249758097	92.41	UP_pEhEx_DOWN_U2AF84
EHI_198930A	847.897109912836	-1.15815192024239	0.394491609087246	-2.93580875629285	0.00332679353265179	0.0759012137911732	373	553	1232	1361	418.925126197453	630.067443298428	837.544936940654	1505.05093321481	92.41	UP_pEhEx_DOWN_U2AF84
EHI_181250A	929.502169449877	-0.771040698140109	0.262935630850397	-2.93243139260502	0.00336319221840187	0.0760922239413424	591	623	1669	1094	663.766084672104	709.82281586785	1134.62865239769	1209.79112486187	92.39	UP_pEhEx_DOWN_U2AF84
EHI_092470A	11309.2926776218	-1.04025316943746	0.35574191786089	-2.92417934803018	0.00345365696594826	0.0774932120871861	4960	8100	18512	16144	5570.69336712967	9228.83596874732	12584.9284680563	17852.7129065539	92.25	UP_pEhEx_DOWN_U2AF84
EHI_006850A	49.5687580159442	-1.94333079974137	0.668189138231489	-2.90835436937036	0.00363336359011872	0.0808572307145272	20	16	61	105	22.4624732545551	18.2297994444392	41.4693515855356	116.113407779247	91.91	UP_pEhEx_DOWN_U2AF84
EHI_098440A	802.849782318751	0.960234793053617	0.33178028110798	2.89418885850272	0.00380139444962716	0.0832321446027236	751	1121	726	540	843.465870708545	1277.22532357602	493.553266411457	597.154668578983	91.68	DOWN_pEhEx_UP_U2AF84
EHI_118750A	13785.6653692692	-1.44527548855231	0.499179479417393	-2.89530228734389	0.00378793565670014	0.0832321446027236	3655	9396	19632	24403	4105.01698726995	10705.4497237469	13346.3329561842	26985.8618098758	91.68	UP_pEhEx_DOWN_U2AF84
EHI_024230A	1414.09497666277	0.923513231457999	0.320531574058333	2.88119270050423	0.00396173345030475	0.0855001886109826	1497	1776	1719	708	1681.31612310345	2023.50773833275	1168.61992418911	782.936121025778	91.45	DOWN_pEhEx_UP_U2AF84
EHI_151350A	48.9051248853165	-1.72547202838898	0.59897719862213	-2.8806973493452	0.00396796455432184	0.0855001886109826	12	28	99	75	13.4774839527331	31.9021490277685	67.3027181470168	82.9381484137477	91.45	UP_pEhEx_DOWN_U2AF84
EHI_055430A	63.544772628991	-1.54770508386816	0.539982498332582	-2.86621342107815	0.00415414085353365	0.0888070269082194	24	33	100	110	26.9549679054662	37.5989613541558	67.9825435828453	121.642617673497	91.12	UP_pEhEx_DOWN_U2AF84
EHI_099340A	1519.64874743952	-0.926888667171005	0.324203330959066	-2.85897330057979	0.00425014555029349	0.0901495716331782	807	1043	2397	2129	906.3607958213	1188.35505128438	1629.5415696808	2354.33757297158	90.99	UP_pEhEx_DOWN_U2AF84
EHI_157360A	59.2909480550753	-1.8203829498388	0.639771397608807	-2.84536469845733	0.00443606008582094	0.0933635901783245	12	34	98	107	13.4774839527331	38.7383238194332	66.6228927111884	118.325091736947	90.66	UP_pEhEx_DOWN_U2AF84
EHI_169350A	1413.85424666833	-3.1651211831951	1.11544718823636	-2.83753566872089	0.00454632667870735	0.0949482840976189	153	347	1248	3834	171.837920397347	395.358775451274	848.422143913909	4239.79814691078	90.51	UP_pEhEx_DOWN_U2AF84
EHI_066770A	790.204733297662	-1.13728872459955	0.402681094737814	-2.82429132994196	0.00473852922968609	0.096730126756374	287	584	1430	1086	322.336491202866	665.387679722029	972.150373234687	1200.94438903107	90.33	UP_pEhEx_DOWN_U2AF84
EHI_068610A	110.940626273274	1.09843850103985	0.388864755551516	2.82473144032292	0.00473202598013737	0.096730126756374	124	143	96	69	139.267334178242	162.928832534675	65.2632418395314	76.3030965406479	90.33	DOWN_pEhEx_UP_U2AF84
EHI_174180A	790.204733297662	-1.13728872459955	0.402681094737814	-2.82429132994196	0.00473852922968609	0.096730126756374	287	584	1430	1086	322.336491202866	665.387679722029	972.150373234687	1200.94438903107	90.33	UP_pEhEx_DOWN_U2AF84
EHI_007510A	29735.2741573279	0.843006753005603	0.299698604463329	2.81284844323909	0.00491047893074069	0.0975848239629099	32508	34983	37214	15620	36510.5040279539	39858.3171228009	25299.02376892	17273.2517096365	90.24	DOWN_pEhEx_UP_U2AF84
EHI_007620A	7112.51775210602	0.84357485505232	0.299812159328411	2.81367792734609	0.00489782727721106	0.0975848239629099	7739	8407	8869	3753	8691.85402585011	9578.6202455875	6029.37179036255	4150.22494662393	90.24	DOWN_pEhEx_UP_U2AF84
EHI_056690A	187.410513533315	-1.10278932268207	0.391699988987031	-2.81539278449809	0.00487176497466306	0.0975848239629099	87	123	312	271	97.7117586573148	140.141583229126	212.105535978477	299.683176268342	90.24	UP_pEhEx_DOWN_U2AF84
EHI_194075A	212.90808193588	-0.904687412428667	0.321729207978593	-2.81195300269058	0.00492416975429784	0.0975848239629099	128	134	397	258	143.759828829153	152.674570347178	269.890698023896	285.307230543292	90.24	UP_pEhEx_DOWN_U2AF84
EHI_172960A	302.477667740096	-1.24936231743671	0.445470925555165	-2.80458778736165	0.00503809659245123	0.0991190742645296	141	175	393	529	158.360436444614	199.388431423553	267.171396280582	584.990406811634	90.09	UP_pEhEx_DOWN_U2AF84
EHI_057850A	642.122983947925	-0.878051374124669	0.313474646753893	-2.80102835497897	0.0050940042911088	0.0994979974846072	335	464	1149	798	376.246427013798	528.664183888736	781.119425766892	882.461899122275	90.05	UP_pEhEx_DOWN_U2AF84
EHI_025450A	1929.49993792115	0.858638587475421	0.3079127503725	2.78857756438041	0.00529400686784879	0.101916077133864	2378	2023	2386	1013	2670.78806996661	2304.93026725628	1622.06348988669	1120.21792457502	89.81	DOWN_pEhEx_UP_U2AF84
EHI_097930A	66.5605892828166	-1.44456321996489	0.518582379250801	-2.7856002783046	0.00534287112887999	0.101916077133864	32	31	103	113	35.9399572072882	35.3202364236009	70.0220198903306	124.960143610047	89.81	UP_pEhEx_DOWN_U2AF84
EHI_126870A	38988.4113283433	-1.25678007756411	0.450317238894077	-2.7908771173198	0.00525654247969768	0.101916077133864	11410	29134	68859	57090	12814.8409917237	33194.1860633932	46812.0996857114	63132.5185725447	89.81	UP_pEhEx_DOWN_U2AF84
EHI_162230A	42.4574659755917	-1.92982771179351	0.693164964883704	-2.78408143740688	0.00536795544388307	0.101916077133864	12	19	55	88	13.4774839527331	21.6478868402715	37.3903989705649	97.3140941387973	89.81	UP_pEhEx_DOWN_U2AF84
EHI_095180A	649.560816408346	-0.776985390870277	0.279745209812208	-2.77747522966297	0.00547830155307506	0.103148598354727	414	432	1111	801	464.973196369291	492.204584999857	755.286059205411	885.779425058825	89.69	UP_pEhEx_DOWN_U2AF84
EHI_141810A	314.022778906946	-1.11987255046709	0.403460674585807	-2.77566717404802	0.00550885700237034	0.103148598354727	125	224	537	448	140.39045784097	255.217192222148	365.066259039879	495.417206524786	89.69	UP_pEhEx_DOWN_U2AF84
EHI_075530A	50.7707606790226	-1.44903766492783	0.524208605533608	-2.76423860583672	0.0057055800593105	0.10610034151389	25	23	92	78	28.0780915681939	26.2053367013813	62.5439400962176	86.2556743502976	89.39	UP_pEhEx_DOWN_U2AF84
EHI_049690A	2427.11668113283	-0.910565369619031	0.33176603704888	-2.74460091731715	0.00605845236560861	0.111139852517752	1131	1844	4559	2928	1270.25286254509	2100.98438597161	3099.32416194192	3237.90531407271	88.89	UP_pEhEx_DOWN_U2AF84
EHI_169280A	726.66480488919	-0.885853967083047	0.322758533571945	-2.74463375849235	0.00605784618084468	0.111139852517752	390	511	1184	978	438.018228463825	582.214219756776	804.913316020888	1081.51345531527	88.89	UP_pEhEx_DOWN_U2AF84
EHI_030170A	99.2969691983462	-1.26251622246928	0.461039976491442	-2.73840943702355	0.00617371614279494	0.111722640551444	53	50	151	161	59.5255541245711	56.9681232638724	102.653640810096	178.040558594845	88.83	UP_pEhEx_DOWN_U2AF84
EHI_050740A	386.745136936093	-0.825503335236298	0.301687356671159	-2.73628747437401	0.00621367172127734	0.111722640551444	222	271	734	443	249.333453125562	308.767228090188	498.991869898084	489.887996630536	88.83	UP_pEhEx_DOWN_U2AF84
EHI_064640A	123.210891132816	-1.01706253042895	0.371624809921542	-2.73679932898903	0.00620401248627081	0.111722640551444	74	70	230	157	83.111151041854	79.7553725694213	156.359850240544	173.617190679445	88.83	UP_pEhEx_DOWN_U2AF84
EHI_197840A	1194.25874630845	-0.852036415647063	0.312126131709466	-2.72978238310453	0.00633761456415363	0.113201470668928	685	819	1876	1627	769.339708968513	933.137859062229	1275.35251761418	1799.2048995889	88.68	UP_pEhEx_DOWN_U2AF84
EHI_006810A	438.036621943313	-0.886656105621895	0.325606696701238	-2.72308928103973	0.00646745771824296	0.114765671274704	254	289	699	599	285.27341033285	329.275752465182	475.197979644088	662.399345331132	88.52	UP_pEhEx_DOWN_U2AF84
EHI_003240.mRNA	77.1909533020493	2.15230088584074	0.795285845783732	2.70632364105475	0.0068032707302271	0.117884065140443	141	83	74	5	158.360436444614	94.5670846180281	50.3070822513055	5.52920989424985	88.21	DOWN_pEhEx_UP_U2AF84
EHI_059870A	638.867568866571	0.852682916627635	0.314581366928671	2.71053217472023	0.00671753308258488	0.117884065140443	741	714	790	337	832.234634081268	813.504800208097	537.062094304478	372.66874687244	88.21	DOWN_pEhEx_UP_U2AF84
EHI_166370A	59.8156101419881	1.33719141000785	0.493916262357304	2.70732411932715	0.00678280003035781	0.117884065140443	77	75	60	24	86.4805220300373	85.4521848958085	40.7895261497072	26.5402074923993	88.21	DOWN_pEhEx_UP_U2AF84
EHI_193440A	1436.94697821624	0.751090245479914	0.277599584060112	2.70566055789648	0.00681686859191511	0.117884065140443	1753	1437	1701	891	1968.83578076176	1637.26386260369	1156.3830663442	985.305203155323	88.21	DOWN_pEhEx_UP_U2AF84
EHI_023000A	93.3936862186854	-1.4080324512954	0.521658116030253	-2.69914798222701	0.0069517256882141	0.119455286351274	29	61	157	149	32.5705862191049	69.5011103819243	106.732593425067	164.770454848645	88.05	UP_pEhEx_DOWN_U2AF84
EHI_056460A	225.976160505911	-0.982162998790719	0.364559119822359	-2.69411172396209	0.00705765030416761	0.120512708023994	112	156	387	305	125.789850225509	177.740544583282	263.092443665611	337.281803549241	87.95	UP_pEhEx_DOWN_U2AF84
EHI_008470A	226.294778336658	-1.04979439548189	0.391266584442795	-2.68306683275013	0.00729504103058206	0.123787727487689	113	147	347	339	126.912973888237	167.486282395785	235.899426232473	374.88043083014	87.62	UP_pEhEx_DOWN_U2AF84
EHI_150120A	247.118617228844	-0.891231475883225	0.332618218051269	-2.6794427590429	0.00737448106076348	0.124358484968775	167	139	423	321	187.561651675535	158.371382673565	287.566159355435	354.97527521084	87.56	UP_pEhEx_DOWN_U2AF84
EHI_027520A	61.1903418068665	-1.34239148648233	0.501527145818291	-2.67660783204882	0.00743716294238237	0.124641341904742	25	36	112	90	28.0780915681939	41.0170487499881	76.1404488127867	99.5257780964972	87.54	UP_pEhEx_DOWN_U2AF84
EHI_129750A	1910.1761204223	-0.856784553407647	0.322196821455024	-2.65919616940494	0.00783273418657405	0.130465480469623	1114	1287	2858	2695	1251.15976027872	1466.35949281207	1942.94109559772	2980.24413300067	86.95	UP_pEhEx_DOWN_U2AF84
EHI_087570A	3783.74780648643	-1.17289561780855	0.442968074934695	-2.64781072085491	0.00810148709066525	0.134119130799733	1395	2706	5229	6267	1566.75750950522	3083.11483104077	3554.80720394698	6930.31168145276	86.59	UP_pEhEx_DOWN_U2AF84
EHI_016010A	1282.71047004653	0.691449485779576	0.261637134881122	2.64278037631678	0.00822283533430964	0.13530301777364	1434	1368	1537	829	1610.5593323516	1558.64785249955	1044.89169486833	916.743000466624	86.47	DOWN_pEhEx_UP_U2AF84
EHI_197440A	1384.68680696338	0.692971287220456	0.262577425621633	2.63911219930616	0.00831234650589954	0.135951932310345	1549	1477	1670	887	1739.7185535653	1682.83836121479	1135.30847783352	980.881835239923	86.4	DOWN_pEhEx_UP_U2AF84
EHI_083140A	40.5538263692867	-5.53896143606986	2.1055711955065	-2.63062177516987	0.0085228829378212	0.138056507630076	0	3	27	127	0	3.41808739583234	18.3552867673682	140.441931313946	86.19	UP_pEhEx_DOWN_U2AF84
EHI_171280A	1020.76542743683	-0.916412258343835	0.348468068732047	-2.62983136927965	0.00854272312407103	0.138056507630076	510	738	1594	1434	572.793067991156	840.849499374756	1083.64174471055	1585.77739767086	86.19	UP_pEhEx_DOWN_U2AF84
EHI_032780A	49.109010755843	-1.68536180749283	0.641377265860738	-2.62772302231675	0.00859584742451271	0.138093051819834	23	18	63	97	25.8318442427384	20.508524374994	42.8290024571925	107.266671948447	86.19	UP_pEhEx_DOWN_U2AF84
EHI_086200A	103.436471428029	-1.22834450508925	0.469902132462925	-2.61404326609683	0.00894777047749514	0.142065478633914	46	63	157	166	51.6636884854768	71.7798353124792	106.732593425067	183.569768489095	85.79	UP_pEhEx_DOWN_U2AF84
EHI_193350A	438.457213734578	-1.35365066071826	0.517752386999362	-2.61447497820985	0.0089364705955894	0.142065478633914	173	262	469	852	194.300393651902	298.512965902691	318.838129403544	942.177365980174	85.79	UP_pEhEx_DOWN_U2AF84
EHI_006170A	192.576866325975	-1.22915804589565	0.472027003110356	-2.60399942756724	0.00921429106851645	0.145446513087338	86	117	250	335	96.5886349945871	133.305408437461	169.956358957113	370.45706291474	85.46	UP_pEhEx_DOWN_U2AF84
EHI_004400A	151.585735724043	-1.05157412363673	0.405264681438377	-2.59478353727853	0.0094650508559696	0.148541116034436	82	92	233	227	92.0961403436761	104.821346805525	158.399326548029	251.026129198943	85.15	UP_pEhEx_DOWN_U2AF84
EHI_030820A	901.739717969395	-0.796984869430894	0.307761813919842	-2.5896158437592	0.00960830884643358	0.148851101529786	634	531	1418	1199	712.060402169398	605.001469062325	963.992468004746	1325.90453264111	85.11	UP_pEhEx_DOWN_U2AF84
EHI_096360A	282.375640844374	-1.10553599762047	0.427013067917935	-2.58899804404333	0.00962556412039742	0.148851101529786	132	184	390	458	148.252323480064	209.64269361105	265.131919973097	506.475626313286	85.11	UP_pEhEx_DOWN_U2AF84
EHI_154240A	204.060765361973	-0.982994219120134	0.379991715741775	-2.58688328823498	0.00968483901720641	0.148851101529786	122	120	310	300	137.021086852786	136.723495833294	210.74588510682	331.752593654991	85.11	UP_pEhEx_DOWN_U2AF84
EHI_189990A	435.759043496845	-0.903934839079442	0.349522616759037	-2.58619841960791	0.00970410496161038	0.148851101529786	258	278	647	630	289.765904983761	316.74276534713	439.847056981009	696.680446675481	85.11	UP_pEhEx_DOWN_U2AF84
EHI_035220A	78.8169626418185	-1.30820023335174	0.506306480751042	-2.58381095855456	0.00977153368802738	0.149043336870755	26	54	166	101	29.2012152309217	61.5255731249822	112.851022347523	111.690039863847	85.1	UP_pEhEx_DOWN_U2AF84
EHI_005070A	106.096793666252	-1.08281742703202	0.420067824907193	-2.57772046043102	0.00994544174012183	0.150010412913504	57	63	174	154	64.0180487754821	71.7798353124792	118.289625834151	170.299664742895	85	UP_pEhEx_DOWN_U2AF84
EHI_103370A	61.9042943443032	-1.40098362428169	0.543209932797866	-2.57908322306584	0.00990629174401069	0.150010412913504	19	41	134	80	21.3393495918274	46.7138610763753	91.0966084010126	88.4673583079975	85	UP_pEhEx_DOWN_U2AF84
EHI_004840A	1018.47504545863	-0.890036283169193	0.346261086879597	-2.57041959635124	0.0101575402579871	0.152204814968297	588	673	1463	1494	660.396713683921	766.790939131722	994.584612617026	1652.12791640185	84.78	UP_pEhEx_DOWN_U2AF84
EHI_118270A	23993.6199432382	-2.48016097372627	0.965572305263099	-2.56859166341818	0.0102112702254389	0.152204814968297	4325	8539	25137	58145	4857.50984129755	9729.01609100412	17088.7719804198	64299.1818602315	84.78	UP_pEhEx_DOWN_U2AF84
EHI_160980A	14552.0569745452	-0.747456224069511	0.291182145978721	-2.56697134213763	0.0102591090752112	0.152204814968297	8579	10614	23229	18708	9635.27790254143	12093.1932064548	15791.6650488591	20688.0917403252	84.78	UP_pEhEx_DOWN_U2AF84
EHI_008200A	274.271753800272	-0.847161075904464	0.330482893329536	-2.56340371318321	0.0103651446422962	0.152506357192944	160	186	457	357	179.699786036441	211.921418541605	310.680224173603	394.785586449439	84.75	UP_pEhEx_DOWN_U2AF84
EHI_163260A	441.862659413894	-0.793275981344138	0.309569575829491	-2.56251273794771	0.0103917775619501	0.152506357192944	258	313	743	557	289.765904983761	356.620451631841	505.11029882054	615.953982219433	84.75	UP_pEhEx_DOWN_U2AF84
EHI_050520A	799.445678327303	-1.01417160004038	0.396479399420956	-2.55794273680182	0.0105293429264245	0.153694441103454	345	589	1211	1190	387.477663641076	671.084492048416	823.268602788256	1315.95195483146	84.63	UP_pEhEx_DOWN_U2AF84
EHI_030070A	13350.4366839856	-1.03184114984314	0.404009719146211	-2.55400080974219	0.0106493008879701	0.153791765483185	5049	10417	22124	18829	5670.65137311244	11868.7388007952	15040.4579422687	20821.8986197661	84.62	UP_pEhEx_DOWN_U2AF84
EHI_193360A	156.750999138027	-1.20645772791714	0.47215837949845	-2.55519711245769	0.0106127680305134	0.153791765483185	69	98	213	265	77.4955327282152	111.65752159719	144.80281783146	293.048124395242	84.62	UP_pEhEx_DOWN_U2AF84
EHI_069560A	367.846859850608	-0.863387219239595	0.339777655948062	-2.54103589251781	0.0110524572713508	0.158769425882102	240	221	563	513	269.549679054662	251.799104826316	382.741720371419	567.296935150034	84.12	UP_pEhEx_DOWN_U2AF84
EHI_132040A	324.895587731268	0.891830010032552	0.352525352506593	2.52983226225091	0.0114117067929616	0.163067283909951	435	313	387	173	488.558793286574	356.620451631841	263.092443665611	191.310662341045	83.69	DOWN_pEhEx_UP_U2AF84
EHI_026310A	234.899892915732	0.787978429816668	0.311777427058286	2.52737485600379	0.0114918771414189	0.163353122717027	270	256	250	158	303.243388936494	291.676791111026	169.956358957113	174.723032658295	83.66	DOWN_pEhEx_UP_U2AF84
EHI_036560A	104.268901792914	-1.21144439541405	0.481020701214615	-2.51848702634848	0.0117860225419231	0.166661725006882	36	75	225	125	40.4324518581992	85.4521848958085	152.960723061402	138.230247356246	83.33	UP_pEhEx_DOWN_U2AF84
EHI_065830A	139.472631260977	-1.26957830377713	0.506074847841716	-2.50867694609121	0.01211842568052	0.17047422654203	51	93	195	237	57.2793067991156	105.960709270803	132.565959986548	262.084548987443	82.95	UP_pEhEx_DOWN_U2AF84
EHI_141890A	86.7341743343001	-1.25992481062709	0.505942585641283	-2.49025254324091	0.0127652354070164	0.178352642808741	30	60	152	128	33.6937098818327	68.3617479166468	103.333466245925	141.547773292796	82.16	UP_pEhEx_DOWN_U2AF84
