logFC	AveExpr	t	P.Value	adj.P.Val	B	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_101290A	0.360741087231215	0.962954390469746	0.271537540683589	0.793493683413424	0.953072971858586	-4.60399207167684	13	11	38	6	3	198	2.19386778497783	1.53396774544095	3.26553397403093	0.540245362203047	0.418277869418101	15.8509574719818	4.69	DOWN_pEhEx_UP_CDC5
EHI_104590A	0.160908454152842	0.843995354219067	0.272485421417125	0.792792715334254	0.953072971858586	-4.60372590178332	15	17	13	22	8	23	2.53138590574365	2.37067742477237	1.1171563595369	1.98089966141117	1.1154076517816	1.84127283765445	4.69	DOWN_pEhEx_UP_CDC5
EHI_111550A	0.389613579904191	6.49822898527967	0.269567198500474	0.79495142197166	0.953072971858586	-4.60969644320754	975	2542	220	2562	1344	142	164.540083873337	354.486000810081	18.9057230075475	230.684769660701	187.388485499309	11.367858388997	4.69	DOWN_pEhEx_UP_CDC5
EHI_114400A	0.101908649274826	8.88981283903666	0.270855703376884	0.793998035124874	0.953072971858586	-4.61057432820849	2818	3391	6142	4748	2981	6742	475.563032159041	472.880420435478	527.813412328894	427.514163290011	415.62877624512	539.733107455056	4.69	DOWN_pEhEx_UP_CDC5
EHI_118210A	-0.246641520010552	-0.212689030452076	-0.272827094812524	0.792540094076319	0.953072971858586	-4.60084156348859	10	9	3	9	3	17	1.6875906038291	1.25506451899714	0.257805313739284	0.810368043304571	0.418277869418101	1.36094079304894	4.69	UP_pEhEx_DOWN_CDC5
EHI_129740A	-0.103170457042073	5.88700480116824	-0.268168738610179	0.795986588304071	0.953072971858586	-4.60964967944498	331	362	765	700	440	744	55.8592489867432	50.4814839863294	65.7403550035174	63.0286255903555	61.3474208479882	59.561173531083	4.69	UP_pEhEx_DOWN_CDC5
EHI_137920A	-0.256969439899949	1.58753431645986	-0.270731552572444	0.794089880157216	0.953072971858586	-4.60486094394803	13	15	50	28	7	160	2.19386778497783	2.09177419832856	4.29675522898807	2.52114502361422	0.975981695308903	12.8088545228136	4.69	UP_pEhEx_DOWN_CDC5
EHI_170090A	-0.14015391498898	1.57031068624874	-0.273117701085877	0.792325250902329	0.953072971858586	-4.60483442970025	12	25	34	36	28	29	2.02510872459492	3.48629033054761	2.92179355571189	3.24147217321828	3.90392678123561	2.32160488225996	4.69	UP_pEhEx_DOWN_CDC5
EHI_179830A	-0.134385767436981	4.31363503812615	-0.269669205332143	0.794875931756814	0.953072971858586	-4.60857924365567	117	143	205	274	84	378	19.7448100648005	19.9415806907323	17.6166964388511	24.6712048739392	11.7117803437068	30.260918810147	4.69	UP_pEhEx_DOWN_CDC5
EHI_186920A	0.13036597993841	4.45250406060215	0.268026976474503	0.796091547742734	0.953072971858586	-4.60880343059959	108	136	399	235	108	358	18.2259785213543	18.965419398179	34.2881067273248	21.1596100196194	15.0580032990517	28.6598119947953	4.69	DOWN_pEhEx_UP_CDC5
EHI_189510A	0.126112498067955	1.89858751780576	0.271554482869772	0.793481152698514	0.953072971858586	-4.60518116362518	20	26	53	37	24	49	3.3751812076582	3.62574194376951	4.55456054272735	3.33151306691879	3.34622295534481	3.92271169761165	4.69	DOWN_pEhEx_UP_CDC5
EHI_189930A	0.119859160024056	9.11928585353732	0.268515261730035	0.795730044548491	0.953072971858586	-4.61075802352352	3315	3094	9334	4315	4184	8416	559.436285169347	431.463291308572	802.118266147492	388.526456317691	583.358201881779	673.745747899993	4.69	DOWN_pEhEx_UP_CDC5
EHI_192390A	0.333238257423723	-0.187540702456112	0.268141552302583	0.796006716459081	0.953072971858586	-4.60093273556255	6	23	3	22	7	2	1.01255436229746	3.2073871041038	0.257805313739284	1.98089966141117	0.975981695308903	0.160110681535169	4.69	DOWN_pEhEx_UP_CDC5
EHI_006040A	-0.319492441866767	2.32835834592272	-0.266641660051564	0.797117459836313	0.954017497300531	-4.60563577166113	33	12	110	33	12	407	5.56904899263603	1.67341935866285	9.45286150377375	2.97134949211676	1.67311147767241	32.582523692407	4.6	UP_pEhEx_DOWN_CDC5
EHI_139850A	-0.11755155387164	4.25417973138624	-0.266421772612397	0.797280339319891	0.954017497300531	-4.60851887239114	110	143	190	232	189	178	18.5634966421201	19.9415806907323	16.3276698701547	20.8894873385178	26.3515057733404	14.2498506566301	4.6	UP_pEhEx_DOWN_CDC5
EHI_081930A	0.29356534290937	2.55904839576556	0.265219568715089	0.798171049920109	0.954104476036926	-4.60589986352535	45	102	29	134	82	13	7.59415771723095	14.2240645486342	2.49211803281308	12.0654797558681	11.4329284307614	1.0407194299786	4.59	DOWN_pEhEx_UP_CDC5
EHI_091560A	-0.136597746793719	3.12969940945339	-0.265804937114847	0.797737311540083	0.954104476036926	-4.60666809819776	43	43	149	81	62	153	7.25663959646513	5.99641936854189	12.8043305823844	7.29331238974114	8.64440930130743	12.2484671374405	4.59	UP_pEhEx_DOWN_CDC5
EHI_124610A	-0.140418273579434	2.98798373429812	-0.265172365125218	0.798206029505545	0.954104476036926	-4.606469019663	34	41	145	123	54	87	5.73780805301894	5.71751614209808	12.4605901640654	11.0750299251625	7.52900164952583	6.96481464677987	4.59	UP_pEhEx_DOWN_CDC5
EHI_156320A	0.170728132399138	1.88047872510042	0.265697860695609	0.7978166459067	0.954104476036926	-4.60520325066156	30	42	23	63	19	32	5.0627718114873	5.85696775531998	1.97650740533451	5.672576303132	2.64909317298131	2.56177090456271	4.59	DOWN_pEhEx_UP_CDC5
EHI_197550A	-0.355409439970579	0.406505644661413	-0.264974421239331	0.798352718527964	0.954104476036926	-4.60262377909581	14	27	2	30	19	4	2.36262684536074	3.76519355699142	0.171870209159523	2.70122681101524	2.64909317298131	0.320221363070339	4.59	UP_pEhEx_DOWN_CDC5
EHI_000540A	0.182240238815907	2.02724954259212	0.261024053505096	0.801281996683606	0.95435488450919	-4.6053772504322	23	26	66	44	11	106	3.88145838880693	3.62574194376951	5.67171690226425	3.96179932282235	1.53368552119971	8.48586612136398	4.56	DOWN_pEhEx_UP_CDC5
EHI_001100A	-0.267027657267957	2.27790245824923	-0.261126923180624	0.801205673350611	0.95435488450919	-4.60561782180582	25	16	102	25	19	298	4.21897650957275	2.23122581155047	8.76538066713566	2.2510223425127	2.64909317298131	23.8564915487402	4.56	UP_pEhEx_DOWN_CDC5
EHI_009410A	-0.123617011711878	3.47475703778925	-0.259716809676878	0.802252096571303	0.95435488450919	-4.60726909721089	58	62	162	106	72	202	9.78802550220878	8.64600001975807	13.9214869419213	9.54433473225384	10.0386688660344	16.1711788350521	4.56	UP_pEhEx_DOWN_CDC5
EHI_014280A	-0.262210853618141	0.47141939163526	-0.258956870941775	0.802816214440633	0.95435488450919	-4.60269753251547	4	4	42	10	6	59	0.67503624153164	0.557806452887617	3.60927439234998	0.900408937005079	0.836555738836203	4.7232651052875	4.56	UP_pEhEx_DOWN_CDC5
EHI_020350A	-0.243232743022064	3.53122293735745	-0.262444978630203	0.800227957293246	0.95435488450919	-4.60734287359243	62	49	199	98	31	613	10.4630617437404	6.83312904787331	17.1010858113725	8.82400758264977	4.32220465065372	49.0739238905294	4.56	UP_pEhEx_DOWN_CDC5
EHI_023090A	0.264743835006729	3.46978025827876	0.263765941367344	0.799248466761104	0.95435488450919	-4.60722707744695	108	171	48	209	139	34	18.2259785213543	23.8462258609456	4.12488501982854	18.8185467834061	19.3802079497054	2.72188158609788	4.56	DOWN_pEhEx_UP_CDC5
EHI_026420A	-0.237956189305721	1.81916580842195	-0.260240314364929	0.801863561403532	0.95435488450919	-4.60516788947581	16	17	59	21	13	190	2.70014496612656	2.37067742477237	5.07017117020592	1.89085876771067	1.81253743414511	15.2105147458411	4.56	UP_pEhEx_DOWN_CDC5
EHI_029570A	0.119606366204219	3.45645289062236	0.26049471816473	0.801674769289501	0.95435488450919	-4.60722891075981	57	81	153	118	101	99	9.61926644182587	11.2955806709742	13.1480710007035	10.6248254566599	14.0820216037427	7.92547873599088	4.56	DOWN_pEhEx_UP_CDC5
EHI_038580A	0.101017161641511	10.7752810279436	0.260765573823171	0.801473783802196	0.95435488450919	-4.61200354431299	11345	11684	22331	15051	11456	27930	1914.57154004411	1629.35264888473	1919.01682037065	1355.20549108634	1597.26375735126	2235.94566763864	4.56	DOWN_pEhEx_UP_CDC5
EHI_050110A	0.134033574122185	0.946559280677146	0.259047197377149	0.802749156747171	0.95435488450919	-4.6039981466149	14	16	17	23	12	20	2.36262684536074	2.23122581155047	1.46089677785594	2.07094055511168	1.67311147767241	1.60110681535169	4.56	DOWN_pEhEx_UP_CDC5
EHI_063570A	-0.422847879411388	-0.77006498065145	-0.258741335666621	0.802976233410769	0.95435488450919	-4.59937792979512	6	0	19	2	2	50	1.01255436229746	0	1.63276698701547	0.180081787401016	0.278851912945401	4.00276703837923	4.56	UP_pEhEx_DOWN_CDC5
EHI_068020A	-0.202924802812719	1.49576411933651	-0.259782015343864	0.802203698925281	0.95435488450919	-4.60482538739039	15	11	50	18	14	102	2.53138590574365	1.53396774544095	4.29675522898807	1.62073608660914	1.95196339061781	8.16564475829364	4.56	UP_pEhEx_DOWN_CDC5
EHI_072110A	-0.241501383192767	2.88254107345877	-0.262798011320342	0.799966146917971	0.95435488450919	-4.60634328493784	66	101	23	147	81	41	11.1380979852721	14.0846129354123	1.97650740533451	13.2360113739747	11.2935024742887	3.28226897147097	4.56	UP_pEhEx_DOWN_CDC5
EHI_077770A	-0.35843204943065	1.97065605253428	-0.263658898119971	0.799327824774003	0.95435488450919	-4.60528705475118	19	24	40	126	132	5	3.20642214727529	3.3468387173257	3.43740418319045	11.345152606264	18.4042262543965	0.400276703837923	4.56	UP_pEhEx_DOWN_CDC5
EHI_101280A	-0.33740160862697	4.23168792100985	-0.259683572296822	0.802276766729524	0.95435488450919	-4.60851797130211	181	421	32	573	221	68	30.5453899293067	58.7091291664217	2.74992334655236	51.593432090391	30.8131363804668	5.44376317219576	4.56	UP_pEhEx_DOWN_CDC5
EHI_112820A	0.122362418193198	2.92477210688623	0.259885596451724	0.802126819748833	0.95435488450919	-4.60640286384585	52	60	77	98	58	66	8.77547113991132	8.36709679331426	6.61700305264162	8.82400758264977	8.08670547541663	5.28365249066059	4.56	DOWN_pEhEx_UP_CDC5
EHI_125630A	0.124951615432729	5.95299877019579	0.259036821305582	0.802756859777932	0.95435488450919	-4.60974666780886	318	328	1276	572	413	879	53.6653812017654	45.7401291367846	109.653193443775	51.5033911966905	57.5829200232253	70.3686445347069	4.56	DOWN_pEhEx_UP_CDC5
EHI_138300A	-0.203445189651874	2.18241695247028	-0.261476744577764	0.800946143447226	0.95435488450919	-4.6055162790346	17	28	71	71	78	21	2.86890402650947	3.90464517021332	6.10139242516305	6.39290345273606	10.8752246048706	1.68116215611928	4.56	UP_pEhEx_DOWN_CDC5
EHI_139030A	0.161615443094623	3.37975786293854	0.259617058920671	0.802326136428678	0.95435488450919	-4.60710263532397	49	43	290	104	74	128	8.26919395876259	5.99641936854189	24.9211803281308	9.36425294485282	10.3175207789798	10.2470836182508	4.56	DOWN_pEhEx_UP_CDC5
EHI_155220A	0.317251125453	4.23113709003762	0.258491094033508	0.803162031892059	0.95435488450919	-4.6085800039003	163	318	86	479	307	32	27.5077268424143	44.3456130045656	7.39041899385948	43.1295880825433	42.803768637119	2.56177090456271	4.56	DOWN_pEhEx_UP_CDC5
EHI_165300A	0.215506686581744	-0.39206113133092	0.26267196755635	0.800059618310869	0.95435488450919	-4.60039058433476	7	2	14	13	3	7	1.18131342268037	0.278903226443809	1.20309146411666	1.1705316181066	0.418277869418101	0.560387385373093	4.56	DOWN_pEhEx_UP_CDC5
EHI_185420A	0.274409922006815	0.266203634955736	0.264249860648347	0.798889737916948	0.95435488450919	-4.60230369953321	7	19	7	23	16	3	1.18131342268037	2.64958065121618	0.601545732058329	2.07094055511168	2.23081530356321	0.240166022302754	4.56	DOWN_pEhEx_UP_CDC5
EHI_194180A	-0.362532207475338	-0.0715327109521231	-0.258942601569934	0.802826808080905	0.95435488450919	-4.60124377568398	6	20	2	32	13	2	1.01255436229746	2.78903226443809	0.171870209159523	2.88130859841625	1.81253743414511	0.160110681535169	4.56	UP_pEhEx_DOWN_CDC5
EHI_002780A	-0.270549779072886	2.88259664521311	-0.255524353407768	0.805365795061639	0.954627908718964	-4.60639474822349	38	29	137	47	20	520	6.41284429455058	4.04409678343522	11.7731093274273	4.23192200392387	2.78851912945401	41.628777199144	4.54	UP_pEhEx_DOWN_CDC5
EHI_004870A	-0.13633725372352	0.80874478986781	-0.249889805740682	0.809556435377172	0.954627908718964	-4.60366828781616	9	12	19	30	11	17	1.51883154344619	1.67341935866285	1.63276698701547	2.70122681101524	1.53368552119971	1.36094079304894	4.54	UP_pEhEx_DOWN_CDC5
EHI_008740A	-0.122622303769076	1.07763180122066	-0.248497832610852	0.810592732608928	0.954627908718964	-4.60424621181872	11	14	24	20	15	33	1.85634966421201	1.95232258510666	2.06244250991427	1.80081787401016	2.09138934709051	2.64182624533029	4.54	UP_pEhEx_DOWN_CDC5
EHI_009370A	-0.194749222028614	1.51493397792466	-0.255259619706127	0.805562537163823	0.954627908718964	-4.6048842628752	20	26	18	38	8	81	3.3751812076582	3.62574194376951	1.5468318824357	3.4215539606193	1.1154076517816	6.48448260217436	4.54	UP_pEhEx_DOWN_CDC5
EHI_009380A	-0.127230815303127	5.47114935690695	-0.253499920281112	0.806870672802899	0.954627908718964	-4.6096721243677	185	229	883	421	349	676	31.2204261708384	31.9344194278161	75.8806973439293	37.9072162479138	48.6596588089725	54.1174103588873	4.54	UP_pEhEx_DOWN_CDC5
EHI_019080A	0.184970828349739	0.769737181963377	0.257104531472504	0.804191766775316	0.954627908718964	-4.6036181979838	8	6	49	14	11	26	1.35007248306328	0.836709679331426	4.2108201244083	1.26057251180711	1.53368552119971	2.0814388599572	4.54	DOWN_pEhEx_UP_CDC5
EHI_020110A	-0.140284932114624	0.712035244932437	-0.253840566335938	0.806617389874339	0.954627908718964	-4.60342472162054	11	7	21	15	13	24	1.85634966421201	0.97616129255333	1.80463719617499	1.35061340550762	1.81253743414511	1.92132817842203	4.54	UP_pEhEx_DOWN_CDC5
EHI_025110A	-0.263267599906406	4.53264666311124	-0.249347591399344	0.809960055338511	0.954627908718964	-4.60901389049542	279	343	51	492	247	125	47.0837778468319	47.8319033351132	4.38269033356783	44.3001197006499	34.438211248757	10.0069175959481	4.54	UP_pEhEx_DOWN_CDC5
EHI_030800A	0.186379736217495	12.8123672872154	0.256716744959225	0.804479831719382	0.954627908718964	-4.61366719318191	39266	29229	193054	39539	39924	194810	6626.49326499535	4076.03120286304	16590.1156795412	3560.12689602438	5566.44188621609	15595.5809349332	4.54	DOWN_pEhEx_UP_CDC5
EHI_031220A	-0.225578918331265	3.35521846053457	-0.253150517605707	0.807130492211805	0.954627908718964	-4.6071166085599	75	157	36	199	115	56	12.6569295287183	21.893903275839	3.09366376487141	17.9181378464011	16.0339849943606	4.48309908298474	4.54	UP_pEhEx_DOWN_CDC5
EHI_049640A	-0.209452571511965	2.522761058713	-0.253806194829607	0.806642945240282	0.954627908718964	-4.60594077063024	34	90	24	113	57	35	5.73780805301894	12.5506451899714	2.06244250991427	10.1746209881574	7.94727951894393	2.80193692686546	4.54	UP_pEhEx_DOWN_CDC5
EHI_050340A	0.157870620400598	1.97345871124	0.248463047530636	0.810618634617593	0.954627908718964	-4.60539996446483	17	34	56	49	47	22	2.86890402650947	4.74135484954475	4.81236585646663	4.41200379132489	6.55301995421692	1.76121749688686	4.54	DOWN_pEhEx_UP_CDC5
EHI_050960A	-0.166763363570488	8.79780932312837	-0.250232154755192	0.809301625285751	0.954627908718964	-4.61071047274432	1617	1648	13442	5271	4079	4959	272.883400639166	229.816258589698	1155.13967576115	474.605550695377	568.718476452145	396.994434866452	4.54	UP_pEhEx_DOWN_CDC5
EHI_058810A	-0.277313293550044	0.448796753611135	-0.257742283417263	0.803718086860578	0.954627908718964	-4.60274931573606	6	6	24	16	2	74	1.01255436229746	0.836709679331426	2.06244250991427	1.44065429920813	0.278851912945401	5.92409521680127	4.54	UP_pEhEx_DOWN_CDC5
EHI_060420A	0.23643504267112	0.31580392136341	0.253983383096481	0.806511207677046	0.954627908718964	-4.60248320519703	10	6	21	10	2	47	1.6875906038291	0.836709679331426	1.80463719617499	0.900408937005079	0.278851912945401	3.76260101607648	4.54	DOWN_pEhEx_UP_CDC5
EHI_064550A	-0.138785353970901	3.12494291911204	-0.251894591006567	0.808064625750128	0.954627908718964	-4.60676267426435	34	45	172	103	85	90	5.73780805301894	6.27532259498569	14.780837987719	9.27421205115231	11.8512063001795	7.20498066908262	4.54	UP_pEhEx_DOWN_CDC5
EHI_065280A	0.135499811218349	1.95777346009627	0.248649258845503	0.810479979057809	0.954627908718964	-4.6053842152334	28	30	39	48	15	65	4.72525369072148	4.18354839665713	3.35146907861069	4.32196289762438	2.09138934709051	5.203597149893	4.54	DOWN_pEhEx_UP_CDC5
EHI_067210A	0.184077486261258	0.67185201197247	0.252213683988831	0.807827259027599	0.954627908718964	-4.60341257653289	8	5	46	19	11	16	1.35007248306328	0.697258066109522	3.95301481066902	1.71077698030965	1.53368552119971	1.28088545228136	4.54	DOWN_pEhEx_UP_CDC5
EHI_085970A	0.171309882239846	0.235989496576509	0.251724943343044	0.808190831923979	0.954627908718964	-4.60226839585485	8	5	21	13	4	21	1.35007248306328	0.697258066109522	1.80463719617499	1.1705316181066	0.557703825890802	1.68116215611928	4.54	DOWN_pEhEx_UP_CDC5
EHI_086240A	0.169857506953844	1.42535530091342	0.24947457603573	0.809865523482873	0.954627908718964	-4.60483744473111	16	18	38	25	8	72	2.70014496612656	2.51012903799428	3.26553397403093	2.2510223425127	1.1154076517816	5.7639845352661	4.54	DOWN_pEhEx_UP_CDC5
EHI_093800A	-0.28775225214507	1.48345608740628	-0.255878815003109	0.805102393379782	0.954627908718964	-4.60480122753997	13	3	157	38	24	33	2.19386778497783	0.418354839665713	13.4918114190225	3.4215539606193	3.34622295534481	2.64182624533029	4.54	UP_pEhEx_DOWN_CDC5
EHI_096820A	-0.255929045058962	1.04120038183527	-0.252645254785679	0.807506256623019	0.954627908718964	-4.60410711559416	18	3	51	28	6	60	3.03766308689238	0.418354839665713	4.38269033356783	2.52114502361422	0.836555738836203	4.80332044605508	4.54	UP_pEhEx_DOWN_CDC5
EHI_118160A	-0.206119982006182	6.67502762113425	-0.248228127644791	0.810793569580461	0.954627908718964	-4.60989299983734	570	1227	607	2200	1457	410	96.1926644182587	171.107129423277	52.1626084799151	198.089966141117	203.143618580725	32.8226897147097	4.54	UP_pEhEx_DOWN_CDC5
EHI_139000A	0.183329098437164	0.205365664487643	0.250913755352637	0.808794383809682	0.954627908718964	-4.60218033113642	6	5	25	11	4	24	1.01255436229746	0.697258066109522	2.14837761449403	0.990449830705587	0.557703825890802	1.92132817842203	4.54	DOWN_pEhEx_UP_CDC5
EHI_142150A	-0.137447294871491	2.73430329393881	-0.250421010745631	0.809161070455276	0.954627908718964	-4.6062221510193	49	48	54	71	32	140	8.26919395876259	6.69367743465141	4.64049564730711	6.39290345273606	4.46163060712642	11.2077477074619	4.54	UP_pEhEx_DOWN_CDC5
EHI_142210A	0.117161452397773	8.27543501079928	0.253967602905522	0.806522939807688	0.954627908718964	-4.61033344863069	1613	1798	5660	3306	2802	2860	272.208364397634	250.734000572984	486.392691921449	297.675194573879	390.671530036507	228.958274595292	4.54	DOWN_pEhEx_UP_CDC5
EHI_151260A	0.170044931025927	3.36842697447426	0.250788859764708	0.808887322754347	0.954627908718964	-4.60714709695629	58	89	119	167	122	46	9.78802550220878	12.4111935767495	10.2262774449916	15.0368292479848	17.0099666896695	3.6825456753089	4.54	DOWN_pEhEx_UP_CDC5
EHI_151580A	-0.142502568424879	3.206906732772	-0.248551017832156	0.810553129794202	0.954627908718964	-4.60690632521856	70	96	51	127	63	107	11.8131342268037	13.3873548693028	4.38269033356783	11.4351934999645	8.78383525778013	8.56592146213156	4.54	UP_pEhEx_DOWN_CDC5
EHI_152270A	-0.283045248264135	0.553849793645961	-0.25078482851375	0.808890322596413	0.954627908718964	-4.60300734271114	7	4	34	13	3	89	1.18131342268037	0.557806452887617	2.92179355571189	1.1705316181066	0.418277869418101	7.12492532831504	4.54	UP_pEhEx_DOWN_CDC5
EHI_156430A	0.290461658276282	1.54469549179391	0.251862675842193	0.808088367969537	0.954627908718964	-4.6049552871038	11	16	85	6	18	155	1.85634966421201	2.23122581155047	7.30448388927971	0.540245362203047	2.50966721650861	12.4085778189756	4.54	DOWN_pEhEx_UP_CDC5
EHI_165820A	0.233219536843661	5.01109697076284	0.24870565872451	0.810437984343746	0.954627908718964	-4.60950884245284	213	466	210	614	474	90	35.9456798615598	64.9844517614074	18.0463719617499	55.2851087321118	66.08790336806	7.20498066908262	4.54	DOWN_pEhEx_UP_CDC5
EHI_168300A	0.133070561833766	4.76039142510628	0.25333762177475	0.806991356411391	0.954627908718964	-4.60926145146785	177	145	439	225	134	566	29.8703536877751	20.2204839171761	37.7255109105152	20.2592010826143	18.6830781673419	45.3113228744529	4.54	DOWN_pEhEx_UP_CDC5
EHI_170370A	0.202354449516916	0.115747833222041	0.253361542985084	0.806973568477968	0.954627908718964	-4.60190198693812	5	9	15	5	5	32	0.84379530191455	1.25506451899714	1.28902656869642	0.450204468502539	0.697129782363502	2.56177090456271	4.54	DOWN_pEhEx_UP_CDC5
EHI_182940A	-0.22883169077023	-0.0710327839608173	-0.25509607292954	0.805684087683071	0.954627908718964	-4.60127525802856	6	3	15	6	4	35	1.01255436229746	0.418354839665713	1.28902656869642	0.540245362203047	0.557703825890802	2.80193692686546	4.54	UP_pEhEx_DOWN_CDC5
EHI_194500A	0.113405699341755	5.50170466533337	0.250972753239762	0.808750482668908	0.954627908718964	-4.60971507692401	324	301	530	442	224	825	54.6779355640629	41.9749355797932	45.5456054272735	39.7980750156245	31.2314142498849	66.0456561332574	4.54	DOWN_pEhEx_UP_CDC5
EHI_195020A	0.190090211594802	2.92548517134885	0.255116173934644	0.805669147993974	0.954627908718964	-4.60643319979874	55	94	50	120	83	35	9.28174832106005	13.108451642859	4.29675522898807	10.8049072440609	11.5723543872341	2.80193692686546	4.54	DOWN_pEhEx_UP_CDC5
EHI_198690A	-0.163813342737513	2.62528111208962	-0.252263071440055	0.807790522639367	0.954627908718964	-4.6060760442478	22	28	145	63	74	61	3.71269932842402	3.90464517021332	12.4605901640654	5.672576303132	10.3175207789798	4.88337578682267	4.54	UP_pEhEx_DOWN_CDC5
EHI_024530A	-0.103899827417522	6.75202371271295	-0.24752958804809	0.811313810558114	0.954702356228453	-4.60990729233121	627	674	1313	1049	675	1957	105.811930860085	93.9903873115635	112.832792313227	94.4528974918328	94.1125206190728	156.668301882163	4.53	UP_pEhEx_DOWN_CDC5
EHI_140670A	-0.215147161182164	0.806464114210898	-0.247834835955841	0.811086463107214	0.954702356228453	-4.60366279925487	13	19	8	31	23	8	2.19386778497783	2.64958065121618	0.687480836638091	2.79126770471574	3.20679699887211	0.640442726140678	4.53	UP_pEhEx_DOWN_CDC5
EHI_150490A	-0.31711176902479	8.78574414974039	-0.247337361445591	0.811456990122089	0.954702356228453	-4.61072995487914	3373	8373	1086	11472	9408	1097	569.224310671556	1167.628357507	93.3255235736208	1032.94913253223	1311.71939849517	87.8207088220404	4.53	UP_pEhEx_DOWN_CDC5
EHI_077530A	-0.266596326735033	4.56803765927719	-0.247019116940692	0.81169405071461	0.954745873800867	-4.60906572338396	162	80	389	152	62	1804	27.3389677820314	11.1561290577523	33.4287556815272	13.6862158424772	8.64440930130743	144.419834744723	4.53	UP_pEhEx_DOWN_CDC5
EHI_129000A	0.160923884968985	6.85019798991801	0.246689195225473	0.811939831854004	0.954799624841623	-4.60992266977245	652	1028	1337	1817	1393	510	110.030907369657	143.356258392118	114.895234823141	163.604303853823	194.220357366472	40.8282237914682	4.52	DOWN_pEhEx_UP_CDC5
EHI_005860A	0.126584445603551	2.02297059948178	0.239919999999099	0.816987605414484	0.954902131726483	-4.60550011691554	21	21	80	40	27	53	3.54394026804111	2.92848387765999	6.87480836638091	3.60163574802032	3.76450082476291	4.24293306068199	4.51	DOWN_pEhEx_UP_CDC5
EHI_013180A	0.241927770046041	2.286864453696	0.241975346813891	0.815453948387135	0.954902131726483	-4.605758807425	43	55	30	115	62	12	7.25663959646513	7.66983872720474	2.57805313739284	10.3547027755584	8.64440930130743	0.960664089211016	4.51	DOWN_pEhEx_UP_CDC5
EHI_024430A	0.138423311164161	0.617065314698686	0.242365151059008	0.815163181389398	0.954902131726483	-4.603337247689	10	7	25	13	10	22	1.6875906038291	0.97616129255333	2.14837761449403	1.1705316181066	1.394259564727	1.76121749688686	4.51	DOWN_pEhEx_UP_CDC5
EHI_038800A	-0.178554436015237	3.3575789347792	-0.244640867656387	0.813466274124906	0.954902131726483	-4.60717981421051	78	109	52	189	108	61	13.163206709867	15.2002258411876	4.46862543814759	17.017728909396	15.0580032990517	4.88337578682267	4.51	UP_pEhEx_DOWN_CDC5
EHI_040460A	-0.107714704887938	7.33427100034998	-0.238928248418318	0.817727935441906	0.954902131726483	-4.61006318884543	763	1143	2120	2171	1572	1374	128.76316307216	159.393193912637	182.182421709094	195.478780223803	219.177603575085	109.996038214661	4.51	UP_pEhEx_DOWN_CDC5
EHI_041910A	0.236889361365364	1.07640713945004	0.23852346494873	0.818030158109359	0.954902131726483	-4.60437034882534	14	4	87	12	12	48	2.36262684536074	0.557806452887617	7.47635409843924	1.08049072440609	1.67311147767241	3.84265635684407	4.51	DOWN_pEhEx_UP_CDC5
EHI_054190A	-0.224713053495021	0.31603389785084	-0.240446778490582	0.81659445266973	0.954902131726483	-4.60251983649916	11	14	5	35	7	7	1.85634966421201	1.95232258510666	0.429675522898807	3.15143127951778	0.975981695308903	0.560387385373093	4.51	UP_pEhEx_DOWN_CDC5
EHI_069200A	0.381134579063618	1.05289190934705	0.241358878188966	0.815913854458999	0.954902131726483	-4.6043269837102	6	12	90	15	1	229	1.01255436229746	1.67341935866285	7.73415941217852	1.35061340550762	0.1394259564727	18.3326730357769	4.51	DOWN_pEhEx_UP_CDC5
EHI_092460A	-0.331342407719949	0.182140734001758	-0.241657172220855	0.815691307552683	0.954902131726483	-4.60202097592023	6	3	22	3	5	106	1.01255436229746	0.418354839665713	1.89057230075475	0.270122681101524	0.697129782363502	8.48586612136398	4.51	UP_pEhEx_DOWN_CDC5
EHI_095120A	-0.136377587224908	2.64495810631496	-0.244663509459811	0.813449396409054	0.954902131726483	-4.60614865976523	29	33	102	68	76	55	4.89401275110439	4.60190323632284	8.76538066713566	6.12278077163454	10.5963726919252	4.40304374221716	4.51	UP_pEhEx_DOWN_CDC5
EHI_096150A	0.106519214439457	5.98195615761402	0.238648793218731	0.817936580994448	0.954902131726483	-4.60992746706246	334	361	1151	598	417	901	56.365526167892	50.3420323731075	98.9113053713053	53.8444544329037	58.1406238491161	72.1298620315938	4.51	DOWN_pEhEx_UP_CDC5
EHI_098420A	-0.2394461095954	2.53013468921744	-0.2427831896241	0.814851387971527	0.954902131726483	-4.60602168885389	21	26	131	31	23	329	3.54394026804111	3.62574194376951	11.2574986999487	2.79126770471574	3.20679699887211	26.3382071125354	4.51	UP_pEhEx_DOWN_CDC5
EHI_103440A	-0.116166019664943	7.88613328052768	-0.239142518776334	0.817567968538574	0.954902131726483	-4.61025690997159	1049	1429	3828	3124	2403	1999	177.028254341673	199.276355294101	328.959580331326	281.287751920387	335.040573403899	160.030626194402	4.51	UP_pEhEx_DOWN_CDC5
