logFC	AveExpr	t	P.Value	adj.P.Val	B	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_004400A	-0.816262017391814	4.20495594442897	-1.00113765306005	0.350606144133349	0.999791217706948	-4.59519151992156	179	40	93	233	227	379	19.8194766327309	4.27659020837723	33.3723636254364	17.8969209427965	27.4054072723901	27.6262555974055	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004430A	-4.74153080531762	-0.309200150203636	-3.44701229413257	0.0109989509165061	0.999791217706948	-4.57707768354476	0	0	3	79	61	22	0	0	1.07652785888504	6.06805474026146	7.36444865028984	1.60363488955916	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004440A	0.212691263219533	3.37190147653427	0.259676249919433	0.802699544499959	0.999791217706948	-4.60426054874233	185	166	9	188	97	79	20.4838166315934	17.7478493647655	3.22958357665513	14.4404340654323	11.7106806406248	5.75850710341698	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004470A	0.496721900275449	0.0178972784308316	0.733065306446838	0.487697222546025	0.999791217706948	-4.59761711614679	11	13	2	18	5	9	1.21795666458123	1.3898918177226	0.717685239256696	1.38259475094565	0.603643331990971	0.656032454819656	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004490A	0.365557420034461	7.08585495872741	0.197121426650865	0.849419665795003	0.999791217706948	-4.60529356794061	279	554	5648	408	535	11430	30.8918099471058	59.2307743860246	2026.74311566091	31.3388143547681	64.5898365230339	833.161217620963	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004530A	1.71874707102005	2.68855564652006	1.61668000720619	0.150652064260823	0.999791217706948	-4.58445959362259	138	170	14	109	63	10	15.2798199738373	18.1755083856032	5.02379667479687	8.37237932517088	7.60590598308623	0.728924949799618	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004550A	0.129040426418635	8.02894349813792	0.213283189111091	0.837277803464642	0.999791217706948	-4.60567149454672	3158	3464	425	2558	3540	2621	349.664286067957	370.352712045468	152.508113342048	196.482076273276	427.379479049607	191.05122934248	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004560A	0.475251874285413	1.191286849441	0.534661416172271	0.609690981511561	0.999791217706948	-4.60037200904772	27	8	24	17	13	36	2.9895299948812	0.855318041675445	8.61222287108035	1.30578393144867	1.56947266317652	2.62412981927862	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004570A	0.0340244035317103	4.01190040983807	0.0479625151261375	0.963106362238011	0.999791217706948	-4.60543193060156	104	96	109	171	87	370	11.5152266469498	10.2638165001053	39.1138455394899	13.1346501339837	10.5033939766429	26.9702231425859	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004580A	-0.374448562335575	2.35864912397987	-0.203806470300894	0.844391840866227	0.999791217706948	-4.60355243491221	11	9	278	25	24	333	1.21795666458123	0.962232796884876	99.7582482566807	1.92027048742451	2.89748799355666	24.2732008283273	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004590A	-0.374255221854137	2.08091476274559	-0.636463951462871	0.545023875996428	0.999791217706948	-4.59992272035535	28	44	9	48	31	108	3.10025332802495	4.70424922921495	3.22958357665513	3.68691933585507	3.74258865834402	7.87238945783587	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004600A	-0.298505137118317	6.56900199767813	-0.454468722440658	0.663459070523599	0.999791217706948	-4.60327335981057	581	513	489	905	864	2229	64.3302565565177	54.8472694224379	175.474040998262	69.5137916447674	104.30956776804	162.477371310335	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004610A	-0.0580203584947784	2.37279971550528	-0.0517150690077139	0.96022266760903	0.999791217706948	-4.60394172220752	73	79	4	138	105	17	8.08280331949362	8.44626566154502	1.43537047851339	10.5998930905833	12.6765099718104	1.23917241465935	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004640A	0.407109035936848	3.32862246181816	0.52073603860253	0.618856669826899	0.999791217706948	-4.60205840501343	164	162	12	191	92	60	18.1586266355747	17.3201903439278	4.30611143554018	14.6708665239233	11.1070373086339	4.37354969879771	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004750A	-0.0284203757205892	4.08325149755901	-0.0243165889096626	0.981289138109604	0.999791217706948	-4.6054578134047	347	247	11	473	301	58	38.4209966008806	26.4079445367294	3.94726881591183	36.3315176220718	36.3393285858564	4.22776470883778	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004760A	-0.818100316375575	5.37950358868108	-1.032005159971	0.336918918007276	0.999791217706948	-4.59462927842391	479	545	26	737	586	604	53.0364765758554	58.2685415891397	9.32990811033705	56.6095739692747	70.7469985093418	44.0270669678969	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004770A	0.928913419308585	5.62232202672124	1.15018844082833	0.288407364874332	0.999791217706948	-4.59236550392595	371	316	619	416	252	649	41.0783565963306	33.7850626461801	222.123581549947	31.9533009107439	30.4236239323449	47.3072292419952	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004780A	-0.049666200314092	3.78784453798623	-0.0652886388743323	0.949797582003328	0.999791217706948	-4.60525009265377	187	187	15	303	151	96	20.7052632978809	19.9930592241635	5.38263929442522	23.2736783075851	18.2300286261273	6.99767951807633	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004790A	-0.313043651944418	8.8919479371916	-0.69391586054604	0.510439327398156	0.999791217706948	-4.60074231581076	4514	3110	1302	6325	4836	7153	499.80512581088	332.504888701329	467.213090756109	485.828433318402	583.843830701667	521.400016591667	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004800A	-0.0190250383079745	2.92699129786454	-0.0263218663494509	0.979746531687938	0.999791217706948	-4.60456116117096	101	108	8	165	63	68	11.1830566475186	11.5467935626185	2.87074095702678	12.6737852170018	7.60590598308623	4.9566896586374	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004810A	-0.180563230419045	5.83006832099901	-0.24352927586139	0.814685079701229	0.999791217706948	-4.60494273105576	817	682	64	1081	714	424	90.4609631784423	72.9158630528317	22.9659276562143	83.032495876236	86.2002678083106	30.9064178715038	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004820A	0.160655449729423	4.79257291735394	0.213527935148074	0.837094289619162	0.999791217706948	-4.60516768787661	177	143	243	266	202	471	19.5980299664434	15.2888099949486	87.1987565696886	20.4316779861968	24.3871906124352	34.332365135562	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004830A	-0.425978965668375	4.03827601539193	-0.922621521923765	0.38736360955245	0.999791217706948	-4.59656195927952	123	128	42	212	157	303	13.618969976681	13.6850886668071	15.0713900243906	16.2838937333599	18.9544006245165	22.0864259789284	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004840A	-0.0798848374465302	7.31222937283185	-0.0970776415424415	0.925427426520383	0.999791217706948	-4.60577853885608	1175	557	1326	1463	1494	2951	130.099916443904	59.5515186516529	475.825313627189	112.374228924083	180.368627598902	215.105752685867	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004850A	0.484008758139373	1.77810984793139	0.296119006747403	0.775862725985607	0.999791217706948	-4.60261704423557	11	14	130	20	6	195	1.21795666458123	1.49680657293203	46.6495405516852	1.53621638993961	0.724371998389165	14.2140365210926	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004860A	-1.27703893318738	4.83109539430869	-2.09564089641953	0.0749699167974441	0.999791217706948	-4.57389499908613	263	203	25	709	431	442	29.1202366168058	21.7036953075144	8.9710654907087	54.4588710233592	52.0340552176217	32.2184827811431	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004870A	0.00962931382754659	0.746568369646482	0.0154468119387861	0.988113356723435	0.999791217706948	-4.60208889786338	13	12	7	30	11	17	1.43940333086873	1.28297706251317	2.51189833739844	2.30432458490942	1.32801533038014	1.23917241465935	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004880A	-1.01643409869339	5.16223428058416	-2.03641838933156	0.0817745881479584	0.999791217706948	-4.57478535273632	258	186	78	474	496	823	28.566619951087	19.8861444689541	27.9897243310111	36.4083284415688	59.8814185335043	59.9905233685086	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004900A	0.497317605291122	2.35097608808708	0.950542428691552	0.373971168553603	0.999791217706948	-4.59594018005781	62	50	16	40	42	68	6.86484665491239	5.34573776047153	5.74148191405357	3.07243277987922	5.07060398872415	4.9566896586374	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004930A	-0.500107109764122	2.42512044745291	-0.713567141381931	0.498939134961959	0.999791217706948	-4.59921019543326	81	29	8	104	77	50	8.96858998464361	3.10052790107349	2.87074095702678	7.98832522768598	9.29610731266095	3.64462474899809	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004940A	0.00334838412240213	2.8331063427082	0.00361123746390697	0.997220957984176	0.999791217706948	-4.60446971071785	123	66	9	164	116	30	13.618969976681	7.05637384382242	3.22958357665513	12.5969743975048	14.0045253021905	2.18677484939885	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004960A	0.926357597480235	3.89700657267652	1.326655616804	0.226890167765233	0.999791217706948	-4.58902187208889	252	201	38	229	135	62	27.9022799522246	21.4898657970956	13.6360195458772	17.5896776648085	16.2983699637562	4.51933468875763	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004970A	1.06448703875468	5.94318651259497	1.02942629612525	0.3380460823757	0.999791217706948	-4.59467439964919	257	509	1227	638	246	745	28.4558966179433	54.4196104016002	440.299894283983	49.0053028390736	29.6992519339558	54.3049087600715	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_004980A	-0.244612652998453	1.77895356574535	-0.191134139758505	0.853929123640474	0.999791217706948	-4.60299696346765	7	25	51	23	14	169	0.775063332006238	2.67286888023577	18.3009736010457	1.76664884843055	1.69020132957472	12.3188316516135	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_004990A	0.0230959218533767	2.88345410223344	0.0336975478675385	0.974073473256135	0.999791217706948	-4.60452989934195	44	53	43	56	59	161	4.87182665832492	5.66648202609982	15.430232644019	4.30140589183091	7.12299131749346	11.7356916917738	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_005000A	-0.897746508105634	1.40789839353695	-1.42963532403633	0.196546558483465	0.999791217706948	-4.58910231461137	23	10	7	37	38	45	2.54663666230621	1.06914755209431	2.51189833739844	2.84200032138828	4.58768932313138	3.28016227409828	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005010A	-1.04984568398491	3.83553546496061	-1.49410192516871	0.17945396237461	0.999791217706948	-4.58589467794071	88	41	67	198	190	314	9.74365331664984	4.38350496358666	24.0424555150993	15.2085422604021	22.9384466156569	22.888243423708	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005020A	-1.07175779091123	6.43807972891034	-1.94951141125819	0.0928833265831315	0.999791217706948	-4.57613303711222	766	492	132	1570	1609	1170	84.8140731881111	52.6020595630399	47.3672257909419	120.592986610259	194.252424234694	85.2842191265553	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005040A	-0.778467612466147	0.599382999507152	-1.16182381892982	0.283957896996056	0.999791217706948	-4.5932781104496	12	8	3	15	18	39	1.32867999772498	0.855318041675445	1.07652785888504	1.15216229245471	2.17311599516749	2.84280730421851	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005060A	-0.537217988348003	5.87363806021544	-1.09502513522769	0.310291463456946	0.999791217706948	-4.5934472672808	510	468	113	729	801	891	56.4688999033116	50.0361054380135	40.5492160180033	55.9950874132988	96.7036617849535	64.947213027146	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005070A	-1.19982616907893	3.80765480594825	-1.50874444733923	0.175765017947625	0.999791217706948	-4.58565005113241	56	45	79	174	154	476	6.2005066560499	4.81116398442438	28.3485669506395	13.3650825924746	18.5922146253219	34.6968276104618	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005080A	1.00463346754162	2.97788328052091	1.72651069684324	0.128570131851609	0.999791217706948	-4.58209809569304	83	78	51	83	58	50	9.1900366509311	8.33935090633559	18.3009736010457	6.37529801824939	7.00226265109526	3.64462474899809	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_005100A	-1.20238089270559	2.98791643049015	-2.08351016907276	0.0763161750769456	0.999791217706948	-4.5761198871493	52	37	17	108	86	268	5.75761332347491	3.95584594274893	6.10032453368192	8.2955685056739	10.3826653102447	19.5351886546298	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005120A	-0.050143774056098	0.38683172941237	-0.0767368363227675	0.941012999977182	0.999791217706948	-4.60141718850667	10	17	2	14	9	27	1.10723333143748	1.81755083856032	0.717685239256696	1.07535147295773	1.08655799758375	1.96809736445897	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005130A	-0.611879427616694	3.14595062984945	-0.903311343174352	0.396834198807992	0.999791217706948	-4.59676658337749	91	115	7	142	87	169	10.0758233160811	12.2951968490845	2.51189833739844	10.9071363685712	10.5033939766429	12.3188316516135	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005140A	0.232538077313825	4.51861240906656	0.230855469540052	0.824130288893505	0.999791217706948	-4.60503212438257	583	268	21	355	407	103	64.5517032228052	28.6531543961274	7.53569501219531	27.2678409214281	49.136567224065	7.50792698293606	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_005150A	-0.561925671654009	6.42400643701842	-0.519189192050357	0.619879364096257	0.999791217706948	-4.60257506392416	1216	1047	65	2736	1748	349	134.639573102798	111.939748704274	23.3247702758426	210.154402143739	211.033708864043	25.4394807480067	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005460A	0.134009951900323	8.2378849430592	0.280046453560922	0.787660696948253	0.999791217706948	-4.60534797138663	3070	3834	623	3320	2391	4522	339.920632751307	409.911171472957	223.558952028461	255.011920729975	288.662241358082	329.619862299387	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_005657A	1.79265785161508	-0.761538802126079	1.0775997617279	0.317478854935758	0.999791217706948	-4.59454186218496	18	17	0	12	14	0	1.99301999658747	1.81755083856032	0	0.921729833963767	1.69020132957472	0	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_005860A	-0.453036684338606	1.59403496582716	-0.749403551749349	0.478407589200444	0.999791217706948	-4.59836678493779	13	28	11	40	27	53	1.43940333086873	2.99361314586406	3.94726881591183	3.07243277987922	3.25967399275124	3.86330223393798	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005870A	-1.55394185977013	3.51589726436103	-0.82245510036366	0.438343290505183	0.999791217706948	-4.59800218266254	317	313	0	379	321	128	35.0992966065682	33.4643183805518	0	29.1113005893556	38.7539019138203	9.33023935743511	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005890A	-0.146656753349568	9.41394731869885	-0.098730747245933	0.924162227184555	0.999791217706948	-4.60666967543138	17525	17637	188	19395	12304	2523	1940.42641334419	1885.65553762873	67.4624124901294	1489.74584414394	1485.44551136338	183.907764834444	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005900A	-0.369238242566063	1.7625570536096	-0.682444952847448	0.517230515224748	0.999791217706948	-4.59920814813048	32	32	5	50	34	52	3.54314666059994	3.42127216670178	1.79421309814174	3.84054097484903	4.1047746575386	3.79040973895801	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005910A	0.786254557216693	3.96837993334868	0.554327433742137	0.596874352389371	0.999791217706948	-4.60201588985194	278	396	16	526	260	20	30.781086613962	42.3382430629345	5.74148191405357	40.4024910554118	31.3894532635305	1.45784989959924	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_005920A	0.236593032788677	1.02716857365186	0.131039614446583	0.899486955829038	0.999791217706948	-4.60239633234839	4	10	97	7	4	160	0.442893332574993	1.06914755209431	34.8077341039498	0.537675736478864	0.482914665592777	11.6627991967939	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_005940A	-0.434091372436193	2.40806467044656	-0.509862887285917	0.626064557945624	0.999791217706948	-4.60144767330902	90	61	3	137	38	75	9.96509998293734	6.52180006777527	1.07652785888504	10.5230822710863	4.58768932313138	5.46693712349713	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005950A	-0.862830486417272	4.0763292872005	-1.24693639009337	0.253126589689105	0.999791217706948	-4.59062643771889	256	102	16	310	258	230	28.3451732847995	10.9053050313619	5.74148191405357	23.811354044064	31.1479959307341	16.7652738453912	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005960A	-0.311245629575468	3.07500375148566	-0.161872735369828	0.876049342937236	0.999791217706948	-4.60444442412239	14	16	574	36	52	473	1.55012666401248	1.71063608335089	205.975663666672	2.7651895018913	6.2778906527061	34.4781501255219	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_005970A	0.948675414003808	10.855695025315	1.18491021332873	0.275298525330759	0.999791217706948	-4.5911827205338	12216	16063	21093	12691	7773	34528	1352.59623768403	1717.37171292908	7569.06737582074	974.80611023618	938.423923913163	2516.83206666812	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_006010A	-1.25919398743431	2.77101682577479	-0.796865066541301	0.452102614459309	0.999791217706948	-4.59818008032548	171	151	0	204	124	106	18.9336899675809	16.144128036624	0	15.669407177384	14.9703546333761	7.72660446787595	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_006020A	0.366952922569178	0.736574377153043	0.358156300034572	0.730944766605588	0.999791217706948	-4.60111383211299	8	24	9	17	3	61	0.885786665149986	2.56595412502634	3.22958357665513	1.30578393144867	0.362185999194582	4.44644219377767	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_006030A	-0.255245492039338	2.64757758762987	-0.40205186156707	0.699822191467286	0.999791217706948	-4.60261497234404	97	45	9	120	61	67	10.7401633149436	4.81116398442438	3.22958357665513	9.21729833963767	7.36444865028984	4.88379716365744	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_006040A	0.301470242728535	2.49252588217927	0.249176419124583	0.810487068361814	0.999791217706948	-4.60351102692552	32	50	39	33	12	407	3.54314666059994	5.34573776047153	13.9948621655056	2.53475704340036	1.44874399677833	29.6672454568445	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_006050A	0.145966006694117	4.75822295881102	0.258944210512811	0.803241714680607	0.999791217706948	-4.60490653907944	194	258	109	264	157	596	21.4803266298872	27.5840068440331	39.1138455394899	20.2780563472029	18.9544006245165	43.4439270080572	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_006060A	-0.969409001900375	1.24142026871376	-1.52270534396666	0.172312521994521	0.999791217706948	-4.58802712272286	16	23	2	33	29	63	1.77157333029997	2.4590393698169	0.717685239256696	2.53475704340036	3.50113132554763	4.59222718373759	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_006070A	0.0182932947497725	7.25441944445121	0.0253406410160791	0.980501350944252	0.999791217706948	-4.60585131783596	2385	1777	199	2607	1893	1056	264.07514954784	189.987520007158	71.4096813060413	200.245806428628	228.539365491782	76.9744746988397	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_006100A	0.279098514156014	1.04601375550173	0.158965672223435	0.878253829184046	0.999791217706948	-4.60235238374149	11	7	51	5	4	245	1.21795666458123	0.748403286466015	18.3009736010457	0.384054097484903	0.482914665592777	17.8586612700906	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_006130A	0.453483093777379	1.80700783648705	0.729917771973954	0.489500541688817	0.999791217706948	-4.59876082196179	38	29	14	51	33	22	4.20748665946243	3.10052790107349	5.02379667479687	3.91735179434601	3.98404599114041	1.60363488955916	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_006150A	0.53285561190861	1.74625412800626	0.796325884740034	0.452395727178915	0.999791217706948	-4.59792301162773	43	58	5	52	26	25	4.76110332518117	6.20105580214698	1.79421309814174	3.99416261384299	3.13894532635305	1.82231237449904	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_006160A	-0.733315360541258	3.29274146149848	-1.35481402491444	0.218206864843147	0.999791217706948	-4.58882092669119	68	48	32	164	82	210	7.52918665377488	5.13190825005267	11.4829638281071	12.5969743975048	9.89975064465192	15.307423945792	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_006170A	-0.288500024372424	4.82787829846933	-0.25023571036035	0.80970034724622	0.999791217706948	-4.60492552142725	184	54	436	250	335	495	20.3730932984497	5.77339678130926	156.45538215796	19.2027048742451	40.444103243395	36.0817850150811	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_006190A	0.598318232360478	4.18897308460131	0.862373968899764	0.417476241565204	0.999791217706948	-4.5976147880817	119	166	141	142	92	345	13.176076644106	17.7478493647655	50.5968093675971	10.9071363685712	11.1070373086339	25.1479107680868	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_006200A	2.39518011826296	1.37312692175815	1.54864368828457	0.166062830964869	0.999791217706948	-4.58732984233623	55	109	10	60	0	54	6.08978332290615	11.6537083178279	3.58842619628348	4.60864916981883	0	3.93619472891794	0.02	DOWN_pEhEx_UP_EhMyb10
