pEhEx_mean	U2AF84_mean	theta	prob	log2FC	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_031400A	10730.8750628776	18442.7882714468	-0.615990703417526	0.811966002346746	-0.781289058692704	9709	9496	13885	14090	10081	20015	10482.0918188174	10362.7153721056	33541.9660840487	9479.56374081209	10443.5953194096	12213.4094518881	81.2	DOWN_pEhEx_UP_U2AF84
EHI_134740A	187.461625856531	1023.81469866704	-0.61440686422135	0.810190613149717	-2.4492874185166	18	16	1211	34	76	726	19.433273533702	17.4603460355613	2925.41022166244	22.8747457194898	78.7335824099924	443.014502226868	81.02	DOWN_pEhEx_UP_U2AF84
EHI_126900A	166.082984399875	963.22406692199	-0.612495113665566	0.808103304611581	-2.53596716613091	31	16	1133	49	12	711	33.4684155302645	17.4603460355613	2736.98578129111	32.9665453016176	12.431618275262	433.861310032098	80.81	DOWN_pEhEx_UP_U2AF84
EHI_161930A	317.071895286859	1346.18460711874	-0.611471317626642	0.807010426214263	-2.08599435526664	142	124	1498	250	122	1040	153.30693565476	135.3176817756	3618.71553431076	168.196659702131	126.38811913183	634.621325504054	80.7	DOWN_pEhEx_UP_U2AF84
EHI_062840A	72.9009025927845	538.177623757142	-0.609963992902671	0.805431786759774	-2.88407382622056	14	3	637	17	7	314	15.1147683039904	3.27381488166775	1538.79959636579	11.4373728597449	7.25177732723614	191.606823277185	80.54	DOWN_pEhEx_UP_U2AF84
EHI_187230A	201.13017944217	1742.35108245223	-0.81534126701212	0.805146467971121	-3.11483387683451	60	47	2040	103	78	716	64.7775784456733	51.2897664794614	4928.02382509609	69.2970237972779	80.8055187892027	436.912374097021	80.51	DOWN_pEhEx_UP_U2AF84
EHI_202040A	1132.27874871074	3022.32084646383	-0.609254215270791	0.804701767390246	-1.41642765357476	901	827	2881	1093	979	2651	972.743302992527	902.481635713076	6959.62580397149	735.355796217715	1014.21285762345	1617.67416722235	80.47	DOWN_pEhEx_UP_U2AF84
EHI_069200A	52.3595318384809	421.915437013275	-0.608458602879952	0.803892961867785	-3.01042977084553	21	12	491	15	1	229	22.6721524559857	13.095259526671	1186.10769515793	10.0917995821278	1.03596818960516	139.738734173489	80.39	DOWN_pEhEx_UP_U2AF84
EHI_128100A	2883.88711266054	6955.11556351296	-0.608136843686737	0.803567576479813	-1.27005979363201	1710	1940	6767	3275	3379	4850	1846.16098570169	2117.06695681181	16347.0280511889	2203.37624209791	3500.53651267585	2959.53214297563	80.36	DOWN_pEhEx_UP_U2AF84
EHI_069590A	2148.61656252337	11845.1939208887	-0.816638046569939	0.803352331597769	-2.46282186692029	774	675	13561	1382	821	7378	835.630761949186	736.608348375244	32759.2799471216	929.791134833379	850.529883665839	4502.15013420087	80.34	DOWN_pEhEx_UP_U2AF84
EHI_010350A	399.116371687213	1829.30155427646	-0.60790166243521	0.803332008029492	-2.19641155388334	44	35	2156	119	43	1685	47.5035575268271	38.1945069527904	5208.2447876996	80.0616100182142	44.546632153022	1028.20858987916	80.33	DOWN_pEhEx_UP_U2AF84
EHI_160990A	17266.7142310595	24372.5812270605	-0.817579659404247	0.802018027949344	-0.497265479292927	20234	18403	12703	24564	13624	34351	21845.1587044959	20082.6717557772	30686.6111030371	16526.3309956926	14114.0306151807	20961.4203388363	80.2	DOWN_pEhEx_UP_U2AF84
EHI_011950A	627.528141267715	2181.27432284161	-0.605978368589127	0.801431953432425	-1.7974191557887	385	326	2308	424	227	2154	415.656128359737	355.754550474562	5575.43087662833	285.261534854814	235.164779040372	1314.39839916897	80.14	DOWN_pEhEx_UP_U2AF84
EHI_040830A	13532.6075149685	16640.8344346649	-0.949930917117243	0.801348717156969	-0.298287927363838	15561	17000	6022	20289	14036	20559	16800.0649698854	18551.6176627839	14547.3330758474	13650.1681147861	14540.8495092981	12545.3652221518	80.13	DOWN_pEhEx_UP_U2AF84
EHI_007510A	13817.525660676	25195.7681447631	-0.600898692016444	0.796666604677981	-0.866682148701762	32508	34983	1357	37214	15620	1967	35096.4920018658	38175.9553351276	3278.10212287029	25037.0819766204	16181.8231216326	1200.28860314084	79.67	DOWN_pEhEx_UP_U2AF84
EHI_131210A	701.59065705082	2864.96467201245	-0.600434137959808	0.796247138335988	-2.02981590823677	79	58	3371	142	44	3081	85.2904782868032	63.2937543789098	8143.31780117595	95.5357027108102	45.5826003426272	1880.06567680576	79.62	DOWN_pEhEx_UP_U2AF84
EHI_143110A	896.78569295598	1835.34858145155	-0.463200498992625	0.7960248568139	-1.03321892808051	669	674	1624	1018	760	1967	722.269999669257	735.517076748021	3923.09347644905	684.896798307076	787.335824099924	1200.28860314084	79.6	DOWN_pEhEx_UP_U2AF84
EHI_120600A	2206.2955579486	3955.59835454988	-0.463559116898584	0.79601869391778	-0.84226987546958	5902	4890	137	6845	1740	573	6371.9544664394	5336.31825711843	330.950619626551	4605.22454264434	1802.58464991298	349.651941840214	79.6	DOWN_pEhEx_UP_U2AF84
EHI_013070A	8.07513720406474	27.2765579368416	-0.464473043823224	0.795993658838181	-1.75610292249278	16	16	19	11	8	14	17.2740209188462	17.4603460355613	45.8982611160911	7.40065302689375	8.2877455168413	8.54297938178534	79.6	DOWN_pEhEx_UP_U2AF84
EHI_038160A	5.82684548874135	32.2064419664041	-0.461426821119181	0.795987706424891	-2.46656232642015	6	7	33	10	0	17	6.47775784456733	7.63890139055808	79.7180324647897	6.72786638808523	0.517984094802581	10.3736178207393	79.6	DOWN_pEhEx_UP_U2AF84
EHI_107170A	95.0479843457046	337.774638026247	-0.464705938652008	0.795983560538849	-1.82933306923698	502	435	5	355	45	10	541.9724063288	474.703157841824	12.0784897673924	238.839256777026	46.6185685322323	6.10212812984667	79.6	DOWN_pEhEx_UP_U2AF84
EHI_110570A	595.293297309634	1601.63358035229	-0.460973119249652	0.795963480542654	-1.42787157202016	106	103	1828	341	397	1820	114.440388587356	112.400977603926	4415.89585895866	229.420243833706	411.27937127325	1110.58731963209	79.6	DOWN_pEhEx_UP_U2AF84
EHI_078540A	7.03016304242101	34.3262413691153	-0.4606292403762	0.795940751705967	-2.28768184117392	11	8	33	5	5	20	11.8758893817068	8.73017301778066	79.7180324647897	3.36393319404261	5.17984094802581	12.2042562596933	79.59	DOWN_pEhEx_UP_U2AF84
EHI_087760A	53.3725430400403	277.936921221196	-0.465658233511296	0.795928128189798	-2.38058783717027	6	5	328	16	4	228	6.47775784456733	5.45635813611292	792.348928740941	10.7645862209364	4.14387275842065	139.128521360504	79.59	DOWN_pEhEx_UP_U2AF84
EHI_188770A	220.894641953127	727.550414408615	-0.466075946908248	0.795899067367903	-1.71968879572924	120	98	778	147	46	814	129.555156891347	106.944619467813	1879.41300780626	98.8996359048529	47.6545367218375	496.713229769519	79.59	DOWN_pEhEx_UP_U2AF84
EHI_024470A	827.849203440631	1697.24655763113	-0.45989442243381	0.79588049871219	-1.03575625604554	604	651	1496	958	765	1697	652.094289686445	710.417829321902	3613.8841384038	644.529599978565	792.51566504795	1035.53114363498	79.59	DOWN_pEhEx_UP_U2AF84
EHI_127810A	260.6669553972	1180.37557001053	-0.599992804945557	0.795852799203256	-2.1789663570886	100	62	1344	155	87	928	107.962630742789	67.6588408878002	3246.69804947507	104.281929015321	90.1292324956492	566.277490449771	79.59	DOWN_pEhEx_UP_U2AF84
EHI_044620A	22.192842243835	133.17818531309	-0.466671708026521	0.795844772395517	-2.58519143637022	4	4	156	3	9	87	4.31850522971155	4.36508650889033	376.848880742642	2.01835991642557	9.32371370644647	53.088514729666	79.58	DOWN_pEhEx_UP_U2AF84
EHI_137900A	22.192842243835	133.17818531309	-0.466671708026521	0.795844772395517	-2.58519143637022	4	4	156	3	9	87	4.31850522971155	4.36508650889033	376.848880742642	2.01835991642557	9.32371370644647	53.088514729666	79.58	DOWN_pEhEx_UP_U2AF84
EHI_186480A	23922.3847675769	28641.331662876	-0.459299904494729	0.795821807405314	-0.259737355810561	20819	23563	15337	33742	27593	34147	22476.7400943412	25713.6333522457	37049.5595124994	22701.1667666772	28585.4702557753	20836.9369249874	79.58	DOWN_pEhEx_UP_U2AF84
EHI_010290A	202.699113270635	604.393149385529	-0.459178453262856	0.79580665156635	-1.57614753048937	143	151	598	190	114	577	154.386561962188	164.78201571061	1444.58737618013	127.829461373619	118.100373614989	352.092793092153	79.58	DOWN_pEhEx_UP_U2AF84
EHI_121490A	367.767129482245	933.50292082193	-0.459176725767404	0.795806429540674	-1.34386199706015	252	246	905	454	247	871	272.065829471828	268.452820296755	2186.20664789802	305.445134019069	255.884142832475	531.495360109645	79.58	DOWN_pEhEx_UP_U2AF84
EHI_103400A	7.77150916989369	29.5193016690731	-0.467510151689333	0.795757303761005	-1.92539190060444	39	16	12	7	4	23	42.1054259896877	17.4603460355613	28.9883754417417	4.70950647165966	4.14387275842065	14.0348946986473	79.58	DOWN_pEhEx_UP_U2AF84
EHI_019140A	25.5576407526674	151.891125558574	-0.467584092084085	0.795748910095948	-2.5712110097717	7	2	178	12	3	103	7.55738415199522	2.18254325444517	429.994235719169	8.07343966570227	3.10790456881549	62.8519197374207	79.57	DOWN_pEhEx_UP_U2AF84
EHI_080720A	232.869430909848	607.499321007575	-0.4580549608892	0.795653693338273	-1.38336152882395	270	221	518	318	126	568	291.49910300553	241.171029616191	1251.33153990185	213.94615114111	130.531991890251	346.600877775291	79.57	DOWN_pEhEx_UP_U2AF84
EHI_073600A	432.518810500374	1341.07263788749	-0.457905779450901	0.79562952374576	-1.63255259863224	48	51	1563	70	42	1894	51.8220627565386	55.6548529883517	3775.73590128686	47.0950647165966	43.5106639634168	1155.74306779296	79.56	DOWN_pEhEx_UP_U2AF84
EHI_024500A	30.0289331588695	159.28922514183	-0.468939367338105	0.795575013784035	-2.40722355528913	10	8	183	15	15	102	10.7962630742789	8.73017301778066	442.072725486561	10.0917995821278	15.5395228440774	62.241706924436	79.56	DOWN_pEhEx_UP_U2AF84
EHI_188870A	818.639293360055	1496.74484018967	-0.456639417238171	0.795401516286775	-0.870528476187133	894	785	1076	1194	695	1521	965.185918840532	856.648227369728	2599.29099794284	803.307246737376	719.997891775588	928.133688549678	79.54	DOWN_pEhEx_UP_U2AF84
EHI_137050A	37.2889722251917	211.093219709012	-0.47019832396961	0.795376929404279	-2.5010593016369	7	4	248	11	5	156	7.55738415199522	4.36508650889033	599.093092462662	7.40065302689375	5.17984094802581	95.193198825608	79.54	DOWN_pEhEx_UP_U2AF84
EHI_159700A	12.061185699735	72.9207738990061	-0.45641334471795	0.795357709197496	-2.59595813127826	1	2	86	2	8	42	1.07962630742789	2.18254325444517	207.750023999149	1.34557327761705	8.2877455168413	25.628938145356	79.54	DOWN_pEhEx_UP_U2AF84
EHI_172140A	95.2944870312898	409.200735339878	-0.456120907158387	0.795291955546636	-2.10234407864136	14	16	477	22	21	392	15.1147683039904	17.4603460355613	1152.28792380923	14.8013060537875	21.7553319817084	239.203422689989	79.53	DOWN_pEhEx_UP_U2AF84
EHI_125890A	39.2077865871917	188.910538169619	-0.45562220088704	0.795178456153706	-2.26849107892263	10	16	215	13	24	133	10.7962630742789	17.4603460355613	519.375059997873	8.7462263045108	24.8632365505239	81.1583041269607	79.52	DOWN_pEhEx_UP_U2AF84
EHI_107180A	16.697926757921	85.1740184399584	-0.47179270376139	0.79508767183898	-2.35074443012443	11	10	93	18	12	41	11.8758893817068	10.9127162722258	224.659909673498	12.1101594985534	12.431618275262	25.0187253323713	79.51	DOWN_pEhEx_UP_U2AF84
EHI_112880A	393.232288601418	1606.01930103121	-0.599114210260951	0.795073613122096	-2.03003553873203	89	97	1843	209	195	1325	96.0867413610821	105.853347840591	4452.13132826083	140.612407510981	202.013796973007	808.531977204684	79.51	DOWN_pEhEx_UP_U2AF84
EHI_055700A	222.174194475989	742.11750626725	-0.472068471841767	0.795032237241213	-1.73995638257796	55	42	847	128	158	663	59.3794469085339	45.8334083433485	2046.09616659627	86.1166897674909	163.682973957616	404.571095008834	79.5	DOWN_pEhEx_UP_U2AF84
EHI_175490A	41.5262478266949	224.909063023157	-0.473058448665463	0.794826288272539	-2.43724637203771	12	5	262	17	8	165	12.9555156891347	5.45635813611292	632.912863811361	11.4373728597449	8.2877455168413	100.68511414247	79.48	DOWN_pEhEx_UP_U2AF84
EHI_104380A	172.042203580048	407.223786138713	-0.45366151505103	0.794644157300652	-1.24305931730718	319	241	249	373	146	194	344.400792069496	262.996462160643	601.508790416141	250.949416275579	151.251355682354	118.381285719025	79.46	DOWN_pEhEx_UP_U2AF84
EHI_000250A	384.451176521634	860.060744158949	-0.453401661476622	0.794564165742445	-1.16163816334074	422	393	682	438	278	917	455.602301734569	428.869749498475	1647.50600427232	294.680547798133	287.999156710235	559.56514950694	79.46	DOWN_pEhEx_UP_U2AF84
EHI_120900A	156.343899268693	567.171607959642	-0.45335044616807	0.794547031983791	-1.85906238989622	55	48	635	89	19	613	59.3794469085339	52.381038106684	1533.96820045883	59.8780108539585	19.6833956024981	374.060454359601	79.45	DOWN_pEhEx_UP_U2AF84
EHI_019860A	67.8471901559977	315.533284281104	-0.474588058084483	0.794480988068735	-2.21743122329012	8	10	370	41	27	234	8.63701045942311	10.9127162722258	893.808242787037	27.5842521911494	27.9711411193394	142.789798238412	79.45	DOWN_pEhEx_UP_U2AF84
EHI_171450A	11.2022010738112	60.9520137205052	-0.474921526407801	0.794401498266269	-2.44389165583217	25	1	62	11	4	35	26.9906576856972	1.09127162722258	149.773273115666	7.40065302689375	4.14387275842065	21.3574484544633	79.44	DOWN_pEhEx_UP_U2AF84
EHI_148350A	115.342961090842	477.227768577777	-0.452719451269793	0.794336375972709	-2.04874802702208	10	7	564	30	14	489	10.7962630742789	7.63890139055808	1362.45364576186	20.1835991642557	14.5035546544723	298.394065549502	79.43	DOWN_pEhEx_UP_U2AF84
EHI_194340A	33.8393083761882	143.106940715665	-0.451577332695054	0.793924435482908	-2.0803216573764	30	27	147	40	17	91	32.3887892228367	29.4643339350097	355.107599161336	26.9114655523409	17.6114592232878	55.5293659816047	79.39	DOWN_pEhEx_UP_U2AF84
EHI_070680A	1113.07673512575	2530.32265431581	-0.47709128190285	0.793852432547157	-1.18476830702851	642	538	2526	1002	555	3323	693.120089368704	587.10413544575	6102.05303048663	674.13221208614	574.962345230865	2027.73717754805	79.39	DOWN_pEhEx_UP_U2AF84
EHI_189960A	35.121759888212	186.559974473484	-0.451301754386756	0.793813848354531	-2.40920245360028	20	9	211	10	3	150	21.5925261485578	9.82144464500325	509.712268183959	6.72786638808523	3.10790456881549	91.5319219477	79.38	DOWN_pEhEx_UP_U2AF84
EHI_141810A	515.761517551473	1377.13363732959	-0.477736426397965	0.793680237049882	-1.41689252705396	125	224	1499	537	448	1164	134.953288428486	244.444844497859	3621.13123226424	361.286425040177	464.113748943113	710.287714314152	79.37	DOWN_pEhEx_UP_U2AF84
EHI_027500A	308.588792107889	1005.35539188751	-0.450735358042491	0.793585199074115	-1.70394801294266	59	36	1163	59	16	1364	63.6979521382454	39.285778580013	2809.45671989547	39.6944116897028	16.5754910336826	832.330276911086	79.36	DOWN_pEhEx_UP_U2AF84
EHI_016390A	51.6061078096878	398.715517780422	-0.59717908394978	0.793391575552136	-2.9497460251299	8	9	470	15	7	216	8.63701045942311	9.82144464500325	1135.37803813488	10.0917995821278	7.25177732723614	131.805967604688	79.34	DOWN_pEhEx_UP_U2AF84
EHI_166390A	239.212603102388	804.870627861288	-0.47920961072511	0.793271082474507	-1.75046350696848	68	62	908	173	102	785	73.4145889050964	67.6588408878002	2193.45374175846	116.392088513874	105.668755339727	479.017058192964	79.33	DOWN_pEhEx_UP_U2AF84
EHI_100110A	692.800710438352	1523.04916173924	-0.479443458803103	0.793204814500037	-1.13645019600383	529	547	1364	899	585	1407	571.122316629353	596.925580090753	3295.01200854464	604.835188288862	606.04139091902	858.569427869426	79.32	DOWN_pEhEx_UP_U2AF84
EHI_056820A	10.7708241147853	59.4239159078535	-0.449485535512413	0.793037882215669	-2.46391503886548	5	7	66	5	6	36	5.39813153713944	7.63890139055808	159.436064929579	3.36393319404261	6.21580913763098	21.967661267448	79.3	DOWN_pEhEx_UP_U2AF84
EHI_009820A	5.62681057678444	29.2000940066696	-0.482334095460566	0.792349913011053	-2.37558371186043	11	10	26	12	0	14	11.8758893817068	10.9127162722258	62.8081467904404	8.07343966570227	0.517984094802581	8.54297938178534	79.23	DOWN_pEhEx_UP_U2AF84
EHI_022920A	25.3615461757613	148.260066571146	-0.447583411246808	0.792095630638396	-2.54741545660193	16	4	169	3	0	116	17.2740209188462	4.36508650889033	408.252954137863	2.01835991642557	0.517984094802581	70.7846863062214	79.21	DOWN_pEhEx_UP_U2AF84
EHI_090030A	37.3109276743545	196.550209329635	-0.483633257752579	0.791948824876482	-2.39722776432648	7	10	228	21	22	119	7.55738415199522	10.9127162722258	550.779133393093	14.128519414979	22.7913001713136	72.6153247451754	79.19	DOWN_pEhEx_UP_U2AF84
EHI_045010A	115.257207047137	476.081318693154	-0.484090377197473	0.791805826532239	-2.04635105365647	28	21	549	72	51	387	30.2295366079809	22.9167041716742	1326.21817645968	48.4406379942136	52.8343776698633	236.152358625066	79.18	DOWN_pEhEx_UP_U2AF84
EHI_194540A	47451.0957262104	87672.372730846	-0.484287246371246	0.791744044495868	-0.885680891124726	21600	22710	86036	50011	42079	105107	23319.9282404424	24782.7786542249	207836.989125474	33646.732593453	43592.5054503956	64137.6381343794	79.17	DOWN_pEhEx_UP_U2AF84
EHI_058470.mRNA	270.102977733095	716.829476176726	-0.484479234804647	0.791683505654763	-1.4081204177003	291	228	637	489	228	406	314.171255461516	248.809931006749	1538.79959636579	328.992666377368	236.200747229977	247.746402071775	79.17	DOWN_pEhEx_UP_U2AF84
EHI_044610A	50.6560823670222	229.368325044854	-0.446795863845614	0.791668999272881	-2.17885876249105	6	7	269	19	32	168	6.47775784456733	7.63890139055808	649.82274948571	12.7829461373619	33.1509820673652	102.515752581424	79.17	DOWN_pEhEx_UP_U2AF84
EHI_069560A	1093.41106544887	2856.78891840166	-0.484655377743657	0.791627574608665	-1.38555856180789	240	221	3223	563	513	3749	259.110313782693	241.171029616191	7785.79450406113	378.778877649198	531.451681267449	2287.68783587952	79.16	DOWN_pEhEx_UP_U2AF84
EHI_026400A	6.88761000087469	35.4071170572926	-0.4465540933829	0.791531699351066	-2.36196402037696	9	6	36	7	2	22	9.716636766851	6.5476297633355	86.9651263252252	4.70950647165966	2.07193637921033	13.4246818856627	79.15	DOWN_pEhEx_UP_U2AF84
EHI_188760A	2819.9816687132	4476.12807203154	-0.485011387352821	0.791514232822302	-0.666565531217944	6287	5001	550	6579	2126	3122	6787.61059479913	5457.44940774014	1328.63387441316	4426.26329672127	2202.46837110058	1905.08440213813	79.15	DOWN_pEhEx_UP_U2AF84
EHI_062460A	104.290515848789	420.508347328415	-0.446396298842218	0.791440248163947	-2.01152647354945	17	12	491	40	24	411	18.3536472262741	13.095259526671	1186.10769515793	26.9114655523409	24.8632365505239	250.797466136698	79.14	DOWN_pEhEx_UP_U2AF84
EHI_000260A	66.2474254377542	224.034188553281	-0.485329484877746	0.791412623094967	-1.75778261681754	103	106	179	147	57	70	111.201509665073	115.674792485594	432.409933672647	98.8996359048529	59.0501868074943	42.7148969089267	79.14	DOWN_pEhEx_UP_U2AF84
EHI_051710A	48366.2032560869	73315.2869265379	-0.485593987749833	0.791327955443517	-0.600114754444514	42291	35092	54789	46086	37542	120603	45658.4761674328	38294.9039424949	132353.675173132	31006.0450361296	38892.317774157	73593.4958843898	79.13	DOWN_pEhEx_UP_U2AF84
EHI_188010A	28.0603926261612	243.825272935804	-0.594471132853522	0.791115612218397	-3.11924057102476	3	6	288	13	6	109	3.23887892228367	6.5476297633355	695.721010601801	8.7462263045108	6.21580913763098	66.5131966153287	79.11	DOWN_pEhEx_UP_U2AF84
EHI_151210A	7.616878227027	39.9360480183054	-0.488436284906843	0.790400773859203	-2.39041983771114	10	6	41	11	6	15	10.7962630742789	6.5476297633355	99.0436160926176	7.40065302689375	6.21580913763098	9.15319219477	79.04	DOWN_pEhEx_UP_U2AF84
EHI_182560A	29.297800373283	136.608649307722	-0.488568678156657	0.790356823971082	-2.221184571179	39	28	135	44	11	75	42.1054259896877	30.5556055622323	326.119223719594	29.602612107575	11.3956500856568	45.76596097385	79.04	DOWN_pEhEx_UP_U2AF84
EHI_124540A	268.551941556966	713.057237117174	-0.444551040182425	0.790326884995256	-1.40881673465292	261	138	684	501	76	626	281.782466238679	150.595484556716	1652.33740017928	337.06610604307	78.7335824099924	381.993220928401	79.03	DOWN_pEhEx_UP_U2AF84
EHI_117890A	278.712980261735	823.892541495838	-0.488716044808932	0.790307832304911	-1.56367598870528	170	175	839	294	206	682	183.536472262741	190.972534763952	2026.77058296844	197.799271809706	213.409447058664	416.165138455543	79.03	DOWN_pEhEx_UP_U2AF84
