pEhEx_mean	CDC5_mean	theta	prob	log2FC	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_192590A	4267.05364985436	1739.82149884745	1.00238750072908	0.940887649870749	1.29430095280725	1544	1769	582	2681	3272	8113	2478.50849824812	2346.53692852337	489.801733259419	2186.15235397154	4145.37776983522	5844.76913486234	94.09	UP_pEhEx_DOWN_CDC5
EHI_067530A	12896.7005651809	8755.44168955291	0.771476089991634	0.940836047992175	0.558750154269156	6981	9175	4130	14954	11605	14742	11206.2615455117	12170.4218876212	3475.7408219268	12193.8538982806	14702.6616806044	10620.434683365	94.08	UP_pEhEx_DOWN_CDC5
EHI_059830A	426.012643361987	136.27297668275	0.719992278910585	0.940672916060465	1.64439674793474	85	139	120	272	320	816	136.446387533089	184.380233501836	100.990048094726	221.795389884468	405.41591881029	587.86288845651	94.07	UP_pEhEx_DOWN_CDC5
EHI_051060A	12043.9390601097	6399.66175645453	0.71860400720182	0.940280475759725	0.912239752471009	2544	11218	947	15109	13516	8370	4083.76011628446	14880.4133771482	796.979796214209	12320.2446535457	17123.7548707496	6029.91712791788	94.03	UP_pEhEx_DOWN_CDC5
EHI_167090A	566.781357810975	151.434489831308	0.718559442550212	0.940267916237772	1.90409848437814	88	110	220	265	207	1530	141.262142387198	145.912415001453	185.148421506997	216.087420291853	262.253422480407	1102.24291585596	94.03	UP_pEhEx_DOWN_CDC5
EHI_198740A	41582.6935460636	55662.4299154693	-1.25398368141073	0.940212354362862	-0.420720677438672	41226	39938	63110	46570	34041	54548	66178.1032051663	52976.8184575275	53112.3494604844	37974.30627544	43127.3852881909	39297.4814209874	94.02	DOWN_pEhEx_UP_CDC5
EHI_183470A	551.20843087275	120.284939215405	0.718121257002954	0.94014475445346	2.19614193951055	83	104	120	157	120	1720	133.235884297017	137.953556001374	100.990048094726	128.021603720079	152.030969553859	1239.1227550799	94.01	UP_pEhEx_DOWN_CDC5
EHI_065340A	548.354980184837	105.375258810313	0.996538285180891	0.939561904881411	2.37957395650526	62	151	29	696	511	537	99.5256003182534	200.297951501995	24.4059282895587	567.535262351433	647.398545350182	386.865650859248	93.96	UP_pEhEx_DOWN_CDC5
EHI_090020A	17182.9337527639	6218.19574418833	1.31415705577454	0.939459592640275	1.46640844063151	1723	2668	16028	16174	20499	15588	2765.84853787662	3539.03930203524	13488.9040905188	13188.6714558507	25970.6903740379	11229.9101780148	93.95	UP_pEhEx_DOWN_CDC5
EHI_012020A	1082.11180622566	3579.70563299754	-1.25326462129597	0.939443806542781	-1.72599138704455	2055	1708	6721	1752	1336	153	3298.79207506469	2265.62186202256	5656.28427703875	1428.62324660878	1692.61146103296	110.224291585596	93.94	DOWN_pEhEx_UP_CDC5
EHI_177520A	2095.58552430268	954.649190788934	0.775477384138149	0.939347201797748	1.13431081939283	328	426	2301	2107	2448	1844	526.522530715921	565.078989005627	1936.48417221636	1718.09884737711	3101.43177889872	1328.45486067868	93.93	UP_pEhEx_DOWN_CDC5
EHI_167310A	9798.10960279669	5054.02286218859	0.714522998718267	0.939148045331151	0.955071239447283	1298	1711	13994	5302	7576	19413	2083.61660021117	2269.6012915226	11777.1227753132	4323.37925429209	9598.22187783362	13985.5174676547	93.91	UP_pEhEx_DOWN_CDC5
EHI_006860A	15690.3067129543	9536.30242886921	0.714168152213137	0.939051584530913	0.718371659829662	5973	14401	657	18866	14098	17273	9588.16791453108	19102.5880766902	552.920513318622	15383.7934763249	17861.1050730859	12443.8182258692	93.91	UP_pEhEx_DOWN_CDC5
EHI_136420A	12.8291600333976	3.13687219799356	0.77635088135905	0.939026627022174	2.03202805819628	2	3	3	14	10	18	3.21050323607269	3.97942950003963	2.52475120236814	11.41593918523	12.6692474628216	12.9675637159524	93.9	UP_pEhEx_DOWN_CDC5
EHI_050550A	14430.5510396393	8117.36169505179	0.776482404155291	0.938978072330498	0.830043587138455	6679	9976	979	17967	16195	10168	10721.4755568647	13232.9295641318	823.910475706136	14650.7270957876	20517.8462660395	7325.23265910024	93.9	UP_pEhEx_DOWN_CDC5
EHI_049910A	1192.47662209146	670.304098799714	0.711225393183867	0.938266498000125	0.831073322364341	369	539	931	1202	1017	1638	592.337847055411	714.97083350712	783.514456468245	980.139921474744	1288.46246696895	1180.04829815167	93.83	UP_pEhEx_DOWN_CDC5
EHI_040820A	189.865805984445	17.6890621140613	0.708436033610128	0.937548706004474	3.42405064319542	0	5	60	33	4	673	0.802625809018172	6.63238250006605	50.4950240473628	26.9089995080421	5.06769898512863	484.842798935333	93.75	UP_pEhEx_DOWN_CDC5
EHI_184480A	25754.0467883526	16575.0909563843	0.708367872426726	0.937531504237192	0.635782356661388	14355	17991	4414	22610	18809	43803	23043.3869769117	23864.6387117376	3714.75060241765	18436.7417841464	23829.5875528211	31556.5663027702	93.75	UP_pEhEx_DOWN_CDC5
EHI_024690A	716.057113945902	137.259120231903	0.707986900083018	0.93743566569459	2.38317265110527	75	44	301	97	44	2521	120.393871352726	58.3649660005812	253.316703970937	79.0961500690933	55.7446888364149	1816.17934043978	93.74	UP_pEhEx_DOWN_CDC5
EHI_140540A	10665.0624869531	6839.59020553643	0.781003837407626	0.937380723561979	0.640910624849104	2646	3177	15661	12921	8262	13719	4247.49578132417	4214.21584054197	13180.0428600958	10536.0964437397	10467.3322537832	9883.44481217508	93.74	UP_pEhEx_DOWN_CDC5
EHI_022010A	3735.02203308116	1628.26633356682	1.08188623810257	0.937247486205309	1.19778005477029	743	983	3119	5923	3332	2670	1192.701952201	1303.92639951298	2624.89966672874	4829.75769957979	4221.39325461215	1923.52195119961	93.72	UP_pEhEx_DOWN_CDC5
EHI_048170A	1690.97938540621	316.634966359312	0.781770389080087	0.937127293615076	2.41696658423702	147	136	692	145	24	6166	235.971987851343	180.400804001796	582.375944012917	118.236512989882	30.4061939107718	4442.11099292015	93.71	UP_pEhEx_DOWN_CDC5
EHI_136980A	100.317798919303	13.6604639205159	0.781998444880621	0.93705145544784	2.87649921463981	12	15	3	50	51	245	19.2630194164361	19.8971475001981	2.52475120236814	40.7712113758213	64.61316206039	176.502950578241	93.71	UP_pEhEx_DOWN_CDC5
EHI_164500A	2018.52488192305	753.999720147852	1.08209449076531	0.937046038417695	1.42066547757965	529	875	367	2019	1391	3309	849.178105941226	1160.66693751156	308.861230423036	1646.34151535566	1762.29232207848	2383.87046311592	93.7	UP_pEhEx_DOWN_CDC5
EHI_144610A	2295.11165818464	898.820080817117	0.99045470139722	0.936899255018385	1.35246008140421	352	465	1971	1654	1930	3877	565.048569548793	616.811572506142	1658.76153995587	1348.71167231217	2445.16476032456	2793.06914037487	93.69	UP_pEhEx_DOWN_CDC5
EHI_006700A	103.719080866195	14.4886396345556	0.705445019809361	0.936807360522492	2.83968727750698	11	17	5	41	25	308	17.6577677983998	22.5501005002246	4.20791867061356	33.4323933281735	31.6731186570539	221.889423584075	93.68	UP_pEhEx_DOWN_CDC5
EHI_004880A	557.145047875596	195.874113939242	0.783382720325228	0.936612616049461	1.50812622108883	151	175	153	474	496	823	242.392994323488	232.133387502312	128.762311320775	386.511083842786	628.39467415595	592.905829901603	93.66	UP_pEhEx_DOWN_CDC5
EHI_052720A	37.886350144075	8.7426520451675	0.704234817540425	0.936514990022685	2.11553527523687	6	5	13	46	45	24	9.63150970821807	6.63238250006605	10.9405885435953	37.5095144657556	57.0116135826971	17.2900849546032	93.65	UP_pEhEx_DOWN_CDC5
EHI_049690A	3245.01949366038	1670.70922082073	1.08270242454387	0.936455497652541	0.957766484010735	927	1205	2533	4559	2928	2874	1488.06824991969	1598.40418251592	2131.73159853283	3717.51905324739	3709.55565711416	2070.48767331374	93.65	UP_pEhEx_DOWN_CDC5
EHI_197990A	3127.12736343157	9362.1883189748	-1.7401928606476	0.936345700262317	-1.58200780556185	6268	5967	13242	4414	4421	231	10061.7171418518	7915.08527557882	11144.251807253	3599.28254025751	5601.07430331342	166.417067688056	93.63	DOWN_pEhEx_UP_CDC5
EHI_017750A	1481.51490829679	567.970043435955	0.701523839029595	0.935873491465115	1.38318639954989	176	141	1594	950	880	3200	282.524284774397	187.033186501862	1341.4844721916	774.653016140605	1114.8937767283	2305.34466061377	93.59	UP_pEhEx_DOWN_CDC5
EHI_010650A	8089.54958028091	4456.49242370204	1.08386233688772	0.935320616630234	0.860150723542694	3438	4793	2141	7973	6443	12017	5518.85506280895	6357.80186456331	1801.83077475673	6501.37736598847	8162.79614029594	8657.28962081113	93.53	UP_pEhEx_DOWN_CDC5
EHI_090400A	4856.42468483252	2775.84508568084	0.698476771741363	0.935169248851598	0.806967531707055	1608	4307	275	5925	4251	5435	2581.24460180244	5713.13428555689	231.435526883746	4831.38854803483	5385.69709644545	3915.48382201119	93.52	UP_pEhEx_DOWN_CDC5
EHI_096570A	29145.8379153748	21299.3542388938	0.698092019600277	0.935081312478287	0.45248018737103	12342	14725	32245	20093	29756	41918	19812.0154698046	19532.3664626945	27136.8675067869	16384.3190034876	37698.6127503719	30198.5742136274	93.51	UP_pEhEx_DOWN_CDC5
EHI_015290A	410.424268581779	15.7323458289208	1.08478632899269	0.93441291393804	4.7053103304872	6	5	40	6	19	1506	9.63150970821807	6.63238250006605	33.6633493649085	4.89254536509856	24.071570179361	1084.95283090135	93.44	UP_pEhEx_DOWN_CDC5
EHI_129370A	267.963944582535	34.3718299147737	0.694947111771757	0.934365311507963	2.96274032823506	17	5	89	29	5	969	27.2892775066179	6.63238250006605	74.9009523369214	23.6473025979764	6.33462373141079	698.087180042106	93.44	UP_pEhEx_DOWN_CDC5
EHI_114920A	2100.78034772099	729.084545029206	0.82037718421647	0.934183998797963	1.52676730030741	92	110	2443	1963	2567	1825	147.683148859344	145.912415001453	2055.98906246179	1600.67775861474	3252.1958237063	1314.76687675629	93.42	UP_pEhEx_DOWN_CDC5
EHI_035970A	135.939603384466	14.4347363516594	0.818532351083713	0.934110047629962	3.23534915643208	8	14	16	34	29	430	12.8420129442908	18.5706710001849	13.4653397459634	27.7244237355585	36.7408176421826	309.780688769975	93.41	UP_pEhEx_DOWN_CDC5
EHI_159820A	130.041815264387	33.9642774273766	0.818309165984212	0.934100272166568	1.93688553295351	21	33	33	144	106	173	33.7102839787632	43.7737245004359	27.7722632260495	117.421088762365	134.294023105909	124.632695714432	93.41	UP_pEhEx_DOWN_CDC5
EHI_095850A	1727.77580920024	627.498237980769	0.829352058254106	0.934100054535466	1.46123271695261	400	655	510	1037	926	3963	642.100647214538	868.842107508652	429.207704402583	845.594923934534	1173.17231505728	2855.02527812886	93.41	UP_pEhEx_DOWN_CDC5
EHI_158270A	3297.98621001223	7643.14975955048	-1.74354603580523	0.934020207914599	-1.21258193234044	3957	5212	12676	4054	2776	3834	6351.98065256981	6913.59551806885	10667.9154137395	3305.72981835159	3516.98309567927	2762.09107149787	93.4	DOWN_pEhEx_UP_CDC5
EHI_176140A	358197.625072654	190063.773619669	0.830691907610273	0.934002013876277	0.914272193171408	165323	159572	125986	188361	237744	777073	265385.013248623	211668.508060108	106027.768327184	153594.122919222	301203.756880105	559819.09108035	93.4	UP_pEhEx_DOWN_CDC5
EHI_153450A	417.612303418178	110.685793547339	0.693240731589685	0.933976437201303	1.91569415127175	75	74	149	179	185	1093	120.393871352726	98.1592610009775	125.395976384284	145.96093672544	234.381078062199	787.419285640889	93.4	UP_pEhEx_DOWN_CDC5
EHI_152460A	53.2387235679611	10.966242090755	0.693093322116365	0.933942737612845	2.27940675410529	10	10	5	37	38	102	16.0525161803634	13.2647650001321	4.20791867061356	30.1706964181078	48.143140358722	73.4828610570638	93.39	UP_pEhEx_DOWN_CDC5
EHI_114320A	459.053084204405	150.344291120098	0.693053667073704	0.933933680769205	1.61039090748481	124	148	78	285	377	837	199.051200636507	196.318522001955	65.6435312615716	232.395904842181	477.630629348373	602.991712791788	93.39	UP_pEhEx_DOWN_CDC5
EHI_092680A	1465.44601096736	455.786880007563	0.796057982183592	0.933896585320364	1.6849085163428	382	423	266	925	487	3784	613.206118089883	561.099559505587	223.861273276642	754.267410452694	616.992351439411	2726.07006117578	93.39	UP_pEhEx_DOWN_CDC5
EHI_151380A	1870.43246570179	872.780815197761	0.831985709358436	0.933880907017775	1.09968058162378	720	916	359	1597	1561	2921	1155.78116498617	1215.0524740121	302.128560550054	1302.23249134373	1977.66952894645	2104.3474230165	93.39	UP_pEhEx_DOWN_CDC5
EHI_000240A	1910.67460524703	1018.21523700097	0.811475819953149	0.933724857391774	0.908039543112253	616	642	1589	1584	1644	2955	988.834996710388	851.59791300848	1337.27655352099	1291.63197638602	2082.82428288787	2128.84171003552	93.37	UP_pEhEx_DOWN_CDC5
EHI_083590A	3840.17029438382	2086.86507602655	0.798587047842899	0.933664961074236	0.879832961793199	1615	2597	412	3915	3781	4433	2592.4813631287	3444.8594705343	346.732498458558	3192.38585072681	4790.24246569284	3193.62277515651	93.37	UP_pEhEx_DOWN_CDC5
EHI_098780A	28534.6316461642	22775.7037139495	0.834158607884497	0.93361942451726	0.32521830888019	15039	17220	28204	26466	24670	41042	24141.3790836486	22841.9253302275	23736.027637197	21581.0176054497	31255.0334907808	29567.4861127844	93.36	UP_pEhEx_DOWN_CDC5
EHI_068330A	77.4886769522824	9.13495736295132	0.799473986739447	0.933606486591721	3.08451561144001	6	12	3	41	31	200	9.63150970821807	15.9177180001585	2.52475120236814	33.4323933281735	39.2746671347469	144.08404128836	93.36	UP_pEhEx_DOWN_CDC5
EHI_022900A	457.108674240551	47.4674715891436	0.801936756586528	0.933507327511111	3.26752608617096	36	0	108	0	13	1697	57.7890582493084	0.663238250006605	90.891043285253	0.407712113758213	16.470021701668	1222.55309033174	93.35	UP_pEhEx_DOWN_CDC5
EHI_139010A	2684.86884684612	5087.52993123843	-1.2149827723807	0.933501395167288	-0.922113761423127	3326	2813	8070	3080	2047	3684	5339.06688158888	3731.37839453716	6791.58073437029	2511.50662075059	2593.39495563958	2654.0280405316	93.35	DOWN_pEhEx_UP_CDC5
EHI_000610A	2908.89170104574	1534.50526489218	0.805375857205056	0.933494458407411	0.922695989743353	1152	1187	1566	1952	2279	5326	1849.24986397787	1574.52760551568	1317.92012763617	1591.70809211206	2887.32149677704	3836.95801950904	93.35	UP_pEhEx_DOWN_CDC5
EHI_004790A	5668.70328545959	3260.22292791598	0.805170625230189	0.933490870377733	0.798048140152295	2466	4200	528	6325	4836	7153	3958.55049007762	5571.20130005548	444.356211616792	5157.5582390414	6126.84807302051	5153.16573667821	93.35	UP_pEhEx_DOWN_CDC5
EHI_194430A	149.360831659175	26.1593307181084	0.804758684056485	0.933486212007634	2.51340433047855	8	16	58	92	117	282	12.8420129442908	21.2236240002113	48.8118565791173	75.0190289315112	148.230195315012	203.158498216588	93.35	UP_pEhEx_DOWN_CDC5
EHI_019860A	84.8620739207547	14.0683529008311	0.691087927906987	0.933484238664566	2.59266650653955	13	8	14	41	27	234	20.8682710344725	10.6118120001057	11.782172277718	33.4323933281735	34.2069681496182	168.578328307382	93.35	UP_pEhEx_DOWN_CDC5
EHI_063340A	118.534684227175	14.3855534917548	0.835411330393679	0.933432651221472	3.04261662966626	13	13	7	64	44	310	20.8682710344725	17.2441945001717	5.89108613885899	52.1871505610513	55.7446888364149	223.330263996959	93.34	UP_pEhEx_DOWN_CDC5
EHI_087380A	118.534684227175	14.3855534917548	0.835411330393679	0.933432651221472	3.04261662966626	13	13	7	64	44	310	20.8682710344725	17.2441945001717	5.89108613885899	52.1871505610513	55.7446888364149	223.330263996959	93.34	UP_pEhEx_DOWN_CDC5
EHI_170580A	3617.66929768471	1749.84452740456	0.689486938316015	0.933113613782167	1.04783378758381	936	2183	1211	6302	4164	528	1502.51551448202	2895.69819952884	1019.15790202261	5138.80348180852	5275.4746435189	380.381869001271	93.31	UP_pEhEx_DOWN_CDC5
EHI_094120A	1977.87161085046	1125.39754113672	0.687489614132666	0.932645141743695	0.813514063397137	702	895	1407	1555	1420	3590	1126.88663586151	1187.19646751182	1184.10831391066	1267.98467378804	1799.03313972066	2586.30854112607	93.26	UP_pEhEx_DOWN_CDC5
EHI_068250A	4065.47250463004	2801.99249862577	0.686571511074942	0.932427240538657	0.536969944080529	1969	2881	1967	4559	3506	5047	3160.74043591356	3821.57879653806	1655.39520501938	3717.51905324739	4441.83816046524	3635.96078191177	93.24	UP_pEhEx_DOWN_CDC5
EHI_093580A	677.622705210949	310.942540798833	0.685235245664177	0.932106539211059	1.1238342073208	171	252	429	589	555	1064	274.498026684215	334.272078003329	361.039421938644	480.284870007175	703.143234186597	766.527099654077	93.21	UP_pEhEx_DOWN_CDC5
EHI_039070A	224.355048835232	54.8521112352284	0.682993113422199	0.931558699446582	2.03216459491294	36	49	56	116	110	550	57.7890582493084	64.9973485006472	47.1286891108719	94.5892103919055	139.361722091037	396.231113542991	93.16	UP_pEhEx_DOWN_CDC5
EHI_105120A	59.236378237477	13.7523503308591	0.682981964522342	0.931555971629657	2.10680523374596	12	14	5	61	48	84	19.2630194164361	18.5706710001849	4.20791867061356	49.740877878502	60.8123878215436	60.5152973411113	93.16	UP_pEhEx_DOWN_CDC5
EHI_194520A	8469.32882129912	5349.15595585678	0.681554717609772	0.931199840602551	0.66293637676544	4214	4797	3960	6499	5406	16599	6764.53031840516	6363.10777056336	3332.67158712594	5299.44205462925	6848.99517840134	11958.2550067275	93.12	UP_pEhEx_DOWN_CDC5
EHI_134840A	114.845817089557	22.3536324432681	0.844746466460663	0.931197909210406	2.36111711978786	12	19	30	69	91	217	19.2630194164361	25.203053500251	25.2475120236814	56.2642716986334	115.290151911676	156.331184797871	93.12	UP_pEhEx_DOWN_CDC5
EHI_176150A	339.721258875147	64.6873626625998	0.681517996489841	0.931190463174947	2.39279570151836	49	27	103	78	59	1103	78.6573292837809	35.8148655003566	86.6831246146394	63.6030897462812	74.7485600306473	794.623487705307	93.12	UP_pEhEx_DOWN_CDC5
EHI_056460A	361.127917779063	98.5521838404377	0.844970463056698	0.93112656857881	1.87355020952974	63	110	68	387	305	477	101.13085193629	145.912415001453	57.2276939203445	315.569176048857	386.412047616058	343.640438472739	93.11	UP_pEhEx_DOWN_CDC5
EHI_010350A	499.189799363628	98.3941849359863	0.680786513543335	0.931004379226614	2.3429434935225	47	40	216	119	43	1685	75.4468260477082	53.0590600005284	181.782086570506	97.0354830744547	54.4777640901328	1213.90804785444	93.1	UP_pEhEx_DOWN_CDC5
EHI_197840A	2489.52289728264	1317.9532943748	0.679916648052275	0.930782407962935	0.917570039563251	594	634	2806	1876	1627	4855	953.519461113589	840.986101008375	2361.48395794833	1529.73585082082	2061.28656220107	3497.64010227495	93.08	UP_pEhEx_DOWN_CDC5
EHI_017650A	13.6452542129348	2.73456516870359	0.678694615553052	0.930467056195008	2.31901592330461	3	2	1	16	10	19	4.81575485410903	2.65295300002642	0.841583734122713	13.0467876402628	12.6692474628216	13.6879839223942	93.05	UP_pEhEx_DOWN_CDC5
EHI_064570A	10167.3853695296	8184.44552640842	1.15090545803742	0.930180093032338	0.312992138953818	4983	6112	11141	12021	8572	12291	7998.9688126751	8107.42436808073	9376.08438186114	9802.21463897496	10860.0789251307	8854.68475737619	93.02	UP_pEhEx_DOWN_CDC5
EHI_178470A	1030.6540963876	418.362278017219	0.677147451474606	0.930060858296414	1.30073554218665	178	716	66	1394	917	989	285.734788010469	949.757174009458	55.544526452099	1136.7013731579	1161.76999234074	712.495584170942	93.01	UP_pEhEx_DOWN_CDC5
EHI_159480A	96781.7714472355	71270.3522300094	0.677115696988485	0.930052417448841	0.441433291431196	50565	66343	60435	103259	108194	86670	81169.5480660077	88002.4304403763	50861.1129717061	84199.8903091187	137073.655999252	62438.819292311	93.01	UP_pEhEx_DOWN_CDC5
EHI_121800A	5244.00989508453	2722.39669510887	0.98117556193761	0.93001132426307	0.94579310279113	2379	2948	692	5130	4402	7475	3818.89359930846	3910.45272203894	582.375944012917	4183.12628715927	5577.00273313406	5385.14104315247	93	UP_pEhEx_DOWN_CDC5
EHI_091470A	38.4244882196513	8.44343115867839	0.676452947763416	0.929876848276925	2.18612475316802	5	8	9	27	20	85	8.02625809018172	10.6118120001057	7.57425360710441	22.0164541429435	25.3384949256432	61.2357175475532	92.99	UP_pEhEx_DOWN_CDC5
EHI_119540A	8551.28690604714	2993.95175473814	0.848615433326973	0.929827116923458	1.51409057772698	716	696	8923	3831	4262	21464	1149.36015851402	923.227644009193	7509.45165957697	3123.89021561543	5399.63326865455	15463.0993110668	92.98	UP_pEhEx_DOWN_CDC5
EHI_060740A	11896.8173232828	8334.29535093696	0.674324698338209	0.929303739428488	0.513443538187362	5519	6464	10020	9624	7998	22169	8859.38367994258	8574.34409608538	8432.66901590958	7847.64276561809	10132.8641207647	15970.9955566083	92.93	UP_pEhEx_DOWN_CDC5
EHI_122900A	313.628032474471	1423.24360845277	-1.23614957139187	0.929220847923571	-2.18205620058728	889	964	2053	308	537	15	1427.06868843431	1278.72334601273	1727.77140615393	251.150662075059	680.338588753519	10.806303096627	92.92	DOWN_pEhEx_UP_CDC5
