baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,UmasM_1,UmasM_2,UmasM_3,pEhEx_1,pEhEx_2,pEhEx_3,UmasM_1.1,UmasM_2.1,UmasM_3.1,pEhEx_1.1,pEhEx_2.1,pEhEx_3.1,Certeza,DE,
EHI_176150A,443.6202608,0.921484144,1.369937195,0.672647,0.501171893,0.999887746,34,387,922,78,59,1103,40.79667196,262.2739526,1439.320335,57.85712676,69.34007499,792.1334031,0.01,DOWN_pEhEx_UP_UmasM
EHI_176170A,89.46017667,0.876898032,1.047781694,0.836909097,0.402643666,0.999887746,32,40,181,56,36,146,38.39686773,27.10841887,282.5563782,41.53844998,42.3091983,104.8517469,0.01,DOWN_pEhEx_UP_UmasM
EHI_176180A,30.50513762,-0.234716044,1.104234666,-0.212559931,0.831670228,0.999887746,16,16,35,15,7,110,19.19843386,10.84336755,54.63797369,11.12637053,8.226788558,78.99789151,0.01,UP_pEhEx_DOWN_UmasM
EHI_176580A,22.98355314,0.241640976,1.022640698,0.236291178,0.813206732,0.999887746,43,27,3,44,20,10,51.59579101,18.29818274,4.683254888,32.63735356,23.50511017,7.181626501,0.01,DOWN_pEhEx_UP_UmasM
EHI_176700A,83.42279483,0.369069968,1.001645745,0.368463571,0.712527604,0.999887746,162,106,10,110,91,42,194.3841429,71.83731002,15.61084963,81.5933839,106.9482513,30.16283131,0.01,DOWN_pEhEx_UP_UmasM
EHI_176800A,12.19239269,-0.161090044,0.860117717,-0.187288369,0.851434542,0.999887746,7,24,6,20,17,6,8.399314816,16.26505132,9.366509775,14.83516071,19.97934364,4.308975901,0.01,UP_pEhEx_DOWN_UmasM
EHI_176820A,5654.298572,1.482087544,1.334771723,1.110367801,0.266840567,0.999887746,376,2731,14529,1125,1655,8582,451.1631958,1850.827299,22681.00342,834.4777899,1945.047866,6163.271863,0.01,DOWN_pEhEx_UP_UmasM
EHI_176830A,133.6330995,0.456651431,1.032297522,0.442364165,0.658225706,0.999887746,71,69,213,77,38,328,85.19305027,46.76202256,332.511097,57.11536873,44.65970932,235.5573492,0.01,DOWN_pEhEx_UP_UmasM
EHI_176850A,30.4773828,1.33343835,0.739015295,1.804344726,0.071177282,0.999887746,50,51,23,21,24,12,59.99510583,34.56323406,35.90495414,15.57691874,28.2061322,8.617951802,0.01,DOWN_pEhEx_UP_UmasM
EHI_176860A,19.17332386,1.293093104,1.33013018,0.9721553,0.330973294,0.999887746,8,8,43,5,1,39,9.599216932,5.421683775,67.12665339,3.708790177,1.175255508,28.00834336,0.01,DOWN_pEhEx_UP_UmasM
EHI_176970A,349.0515304,-0.291785671,0.850705717,-0.342992488,0.731604111,0.999887746,360,521,100,642,488,144,431.9647619,353.0871558,156.1084963,476.2086587,573.5246881,103.4154216,0.01,UP_pEhEx_DOWN_UmasM
EHI_176980A,521.5261157,-0.62305417,0.912430853,-0.682850835,0.494701104,0.999887746,445,840,82,927,874,255,533.9564418,569.2767964,128.0089669,687.6096988,1027.173314,183.1314758,0.01,UP_pEhEx_DOWN_UmasM
EHI_176990A,16.80395896,0.044789693,1.223178219,0.036617471,0.970790013,0.999887746,23,32,1,29,23,2,27.59774868,21.6867351,1.561084963,21.51098303,27.03087669,1.4363253,0.01,DOWN_pEhEx_UP_UmasM
EHI_177010A,62.53702384,0.276050485,0.625824665,0.441098762,0.6591415,0.999887746,39,144,39,75,38,97,46.79618254,97.59030795,60.88231354,55.63185266,44.65970932,69.66177706,0.01,DOWN_pEhEx_UP_UmasM
EHI_177030A,9.933364449,0.692954541,1.331364829,0.520484338,0.602726042,0.999887746,10,5,14,4,0,27,11.99902117,3.388552359,21.85518948,2.967032142,0,19.39039155,0.01,DOWN_pEhEx_UP_UmasM
EHI_177040A,8.11589292,0.17381094,1.213630365,0.143215715,0.886119819,0.999887746,13,15,0,20,2,8,15.59872751,10.16565708,0,14.83516071,2.350511017,5.745301201,0.01,DOWN_pEhEx_UP_UmasM
EHI_177050.mRNA,36.32090261,0.185185416,0.585019411,0.316545762,0.751588296,0.999887746,36,63,19,47,33,40,43.19647619,42.69575973,29.66061429,34.86262766,38.78343177,28.72650601,0.01,DOWN_pEhEx_UP_UmasM
EHI_177180A,175.5798189,0.373379227,0.790081909,0.472582935,0.63651076,0.999887746,90,143,250,165,119,273,107.9911905,96.91259748,390.2712406,122.3900758,139.8554055,196.0584035,0.01,DOWN_pEhEx_UP_UmasM
EHI_177190A,247.813199,0.31358452,1.097548939,0.285713474,0.775097584,0.999887746,439,339,43,364,312,37,526.7570291,229.74385,67.12665339,269.9999249,366.6797186,26.57201806,0.01,DOWN_pEhEx_UP_UmasM
EHI_177300A,80.77473802,-0.100347453,1.017161525,-0.098654393,0.921412681,0.999887746,87,172,8,173,85,32,104.3914841,116.5662012,12.4886797,128.3241401,99.89671821,22.9812048,0.01,UP_pEhEx_DOWN_UmasM
EHI_177310A,22.73830879,0.687752324,1.134416888,0.606260654,0.544341682,0.999887746,33,56,4,31,24,2,39.59676984,37.95178642,6.24433985,22.9944991,28.2061322,1.4363253,0.01,DOWN_pEhEx_UP_UmasM
EHI_177320A,928.9218422,-0.267474054,0.637970525,-0.419257698,0.675027809,0.999887746,988,1123,373,1526,1102,860,1185.503291,761.0688599,582.284691,1131.922762,1295.13157,617.6198791,0.01,UP_pEhEx_DOWN_UmasM
EHI_177330A,15.09487961,0.788409598,0.935112582,0.843117303,0.399162842,0.999887746,8,16,24,9,5,28,9.599216932,10.84336755,37.4660391,6.675822319,5.876277542,20.1085542,0.01,DOWN_pEhEx_UP_UmasM
EHI_177340A,11.14939629,-0.746289728,1.171621322,-0.636971788,0.52414322,0.999887746,11,2,7,12,2,42,13.19892328,1.355420944,10.92759474,8.901096425,2.350511017,30.16283131,0.01,UP_pEhEx_DOWN_UmasM
EHI_177370A,8.850901709,0.501540449,0.748118797,0.670402149,0.502601465,0.999887746,11,15,5,11,5,11,13.19892328,10.16565708,7.805424813,8.15933839,5.876277542,7.899789151,0.01,DOWN_pEhEx_UP_UmasM
EHI_177380A,17.66656629,-0.268644769,0.637757688,-0.421233289,0.673584738,0.999887746,11,26,11,29,17,23,13.19892328,17.62047227,17.17193459,21.51098303,19.97934364,16.51774095,0.01,UP_pEhEx_DOWN_UmasM
EHI_177390A,57.40902076,-0.158513588,0.706733339,-0.22429052,0.822531252,0.999887746,33,51,57,61,73,70,39.59676984,34.56323406,88.98184286,45.24724016,85.79365211,50.27138551,0.01,UP_pEhEx_DOWN_UmasM
EHI_177400A,908.4680291,0.385161107,0.841435019,0.457743139,0.647136991,0.999887746,482,623,1337,742,550,1624,578.3528202,422.213624,2087.170595,550.3844623,646.3905296,1166.296144,0.01,DOWN_pEhEx_UP_UmasM
EHI_177420A,109.4889938,0.817015529,1.225891683,0.666466328,0.505113079,0.999887746,253,147,10,125,117,11,303.5752355,99.62343936,15.61084963,92.71975443,137.5048945,7.899789151,0.01,DOWN_pEhEx_UP_UmasM
EHI_177430A,113.6233161,-0.165620729,0.592205587,-0.279667624,0.77973252,0.999887746,123,157,43,173,95,168,147.5879603,106.4005441,67.12665339,128.3241401,111.6492733,120.6513252,0.01,UP_pEhEx_DOWN_UmasM
EHI_177440A,9.843514267,0.478021633,0.784987456,0.608954485,0.542554608,0.999887746,9,25,4,14,7,9,10.79911905,16.9427618,6.24433985,10.3846125,8.226788558,6.463463851,0.01,DOWN_pEhEx_UP_UmasM
EHI_177460A,78.75246159,-0.338513013,0.869733838,-0.389214491,0.697117485,0.999887746,35,208,16,181,62,80,41.99657408,140.9637781,24.9773594,134.2582044,72.86584152,57.45301201,0.01,UP_pEhEx_DOWN_UmasM
EHI_177470A,22224.39338,0.211550761,0.586202584,0.360883365,0.71818664,0.999887746,25571,22705,16324,24258,15016,36415,30682.69702,15387.41626,25483.15093,17993.56642,17647.63671,26151.8929,0.01,DOWN_pEhEx_UP_UmasM
EHI_177490A,71.54550933,0.268962013,0.776375841,0.346432745,0.72901752,0.999887746,93,128,23,125,62,41,111.5908968,86.7469404,35.90495414,92.71975443,72.86584152,29.44466866,0.01,DOWN_pEhEx_UP_UmasM
EHI_177500A,29.58338188,0.565699686,1.227279575,0.460937913,0.64484315,0.999887746,13,12,53,11,4,81,15.59872751,8.132525662,82.73750301,8.15933839,4.701022033,58.17117466,0.01,DOWN_pEhEx_UP_UmasM
EHI_177510A,15.09008248,0.720863458,1.276386131,0.564769109,0.572230821,0.999887746,10,4,27,8,1,37,11.99902117,2.710841887,42.14929399,5.934064283,1.175255508,26.57201806,0.01,DOWN_pEhEx_UP_UmasM
EHI_177520A,1670.629871,-0.436312713,0.827735976,-0.527115802,0.598113174,0.999887746,318,2654,1332,2107,2448,1844,381.568873,1798.643592,2079.36517,1562.884181,2877.025484,1324.291927,0.01,UP_pEhEx_DOWN_UmasM
EHI_177530A,20.23919719,0.353327842,0.675149637,0.52333264,0.600742791,0.999887746,20,44,9,29,12,25,23.99804233,29.81926076,14.04976466,21.51098303,14.1030661,17.95406625,0.01,DOWN_pEhEx_UP_UmasM
EHI_177540A,369.3811002,-0.156278853,0.647485735,-0.241362619,0.809274082,0.999887746,157,463,350,464,372,538,188.3846323,313.7799485,546.3797369,344.1757284,437.1950491,386.3715058,0.01,UP_pEhEx_DOWN_UmasM
EHI_177550A,22.7707991,0.163861437,1.285977847,0.127421664,0.898606671,0.999887746,9,13,34,12,1,75,10.79911905,8.810236134,53.07688873,8.901096425,1.175255508,53.86219876,0.01,DOWN_pEhEx_UP_UmasM
EHI_177560A,27.74563292,1.074808824,1.305891479,0.823046051,0.410481806,0.999887746,1,34,57,10,6,54,1.199902117,23.04215604,88.98184286,7.417580354,7.05153305,38.78078311,0.01,DOWN_pEhEx_UP_UmasM
EHI_177570A,39.74897173,-0.169424025,0.66954424,-0.253043809,0.80023436,0.999887746,21,44,37,43,34,75,25.19794445,29.81926076,57.76014361,31.89559552,39.95868728,53.86219876,0.01,UP_pEhEx_DOWN_UmasM
EHI_177580A,35.63101951,0.759718542,1.299610702,0.584573935,0.558834238,0.999887746,4,26,72,7,9,88,4.799608466,17.62047227,112.3981173,5.192306248,10.57729957,63.19831321,0.01,DOWN_pEhEx_UP_UmasM
EHI_177590A,14.81817728,0.081303209,0.942004991,0.086308682,0.931221037,0.999887746,18,11,11,16,3,38,21.5982381,7.45481519,17.17193459,11.86812857,3.525766525,27.29018071,0.01,DOWN_pEhEx_UP_UmasM
EHI_177610A,47.41173484,0.193578655,1.181274507,0.16387271,0.869831351,0.999887746,11,21,80,17,18,137,13.19892328,14.23191991,124.886797,12.6098866,21.15459915,98.38828307,0.01,DOWN_pEhEx_UP_UmasM
EHI_177620A,2747.024206,-0.495891785,0.549965358,-0.901678219,0.367227827,0.999887746,2400,2642,1389,3297,3222,4750,2879.76508,1790.511067,2168.347013,2445.576243,3786.673248,3411.272588,0.01,UP_pEhEx_DOWN_UmasM
EHI_177630A,3442.0152,-0.399731264,0.586853183,-0.681143556,0.495780659,0.999887746,3204,4561,1261,5080,4210,4222,3844.486381,3091.037462,1968.528138,3768.13082,4947.82569,3032.082709,0.01,UP_pEhEx_DOWN_UmasM
EHI_177640A,668.1731567,0.333840081,1.155969213,0.288796689,0.772736966,0.999887746,860,1591,80,1171,727,71,1031.91582,1078.237361,124.886797,868.5986595,854.4107545,50.98954816,0.01,DOWN_pEhEx_UP_UmasM
EHI_177650A,212.9088057,0.427307812,0.67977294,0.628603739,0.529608512,0.999887746,180,206,242,206,116,355,215.982381,139.6083572,377.7825609,152.8021553,136.329639,254.9477408,0.01,DOWN_pEhEx_UP_UmasM
EHI_177660A,176.1348656,-0.576876169,0.970808684,-0.5942223,0.552363439,0.999887746,138,346,15,374,235,111,165.5864921,234.4878233,23.41627444,277.4175052,276.1850445,79.71605417,0.01,UP_pEhEx_DOWN_UmasM
EHI_177670A,129.6086884,0.127760391,0.835838786,0.15285291,0.878514272,0.999887746,179,224,25,211,129,89,214.7824789,151.8071457,39.02712406,156.5109455,151.6079606,63.91647586,0.01,DOWN_pEhEx_UP_UmasM
EHI_177870A,31.37166088,-0.695243947,0.626330029,-1.110028123,0.266986908,0.999887746,22,41,11,39,40,57,26.39784656,27.78612935,17.17193459,28.92856338,47.01022033,40.93527106,0.01,UP_pEhEx_DOWN_UmasM
EHI_177990A,71.31160955,0.329794605,0.643624031,0.512402565,0.608369296,0.999887746,63,161,34,112,55,59,75.59383334,109.111386,53.07688873,83.07689997,64.63905296,42.37159636,0.01,DOWN_pEhEx_UP_UmasM
EHI_178010A,149.7208599,-0.495116804,0.601828802,-0.82268712,0.410685941,0.999887746,84,153,108,174,199,226,100.7917778,103.6897022,168.597176,129.0658982,233.8758462,162.3047589,0.01,UP_pEhEx_DOWN_UmasM
EHI_178020A,75.35918956,-0.012812053,0.797272869,-0.016069847,0.987178669,0.999887746,84,132,22,134,84,41,100.7917778,89.45778229,34.34386918,99.39557675,98.7214627,29.44466866,0.01,UP_pEhEx_DOWN_UmasM
EHI_178030A,34.14027582,0.540356638,1.298473696,0.416147543,0.677302042,0.999887746,50,70,9,63,0,51,59.99510583,47.43973303,14.04976466,46.73075623,0,36.62629516,0.01,DOWN_pEhEx_UP_UmasM
EHI_178040A,29.88604,0.116743036,0.794436918,0.146950668,0.883170959,0.999887746,16,41,30,32,11,68,19.19843386,27.78612935,46.83254888,23.73625713,12.92781059,48.83506021,0.01,DOWN_pEhEx_UP_UmasM
EHI_178060A,17.25620408,0.02956578,1.302613537,0.022697277,0.981891748,0.999887746,19,43,0,34,20,4,22.79814021,29.14155029,0,25.2197732,23.50511017,2.872650601,0.01,DOWN_pEhEx_UP_UmasM
EHI_178070A,134.3256031,-0.192218921,0.915535899,-0.209952359,0.833704857,0.999887746,186,186,17,218,171,94,223.1817937,126.0541478,26.53844436,161.7032517,200.9686919,67.50728911,0.01,UP_pEhEx_DOWN_UmasM
EHI_178080A,545.2068293,-0.26552442,0.743960809,-0.356906462,0.721161832,0.999887746,701,667,123,836,612,622,841.1313837,452.0328847,192.0134504,620.1097176,719.2563711,446.6971684,0.01,UP_pEhEx_DOWN_UmasM
EHI_178340A,3300.297046,-0.170851605,1.095054575,-0.156021087,0.8760164,0.999887746,207,8808,1984,1876,4864,4705,248.3797381,5969.273836,3097.192566,1391.538074,5716.442792,3378.955269,0.01,UP_pEhEx_DOWN_UmasM
EHI_178450A,38.78108904,0.247568143,0.837964332,0.295439952,0.767657817,0.999887746,52,64,13,75,33,17,62.39491006,43.3734702,20.29410451,55.63185266,38.78343177,12.20876505,0.01,DOWN_pEhEx_UP_UmasM
EHI_178460A,570.409917,0.360013129,1.028855603,0.349916089,0.726401672,0.999887746,1119,721,59,885,555,265,1342.690468,488.6292502,92.10401279,656.4558614,652.2668071,190.3131023,0.01,DOWN_pEhEx_UP_UmasM
EHI_178470A,867.957942,-0.241446078,0.563751889,-0.428284291,0.668444155,0.999887746,621,1534,385,1394,917,989,745.1392143,1039.607864,601.0177106,1034.010701,1077.709301,710.262861,0.01,UP_pEhEx_DOWN_UmasM
EHI_178490A,562.413285,0.073436393,0.523307205,0.140331324,0.888398216,0.999887746,534,726,383,785,360,889,640.7477302,492.0178026,597.8955406,582.2800578,423.091983,638.446596,0.01,DOWN_pEhEx_UP_UmasM
EHI_178500A,163.3290141,0.483061819,0.680979838,0.709362879,0.478099317,0.999887746,169,137,177,154,96,252,202.7834577,92.84633464,276.3120384,114.2307375,112.8245288,180.9769878,0.01,DOWN_pEhEx_UP_UmasM
EHI_178530A,30.21188511,-0.280231307,0.621509715,-0.450888056,0.652070232,0.999887746,27,47,11,48,29,42,32.39735715,31.85239218,17.17193459,35.6043857,34.08240974,30.16283131,0.01,UP_pEhEx_DOWN_UmasM
EHI_178560A,101.574208,-0.008780891,0.580261062,-0.015132656,0.987926348,0.999887746,80,139,73,108,70,199,95.99216932,94.20175559,113.9592023,80.10986783,82.26788558,142.9143674,0.01,UP_pEhEx_DOWN_UmasM
EHI_178570A,132.7181651,-0.117535669,1.037901967,-0.113243517,0.909837496,0.999887746,192,184,17,245,175,38,230.3812064,124.6987268,26.53844436,181.7307187,205.669714,27.29018071,0.01,UP_pEhEx_DOWN_UmasM
EHI_178580A,99.18686481,-0.409376426,1.007930906,-0.406155247,0.684628534,0.999887746,101,170,12,203,141,33,121.1901138,115.2107802,18.73301955,150.5768812,165.7110267,23.69936745,0.01,UP_pEhEx_DOWN_UmasM
EHI_178590A,3159.076007,0.526675491,0.909643641,0.578991011,0.562595238,0.999887746,1411,1909,5254,2288,1906,5331,1693.061886,1293.749291,8201.940393,1697.142385,2240.036999,3828.525088,0.01,DOWN_pEhEx_UP_UmasM
EHI_178610A,9.654795613,0.367743403,1.149480852,0.319921295,0.749027994,0.999887746,11,26,1,23,6,2,13.19892328,17.62047227,1.561084963,17.06043481,7.05153305,1.4363253,0.01,DOWN_pEhEx_UP_UmasM
EHI_178620A,318.155012,0.749313573,1.307639955,0.573027438,0.566626116,0.999887746,21,299,621,59,99,768,25.19794445,202.6354311,969.4337617,43.76372409,116.3502953,551.5489153,0.01,DOWN_pEhEx_UP_UmasM
EHI_178650A,12.7121085,-0.34033186,0.986311456,-0.345055163,0.730052901,0.999887746,5,16,11,9,4,43,5.999510583,10.84336755,17.17193459,6.675822319,4.701022033,30.88099396,0.01,UP_pEhEx_DOWN_UmasM
EHI_178660A,115.1129964,0.439479445,0.74835596,0.587259899,0.557029169,0.999887746,72,117,149,123,52,195,86.39295239,79.29212521,232.6016594,91.23623836,61.11328643,140.0417168,0.01,DOWN_pEhEx_UP_UmasM
EHI_178670A,176.9604687,-0.035732839,0.533518004,-0.066975883,0.946600903,0.999887746,185,200,107,252,152,239,221.9818916,135.5420944,167.036091,186.9230249,178.6388373,171.6408734,0.01,UP_pEhEx_DOWN_UmasM
EHI_178680A,176.118282,0.040775245,0.687017635,0.05935109,0.952672469,0.999887746,91,181,195,189,183,230,109.1910926,122.6655954,304.4115677,140.1922687,215.071758,165.1774095,0.01,DOWN_pEhEx_UP_UmasM
EHI_178700A,9.013827573,-0.024883846,0.772569982,-0.032209181,0.974305235,0.999887746,8,16,4,10,6,18,9.599216932,10.84336755,6.24433985,7.417580354,7.05153305,12.9269277,0.01,UP_pEhEx_DOWN_UmasM
EHI_178730A,24.56667519,-0.256871275,0.904470808,-0.28400173,0.776409055,0.999887746,20,49,6,47,33,10,23.99804233,33.20781312,9.366509775,34.86262766,38.78343177,7.181626501,0.01,UP_pEhEx_DOWN_UmasM
EHI_178750A,363.0651328,-0.087140974,0.509427348,-0.171056725,0.864179163,0.999887746,309,493,225,479,388,433,370.769754,334.1112626,351.2441166,355.302099,455.9991372,310.9644275,0.01,UP_pEhEx_DOWN_UmasM
EHI_178810A,17.81425033,0.145419577,1.124782789,0.129286808,0.897130709,0.999887746,22,41,1,34,19,5,26.39784656,27.78612935,1.561084963,25.2197732,22.32985466,3.590813251,0.01,DOWN_pEhEx_UP_UmasM
EHI_178820A,166.6540707,0.055994408,0.615778646,0.090932689,0.927546076,0.999887746,197,198,89,231,178,153,236.380717,134.1866734,138.9365617,171.3461062,209.1954805,109.8788855,0.01,DOWN_pEhEx_UP_UmasM
EHI_178830A,11.39416105,0.521745899,0.820387774,0.635974737,0.524792888,0.999887746,16,22,4,14,4,18,19.19843386,14.90963038,6.24433985,10.3846125,4.701022033,12.9269277,0.01,DOWN_pEhEx_UP_UmasM
EHI_178840A,14.96170765,0.191344244,1.019123075,0.187753813,0.851069643,0.999887746,18,36,1,32,9,11,21.5982381,24.39757699,1.561084963,23.73625713,10.57729957,7.899789151,0.01,DOWN_pEhEx_UP_UmasM
EHI_178850A,128.4431678,-0.035714296,1.239003561,-0.028825015,0.97700415,0.999887746,176,231,8,227,181,13,211.1827725,156.551119,12.4886797,168.379074,212.721247,9.336114452,0.01,UP_pEhEx_DOWN_UmasM
EHI_178860A,12.63977551,-0.592024152,1.659419188,-0.356765883,0.721267079,0.999887746,0,6,17,30,0,32,0,4.066262831,26.53844436,22.25274106,0,22.9812048,0.01,UP_pEhEx_DOWN_UmasM
EHI_178870A,25.12779407,0.021652049,0.715082313,0.0302791,0.975844465,0.999887746,16,53,13,42,26,19,19.19843386,35.91865501,20.29410451,31.15383749,30.55664322,13.64509035,0.01,DOWN_pEhEx_UP_UmasM
EHI_178880A,213.7762701,0.32311647,0.671075696,0.481490348,0.630168038,0.999887746,177,196,236,234,122,351,212.3826746,132.8312525,368.4160512,173.5713803,143.381172,252.0750902,0.01,DOWN_pEhEx_UP_UmasM
EHI_178890A,478.3197241,-0.202652015,0.686154079,-0.295344765,0.767730524,0.999887746,613,570,136,774,440,619,735.5399974,386.294969,212.3075549,574.1207194,517.1124237,444.5426804,0.01,UP_pEhEx_DOWN_UmasM
EHI_178910A,54.91165956,0.120491044,0.722088102,0.16686474,0.867476477,0.999887746,19,91,56,68,38,87,22.79814021,61.67165294,87.4207579,50.43954641,44.65970932,62.48015056,0.01,DOWN_pEhEx_UP_UmasM
EHI_178920A,620.6026543,0.287182251,0.770095282,0.372917816,0.709209612,0.999887746,302,528,850,606,480,923,362.3704392,357.8311291,1326.922218,449.5053695,564.122644,662.8641261,0.01,DOWN_pEhEx_UP_UmasM
EHI_178940A,180.412147,0.142656846,0.709265625,0.201133173,0.840594444,0.999887746,273,196,69,302,112,221,327.5732778,132.8312525,107.7148624,224.0109267,131.6286169,158.7139457,0.01,DOWN_pEhEx_UP_UmasM
EHI_178960A,9634.749713,-0.186062086,0.839468899,-0.221642619,0.824592102,0.999887746,3749,5929,11868,8458,10570,16805,4498.433035,4018.145388,18526.95634,6273.789464,12422.45072,12068.72334,0.01,UP_pEhEx_DOWN_UmasM
EHI_178970A,383.9676753,0.399280987,0.715517817,0.558030811,0.576823345,0.999887746,649,317,203,502,287,395,778.7364736,214.8342196,316.9002474,372.3625338,337.2983309,283.6742468,0.01,DOWN_pEhEx_UP_UmasM
EHI_178990A,58.33160117,0.644059077,0.814062032,0.791167075,0.428846502,0.999887746,34,46,91,51,34,81,40.79667196,31.17468171,142.0587316,37.82965981,39.95868728,58.17117466,0.01,DOWN_pEhEx_UP_UmasM
EHI_179000A,5423.761095,-0.40518535,0.547384873,-0.740220218,0.459166382,0.999887746,2776,7825,3438,7046,6375,8108,3330.928275,5303.084442,5367.010101,5226.427118,7492.253866,5822.862767,0.01,UP_pEhEx_DOWN_UmasM
EHI_179010A,17.72415638,0.102513328,0.810515868,0.126479113,0.899352681,0.999887746,19,38,4,32,9,24,22.79814021,25.75299793,6.24433985,23.73625713,10.57729957,17.2359036,0.01,DOWN_pEhEx_UP_UmasM
EHI_179020A,26.51300973,-0.226442384,0.902105462,-0.251015423,0.801802185,0.999887746,20,58,6,51,34,12,23.99804233,39.30720737,9.366509775,37.82965981,39.95868728,8.617951802,0.01,UP_pEhEx_DOWN_UmasM
EHI_179030A,10.92766199,-0.255627005,1.242050418,-0.20581049,0.836938947,0.999887746,11,24,0,22,15,3,13.19892328,16.26505132,0,16.31867678,17.62883262,2.15448795,0.01,UP_pEhEx_DOWN_UmasM
EHI_179050A,14.6804256,-0.122266494,0.959575712,-0.127417245,0.898610168,0.999887746,5,43,4,20,21,10,5.999510583,29.14155029,6.24433985,14.83516071,24.68036567,7.181626501,0.01,UP_pEhEx_DOWN_UmasM
EHI_179060A,16.77223037,0.462647363,0.658216164,0.702880586,0.482130171,0.999887746,19,23,13,21,9,22,22.79814021,15.58734085,20.29410451,15.57691874,10.57729957,15.7995783,0.01,DOWN_pEhEx_UP_UmasM
EHI_179080A,58.81804838,-0.719420302,0.74301456,-0.968245228,0.332921912,0.999887746,13,86,38,75,73,109,15.59872751,58.28310058,59.32122858,55.63185266,85.79365211,78.27972886,0.01,UP_pEhEx_DOWN_UmasM
EHI_179090A,5.612859371,0.334133546,1.135862456,0.29416726,0.768630097,0.999887746,8,11,1,13,4,1,9.599216932,7.45481519,1.561084963,9.642854461,4.701022033,0.71816265,0.01,DOWN_pEhEx_UP_UmasM
EHI_179200A,17.52250629,0.539111696,0.862998396,0.624696058,0.532170561,0.999887746,19,44,6,33,11,8,22.79814021,29.81926076,9.366509775,24.47801517,12.92781059,5.745301201,0.01,DOWN_pEhEx_UP_UmasM
EHI_179310A,316.5667133,0.63089819,0.806132563,0.782623379,0.433848309,0.999887746,170,295,481,282,147,505,203.9833598,199.9245892,750.881867,209.175766,172.7625597,362.6721383,0.01,DOWN_pEhEx_UP_UmasM
EHI_179330A,359.2548703,-0.053942597,0.661598553,-0.081533728,0.935017503,0.999887746,159,432,368,442,353,494,190.7844365,292.7709238,574.4792662,327.8570517,414.8651944,354.7723492,0.01,UP_pEhEx_DOWN_UmasM
