baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,CmasM_1,CmasM_2,CmasM_3,pEhEx_1,pEhEx_2,pEhEx_3,CmasM_1.1,CmasM_2.1,CmasM_3.1,pEhEx_1.1,pEhEx_2.1,pEhEx_3.1,Certeza,DE,
EHI_075850A,8.4167542,0.309568993,0.913376183,0.338928252,0.73466378,0.930180927,5,10,13,12,10,2,6.474825355,11.47099386,9.724567842,9.15631935,12.12383932,1.549979478,6.98,DOWN_pEhEx_UP_CmasM
EHI_087840A,14.12668036,0.265994025,0.773405303,0.343925784,0.730902101,0.930180927,11,10,27,22,15,5,14.24461578,11.47099386,20.19717936,16.78658547,18.18575897,3.874948695,6.98,DOWN_pEhEx_UP_CmasM
EHI_094030A,2497.01774,0.177043342,0.514822585,0.343891948,0.730927547,0.930180927,1642,2738,3586,3546,2665,1414,2126.332647,3140.758118,2682.484637,2705.692368,3231.003178,1095.835491,6.98,DOWN_pEhEx_UP_CmasM
EHI_096250A,95.26866818,0.122048653,0.359892781,0.339125038,0.734515537,0.930180927,95,70,127,121,70,124,123.0216818,80.296957,95.00154738,92.32622011,84.86687521,96.09872765,6.98,DOWN_pEhEx_UP_CmasM
EHI_097470A,16.70094937,-0.211920599,0.627536705,-0.337702316,0.735587529,0.930180927,12,10,26,19,10,35,15.53958085,11.47099386,19.44913568,14.49750564,12.12383932,27.12464087,6.98,UP_pEhEx_DOWN_CmasM
EHI_104570A,52.5103123,0.150388982,0.435983637,0.344941804,0.730138122,0.930180927,48,56,53,72,45,51,62.15832341,64.2375656,39.64631505,54.9379161,54.55727692,39.52447669,6.98,DOWN_pEhEx_UP_CmasM
EHI_106330A,1536.054525,0.167980275,0.498612674,0.336895317,0.736195815,0.930180927,1876,1149,1510,1487,936,2671,2429.354473,1318.017194,1129.545957,1134.620573,1134.79136,2069.997593,6.98,DOWN_pEhEx_UP_CmasM
EHI_121620.mRNA,10142.50446,0.353364399,1.020849349,0.34614745,0.729231905,0.930180927,8436,12225,12282,14227,12804,440,10924.32534,14023.28999,9187.47248,10855.57962,15523.36386,340.9954852,6.98,DOWN_pEhEx_UP_CmasM
EHI_122310A,2007.28203,-0.242431414,0.70803109,-0.342402216,0.732048221,0.930180927,1866,1606,1682,2477,3317,794,2416.404823,1842.241613,1258.20947,1890.016919,4021.477501,615.3418528,6.98,UP_pEhEx_DOWN_CmasM
EHI_125800A,400.1279988,0.271214553,0.803723356,0.337447644,0.735779474,0.930180927,305,504,454,652,443,69,394.9643467,578.1380904,339.6118308,497.4933513,537.0860817,53.474292,6.98,DOWN_pEhEx_UP_CmasM
EHI_132400A,20.79311426,0.216747926,0.640481519,0.338414021,0.735051209,0.930180927,13,24,30,33,20,11,16.83454592,27.53038526,22.44131041,25.17987821,24.24767863,8.52488713,6.98,DOWN_pEhEx_UP_CmasM
EHI_138030A,222.827376,-0.113439609,0.332642761,-0.341025334,0.73308451,0.930180927,187,206,220,324,185,287,242.1584683,236.3024735,164.5696096,247.2206224,224.2910273,222.4220551,6.98,UP_pEhEx_DOWN_CmasM
EHI_140350A,1703.028286,-0.095846914,0.283923443,-0.337580134,0.735679615,0.930180927,1434,1447,1903,2238,1339,2512,1856.979912,1659.852811,1423.527123,1707.653559,1623.382084,1946.774225,6.98,UP_pEhEx_DOWN_CmasM
EHI_148780A,18.52855381,0.255207952,0.745604434,0.342283308,0.732137696,0.930180927,16,17,27,35,16,6,20.71944114,19.50068956,20.19717936,26.70593144,19.39814291,4.649938434,6.98,DOWN_pEhEx_UP_CmasM
EHI_154280A,228.1737044,-0.133414295,0.396176432,-0.33675475,0.736301787,0.930180927,193,182,260,218,195,404,249.9282587,208.7720882,194.4913568,166.3398015,236.4148667,313.0958546,6.98,UP_pEhEx_DOWN_CmasM
EHI_179500A,21.92527363,-0.18217554,0.53050417,-0.343400768,0.731296982,0.930180927,18,15,28,35,23,20,23.30937128,17.20649079,20.94522305,26.70593144,27.88483043,15.49979478,6.98,UP_pEhEx_DOWN_CmasM
EHI_183510A,45.2334904,0.205547926,0.598147801,0.343640695,0.731116516,0.930180927,42,46,51,73,44,22,54.38853298,52.76657174,38.15022769,55.70094271,53.34489299,17.04977426,6.98,DOWN_pEhEx_UP_CmasM
EHI_184470A,30008.79466,-0.179919804,0.534646013,-0.336521361,0.736477746,0.930180927,9198,27693,54464,37211,28876,41590,11911.08872,31766.62329,40741.451,28392.98328,35008.79841,32231.82325,6.98,UP_pEhEx_DOWN_CmasM
EHI_187180A,47.14918185,0.178754775,0.521509657,0.342764075,0.731775955,0.930180927,50,36,60,65,20,75,64.74825355,41.29557789,44.88262081,49.59672981,24.24767863,58.12423043,6.98,DOWN_pEhEx_UP_CmasM
EHI_000720A,149.0066559,-0.105498615,0.315785602,-0.334083043,0.738316895,0.930195261,111,134,179,218,107,215,143.7411229,153.7113177,133.8998188,166.3398015,129.7250807,166.6227939,6.98,UP_pEhEx_DOWN_CmasM
EHI_080890A,338.0795774,0.146446867,0.437706765,0.334577573,0.737943765,0.930195261,292,386,327,337,361,346,378.1298008,442.7803629,244.6102834,257.1399684,437.6705993,268.1464497,6.98,DOWN_pEhEx_UP_CmasM
EHI_086070A,8.852506473,-0.263585908,0.789388991,-0.333911305,0.738446489,0.930195261,2,8,16,11,9,13,2.589930142,9.176795086,11.96869888,8.393292737,10.91145538,10.07486661,6.98,UP_pEhEx_DOWN_CmasM
EHI_119510A,8.482324932,-0.362456778,1.082374887,-0.334871755,0.737721829,0.930195261,9,7,4,10,1,25,11.65468564,8.0296957,2.992174721,7.630266125,1.212383932,19.37474348,6.98,UP_pEhEx_DOWN_CmasM
EHI_137020A,14.36323043,-0.195602557,0.583567938,-0.335183865,0.737486392,0.930195261,8,14,18,19,16,16,10.35972057,16.0593914,13.46478624,14.49750564,19.39814291,12.39983583,6.98,UP_pEhEx_DOWN_CmasM
EHI_151400A,120.4267871,0.148919844,0.443707231,0.335626362,0.737152642,0.930195261,115,124,120,177,63,168,148.9209832,142.2403238,89.76524162,135.0557104,76.38018769,130.1982762,6.98,DOWN_pEhEx_UP_CmasM
EHI_166870A,86.75818286,0.270975313,0.810609436,0.33428591,0.738163821,0.930195261,58,93,137,126,106,15,75.10797412,106.6802429,102.4819842,96.14135317,128.5126967,11.62484609,6.98,DOWN_pEhEx_UP_CmasM
EHI_166890A,10.23503156,0.243565341,0.727528931,0.334784406,0.737787724,0.930195261,8,11,14,20,6,7,10.35972057,12.61809324,10.47261152,15.26053225,7.27430359,5.424928174,6.98,DOWN_pEhEx_UP_CmasM
EHI_183080A,15.39081161,0.22647111,0.674442819,0.335789935,0.737029281,0.930195261,7,22,21,21,7,23,9.064755497,25.23618649,15.70891728,16.02355886,8.486687521,17.824764,6.98,DOWN_pEhEx_UP_CmasM
EHI_195050A,46.72636061,0.244372771,0.732055456,0.333817294,0.738517433,0.930195261,38,55,53,82,46,13,49.2086727,63.09046621,39.64631505,62.56818222,55.76966085,10.07486661,6.98,DOWN_pEhEx_UP_CmasM
EHI_192740A,55.90969917,-0.266072179,0.797926274,-0.333454591,0.738791161,0.930284532,25,62,65,117,68,15,32.37412678,71.12016192,48.62283921,89.27411366,82.44210735,11.62484609,6.97,UP_pEhEx_DOWN_CmasM
EHI_079980A,27.16695804,-0.259703531,0.780495429,-0.332741899,0.739329119,0.930558639,24,13,38,22,10,77,31.07916171,14.91229201,28.42565985,16.78658547,12.12383932,59.67420991,6.94,UP_pEhEx_DOWN_CmasM
EHI_153180A,51.33116286,-0.131905225,0.396554101,-0.332628575,0.739414671,0.930558639,45,42,55,68,39,79,58.2734282,48.1781742,41.14240241,51.88580965,47.28297333,61.22418939,6.94,UP_pEhEx_DOWN_CmasM
EHI_041880A,11.80633141,-0.585248229,1.76289775,-0.331980814,0.739903747,0.930697361,22,0,0,25,16,5,28.48923156,0,0,19.07566531,19.39814291,3.874948695,6.93,UP_pEhEx_DOWN_CmasM
EHI_193300A,29.79053075,0.219844235,0.662291134,0.331945007,0.739930785,0.930697361,31,19,46,18,17,62,40.1439172,21.79488833,34.41000929,13.73447902,20.61052684,48.04936382,6.93,DOWN_pEhEx_UP_CmasM
EHI_195060A,150.9365418,0.142702878,0.430333782,0.33160975,0.740183957,0.930760522,114,191,146,206,95,203,147.6260181,219.0959827,109.2143773,157.1834822,115.1764735,157.322917,6.92,DOWN_pEhEx_UP_CmasM
EHI_069320A,89.78313816,-0.194042638,0.58747296,-0.330300543,0.741172883,0.931510531,39,93,125,139,113,58,50.50363777,106.6802429,93.50546002,106.0606991,136.9993843,44.94940487,6.85,UP_pEhEx_DOWN_CmasM
EHI_111740A,17.00254522,0.179967311,0.544889301,0.330282335,0.741186639,0.931510531,17,15,20,20,16,17,22.01440621,17.20649079,14.9608736,15.26053225,19.39814291,13.17482556,6.85,DOWN_pEhEx_UP_CmasM
EHI_153060A,270.753347,0.117999752,0.358294,0.329337783,0.741900389,0.932152105,258,273,266,350,212,328,334.1009883,313.1581323,198.9796189,267.0593144,257.0253935,254.1966344,6.78,DOWN_pEhEx_UP_CmasM
EHI_002150A,23.81438438,0.166273713,0.512990604,0.324126235,0.745842466,0.932221943,21,24,28,36,20,20,27.19426649,27.53038526,20.94522305,27.46895805,24.24767863,15.49979478,6.78,DOWN_pEhEx_UP_CmasM
EHI_038990A,29.31447209,-1.225109851,3.732660034,-0.328213617,0.742750153,0.932221943,0,12,52,0,0,159,0,13.76519263,38.89827137,0,0,123.2233685,6.78,UP_pEhEx_DOWN_CmasM
EHI_040260A,27.59272435,0.271763282,0.836508212,0.324878199,0.745273257,0.932221943,21,33,34,52,26,5,27.19426649,37.85427973,25.43348513,39.67738385,31.52198222,3.874948695,6.78,DOWN_pEhEx_UP_CmasM
EHI_040370A,56.131773,-0.286954683,0.881264435,-0.325617001,0.744714147,0.932221943,46,27,82,28,16,186,59.56839327,30.97168341,61.33958177,21.36474515,19.39814291,144.1480915,6.78,UP_pEhEx_DOWN_CmasM
EHI_044920A,129.1053349,0.112315423,0.346601015,0.324048164,0.74590157,0.932221943,123,116,148,148,97,182,159.2807037,133.0635287,110.7104647,112.9279386,117.6012414,141.0481325,6.78,DOWN_pEhEx_UP_CmasM
EHI_065640A,23.8371616,-0.16366959,0.505599943,-0.323713625,0.746154855,0.932221943,17,15,37,29,26,29,22.01440621,17.20649079,27.67761617,22.12777176,31.52198222,22.47470243,6.78,UP_pEhEx_DOWN_CmasM
EHI_091510A,154.4986728,0.314005744,0.965125299,0.325352309,0.744914446,0.932221943,98,202,207,213,200,11,126.906577,231.7140759,154.8450418,162.5246685,242.4767863,8.52488713,6.78,DOWN_pEhEx_UP_CmasM
EHI_111580A,9.178955721,-0.512104164,1.583048932,-0.323492315,0.746322427,0.932221943,0,10,15,14,0,28,0,11.47099386,11.2206552,10.68237257,0,21.69971269,6.78,UP_pEhEx_DOWN_CmasM
EHI_123290.mRNA,9.585686612,0.385908061,1.184843159,0.325703919,0.744648379,0.932221943,7,12,13,20,8,0,9.064755497,13.76519263,9.724567842,15.26053225,9.699071453,0,6.78,DOWN_pEhEx_UP_CmasM
EHI_128070A,50.37640033,-0.138070892,0.424584834,-0.325190353,0.74503701,0.932221943,37,47,57,66,33,87,47.91370763,53.91367113,42.63848977,50.35975642,40.00866974,67.4241073,6.78,UP_pEhEx_DOWN_CmasM
EHI_130060A,27.09846277,0.186398009,0.569476622,0.327314594,0.743429955,0.932221943,14,29,46,27,31,24,18.12951099,33.26588219,34.41000929,20.60171854,37.58390188,18.59975374,6.78,DOWN_pEhEx_UP_CmasM
EHI_133900A,1209.877697,0.254097621,0.777073584,0.326992998,0.743673181,0.932221943,764,1123,2233,1672,1523,244,989.3533143,1288.19261,1670.381538,1275.780496,1846.460728,189.0974963,6.78,DOWN_pEhEx_UP_CmasM
EHI_136380A,427.1399049,-0.139969357,0.430887094,-0.324839986,0.74530218,0.932221943,360,379,426,755,402,361,466.1874256,434.7506672,318.6666078,576.0850924,487.3783405,279.7712958,6.78,UP_pEhEx_DOWN_CmasM
EHI_140510A,36.84463342,0.222187029,0.680441115,0.326533809,0.744020514,0.932221943,34,40,39,67,33,14,44.02881242,45.88397543,29.17370353,51.12278304,40.00866974,10.84985635,6.78,DOWN_pEhEx_UP_CmasM
EHI_164780A,79.79677966,0.187369568,0.579939975,0.323084416,0.746631312,0.932221943,53,94,105,157,57,45,68.63314877,107.8273423,78.54458642,119.7951782,69.1058841,34.87453826,6.78,DOWN_pEhEx_UP_CmasM
EHI_165180A,13.54718083,0.406077922,1.247581692,0.32549205,0.744808699,0.932221943,15,6,27,8,0,37,19.42447607,6.882596314,20.19717936,6.1042129,0,28.67462035,6.78,DOWN_pEhEx_UP_CmasM
EHI_177320A,1108.95282,0.13900679,0.426676214,0.325789874,0.744583341,0.932221943,853,1257,1257,1526,1102,860,1104.605206,1441.903928,940.290906,1164.378611,1336.047093,666.4911756,6.78,DOWN_pEhEx_UP_CmasM
EHI_178610A,9.945544322,0.318703162,0.973860928,0.327257365,0.743473236,0.932221943,9,13,9,23,6,2,11.65468564,14.91229201,6.732393122,17.54961209,7.27430359,1.549979478,6.78,DOWN_pEhEx_UP_CmasM
EHI_182630A,350.9845769,0.119684908,0.366968994,0.326144471,0.744315052,0.932221943,337,301,422,377,236,561,436.4032289,345.2769151,315.674433,287.6610329,286.1226079,434.7692436,6.78,DOWN_pEhEx_UP_CmasM
EHI_182960A,18.7254717,-0.417345332,1.277633765,-0.326654902,0.743928914,0.932221943,9,32,0,33,9,36,11.65468564,36.70718034,0,25.17987821,10.91145538,27.89963061,6.78,UP_pEhEx_DOWN_CmasM
EHI_198950A,203.6495119,0.123750238,0.38167987,0.324225215,0.745767533,0.932221943,219,164,222,225,158,285,283.5973506,188.1242993,166.065697,171.6809878,191.5566612,220.8720756,6.78,DOWN_pEhEx_UP_CmasM
EHI_199970A,6007.039781,-0.198188872,0.602575774,-0.32890282,0.742229143,0.932221943,2857,3962,11417,5040,3615,14231,3699.715208,4544.807766,8540.414697,3845.654127,4382.767913,11028.87898,6.78,UP_pEhEx_DOWN_CmasM
EHI_202470A,68.88747763,-0.153744148,0.475529211,-0.32331168,0.746459209,0.932221943,65,44,82,67,54,130,84.17272962,50.47237297,61.33958177,51.12278304,65.46873231,100.7486661,6.78,UP_pEhEx_DOWN_CmasM
EHI_099260A,11.09082784,0.207109837,0.6451346,0.321033529,0.748184982,0.933653423,11,7,18,13,7,16,14.24461578,8.0296957,13.46478624,9.919345962,8.486687521,12.39983583,6.63,DOWN_pEhEx_UP_CmasM
EHI_155560A,30.89598522,-0.215324365,0.670662609,-0.321062128,0.748163309,0.933653423,31,16,37,30,15,75,40.1439172,18.35359017,27.67761617,22.89079837,18.18575897,58.12423043,6.63,UP_pEhEx_DOWN_CmasM
EHI_051840A,402.9320049,-0.107890802,0.338216857,-0.318998889,0.749727355,0.933765852,257,403,492,536,411,448,332.8060233,462.2810524,368.0374906,408.9822643,498.2897959,347.1954031,6.62,UP_pEhEx_DOWN_CmasM
EHI_099270A,19.73918305,0.19998683,0.627857086,0.318522852,0.750088363,0.933765852,19,19,23,38,13,13,24.60433635,21.79488833,17.20500464,28.99501127,15.76099111,10.07486661,6.62,DOWN_pEhEx_UP_CmasM
EHI_100480A,510.7313181,-0.120820887,0.377342267,-0.320189117,0.748824973,0.933765852,453,445,497,570,405,864,586.6191772,510.4592266,371.777709,434.9251691,491.0154923,669.5911346,6.62,UP_pEhEx_DOWN_CmasM
EHI_110970A,315.342688,-0.218848823,0.685574198,-0.319219749,0.749559883,0.933765852,123,376,379,577,387,140,159.2807037,431.309369,283.5085548,440.2663554,469.1925815,108.4985635,6.62,UP_pEhEx_DOWN_CmasM
EHI_115300A,286.8610475,0.156145428,0.488604262,0.319574429,0.749290961,0.933765852,202,263,459,456,273,175,261.5829444,301.6871384,343.3520492,347.9401353,330.9808133,135.6232043,6.62,DOWN_pEhEx_UP_CmasM
EHI_130700A,39013.57068,0.106894137,0.334736027,0.319338609,0.749469758,0.933765852,35550,29506,55467,40311,38176,46020,46036.00828,33846.31448,41491.73881,30758.36578,46283.96897,35665.02779,6.62,DOWN_pEhEx_UP_CmasM
EHI_140310A,10.65102108,-0.303115655,0.945899873,-0.320452157,0.748625593,0.933765852,7,4,20,10,3,31,9.064755497,4.588397543,14.9608736,7.630266125,3.637151795,24.02468191,6.62,UP_pEhEx_DOWN_CmasM
EHI_153330A,2517.254615,-0.115273241,0.362233562,-0.318229047,0.750311201,0.933765852,1351,2107,4121,3026,2416,3376,1749.497811,2416.938406,3082.688006,2308.918529,2929.119579,2616.365359,6.62,UP_pEhEx_DOWN_CmasM
EHI_169670A,145.0661936,0.343496027,1.074592734,0.319652289,0.749231931,0.933765852,30,44,531,47,55,363,38.84895213,50.47237297,397.2111942,35.86225079,66.68111624,281.3212753,6.62,DOWN_pEhEx_UP_CmasM
EHI_198940A,11.12645389,0.240758511,0.756186331,0.318385167,0.750192789,0.933765852,12,11,11,21,8,6,15.53958085,12.61809324,8.228480482,16.02355886,9.699071453,4.649938434,6.62,DOWN_pEhEx_UP_CmasM
EHI_168370A,86.42933261,-0.144276956,0.454539066,-0.317413764,0.750929664,0.934281997,56,76,115,125,101,71,72.51804398,87.17955332,86.02502322,95.37832656,122.4507771,55.02427147,6.57,UP_pEhEx_DOWN_CmasM
EHI_022840A,11.59686195,-0.356792713,1.127800778,-0.316361471,0.751728158,0.934469353,0,18,13,20,14,9,0,20.64778894,9.724567842,15.26053225,16.97337504,6.974907652,6.55,UP_pEhEx_DOWN_CmasM
EHI_110670A,117.619009,0.104728116,0.331551578,0.315872771,0.75209908,0.934469353,95,105,164,149,77,171,123.0216818,120.4454355,122.6791635,113.6909653,93.35356273,132.5232454,6.55,DOWN_pEhEx_UP_CmasM
EHI_116470A,221.4589743,-0.144271053,0.456261986,-0.31620222,0.751849023,0.934469353,209,159,239,227,152,438,270.6476999,182.3888023,178.7824396,173.207041,184.2823576,339.4455057,6.55,UP_pEhEx_DOWN_CmasM
EHI_141870A,31.17302201,-0.140087418,0.442054032,-0.316901119,0.751318633,0.934469353,24,24,41,46,21,48,31.07916171,27.53038526,30.66979089,35.09922417,25.46006256,37.19950748,6.55,UP_pEhEx_DOWN_CmasM
EHI_170090A,26.26373956,-0.171720503,0.543191984,-0.316132248,0.75190213,0.934469353,11,29,35,36,28,29,14.24461578,33.26588219,26.18152881,27.46895805,33.94675008,22.47470243,6.55,UP_pEhEx_DOWN_CmasM
EHI_011790A,7.570101244,0.314842656,0.999429627,0.315022336,0.752744695,0.935018194,5,9,11,13,8,1,6.474825355,10.32389447,8.228480482,9.919345962,9.699071453,0.774989739,6.5,DOWN_pEhEx_UP_CmasM
EHI_194360A,62.01703579,0.219841154,0.698880101,0.314562045,0.753094201,0.935199026,40,77,80,102,65,20,51.79860284,88.3266527,59.84349441,77.82871447,78.80495555,15.49979478,6.48,DOWN_pEhEx_UP_CmasM
EHI_001990A,43.70825123,-0.251026869,0.804559377,-0.312005398,0.755036421,0.935284636,25,30,71,54,8,118,32.37412678,34.41298157,53.11110129,41.20343707,9.699071453,91.44878921,6.47,UP_pEhEx_DOWN_CmasM
EHI_073620A,10.8566117,0.191361187,0.616392312,0.310453559,0.756216071,0.935284636,9,9,17,15,8,12,11.65468564,10.32389447,12.71674256,11.44539919,9.699071453,9.299876869,6.47,DOWN_pEhEx_UP_CmasM
EHI_079950A,794.5050672,0.152723214,0.492239745,0.31026185,0.75636184,0.935284636,957,696,632,859,521,1251,1239.281573,798.3811725,472.7636059,655.4398601,631.6520284,969.5121636,6.47,DOWN_pEhEx_UP_CmasM
EHI_082240A,22.15409908,-0.238388433,0.767794944,-0.310484504,0.756192541,0.935284636,8,29,23,42,26,11,10.35972057,33.26588219,17.20500464,32.04711772,31.52198222,8.52488713,6.47,UP_pEhEx_DOWN_CmasM
EHI_083110A,39.83687652,0.132167776,0.422566348,0.312774022,0.754452353,0.935284636,40,33,48,54,27,51,51.79860284,37.85427973,35.90609665,41.20343707,32.73436615,39.52447669,6.47,DOWN_pEhEx_UP_CmasM
EHI_084690A,99.30580341,0.109074538,0.347514955,0.313870055,0.753619734,0.935284636,91,77,138,112,75,142,117.8418215,88.3266527,103.2300279,85.4589806,90.92879487,110.0485429,6.47,DOWN_pEhEx_UP_CmasM
EHI_091550A,10.71749785,0.208763762,0.672003069,0.310658941,0.756059914,0.935284636,8,14,11,16,8,10,10.35972057,16.0593914,8.228480482,12.2084258,9.699071453,7.749897391,6.47,DOWN_pEhEx_UP_CmasM
EHI_104400A,40.5833504,0.146067118,0.467379936,0.312523296,0.754642861,0.935284636,31,45,49,68,24,44,40.1439172,51.61947236,36.65414033,51.88580965,29.09721436,34.09954852,6.47,DOWN_pEhEx_UP_CmasM
EHI_114380A,16.14673021,0.236055405,0.755852582,0.312303497,0.754809883,0.935284636,4,14,41,20,13,18,5.179860284,16.0593914,30.66979089,15.26053225,15.76099111,13.9498153,6.47,DOWN_pEhEx_UP_CmasM
EHI_129320A,174.6515863,-0.150192468,0.484215105,-0.310177164,0.756426235,0.935284636,181,127,157,192,119,335,234.3886779,145.681622,117.4428578,146.5011096,144.2736879,259.6215626,6.47,UP_pEhEx_DOWN_CmasM
EHI_132350A,300.0550044,0.490237643,1.57631195,0.311002935,0.75579839,0.935284636,30,577,469,511,296,0,38.84895213,661.8763456,350.832486,389.906599,358.8656437,0,6.47,DOWN_pEhEx_UP_CmasM
EHI_138760A,12.33272873,0.275673467,0.879424898,0.313470164,0.753923485,0.935284636,6,16,19,22,12,3,7.769790426,18.35359017,14.21282992,16.78658547,14.54860718,2.324969217,6.47,DOWN_pEhEx_UP_CmasM
EHI_140280A,7.855098582,-0.426895374,1.366044366,-0.312504765,0.754656942,0.935284636,6,1,15,11,0,24,7.769790426,1.147099386,11.2206552,8.393292737,0,18.59975374,6.47,UP_pEhEx_DOWN_CmasM
EHI_148840A,20.12074814,0.159962986,0.512622981,0.31204802,0.755004029,0.935284636,15,21,27,30,16,19,19.42447607,24.0890871,20.19717936,22.89079837,19.39814291,14.72480504,6.47,DOWN_pEhEx_UP_CmasM
EHI_155490A,18.10865013,-0.190281581,0.61205089,-0.310891764,0.755882906,0.935284636,12,19,18,33,18,14,15.53958085,21.79488833,13.46478624,25.17987821,21.82291077,10.84985635,6.47,UP_pEhEx_DOWN_CmasM
EHI_159730A,9.153013489,-0.213223894,0.684394367,-0.311551212,0.755381617,0.935284636,6,6,14,13,10,10,7.769790426,6.882596314,10.47261152,9.919345962,12.12383932,7.749897391,6.47,UP_pEhEx_DOWN_CmasM
EHI_000280A,66.45447744,-0.129558971,0.423925966,-0.305616975,0.759896294,0.935312042,45,44,108,74,71,86,58.2734282,50.47237297,80.78871746,56.46396932,86.07925914,66.64911756,6.47,UP_pEhEx_DOWN_CmasM
EHI_001040A,15.49683208,-0.343557913,1.120170367,-0.306701483,0.759070601,0.935312042,9,8,27,6,2,58,11.65468564,9.176795086,20.19717936,4.578159675,2.424767863,44.94940487,6.47,UP_pEhEx_DOWN_CmasM
EHI_001870A,10.31079274,-0.281905086,0.916336058,-0.307643777,0.758353405,0.935312042,11,3,14,13,3,26,14.24461578,3.441298157,10.47261152,9.919345962,3.637151795,20.14973322,6.47,UP_pEhEx_DOWN_CmasM
EHI_007270A,15.71078621,-0.175597021,0.572874972,-0.306518925,0.759209573,0.935312042,13,11,20,29,12,17,16.83454592,12.61809324,14.9608736,22.12777176,14.54860718,13.17482556,6.47,UP_pEhEx_DOWN_CmasM
EHI_008210A,1809.233469,0.203931138,0.660181342,0.308901699,0.757396304,0.935312042,1240,2088,2419,3028,1879,589,1605.756688,2395.143517,1809.517662,2310.444583,2278.069407,456.4689563,6.47,DOWN_pEhEx_UP_CmasM
EHI_008220A,27.83650886,-0.15723384,0.508146383,-0.309426271,0.756997289,0.935312042,23,25,28,52,21,29,29.78419663,28.67748464,20.94522305,39.67738385,25.46006256,22.47470243,6.47,UP_pEhEx_DOWN_CmasM
EHI_008720A,16.11829828,0.175714728,0.574998364,0.305591701,0.75991554,0.935312042,10,13,31,19,11,23,12.94965071,14.91229201,23.18935409,14.49750564,13.33622325,17.824764,6.47,DOWN_pEhEx_UP_CmasM
EHI_011220A,27.50409181,0.181321297,0.591786483,0.306396484,0.759302785,0.935312042,21,35,28,49,12,32,27.19426649,40.1484785,20.94522305,37.38830401,14.54860718,24.79967165,6.47,DOWN_pEhEx_UP_CmasM
