"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","U2AF84_1","U2AF84_2","pEhEx_1","pEhEx_2","U2AF84_1.1","U2AF84_2.1","pEhEx_1.1","pEhEx_2.1","Certeza","DE"
"2158","EHI_188130A",473.67723,0.10497827,0.359463104,0.292041851,0.770254626,0.969443059,539,330,592,462,605.3636542,375.9896135,402.456658,510.8989942,3.06,"DOWN_pEhEx_UP_U2AF84"
"2159","EHI_175090A",98.6640575,0.118616892,0.407792663,0.290875493,0.771146545,0.969737319,94,88,159,73,105.5736243,100.2638969,108.0922443,80.72646446,3.03,"DOWN_pEhEx_UP_U2AF84"
"2160","EHI_110670A",97.25641105,0.115935205,0.400488766,0.289484286,0.772210804,0.970544648,84,95,149,77,94.34238767,108.2394342,101.2939899,85.14983237,2.95,"DOWN_pEhEx_UP_U2AF84"
"2161","EHI_134350A",55.08853401,0.154484459,0.534360114,0.289101777,0.772503494,0.970544648,49,54,99,33,55.03305947,61.52557312,67.30271815,36.4927853,2.95,"DOWN_pEhEx_UP_U2AF84"
"2162","EHI_004370A",244.4572003,-0.102939352,0.363490399,-0.283196893,0.77702591,0.971688638,249,168,329,256,279.657792,191.4128942,223.6625684,283.0955466,2.83,"UP_pEhEx_DOWN_U2AF84"
"2163","EHI_007330A",1673.108164,-0.079923099,0.283576801,-0.281839341,0.778066703,0.971688638,1407,1468,2182,1769,1580.234993,1672.584099,1483.379101,1956.234461,2.83,"UP_pEhEx_DOWN_U2AF84"
"2164","EHI_035500A",124.3068866,0.108793532,0.379963666,0.286326145,0.774628335,0.971688638,127,101,162,117,142.6367052,115.075609,110.1317206,129.3835115,2.83,"DOWN_pEhEx_UP_U2AF84"
"2165","EHI_035750A",40.30812598,0.151848951,0.534976875,0.283842084,0.776531402,0.971688638,35,40,57,34,39.3093282,45.57449861,38.75004984,37.59862728,2.83,"DOWN_pEhEx_UP_U2AF84"
"2166","EHI_056400A",78.63684936,-0.120685577,0.426639758,-0.282874661,0.777272919,0.971688638,67,66,108,82,75.2492854,75.19792271,73.42114707,90.67904227,2.83,"UP_pEhEx_DOWN_U2AF84"
"2167","EHI_062700A",387.1645218,0.081566045,0.289081939,0.282155452,0.777824315,0.971688638,346,358,581,323,388.6007873,407.8917626,394.9785782,357.1869592,2.83,"DOWN_pEhEx_UP_U2AF84"
"2168","EHI_069390A",55.77317407,-0.135265344,0.47479926,-0.284889543,0.775728767,0.971688638,51,43,84,54,57.2793068,48.99258601,57.10533661,59.71546686,2.83,"UP_pEhEx_DOWN_U2AF84"
"2169","EHI_095150A",309.8690249,-0.098022838,0.347769583,-0.281861447,0.778049752,0.971688638,290,239,384,344,325.7058622,272.3076292,261.0529674,380.4096407,2.83,"UP_pEhEx_DOWN_U2AF84"
"2170","EHI_114150A",54.00926767,0.135811398,0.477398413,0.284482299,0.776040798,0.971688638,53,47,75,47,59.52555412,53.55003587,50.98690769,51.97457301,2.83,"DOWN_pEhEx_UP_U2AF84"
"2171","EHI_151600A",434.2232238,0.079307865,0.280417711,0.282820457,0.777314472,0.971688638,405,384,629,377,454.8650834,437.5151867,427.6101991,416.902426,2.83,"DOWN_pEhEx_UP_U2AF84"
"2172","EHI_188590A",116.9045281,0.11059913,0.386485609,0.28616623,0.774750807,0.971688638,110,105,187,88,123.5436029,119.6330589,127.1273565,97.31409414,2.83,"DOWN_pEhEx_UP_U2AF84"
"2173","EHI_190870A",41.13614676,-0.150143793,0.5315035,-0.282488814,0.777568723,0.971688638,33,36,67,37,37.06308087,41.01704875,45.5483042,40.91615322,2.83,"UP_pEhEx_DOWN_U2AF84"
"2174","EHI_200200A",100.8141275,-0.113009461,0.39440643,-0.286530474,0.774471857,0.971688638,82,89,141,103,92.09614034,101.4032594,95.85538645,113.9017238,2.83,"UP_pEhEx_DOWN_U2AF84"
"2175","EHI_031360A",183.5507402,0.113204231,0.403267428,0.280717517,0.778927072,0.971869026,175,163,329,116,196.546641,185.7160818,223.6625684,128.2776695,2.81,"DOWN_pEhEx_UP_U2AF84"
"2176","EHI_083620A",557.9315032,-0.123269976,0.438423557,-0.281166407,0.778582769,0.971869026,356,586,569,703,399.8320239,667.6664047,386.820673,777.4069111,2.81,"UP_pEhEx_DOWN_U2AF84"
"2177","EHI_173440A",47.93729808,0.141094457,0.50349392,0.280230707,0.779300509,0.971888325,49,40,69,40,55.03305947,45.57449861,46.90795507,44.23367915,2.81,"DOWN_pEhEx_UP_U2AF84"
"2178","EHI_148570A",37.95668474,-0.165329551,0.592680817,-0.278952087,0.780281595,0.972218692,24,39,50,42,26.95496791,44.43513615,33.99127179,46.44536311,2.78,"UP_pEhEx_DOWN_U2AF84"
"2179","EHI_177180A",117.4956319,-0.104733757,0.37487757,-0.27938123,0.779952274,0.972218692,102,98,165,119,114.5586136,111.6575216,112.1711969,131.5951955,2.78,"UP_pEhEx_DOWN_U2AF84"
"2180","EHI_098750A",786.2012457,0.075040858,0.270103403,0.277822705,0.781148461,0.972313808,685,741,1182,658,769.339709,844.2675868,803.5536651,727.6440221,2.77,"DOWN_pEhEx_UP_U2AF84"
"2181","EHI_111850A",84.75784079,-0.113002973,0.407099848,-0.277580485,0.781334415,0.972313808,74,70,129,80,83.11115104,79.75537257,87.69748122,88.46735831,2.77,"UP_pEhEx_DOWN_U2AF84"
"2182","EHI_167660A",67.14675515,0.123767801,0.446085693,0.277452971,0.781432313,0.972313808,66,58,101,54,74.12616174,66.08302299,68.66236902,59.71546686,2.77,"DOWN_pEhEx_UP_U2AF84"
"2183","EHI_009990A",44.19834336,0.140558393,0.516597864,0.272084735,0.785556866,0.972564254,39,43,65,36,43.80182285,48.99258601,44.18865333,39.81031124,2.74,"DOWN_pEhEx_UP_U2AF84"
"2184","EHI_010010A",99.81227765,-0.104919683,0.390300326,-0.268817819,0.78806988,0.972564254,80,90,153,93,89.84989302,102.5426219,104.0132917,102.843304,2.74,"UP_pEhEx_DOWN_U2AF84"
"2185","EHI_011920A",171.0259305,0.089957898,0.335494019,0.268135623,0.788594927,0.972564254,161,151,253,144,180.8229097,172.0437323,171.9958353,159.241245,2.74,"DOWN_pEhEx_UP_U2AF84"
"2186","EHI_012170A",132.6091873,0.099752925,0.374147096,0.26661419,0.789766229,0.972564254,133,110,207,104,149.3754471,125.3298712,140.7238652,115.0075658,2.74,"DOWN_pEhEx_UP_U2AF84"
"2187","EHI_013950A",64.63509838,0.124798438,0.453505133,0.275186386,0.783173046,0.972564254,57,62,83,61,64.01804878,70.64047285,56.42551117,67.45636071,2.74,"DOWN_pEhEx_UP_U2AF84"
"2188","EHI_021340A",353.5771205,0.078498993,0.292049546,0.268786561,0.788093935,0.972564254,329,313,482,326,369.507685,356.6204516,327.6758601,360.5044851,2.74,"DOWN_pEhEx_UP_U2AF84"
"2189","EHI_031400A",10612.63175,0.067857608,0.251764394,0.269528216,0.787523232,0.972564254,9709,9496,14090,10081,10904.40764,10819.38597,9578.740391,11147.99299,2.74,"DOWN_pEhEx_UP_U2AF84"
"2190","EHI_069460A",90.81990981,0.111102944,0.406703129,0.273179466,0.784715263,0.972564254,84,83,141,71,94.34238767,94.56708462,95.85538645,78.5147805,2.74,"DOWN_pEhEx_UP_U2AF84"
"2191","EHI_084690A",82.74470664,0.113936387,0.412087834,0.276485686,0.782175052,0.972564254,79,73,112,75,88.72676936,83.17345997,76.14044881,82.93814841,2.74,"DOWN_pEhEx_UP_U2AF84"
"2192","EHI_085840A",130.1800176,0.102511976,0.383796142,0.267100069,0.789392115,0.972564254,126,112,157,131,141.5135815,127.6085961,106.7325934,144.8652992,2.74,"DOWN_pEhEx_UP_U2AF84"
"2193","EHI_086110A",5468.489623,0.07189602,0.26662151,0.269655736,0.787425117,0.972564254,5053,4858,8737,4272,5675.143868,5535.022856,5939.634833,4724.156934,2.74,"DOWN_pEhEx_UP_U2AF84"
"2194","EHI_112990A",1359.75463,-0.071830519,0.263904412,-0.272183852,0.785480658,0.972564254,1109,1234,1945,1325,1245.544142,1405.973282,1322.260473,1465.240622,2.74,"UP_pEhEx_DOWN_U2AF84"
"2195","EHI_114010A",109.6917023,1.093952086,4.027814561,0.271599417,0.785930048,0.972564254,266,0,1,126,298.7508943,0,0.679825436,139.3360893,2.74,"DOWN_pEhEx_UP_U2AF84"
"2196","EHI_120320A",36.40410808,-0.15318002,0.556052348,-0.275477697,0.782949258,0.972564254,30,31,59,33,33.69370988,35.32023642,40.10970071,36.4927853,2.74,"UP_pEhEx_DOWN_U2AF84"
"2197","EHI_155450A",1026.881365,-0.079997463,0.295764308,-0.270477067,0.786793257,0.972564254,845,919,1323,1096,949.039495,1047.074106,899.4090516,1212.002809,2.74,"UP_pEhEx_DOWN_U2AF84"
"2198","EHI_159300A",75.67277595,0.116634946,0.42811618,0.272437602,0.785285563,0.972564254,66,73,100,70,74.12616174,83.17345997,67.98254358,77.40893852,2.74,"DOWN_pEhEx_UP_U2AF84"
"2199","EHI_164910A",94.99100991,0.113756576,0.416571333,0.273078263,0.784793055,0.972564254,94,81,154,70,105.5736243,92.28835969,104.6931171,77.40893852,2.74,"DOWN_pEhEx_UP_U2AF84"
"2200","EHI_174940A",69.05564224,0.123365899,0.463762638,0.266010861,0.790230845,0.972564254,53,74,89,65,59.52555412,84.31282243,60.50446379,71.87972863,2.74,"DOWN_pEhEx_UP_U2AF84"
"2201","EHI_182030A",75.86124386,0.118469874,0.44460722,0.266459627,0.789885249,0.972564254,73,67,124,55,81.98802738,76.33728517,84.29835404,60.82130884,2.74,"DOWN_pEhEx_UP_U2AF84"
"2202","EHI_182670A",6815.390676,0.081236556,0.303280939,0.267859088,0.788807786,0.972564254,5934,6450,7878,7137,6664.615815,7348.887901,5355.664783,7892.394203,2.74,"DOWN_pEhEx_UP_U2AF84"
"2203","EHI_185440A",39.58754463,0.156776814,0.586707028,0.267214822,0.789303765,0.972564254,48,26,58,32,53.90993581,29.6234241,39.42987528,35.38694332,2.74,"DOWN_pEhEx_UP_U2AF84"
"2204","EHI_187140A",35.78747415,-0.14981994,0.561692164,-0.266729625,0.789677343,0.972564254,28,32,57,33,31.44746256,36.45959889,38.75004984,36.4927853,2.74,"UP_pEhEx_DOWN_U2AF84"
"2205","EHI_188120A",420.0170309,-0.081006693,0.302166597,-0.268086192,0.788632974,0.972564254,335,386,578,426,376.246427,439.7939116,392.9391019,471.088683,2.74,"UP_pEhEx_DOWN_U2AF84"
"2206","EHI_199940A",36213.21748,0.075228672,0.28276277,0.266048716,0.790201691,0.972564254,34541,31175,43988,36746,38793.81443,35519.62486,29904.16127,40635.26935,2.74,"DOWN_pEhEx_UP_U2AF84"
"2207","EHI_118180A",58.45437336,0.124774688,0.471228984,0.264785682,0.791174567,0.972843728,53,55,91,45,59.52555412,62.66493559,61.86411466,49.76288905,2.72,"DOWN_pEhEx_UP_U2AF84"
"2208","EHI_183060A",260.762559,0.084465854,0.318805753,0.264944572,0.791052161,0.972843728,263,212,385,221,295.3815233,241.5448426,261.7327928,244.3910773,2.72,"DOWN_pEhEx_UP_U2AF84"
"2209","EHI_001810A",521.6864125,-0.075090809,0.285641557,-0.262884749,0.792639412,0.97304287,472,427,847,447,530.1143688,486.5077727,575.8121441,494.3113645,2.7,"UP_pEhEx_DOWN_U2AF84"
"2210","EHI_004770A",288.5992687,0.078373867,0.30067141,0.260662851,0.794352517,0.97304287,253,271,416,252,284.1502867,308.7672281,282.8073813,278.6721787,2.7,"DOWN_pEhEx_UP_U2AF84"
"2211","EHI_009610A",131.0371462,-0.115098012,0.440517637,-0.26127901,0.793877352,0.97304287,110,113,260,86,123.5436029,128.7479586,176.7546133,95.10241018,2.7,"UP_pEhEx_DOWN_U2AF84"
"2212","EHI_011410A",732.7856611,-0.074685565,0.284799228,-0.262239351,0.793136917,0.97304287,586,675,1015,736,658.1504664,769.0696641,690.0228174,813.8996964,2.7,"UP_pEhEx_DOWN_U2AF84"
"2213","EHI_086520A",74.1630418,-0.114536607,0.43369979,-0.264091913,0.791709095,0.97304287,70,56,113,70,78.61865639,63.80429806,76.82027425,77.40893852,2.7,"UP_pEhEx_DOWN_U2AF84"
"2214","EHI_092080A",4010.872635,0.102539597,0.393790656,0.260391137,0.794562079,0.97304287,3315,4022,3701,4722,3723.154942,4582.515835,2516.033938,5221.785824,2.7,"DOWN_pEhEx_UP_U2AF84"
"2215","EHI_092390A",988.7082242,-0.096501659,0.366452618,-0.263340072,0.792288476,0.97304287,864,825,1057,1199,970.3788446,939.9740339,718.5754857,1325.904533,2.7,"UP_pEhEx_DOWN_U2AF84"
"2216","EHI_134960A",904.1010156,-0.078059074,0.298976258,-0.26108787,0.794024746,0.97304287,811,744,1155,970,910.8532905,847.6856742,785.1983784,1072.666719,2.7,"UP_pEhEx_DOWN_U2AF84"
"2217","EHI_192780A",333.7417545,0.081501634,0.312794234,0.2605599,0.794431917,0.97304287,276,330,439,317,309.9821309,375.9896135,298.4433663,350.5519073,2.7,"DOWN_pEhEx_UP_U2AF84"
"2218","EHI_004830A",163.7370122,0.08884085,0.349021964,0.254542289,0.799076638,0.973215793,143,155,212,157,160.6066838,176.6011821,144.1229924,173.6171907,2.68,"DOWN_pEhEx_UP_U2AF84"
"2219","EHI_006550A",70.7479704,0.111203464,0.433147321,0.256733584,0.797384444,0.973215793,66,64,104,59,74.12616174,72.91919778,70.70184533,65.24467675,2.68,"DOWN_pEhEx_UP_U2AF84"
"2220","EHI_021450A",11945.64612,0.073746588,0.288241923,0.255849626,0.798066953,0.973215793,11850,9823,14642,12052,13309.0154,11191.9575,9954.004031,13327.60753,2.68,"DOWN_pEhEx_UP_U2AF84"
"2221","EHI_024470A",729.3333846,-0.075047392,0.294020139,-0.255245755,0.798533294,0.973215793,604,651,958,765,678.3666923,741.7249649,651.2727675,845.9691138,2.68,"UP_pEhEx_DOWN_U2AF84"
"2222","EHI_035530A",576.5505895,0.07154185,0.278911987,0.256503317,0.797562219,0.973215793,491,553,802,524,551.4537184,630.0674433,545.2199995,579.4611969,2.68,"DOWN_pEhEx_UP_U2AF84"
"2223","EHI_071590A",2232.103072,-0.067116356,0.264563979,-0.253686675,0.799737629,0.973215793,1761,2091,3263,2125,1977.82077,2382.406915,2218.270397,2349.914205,2.68,"UP_pEhEx_DOWN_U2AF84"
"2224","EHI_084670A",39.10764114,0.14734262,0.577262305,0.255243793,0.798534809,0.973215793,38,35,68,25,42.67869918,39.87768628,46.22812964,27.64604947,2.68,"DOWN_pEhEx_UP_U2AF84"
"2225","EHI_118460A",60.3839728,-0.12466659,0.480862941,-0.259255973,0.795437747,0.973215793,42,60,91,58,47.17119383,68.36174792,61.86411466,64.13883477,2.68,"UP_pEhEx_DOWN_U2AF84"
"2226","EHI_139070A",147.061217,0.090922229,0.353484031,0.257217359,0.797010984,0.973215793,124,144,206,131,139.2673342,164.068195,140.0440398,144.8652992,2.68,"DOWN_pEhEx_UP_U2AF84"
"2227","EHI_148890A",1431.80316,0.071032001,0.275941289,0.257417081,0.796856819,0.973215793,1360,1234,1829,1402,1527.448181,1405.973282,1243.400722,1550.390454,2.68,"DOWN_pEhEx_UP_U2AF84"
"2228","EHI_175030A",155.8639591,0.093150691,0.362745805,0.256793296,0.797338346,0.973215793,126,158,205,147,141.5135815,180.0192695,139.3642143,162.5587709,2.68,"DOWN_pEhEx_UP_U2AF84"
"2229","EHI_175400A",74.75893109,0.167824608,0.654053785,0.256591449,0.797494177,0.973215793,36,103,63,89,40.43245186,117.3543339,42.82900246,98.41993612,2.68,"DOWN_pEhEx_UP_U2AF84"
"2230","EHI_180350A",154.5264159,-0.092717904,0.366121765,-0.253243355,0.800080165,0.973215793,115,149,219,154,129.1592212,169.7650073,148.8817704,170.2996647,2.68,"UP_pEhEx_DOWN_U2AF84"
"2231","EHI_197120A",140.4381382,0.151450086,0.596142598,0.254050099,0.799456854,0.973215793,66,194,127,163,74.12616174,221.0363183,86.33783035,180.2522426,2.68,"DOWN_pEhEx_UP_U2AF84"
"2232","EHI_202050A",36.18017961,0.144444406,0.566938917,0.254779486,0.79889342,0.973215793,30,37,46,34,33.69370988,42.15641122,31.27197005,37.59862728,2.68,"DOWN_pEhEx_UP_U2AF84"
"2233","EHI_176150A",61.5436504,0.118022565,0.466939971,0.252757468,0.800455637,0.973236477,52,61,78,59,58.40243046,69.50111038,53.02638399,65.24467675,2.68,"DOWN_pEhEx_UP_U2AF84"
"2234","EHI_000510A",10211.54741,0.068575561,0.277689825,0.246950213,0.804946755,0.973455303,9106,9374,12568,10304,10227.16407,10680.38375,8544.046077,11394.59575,2.65,"DOWN_pEhEx_UP_U2AF84"
"2235","EHI_025890A",358.4886544,-0.074967311,0.301797734,-0.248402499,0.803823,0.973455303,314,303,489,365,352.6608301,345.226827,332.4346381,403.6323223,2.65,"UP_pEhEx_DOWN_U2AF84"
"2236","EHI_044800A",49.00674503,-0.122065427,0.495251218,-0.246471735,0.805317082,0.973455303,40,43,77,45,44.92494651,48.99258601,52.34655856,49.76288905,2.65,"UP_pEhEx_DOWN_U2AF84"
"2237","EHI_045110A",65.34391448,-0.109785415,0.447905247,-0.24510857,0.806372367,0.973455303,54,57,94,65,60.64867779,64.94366052,63.90359097,71.87972863,2.65,"UP_pEhEx_DOWN_U2AF84"
"2238","EHI_048730A",80.42772117,-0.106294181,0.432991264,-0.245488049,0.806078561,0.973455303,79,58,117,79,88.72676936,66.08302299,79.53957599,87.36151633,2.65,"UP_pEhEx_DOWN_U2AF84"
"2239","EHI_055350A",128.1044284,0.092163324,0.371347045,0.2481865,0.803990111,0.973455303,130,104,189,108,146.0060762,118.4936964,128.4870074,119.4309337,2.65,"DOWN_pEhEx_UP_U2AF84"
"2240","EHI_094260A",205.6097806,-0.08177706,0.326070653,-0.250795525,0.801972202,0.973455303,180,173,289,205,202.1622593,197.1097065,196.469551,226.6976057,2.65,"UP_pEhEx_DOWN_U2AF84"
"2241","EHI_126880A",1606.682693,0.067700144,0.271914909,0.248975477,0.803379751,0.973455303,1306,1599,2259,1449,1466.799504,1821.840582,1535.72566,1602.365027,2.65,"DOWN_pEhEx_UP_U2AF84"
"2242","EHI_131660A",38.52431829,-0.143908435,0.5763791,-0.249676706,0.802837374,0.973455303,34,31,73,28,38.18620453,35.32023642,49.62725682,30.96357541,2.65,"UP_pEhEx_DOWN_U2AF84"
"2243","EHI_140140A",570.8297325,-0.070487758,0.281971694,-0.249981681,0.802601516,0.973455303,454,530,855,532,509.8981429,603.8621066,581.2507476,588.3079327,2.65,"UP_pEhEx_DOWN_U2AF84"
"2244","EHI_146560A",22114.54274,-0.062090729,0.250837854,-0.24753333,0.8044955,0.973455303,19682,18582,30820,21910,22105.31993,21171.63333,20952.21993,24228.99776,2.65,"UP_pEhEx_DOWN_U2AF84"
"2245","EHI_151440A",360.3062014,0.102723369,0.413602629,0.248362466,0.803853972,0.973455303,368,293,681,209,413.3095079,333.8332023,462.9611218,231.1209736,2.65,"DOWN_pEhEx_UP_U2AF84"
"2246","EHI_176970A",500.304034,0.072283019,0.294056423,0.245813432,0.805826659,0.973455303,440,466,642,488,494.1744116,530.9429088,436.4479298,539.6508857,2.65,"DOWN_pEhEx_UP_U2AF84"
"2247","EHI_183550A",94.39032681,-0.099116485,0.398919955,-0.248462088,0.8037769,0.973455303,83,78,133,95,93.21926401,88.87027229,90.41678297,105.054988,2.65,"UP_pEhEx_DOWN_U2AF84"
"2248","EHI_189970A",96.13600301,0.098478444,0.396633595,0.248285686,0.803913373,0.973455303,92,84,146,78,103.327377,95.70644708,99.25451363,86.25567435,2.65,"DOWN_pEhEx_UP_U2AF84"
"2249","EHI_194450A",572.8042483,0.074047633,0.300998118,0.246006962,0.805676843,0.973455303,515,523,706,576,578.4086863,595.8865693,479.9567577,636.9649798,2.65,"DOWN_pEhEx_UP_U2AF84"
"2250","EHI_138350A",279.9519508,0.074941376,0.306532745,0.244480817,0.806858457,0.973609205,249,259,426,231,279.657792,295.0948785,289.6056357,255.4494971,2.64,"DOWN_pEhEx_UP_U2AF84"
"2251","EHI_182820A",106.1704081,0.095681307,0.392654758,0.24367795,0.807480252,0.973926648,109,85,146,96,122.4204792,96.84580955,99.25451363,106.16083,2.61,"DOWN_pEhEx_UP_U2AF84"
"2252","EHI_001130A",1575.076051,0.089874993,0.372415733,0.241329743,0.809299561,0.975397504,1402,1468,1537,1816,1574.619375,1672.584099,1044.891695,2008.209034,2.46,"DOWN_pEhEx_UP_U2AF84"
"2253","EHI_005870A",314.4527886,0.077591582,0.336327052,0.230702767,0.817545723,0.975397504,262,308,379,321,294.2583996,350.9236393,257.6538402,354.9752752,2.46,"DOWN_pEhEx_UP_U2AF84"
"2254","EHI_008120A",78.33574669,-0.098005072,0.424132026,-0.231072085,0.817258801,0.975397504,69,65,129,67,77.49553273,74.05856024,87.69748122,74.09141258,2.46,"UP_pEhEx_DOWN_U2AF84"
"2255","EHI_009510A",43.88102513,0.121239265,0.530764716,0.228423746,0.819316831,0.975397504,47,34,65,36,52.78681215,38.73832382,44.18865333,39.81031124,2.46,"DOWN_pEhEx_UP_U2AF84"
"2256","EHI_010070A",470.4882392,-0.061469614,0.277120568,-0.221815416,0.824457578,0.975397504,405,409,698,440,454.8650834,465.9992483,474.5181542,486.5704707,2.46,"UP_pEhEx_DOWN_U2AF84"
"2257","EHI_011940A",55.11780864,-0.103875194,0.474635655,-0.218852488,0.826764958,0.975397504,50,44,85,51,56.15618314,50.13194847,57.78516205,56.39794092,2.46,"UP_pEhEx_DOWN_U2AF84"
"2258","EHI_012490A",113.8371776,0.093246079,0.392094775,0.237815154,0.812024465,0.975397504,97,111,182,87,108.9429953,126.4692336,123.7282293,96.20825216,2.46,"DOWN_pEhEx_UP_U2AF84"
"2259","EHI_013920A",111.7556716,-0.089860594,0.398091502,-0.225728491,0.821412597,0.975397504,89,102,146,119,99.95800598,116.2149715,99.25451363,131.5951955,2.46,"UP_pEhEx_DOWN_U2AF84"
"2260","EHI_021360A",5249.921625,-0.070977973,0.302134724,-0.234921602,0.814269583,0.975397504,4484,4568,6385,5804,5036.086504,5204.607741,4340.685408,6418.306845,2.46,"UP_pEhEx_DOWN_U2AF84"
"2261","EHI_026340A",13784.5766,0.065254352,0.294984215,0.22121303,0.824926564,0.975397504,13308,11625,16396,14288,14946.5297,13245.08866,11146.41785,15800.27019,2.46,"DOWN_pEhEx_UP_U2AF84"
"2262","EHI_037140A",94.50241509,-0.092832218,0.419180945,-0.221460968,0.824733525,0.975397504,77,85,166,74,86.48052203,96.84580955,112.8510223,81.83230643,2.46,"UP_pEhEx_DOWN_U2AF84"
"2263","EHI_039610A",1338.622195,-0.090208607,0.382412973,-0.235893166,0.813515571,0.975397504,938,1351,1463,1598,1053.489996,1539.278691,994.5846126,1767.135482,2.46,"UP_pEhEx_DOWN_U2AF84"
"2264","EHI_044920A",107.1528159,0.087721963,0.387197421,0.226556165,0.820768881,0.975397504,89,106,148,97,99.95800598,120.7724213,100.6141645,107.2666719,2.46,"DOWN_pEhEx_UP_U2AF84"
"2265","EHI_045370A",109.3335533,-0.092901645,0.402269903,-0.230943564,0.817358646,0.975397504,79,108,174,97,88.72676936,123.0511462,118.2896258,107.2666719,2.46,"UP_pEhEx_DOWN_U2AF84"
"2266","EHI_053000A",483.8352757,0.076174736,0.336155493,0.226605657,0.820730393,0.975397504,352,525,738,398,395.3395293,598.1652943,501.7111716,440.1251076,2.46,"DOWN_pEhEx_UP_U2AF84"
"2267","EHI_054140A",111.0234028,0.091056142,0.414146264,0.219864694,0.825976534,0.975397504,120,83,176,86,134.7748395,94.56708462,119.6492767,95.10241018,2.46,"DOWN_pEhEx_UP_U2AF84"
"2268","EHI_062690A",740.5670603,0.058601732,0.268672062,0.218116209,0.827338569,0.975397504,694,642,1019,686,779.4478219,731.4707027,692.7421191,758.6075975,2.46,"DOWN_pEhEx_UP_U2AF84"
"2269","EHI_068510A",50.23414479,-0.119523831,0.502469368,-0.237872871,0.811979697,0.975397504,46,39,68,53,51.66368849,44.43513615,46.22812964,58.60962488,2.46,"UP_pEhEx_DOWN_U2AF84"
"2270","EHI_072070A",63.41395251,0.10065672,0.448631269,0.224364031,0.822474056,0.975397504,58,58,89,56,65.14117244,66.08302299,60.50446379,61.92715082,2.46,"DOWN_pEhEx_UP_U2AF84"
"2271","EHI_080730A",302.5894985,-0.06502827,0.296868478,-0.219047404,0.826613121,0.975397504,260,263,466,273,292.0121523,299.6523284,316.7986531,301.8948602,2.46,"UP_pEhEx_DOWN_U2AF84"
"2272","EHI_080880A",178.3023617,0.118362387,0.512574623,0.230917375,0.817378992,0.975397504,87,240,238,163,97.71175866,273.4469917,161.7984537,180.2522426,2.46,"DOWN_pEhEx_UP_U2AF84"
"2273","EHI_085720A",50.89372882,-0.118037996,0.517183701,-0.228232242,0.819465697,0.975397504,43,43,62,58,48.2943175,48.99258601,42.14917702,64.13883477,2.46,"UP_pEhEx_DOWN_U2AF84"
