baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,CmasM_1,CmasM_2,pEhEx_1,pEhEx_2,CmasM_1.1,CmasM_2.1,pEhEx_1.1,pEhEx_2.1,Certeza,DE,
EHI_119930A,30.63434587,-0.148968789,0.63546983,-0.234423071,0.81465655,0.999901938,25,28,54,24,29.67889862,28.61032821,37.24712501,27.00103165,0.01,UP_pEhEx_DOWN_CmasM
EHI_119950A,206.7073157,-0.155635064,0.630594398,-0.246806924,0.805057652,0.999901938,71,300,301,203,84.28807209,306.5392308,207.6182339,228.383726,0.01,UP_pEhEx_DOWN_CmasM
EHI_120260A,8.334351431,0.928998555,1.057596915,0.878405129,0.379723902,0.999901938,8,12,7,6,9.49724756,12.26156923,4.82833102,6.750257913,0.01,DOWN_pEhEx_UP_CmasM
EHI_120280A,99.42618648,-0.00425882,0.448162141,-0.009502855,0.992417933,0.999901938,82,99,142,90,97.34678749,101.1579462,97.94614356,101.2538687,0.01,UP_pEhEx_DOWN_CmasM
EHI_120290A,8.86313313,-0.582153489,1.031897546,-0.564158226,0.572646455,0.999901938,5,8,13,11,5.935779725,8.174379488,8.966900467,12.37547284,0.01,UP_pEhEx_DOWN_CmasM
EHI_120300A,153.8414795,0.710542056,0.452366739,1.570721265,0.116247408,0.999901938,138,213,145,119,163.8275204,217.6428539,100.0154283,133.8801153,0.01,DOWN_pEhEx_UP_CmasM
EHI_120310A,114.16975,-0.08235441,0.517748588,-0.159062549,0.873619594,0.999901938,66,140,147,119,78.35229237,143.051641,101.3949514,133.8801153,0.01,UP_pEhEx_DOWN_CmasM
EHI_120320A,40.53073582,0.113722565,0.568092152,0.200183305,0.841337223,0.999901938,34,43,59,33,40.36330213,43.93728975,40.69593289,37.12641852,0.01,DOWN_pEhEx_UP_CmasM
EHI_120350A,31.91419162,-0.558296165,0.686636543,-0.813088337,0.416167413,0.999901938,14,34,47,39,16.62018323,34.74111283,32.41879399,43.87667643,0.01,UP_pEhEx_DOWN_CmasM
EHI_120360A,172.6533103,-0.60615538,0.443726402,-1.366056601,0.171921199,0.999901938,136,110,278,200,161.4532085,112.397718,191.7537177,225.0085971,0.01,UP_pEhEx_DOWN_CmasM
EHI_120590A,151.8317186,-0.118493254,0.482214451,-0.245727298,0.805893339,0.999901938,140,122,175,174,166.2018323,124.6592872,120.7082755,195.7574795,0.01,UP_pEhEx_DOWN_CmasM
EHI_120600A,4858.351519,0.933077771,0.560656452,1.664259401,0.096060602,0.999901938,3654,8237,6845,1740,4337.867823,8416.545481,4721.417976,1957.574795,0.01,DOWN_pEhEx_UP_CmasM
EHI_120610A,11.21720844,0.826269684,0.921630854,0.896529973,0.36996978,0.999901938,13,13,12,7,15.43302728,13.28336667,8.277138892,7.875300898,0.01,DOWN_pEhEx_UP_CmasM
EHI_120640A,26.93074807,0.266120615,0.665090893,0.400126687,0.689063209,0.999901938,21,33,32,24,24.93027484,33.71931539,22.07237038,27.00103165,0.01,DOWN_pEhEx_UP_CmasM
EHI_120860A,7.705526583,0.196451279,1.071760086,0.183297812,0.854564351,0.999901938,7,8,11,6,8.310091615,8.174379488,7.587377318,6.750257913,0.01,DOWN_pEhEx_UP_CmasM
EHI_120870A,10.47989295,0.421932073,0.95870749,0.440105118,0.659860975,0.999901938,10,12,16,6,11.87155945,12.26156923,11.03618519,6.750257913,0.01,DOWN_pEhEx_UP_CmasM
EHI_120880A,18.65049569,-0.458548113,0.852372128,-0.537967043,0.590599802,0.999901938,9,20,19,27,10.6844035,20.43594872,13.10546991,30.37616061,0.01,UP_pEhEx_DOWN_CmasM
EHI_120900A,41.96558372,0.022593902,0.719455178,0.031404183,0.974947205,0.999901938,45,31,89,19,53.42201752,31.67572052,61.38878012,21.37581672,0.01,DOWN_pEhEx_UP_CmasM
EHI_120920A,10.1449656,0.123527048,0.970060576,0.12733952,0.898671682,0.999901938,11,8,15,8,13.05871539,8.174379488,10.34642362,9.000343883,0.01,DOWN_pEhEx_UP_CmasM
EHI_120950A,32.92248471,-0.325478885,0.662628655,-0.491193494,0.6232896,0.999901938,18,36,43,39,21.36880701,36.7847077,29.6597477,43.87667643,0.01,UP_pEhEx_DOWN_CmasM
EHI_121060A,52.69073489,0.52222207,0.561304238,0.930372576,0.352178213,0.999901938,40,75,62,39,47.4862378,76.6348077,42.76521761,43.87667643,0.01,DOWN_pEhEx_UP_CmasM
EHI_121470A,69.03240234,-0.269594697,0.508407434,-0.530272924,0.595922717,0.999901938,51,63,92,78,60.54495319,64.37323847,63.45806484,87.75335286,0.01,UP_pEhEx_DOWN_CmasM
EHI_121490A,296.9908451,0.013763764,0.389002029,0.035382242,0.971774945,0.999901938,236,310,454,247,280.168803,316.7572052,313.1517548,277.8856174,0.01,DOWN_pEhEx_UP_CmasM
EHI_121520A,31.10153029,0.355327684,0.634519874,0.55999457,0.575483141,0.999901938,34,29,43,22,40.36330213,29.63212565,29.6597477,24.75094568,0.01,DOWN_pEhEx_UP_CmasM
EHI_121620.mRNA,11681.15238,-0.105686731,0.400766405,-0.263711552,0.792002193,0.999901938,8436,12225,14227,12804,10014.84755,12491.47366,9813.237918,14405.05039,0.01,UP_pEhEx_DOWN_CmasM
EHI_121720A,9.058700459,0.846312885,1.01207834,0.836212822,0.403035186,0.999901938,11,10,9,6,13.05871539,10.21797436,6.207854169,6.750257913,0.01,DOWN_pEhEx_UP_CmasM
EHI_121740A,10.08948214,0.434312714,1.037678372,0.418542706,0.675550369,0.999901938,12,9,18,4,14.24587134,9.196176925,12.41570834,4.500171942,0.01,DOWN_pEhEx_UP_CmasM
EHI_121760A,42.50416665,0.076356005,0.567571107,0.13453117,0.892982565,0.999901938,34,46,66,33,40.36330213,47.00268206,45.52426391,37.12641852,0.01,DOWN_pEhEx_UP_CmasM
EHI_121770A,329.7107995,0.250970958,0.386798807,0.648841085,0.516441098,0.999901938,316,334,402,289,375.1412786,341.2803436,277.2841529,325.1374228,0.01,DOWN_pEhEx_UP_CmasM
EHI_121780A,327.7112903,-0.45615343,0.405147487,-1.125894754,0.26021007,0.999901938,201,307,506,364,238.6183449,313.6918129,349.0193566,409.5156467,0.01,UP_pEhEx_DOWN_CmasM
EHI_121790A,8.523497435,0.085577335,1.028019438,0.08324486,0.933656843,0.999901938,7,9,11,8,8.310091615,9.196176925,7.587377318,9.000343883,0.01,DOWN_pEhEx_UP_CmasM
EHI_121800A,3714.745389,-0.41483246,0.414681804,-1.000363304,0.317134722,0.999901938,2195,3682,5130,4402,2605.807299,3762.25816,3538.476876,4952.439222,0.01,UP_pEhEx_DOWN_CmasM
EHI_121830A,12.79905109,1.263390968,1.03265821,1.223435747,0.221165159,0.999901938,17,16,18,2,20.18165106,16.34875898,12.41570834,2.250085971,0.01,DOWN_pEhEx_UP_CmasM
EHI_121850A,14.99633805,-0.147661935,0.819457251,-0.1801948,0.856999641,0.999901938,12,14,26,12,14.24587134,14.3051641,17.93380093,13.50051583,0.01,UP_pEhEx_DOWN_CmasM
EHI_121860A,50.05158378,0.266496542,0.536442411,0.496784998,0.619340676,0.999901938,50,49,68,39,59.35779725,50.06807437,46.90378706,43.87667643,0.01,DOWN_pEhEx_UP_CmasM
EHI_121880A,365.0457808,-0.011585211,0.406005261,-0.028534633,0.977235746,0.999901938,336,321,458,371,398.8843975,327.996977,315.9108011,417.3909476,0.01,UP_pEhEx_DOWN_CmasM
EHI_121890A,261.7720516,0.115994204,0.391029319,0.296638125,0.766742801,0.999901938,215,283,352,231,255.2385282,289.1686744,242.7960742,259.8849296,0.01,DOWN_pEhEx_UP_CmasM
EHI_122100A,313.1336021,-0.057881577,0.404786922,-0.142992706,0.886295942,0.999901938,294,259,432,303,349.0238478,264.6455359,297.9770001,340.8880246,0.01,UP_pEhEx_DOWN_CmasM
EHI_122310A,2324.136669,-0.496206684,0.496600623,-0.99920673,0.317694556,0.999901938,1866,1606,2477,3317,2215.232993,1641.006682,1708.53942,3731.767583,0.01,UP_pEhEx_DOWN_CmasM
EHI_122710A,29.67544349,-0.356859706,0.646436223,-0.552041629,0.580919832,0.999901938,18,30,51,28,21.36880701,30.65392308,35.17784029,31.50120359,0.01,UP_pEhEx_DOWN_CmasM
EHI_122720A,76.04066337,0.108207773,0.627691656,0.172390013,0.863130923,0.999901938,37,111,84,79,43.92476996,113.4195154,57.93997225,88.87839585,0.01,DOWN_pEhEx_UP_CmasM
EHI_122730A,19.74188324,0.09785636,0.729959362,0.134057271,0.893357287,0.999901938,18,19,26,18,21.36880701,19.41415129,17.93380093,20.25077374,0.01,DOWN_pEhEx_UP_CmasM
EHI_122740A,164.1742245,-0.696577471,0.619091864,-1.125160112,0.260521193,0.999901938,54,182,216,229,64.10642103,185.9671334,148.9885001,257.6348437,0.01,UP_pEhEx_DOWN_CmasM
EHI_122750A,122.8260175,0.171247961,0.543187173,0.315265104,0.752560378,0.999901938,99,139,106,141,117.5284386,142.0298436,73.11472688,158.6310609,0.01,DOWN_pEhEx_UP_CmasM
EHI_122760A,30.88518849,0.469909792,0.621941542,0.755552991,0.44991725,0.999901938,32,33,36,24,37.98899024,33.71931539,24.83141668,27.00103165,0.01,DOWN_pEhEx_UP_CmasM
EHI_122780A,1710.736268,0.458842168,0.409230938,1.121230399,0.262189803,0.999901938,2043,1503,2025,1320,2425.359596,1535.761546,1396.767188,1485.056741,0.01,DOWN_pEhEx_UP_CmasM
EHI_122790A,24.91265367,0.920921519,0.684247428,1.345889632,0.178338113,0.999901938,24,36,27,14,28.49174268,36.7847077,18.62356251,15.7506018,0.01,DOWN_pEhEx_UP_CmasM
EHI_122800A,17.41427761,0.628020326,0.829975013,0.756673775,0.44924533,0.999901938,13,26,14,16,15.43302728,26.56673334,9.656662041,18.00068777,0.01,DOWN_pEhEx_UP_CmasM
EHI_122830A,24.85431703,-0.367597797,0.905821936,-0.405816842,0.684877183,0.999901938,7,34,23,36,8.310091615,34.74111283,15.86451621,40.50154748,0.01,UP_pEhEx_DOWN_CmasM
EHI_122840A,7.225684345,0.449486385,1.140181984,0.394223371,0.693416132,0.999901938,9,6,11,4,10.6844035,6.130784616,7.587377318,4.500171942,0.01,DOWN_pEhEx_UP_CmasM
EHI_122870A,166.8997719,0.24150485,0.419933993,0.575101929,0.565222363,0.999901938,143,188,241,124,169.7633001,192.097918,166.2325394,139.5053302,0.01,DOWN_pEhEx_UP_CmasM
EHI_122880A,28.39530407,0.348538706,0.637910799,0.546375303,0.584807983,0.999901938,26,32,35,23,30.86605457,32.69751795,24.1416551,25.87598866,0.01,DOWN_pEhEx_UP_CmasM
EHI_122890A,19.68319852,0.370500732,0.757259156,0.489265437,0.624653787,0.999901938,16,25,30,12,18.99449512,25.5449359,20.69284723,13.50051583,0.01,DOWN_pEhEx_UP_CmasM
EHI_122900A,593.3617412,0.933073601,0.655676607,1.423069836,0.154715912,0.999901938,350,1117,308,537,415.5045807,1141.347736,212.4465649,604.1480832,0.01,DOWN_pEhEx_UP_CmasM
EHI_123220A,25.68261822,1.022276989,0.785904995,1.300764081,0.19333922,0.999901938,30,33,37,7,35.61467835,33.71931539,25.52117825,7.875300898,0.01,DOWN_pEhEx_UP_CmasM
EHI_123230A,305.031385,0.578331578,0.599590347,0.964544511,0.334773004,0.999901938,246,430,534,107,292.0403625,439.3728975,368.3326807,120.3795994,0.01,DOWN_pEhEx_UP_CmasM
EHI_123280A,25.01780158,0.446439733,0.694513732,0.642809079,0.520347991,0.999901938,29,23,35,16,34.4275224,23.50134103,24.1416551,18.00068777,0.01,DOWN_pEhEx_UP_CmasM
EHI_123290.mRNA,10.84180905,-0.156681227,0.953669067,-0.164293078,0.86950043,0.999901938,7,12,20,8,8.310091615,12.26156923,13.79523149,9.000343883,0.01,UP_pEhEx_DOWN_CmasM
EHI_123291A,13.19259873,-0.762259094,1.334868635,-0.571036785,0.567974708,0.999901938,0,19,19,18,0,19.41415129,13.10546991,20.25077374,0.01,UP_pEhEx_DOWN_CmasM
EHI_123390A,10321.10376,-0.302836036,0.395095628,-0.766487945,0.443386022,0.999901938,7154,9777,13401,12051,8492.91363,9990.113532,9243.494858,13557.89302,0.01,UP_pEhEx_DOWN_CmasM
EHI_123490A,8.999478989,-0.103195773,1.012090388,-0.101963001,0.918786043,0.999901938,6,10,14,8,7.12293567,10.21797436,9.656662041,9.000343883,0.01,UP_pEhEx_DOWN_CmasM
EHI_124300A,6080.299854,-0.278296343,0.446719755,-0.622977472,0.533299326,0.999901938,3265,6963,8685,6524,3876.06416,7114.775547,5990.579273,7339.780437,0.01,UP_pEhEx_DOWN_CmasM
EHI_124310A,38.7968964,0.104191099,0.574402144,0.181390513,0.856061065,0.999901938,35,38,53,34,41.55045807,38.82830257,36.55736344,38.2514615,0.01,DOWN_pEhEx_UP_CmasM
EHI_124320A,7.953894058,0.402076469,1.114306479,0.360831133,0.718225688,0.999901938,11,5,10,6,13.05871539,5.10898718,6.897615744,6.750257913,0.01,DOWN_pEhEx_UP_CmasM
EHI_124330A,13814.97519,-0.274489115,0.409259361,-0.670697217,0.502413436,0.999901938,9771,13123,16971,16484,11599.70074,13409.04775,11705.94368,18545.20857,0.01,UP_pEhEx_DOWN_CmasM
EHI_124350A,15.30865528,0.015429086,0.819382236,0.018830144,0.984976607,0.999901938,14,14,26,11,16.62018323,14.3051641,17.93380093,12.37547284,0.01,DOWN_pEhEx_UP_CmasM
EHI_124400A,12.6802585,-0.300412897,0.987606986,-0.304182637,0.760988752,0.999901938,15,5,24,10,17.80733917,5.10898718,16.55427778,11.25042985,0.01,UP_pEhEx_DOWN_CmasM
EHI_124420A,18.8804262,0.459085527,0.79390617,0.578261694,0.563087452,0.999901938,19,21,31,9,22.55596295,21.45774616,21.3826088,10.12538687,0.01,DOWN_pEhEx_UP_CmasM
EHI_124430A,49.22803812,0.168441899,0.546323911,0.308318738,0.757839809,0.999901938,50,44,69,40,59.35779725,44.95908719,47.59354863,45.00171942,0.01,DOWN_pEhEx_UP_CmasM
EHI_124460A,34.34446661,0.357078672,0.658458702,0.542294711,0.587615499,0.999901938,42,27,51,22,49.86054969,27.58853077,35.17784029,24.75094568,0.01,DOWN_pEhEx_UP_CmasM
EHI_124470A,26.10321905,0.533696867,0.683398314,0.780945543,0.434834524,0.999901938,29,27,37,15,34.4275224,27.58853077,25.52117825,16.87564478,0.01,DOWN_pEhEx_UP_CmasM
EHI_124480A,1111.233088,0.118312145,0.381407928,0.310198441,0.756410056,0.999901938,1094,993,1407,1032,1298.748604,1014.644854,970.4945351,1161.044361,0.01,DOWN_pEhEx_UP_CmasM
EHI_124520A,516.5216864,-0.233717903,0.365116072,-0.64011946,0.522094939,0.999901938,403,461,787,510,478.4238458,471.048618,542.842359,573.7719226,0.01,UP_pEhEx_DOWN_CmasM
EHI_124530A,36.22086732,0.032670334,0.625991569,0.052189735,0.958377512,0.999901938,37,29,61,26,43.92476996,29.63212565,42.07545604,29.25111762,0.01,DOWN_pEhEx_UP_CmasM
EHI_124540A,279.9607519,0.671958365,0.64949949,1.034578742,0.300865686,0.999901938,260,372,501,76,308.6605457,380.1086462,345.5705487,85.50326689,0.01,DOWN_pEhEx_UP_CmasM
EHI_124550A,414.9560357,0.85913865,0.625637943,1.373220181,0.169683908,0.999901938,339,654,660,119,402.4458653,668.2555232,455.2426391,133.8801153,0.01,DOWN_pEhEx_UP_CmasM
EHI_124560A,723.8707412,-0.206521517,0.370861443,-0.556869745,0.577616427,0.999901938,558,667,1013,758,662.4330173,681.5388898,698.7284748,852.782583,0.01,UP_pEhEx_DOWN_CmasM
EHI_124570A,105.1798365,0.204775681,0.451243265,0.453803296,0.649970411,0.999901938,88,118,132,93,104.4697232,120.5720975,91.04852781,104.6289976,0.01,DOWN_pEhEx_UP_CmasM
EHI_124580A,238.0763012,0.467847374,0.451688626,1.035774085,0.30030755,0.999901938,291,203,292,176,345.46238,207.4248795,201.4103797,198.0075654,0.01,DOWN_pEhEx_UP_CmasM
EHI_124610A,68.66441726,-0.175226229,0.560828885,-0.312441519,0.754705001,0.999901938,39,81,123,54,46.29908185,82.76559232,84.84067365,60.75232121,0.01,UP_pEhEx_DOWN_CmasM
EHI_124820A,10.79854713,0.17336015,1.046779517,0.16561286,0.868461626,0.999901938,7,14,7,14,8.310091615,14.3051641,4.82833102,15.7506018,0.01,DOWN_pEhEx_UP_CmasM
EHI_124830A,75.10589396,0.61309134,0.523406152,1.171349129,0.241458471,0.999901938,88,76,103,42,104.4697232,77.65660514,71.04544216,47.25180539,0.01,DOWN_pEhEx_UP_CmasM
EHI_124850A,9471.657077,-0.639286674,0.55276328,-1.156528837,0.247464911,0.999901938,3171,10813,15694,10887,3764.471501,11048.69568,10825.11815,12248.34298,0.01,UP_pEhEx_DOWN_CmasM
EHI_124870A,20.14770075,-0.353401095,0.736911487,-0.479570615,0.631532745,0.999901938,17,15,36,18,20.18165106,15.32696154,24.83141668,20.25077374,0.01,UP_pEhEx_DOWN_CmasM
EHI_124900A,12.26246366,0.313234905,0.887406314,0.352978,0.724104934,0.999901938,10,15,17,9,11.87155945,15.32696154,11.72594676,10.12538687,0.01,DOWN_pEhEx_UP_CmasM
EHI_125150A,241.3286422,0.142872091,0.617736005,0.231283412,0.817094632,0.999901938,118,358,211,279,140.0844015,365.8034821,145.5396922,313.8869929,0.01,DOWN_pEhEx_UP_CmasM
EHI_125170A,16.37414594,0.616295906,0.793408534,0.776769948,0.43729451,0.999901938,18,18,21,10,21.36880701,18.39235385,14.48499306,11.25042985,0.01,DOWN_pEhEx_UP_CmasM
EHI_125300A,146.2299469,0.157250076,0.436907872,0.359915868,0.71891005,0.999901938,143,136,221,110,169.7633001,138.9644513,152.4373079,123.7547284,0.01,DOWN_pEhEx_UP_CmasM
EHI_125330A,48.81879621,-0.003394927,0.579611009,-0.00585725,0.995326617,0.999901938,42,47,89,32,49.86054969,48.02447949,61.38878012,36.00137553,0.01,UP_pEhEx_DOWN_CmasM
EHI_125340A,8.614435945,-0.935438035,1.080105948,-0.866061368,0.386456509,0.999901938,3,8,15,11,3.561467835,8.174379488,10.34642362,12.37547284,0.01,UP_pEhEx_DOWN_CmasM
EHI_125350A,24.31370907,0.211535015,0.696314591,0.303792305,0.761286129,0.999901938,20,28,39,16,23.7431189,28.61032821,26.9007014,18.00068777,0.01,DOWN_pEhEx_UP_CmasM
EHI_125360A,15.70751244,0.178556463,0.814412325,0.219245777,0.826458598,0.999901938,17,13,23,12,20.18165106,13.28336667,15.86451621,13.50051583,0.01,DOWN_pEhEx_UP_CmasM
EHI_125630A,430.3540114,0.005389784,0.398466121,0.013526329,0.98920788,0.999901938,413,364,572,413,490.2954053,371.9342667,394.5436205,464.642753,0.01,DOWN_pEhEx_UP_CmasM
EHI_125650A,606.3204096,0.42157361,0.367866045,1.145997617,0.251796138,0.999901938,619,640,785,440,734.8495299,653.9503591,541.4628359,495.0189136,0.01,DOWN_pEhEx_UP_CmasM
EHI_125660A,246.9664805,0.148924586,0.395012701,0.377012146,0.706164579,0.999901938,226,246,364,193,268.2972436,251.3621693,251.0732131,217.1332962,0.01,DOWN_pEhEx_UP_CmasM
EHI_125700A,15.29194967,0.420526545,0.823502078,0.510656325,0.609591728,0.999901938,15,17,23,9,17.80733917,17.37055641,15.86451621,10.12538687,0.01,DOWN_pEhEx_UP_CmasM
EHI_125720A,48.20739812,-0.082780318,0.620670423,-0.133372422,0.893898855,0.999901938,54,29,67,47,64.10642103,29.63212565,46.21402548,52.87702032,0.01,UP_pEhEx_DOWN_CmasM
EHI_125740A,195.749695,0.306188443,0.43687864,0.700854688,0.483393705,0.999901938,216,173,269,146,256.4256841,176.7709564,185.5458635,164.2562759,0.01,DOWN_pEhEx_UP_CmasM
EHI_125760A,39.03642224,0.035283651,0.621989099,0.056727121,0.954762569,0.999901938,25,48,47,40,29.67889862,49.04627693,32.41879399,45.00171942,0.01,DOWN_pEhEx_UP_CmasM
EHI_125770A,21.04952709,0.322810737,0.731829464,0.44110104,0.659139851,0.999901938,24,18,28,16,28.49174268,18.39235385,19.31332408,18.00068777,0.01,DOWN_pEhEx_UP_CmasM
EHI_125790A,75.62091978,0.032013008,0.48180671,0.066443675,0.947024599,0.999901938,60,80,114,63,71.2293567,81.74379488,78.63281948,70.87770808,0.01,DOWN_pEhEx_UP_CmasM
EHI_125800A,456.296765,-0.111346004,0.405187715,-0.274801037,0.783469102,0.999901938,305,504,652,443,362.0825632,514.9859078,449.7245465,498.3940425,0.01,UP_pEhEx_DOWN_CmasM
EHI_125810A,18.11634736,-0.633341578,0.789865143,-0.801835078,0.422648365,0.999901938,10,16,25,24,11.87155945,16.34875898,17.24403936,27.00103165,0.01,UP_pEhEx_DOWN_CmasM
EHI_125820A,45.69023511,0.058897342,0.559136057,0.105336334,0.916108933,0.999901938,40,45,74,34,47.4862378,45.98088462,51.0423565,38.2514615,0.01,DOWN_pEhEx_UP_CmasM
EHI_125830A,369.6401191,0.548909863,0.463910053,1.183224764,0.236720081,0.999901938,464,321,509,221,550.8403585,327.996977,351.0886413,248.6344998,0.01,DOWN_pEhEx_UP_CmasM
EHI_125840A,12338.65204,-0.305978386,0.436762322,-0.700560398,0.4835774,0.999901938,9657,10379,14049,15639,11464.36496,10605.23559,9690.460358,17594.54725,0.01,UP_pEhEx_DOWN_CmasM
EHI_125870A,49.2099481,0.194688274,0.540004639,0.360530743,0.71845027,0.999901938,48,47,63,43,56.98348536,48.02447949,43.45497918,48.37684837,0.01,DOWN_pEhEx_UP_CmasM
EHI_125880A,9.263704414,0.369342592,0.990471625,0.372895682,0.709226086,0.999901938,9,10,12,7,10.6844035,10.21797436,8.277138892,7.875300898,0.01,DOWN_pEhEx_UP_CmasM
EHI_125890A,15.75027365,-0.384638287,0.918400893,-0.418813059,0.67535276,0.999901938,9,16,13,24,10.6844035,16.34875898,8.966900467,27.00103165,0.01,UP_pEhEx_DOWN_CmasM
EHI_125900A,35.80443694,0.343173147,0.625499485,0.548638577,0.583253506,0.999901938,41,31,52,24,48.67339374,31.67572052,35.86760187,27.00103165,0.01,DOWN_pEhEx_UP_CmasM
EHI_125920A,139.2404009,0.227078467,0.480121318,0.472960601,0.636241288,0.999901938,153,116,157,132,181.6348596,118.5285026,108.2925672,148.5056741,0.01,DOWN_pEhEx_UP_CmasM
EHI_125940A,77.98911742,-0.358085976,0.540408739,-0.662620624,0.507573558,0.999901938,65,58,93,99,77.16513642,59.26425129,64.14782641,111.3792556,0.01,UP_pEhEx_DOWN_CmasM
EHI_125950A,11024.79284,-0.092121921,0.379632635,-0.242660701,0.808268254,0.999901938,8039,11550,14314,11449,9543.546642,11801.76039,9873.247175,12880.61714,0.01,UP_pEhEx_DOWN_CmasM
EHI_125960A,87.16801524,0.788268195,0.478402203,1.647710212,0.099412151,0.999901938,89,113,105,49,105.6568791,115.4631103,72.42496531,55.12710629,0.01,DOWN_pEhEx_UP_CmasM
EHI_125990A,9.553741226,0.667139352,0.99681204,0.669272968,0.503321367,0.999901938,12,9,10,7,14.24587134,9.196176925,6.897615744,7.875300898,0.01,DOWN_pEhEx_UP_CmasM
EHI_126020A,15.42796581,0.621037587,0.88013964,0.705612562,0.48042911,0.999901938,18,16,25,6,21.36880701,16.34875898,17.24403936,6.750257913,0.01,DOWN_pEhEx_UP_CmasM
EHI_126040A,16.17300381,-0.525187669,0.795057824,-0.660565374,0.508891081,0.999901938,12,12,26,18,14.24587134,12.26156923,17.93380093,20.25077374,0.01,UP_pEhEx_DOWN_CmasM
EHI_126060A,10.73016278,0.123023193,1.534964851,0.080147238,0.936120153,0.999901938,19,0,23,4,22.55596295,0,15.86451621,4.500171942,0.01,DOWN_pEhEx_UP_CmasM
EHI_126070A,12.86632478,0.18623157,0.86317022,0.215753007,0.829180281,0.999901938,11,14,17,11,13.05871539,14.3051641,11.72594676,12.37547284,0.01,DOWN_pEhEx_UP_CmasM
EHI_126080A,294.8609487,-0.342023083,0.413856495,-0.826429178,0.408560678,0.999901938,214,260,397,343,254.0513722,265.6673334,273.835345,385.889744,0.01,UP_pEhEx_DOWN_CmasM
EHI_126090A,140.6822202,-0.412893073,0.461629655,-0.894424933,0.371094577,0.999901938,111,107,189,170,131.7743099,109.3323257,130.3649376,191.2573075,0.01,UP_pEhEx_DOWN_CmasM
EHI_126110A,3479.142131,-0.18551967,0.444318167,-0.417537891,0.676285015,0.999901938,1911,4152,5202,3393,2268.655011,4242.502955,3588.13971,3817.27085,0.01,UP_pEhEx_DOWN_CmasM
EHI_126140A,20857.13783,-0.061671255,0.365713998,-0.168632471,0.866085738,0.999901938,14946,22587,30244,19328,17743.23275,23079.33869,20861.14905,21744.83082,0.01,UP_pEhEx_DOWN_CmasM
EHI_126150A,30.88669557,0.247388313,0.62124563,0.398213366,0.690472915,0.999901938,28,33,38,27,33.24036646,33.71931539,26.21093983,30.37616061,0.01,DOWN_pEhEx_UP_CmasM
EHI_126190A,26928.80279,-0.385374809,0.479982132,-0.802894074,0.422035961,0.999901938,22177,19944,28591,36699,26327.55739,20378.72806,19720.97317,41287.95252,0.01,UP_pEhEx_DOWN_CmasM
