"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EhMyb10_1","EhMyb10_2","pEhEx_1","pEhEx_2","EhMyb10_1.1","EhMyb10_2.1","pEhEx_1.1","pEhEx_2.1","Certeza","DE"
"128","EHI_030170A",101.4822051,-1.448070069,0.528810852,-2.738351648,0.006174801,0.2220034,53,50,151,161,56.24966976,52.36006447,107.8860362,189.43305,77.8,"UP_pEhEx_DOWN_EhMyb10"
"129","EHI_177460A",66.41305371,-1.679976177,0.616748925,-2.723922343,0.006451167,0.230141644,39,21,181,62,41.39126643,21.99122708,129.320348,72.94937328,76.99,"UP_pEhEx_DOWN_EhMyb10"
"130","EHI_100350A",28.25701941,-2.405205721,0.885893624,-2.715005116,0.006627475,0.232954889,3,14,41,56,3.183943571,14.66081805,29.2935595,65.88975651,76.7,"UP_pEhEx_DOWN_EhMyb10"
"131","EHI_111760A",7290.183618,-1.446125011,0.532678896,-2.714815666,0.006631267,0.232954889,5265,2140,13331,10035,5587.820968,2241.010759,9524.6937,11807.20905,76.7,"UP_pEhEx_DOWN_EhMyb10"
"132","EHI_159450A",8.690479184,3.730189059,1.378620731,2.705739857,0.006815241,0.237604088,11,20,3,0,11.67445976,20.94402579,2.143431183,0,76.24,"DOWN_pEhEx_UP_EhMyb10"
"133","EHI_050960A",2981.994978,-1.348872741,0.499131708,-2.702438493,0.006883292,0.238172249,2155,1027,5271,4079,2287.132799,1075.475724,3766.008588,4799.3628,76.18,"UP_pEhEx_DOWN_EhMyb10"
"134","EHI_013220A",1088.033153,-1.564077613,0.580841386,-2.692779221,0.007085917,0.241551052,754,286,1690,1738,800.231151,299.4995688,1207.466233,2044.935657,75.84,"UP_pEhEx_DOWN_EhMyb10"
"135","EHI_056460A",216.708664,-1.456016901,0.540214648,-2.695256238,0.007033452,0.241551052,151,68,387,305,160.2584931,71.20968768,276.5026226,358.8638524,75.84,"UP_pEhEx_DOWN_EhMyb10"
"136","EHI_140540A",6705.517131,-1.268120386,0.473495918,-2.678207644,0.007401732,0.250461538,4936,2512,12921,8262,5238.64849,2630.569639,9231.758105,9721.092291,74.95,"UP_pEhEx_DOWN_EhMyb10"
"137","EHI_109900A",301.3320834,-1.242415349,0.466983532,-2.660512124,0.007802192,0.25894037,206,133,501,416,218.6307919,139.2777715,357.9530076,489.4667626,74.11,"UP_pEhEx_DOWN_EhMyb10"
"138","EHI_151890A",34.05315883,-1.719588665,0.646535596,-2.659696813,0.007821102,0.25894037,17,13,64,50,18.04234691,13.61361676,45.7265319,58.83013974,74.11,"UP_pEhEx_DOWN_EhMyb10"
"139","EHI_174910A",714.2651532,-1.371983837,0.515426032,-2.661844286,0.007771382,0.25894037,446,308,940,1181,473.3462776,322.5379972,671.6084373,1389.567901,74.11,"UP_pEhEx_DOWN_EhMyb10"
"140","EHI_079930A",32.60727915,1.771410356,0.668774199,2.648742069,0.008079197,0.265574736,37,59,23,11,39.26863738,61.78487608,16.4329724,12.94263074,73.44,"DOWN_pEhEx_UP_EhMyb10"
"141","EHI_194190A",69.3509716,-1.813062947,0.687439769,-2.637413529,0.008354092,0.272663348,44,14,113,115,46.69783905,14.66081805,80.73590789,135.3093214,72.73,"UP_pEhEx_DOWN_EhMyb10"
"142","EHI_140770A",16.42012347,-2.549631719,0.96936872,-2.63019805,0.008533514,0.276557963,5,4,21,35,5.306572619,4.188805158,15.00401828,41.18109782,72.34,"UP_pEhEx_DOWN_EhMyb10"
"143","EHI_059540A",166.2461323,1.144188659,0.436344564,2.622213621,0.008736065,0.279190089,238,196,145,88,252.5928567,205.2514527,103.5991738,103.5410459,72.08,"DOWN_pEhEx_UP_EhMyb10"
"144","EHI_182950A",30.88829711,-1.945718475,0.741495371,-2.62404669,0.008689187,0.279190089,12,12,42,58,12.73577429,12.56641547,30.00803656,68.2429621,72.08,"UP_pEhEx_DOWN_EhMyb10"
"145","EHI_007620A",9090.314664,1.251870127,0.478247661,2.617618923,0.008854563,0.281025504,8495,15845,8869,3753,9015.86688,16592.90443,6336.697054,4415.790289,71.9,"DOWN_pEhEx_UP_EhMyb10"
"146","EHI_012570A",125.5846551,-1.276320812,0.489048832,-2.609802395,0.009059454,0.284058382,68,71,195,184,72.16938762,74.35129155,139.3230269,216.4949142,71.59,"UP_pEhEx_DOWN_EhMyb10"
"147","EHI_098800A",434.8649458,-1.082635591,0.414919024,-2.609269588,0.009073573,0.284058382,258,271,699,580,273.8191471,283.7915494,499.4194656,682.429621,71.59,"UP_pEhEx_DOWN_EhMyb10"
"148","EHI_148150A",151.6990289,-1.396581858,0.536822318,-2.601571899,0.009279761,0.288550409,107,51,278,205,113.560654,53.40726576,198.624623,241.2035729,71.14,"UP_pEhEx_DOWN_EhMyb10"
"149","EHI_100810A",148.9358998,1.844156719,0.714538157,2.580907263,0.009854105,0.302120583,128,316,141,24,135.8482591,330.9156075,100.7412656,28.23846708,69.79,"DOWN_pEhEx_UP_EhMyb10"
"150","EHI_152670A",264.5378919,-1.443714671,0.559357307,-2.581024067,0.009850771,0.302120583,194,75,523,340,205.8950176,78.54009671,373.6715029,400.0449502,69.79,"UP_pEhEx_DOWN_EhMyb10"
"151","EHI_194540A",31608.72931,-1.049150512,0.406829617,-2.578844969,0.009913126,0.302120583,21534,17512,50011,42079,22854.34696,18338.58898,35731.7123,49510.269,69.79,"UP_pEhEx_DOWN_EhMyb10"
"152","EHI_007510A",37504.20011,1.224107911,0.475230236,2.575820767,0.010000247,0.302770632,35225,64615,37214,15620,37384.8041,67664.91132,26588.54935,18378.53565,69.72,"DOWN_pEhEx_UP_EhMyb10"
"153","EHI_105280A",73.02095366,-1.756399196,0.682520779,-2.573400327,0.010070465,0.302903787,49,14,136,109,52.00441167,14.66081805,97.16888029,128.2497046,69.71,"UP_pEhEx_DOWN_EhMyb10"
"154","EHI_090020A",11149.40449,-1.999378935,0.77857991,-2.567981666,0.010229257,0.305682071,7295,1127,16174,20499,7742.289451,1180.195853,11555.95198,24119.18069,69.43,"UP_pEhEx_DOWN_EhMyb10"
"155","EHI_094810A",18.69397878,-2.280611219,0.890413735,-2.561293844,0.010428311,0.309619924,7,5,26,37,7.429201667,5.236006447,18.57640359,43.53430341,69.04,"UP_pEhEx_DOWN_EhMyb10"
"156","EHI_156310A",414.4326158,-2.014239941,0.787257734,-2.558552117,0.010510906,0.310071738,216,95,266,968,229.2439371,99.4841225,190.0508982,1138.951505,68.99,"UP_pEhEx_DOWN_EhMyb10"
"157","EHI_120650A",13.27700649,2.918242838,1.143332131,2.552401668,0.01069831,0.313589963,19,26,8,0,20.16497595,27.22723353,5.715816488,0,68.64,"DOWN_pEhEx_UP_EhMyb10"
"158","EHI_160980A",14388.82204,-1.02693139,0.402994602,-2.548250981,0.010826455,0.315337632,10003,7955,23229,18708,10616.32918,8330.486258,16596.58765,22011.88509,68.47,"UP_pEhEx_DOWN_EhMyb10"
"159","EHI_004860A",376.3469056,-1.043792518,0.41087341,-2.540423627,0.011071827,0.318453429,263,203,709,431,279.1257198,212.5818618,506.5642362,507.1158046,68.15,"UP_pEhEx_DOWN_EhMyb10"
"160","EHI_201940A",144.8390246,-1.216372529,0.478627781,-2.541374691,0.011041752,0.318453429,97,68,246,195,102.9475088,71.20968768,175.761357,229.437545,68.15,"UP_pEhEx_DOWN_EhMyb10"
"161","EHI_159680A",63.42370783,-1.463000936,0.576497072,-2.53774218,0.011157014,0.318910436,24,40,106,94,25.47154857,41.88805158,75.73456847,110.6006627,68.11,"UP_pEhEx_DOWN_EhMyb10"
"162","EHI_060860A",275.172204,-1.174761156,0.463521317,-2.534427464,0.011263124,0.319956159,175,145,411,399,185.7300417,151.844187,293.6500721,469.4645151,68,"UP_pEhEx_DOWN_EhMyb10"
"163","EHI_017690A",1362.894372,1.03706928,0.409792176,2.530720058,0.011382866,0.321373913,1466,2014,1114,842,1555.887092,2109.063397,795.9274459,990.6995532,67.86,"DOWN_pEhEx_UP_EhMyb10"
"164","EHI_015440A",269.6848635,-1.271444276,0.504199698,-2.521707731,0.01167867,0.326981815,184,115,401,405,195.2818724,120.4281483,286.5053015,476.5241319,67.3,"UP_pEhEx_DOWN_EhMyb10"
"165","EHI_095180A",653.5270072,-0.983427159,0.390193651,-2.52035664,0.011723598,0.326981815,393,440,1111,801,417.0966079,460.7685674,793.7840148,942.4588386,67.3,"UP_pEhEx_DOWN_EhMyb10"
"166","EHI_181250A",930.6564664,-0.996255873,0.395914219,-2.516342747,0.01185798,0.328737503,663,515,1669,1094,703.6515293,539.3086641,1192.462215,1287.203458,67.13,"UP_pEhEx_DOWN_EhMyb10"
"167","EHI_013340A",75.71902667,-1.451089652,0.577882901,-2.511044449,0.012037454,0.331714748,25,52,136,106,26.5328631,54.45446705,97.16888029,124.7198963,66.83,"UP_pEhEx_DOWN_EhMyb10"
"168","EHI_170060A",464.7544644,-1.572494853,0.62721783,-2.507095268,0.01217279,0.333447492,344,98,839,673,365.0921962,102.6257264,599.4462542,791.8536809,66.66,"UP_pEhEx_DOWN_EhMyb10"
"169","EHI_160910A",30.51012659,-2.245601805,0.897238202,-2.50279335,0.012321747,0.335530637,17,3,44,59,18.04234691,3.141603868,31.43699068,69.41956489,66.45,"UP_pEhEx_DOWN_EhMyb10"
"170","EHI_161940A",369.4533215,-1.153364148,0.462072751,-2.496066138,0.012557918,0.33995024,253,181,566,523,268.5125745,189.5434334,404.3940165,615.3632617,66,"UP_pEhEx_DOWN_EhMyb10"
"171","EHI_140380A",53.14351701,1.380125406,0.55339437,2.493927444,0.012633837,0.340005358,66,80,46,22,70.04675857,83.77610316,32.86594481,25.88526149,66,"DOWN_pEhEx_UP_EhMyb10"
"172","EHI_008040A",31.56887017,-1.776954562,0.713613357,-2.4900803,0.012771424,0.341709835,9,18,53,51,9.551830714,18.84962321,37.86728423,60.00674254,65.83,"UP_pEhEx_DOWN_EhMyb10"
"173","EHI_098060A",54.64419936,-1.803991409,0.727100456,-2.481075888,0.013098648,0.348439188,18,28,57,110,19.10366143,29.32163611,40.72519248,129.4263074,65.16,"UP_pEhEx_DOWN_EhMyb10"
"174","EHI_027570A",6876.399151,0.904497937,0.365625761,2.473835361,0.013367128,0.349520021,8012,9000,6686,4080,8503.251965,9424.811605,4776.99363,4800.539403,65.05,"DOWN_pEhEx_UP_EhMyb10"
"175","EHI_124510A",49.50490963,-1.45663755,0.58825744,-2.47619061,0.013279266,0.349520021,30,20,88,70,31.83943571,20.94402579,62.87398137,82.36219564,65.05,"UP_pEhEx_DOWN_EhMyb10"
"176","EHI_153540A",6876.399151,0.904497937,0.365625761,2.473835361,0.013367128,0.349520021,8012,9000,6686,4080,8503.251965,9424.811605,4776.99363,4800.539403,65.05,"DOWN_pEhEx_UP_EhMyb10"
"177","EHI_005010A",125.33798,-1.418524658,0.575263041,-2.465871361,0.013668041,0.354579284,88,41,198,190,93.3956781,42.93525287,141.4664581,223.554531,64.54,"UP_pEhEx_DOWN_EhMyb10"
"178","EHI_005020A",1085.768211,-1.182158649,0.481202507,-2.456675997,0.01402291,0.354579284,766,492,1570,1609,812.9669253,515.2230344,1121.728986,1893.153897,64.54,"UP_pEhEx_DOWN_EhMyb10"
"179","EHI_031240A",138.8764604,-1.390425572,0.564611848,-2.462622024,0.013792523,0.354579284,91,54,191,226,96.57962167,56.54886963,136.4651186,265.9122316,64.54,"UP_pEhEx_DOWN_EhMyb10"
"180","EHI_040370A",42.8074971,1.767969261,0.71896852,2.459035704,0.013931076,0.354579284,32,94,28,16,33.96206476,98.43692121,20.00535771,18.82564472,64.54,"DOWN_pEhEx_UP_EhMyb10"
"181","EHI_086080A",306.777072,-1.733037108,0.705231858,-2.457400482,0.013994658,0.354579284,209,59,372,576,221.8147355,61.78487608,265.7854667,677.7232098,64.54,"UP_pEhEx_DOWN_EhMyb10"
"182","EHI_136740A",217.6336552,-1.855370631,0.753118962,-2.463582414,0.013755627,0.354579284,134,44,199,459,142.2161462,46.07685674,142.1809351,540.0606828,64.54,"UP_pEhEx_DOWN_EhMyb10"
"183","EHI_095070A",45.4555652,-1.41229373,0.577482003,-2.445606484,0.014460874,0.36365542,25,22,83,62,26.5328631,23.03842837,59.30159606,72.94937328,63.63,"UP_pEhEx_DOWN_EhMyb10"
"184","EHI_159910A",7.275612421,-3.672319263,1.503476013,-2.442552612,0.014583804,0.364753613,2,0,18,12,2.122629048,0,12.8605871,14.11923354,63.52,"UP_pEhEx_DOWN_EhMyb10"
"185","EHI_127400A",35.61809938,-1.519665357,0.623552511,-2.437108871,0.014805221,0.368289879,15,20,77,43,15.91971786,20.94402579,55.0147337,50.59392018,63.17,"UP_pEhEx_DOWN_EhMyb10"
"186","EHI_068610A",147.4804287,1.557181487,0.639651867,2.434420297,0.014915664,0.369042405,97,322,96,69,102.9475088,337.1988152,68.58979786,81.18559284,63.1,"DOWN_pEhEx_UP_EhMyb10"
"187","EHI_068560A",58.85704926,-1.283244623,0.527977098,-2.430492966,0.015078299,0.371071288,34,31,115,72,36.08469381,32.46323997,82.16486201,84.71540123,62.89,"UP_pEhEx_DOWN_EhMyb10"
"188","EHI_049660A",93.08087987,-1.275952749,0.528872866,-2.412588792,0.015839679,0.38387904,48,55,137,141,50.94309714,57.59607092,97.88335736,165.9009941,61.61,"UP_pEhEx_DOWN_EhMyb10"
"189","EHI_057850A",648.7787195,-1.07497268,0.445267496,-2.414217723,0.015769036,0.38387904,490,301,1149,798,520.0441167,315.2075881,820.9341431,938.9290303,61.61,"UP_pEhEx_DOWN_EhMyb10"
"190","EHI_059870A",746.4074075,1.073911207,0.445167656,2.412374735,0.015848983,0.38387904,773,1150,790,337,820.3961269,1204.281483,564.4368782,396.5151419,61.61,"DOWN_pEhEx_UP_EhMyb10"
"191","EHI_098440A",997.2865328,1.29708627,0.539282068,2.405209343,0.016163204,0.389440125,763,1934,726,540,809.7829817,2025.287294,518.7103463,635.3655092,61.06,"DOWN_pEhEx_UP_EhMyb10"
"192","EHI_051870A",142.256906,1.076622061,0.448484961,2.400575618,0.016369308,0.392351857,170,196,115,86,180.4234691,205.2514527,82.16486201,101.1878404,60.76,"DOWN_pEhEx_UP_EhMyb10"
"193","EHI_087370A",86.23761523,-1.16247193,0.485678572,-2.393500552,0.016688456,0.397928888,55,46,169,100,58.37229881,48.17125932,120.7466233,117.6602795,60.21,"UP_pEhEx_DOWN_EhMyb10"
"194","EHI_004530A",119.1223998,1.093063738,0.457368004,2.38989988,0.016852966,0.399457894,138,170,109,63,146.4614043,178.0242192,77.87799965,74.12597607,60.05,"DOWN_pEhEx_UP_EhMyb10"
"195","EHI_035600A",3252.334317,-1.299777054,0.544225214,-2.388307305,0.016926182,0.399457894,2551,1003,5632,4443,2707.41335,1050.342893,4023.934808,5227.646217,60.05,"UP_pEhEx_DOWN_EhMyb10"
"196","EHI_006960A",12.79056911,-2.557063393,1.071891417,-2.385561962,0.017053049,0.399913646,6,1,25,22,6.367887143,1.047201289,17.86192652,25.88526149,60.01,"UP_pEhEx_DOWN_EhMyb10"
"197","EHI_064640A",128.6207795,-1.075987966,0.451311565,-2.384135592,0.017119293,0.399913646,72,85,230,157,76.41464572,89.01210961,164.329724,184.7266388,60.01,"UP_pEhEx_DOWN_EhMyb10"
"198","EHI_015310A",7582.100412,-1.569061057,0.659684273,-2.378503052,0.017383093,0.39998497,5808,1414,12746,11539,6164.114754,1480.742623,9106.724619,13576.81965,60,"UP_pEhEx_DOWN_EhMyb10"
"199","EHI_115270A",250.5533698,1.400571816,0.58882218,2.378598946,0.017378572,0.39998497,195,496,144,147,206.9563321,519.4118396,102.8846968,172.9606108,60,"DOWN_pEhEx_UP_EhMyb10"
"200","EHI_115400A",250.5533698,1.400571816,0.58882218,2.378598946,0.017378572,0.39998497,195,496,144,147,206.9563321,519.4118396,102.8846968,172.9606108,60,"DOWN_pEhEx_UP_EhMyb10"
"201","EHI_141810A",330.9299484,-1.140295788,0.481150892,-2.369933853,0.017791268,0.407340373,246,145,537,448,261.0833729,151.844187,383.6741818,527.1180521,59.27,"UP_pEhEx_DOWN_EhMyb10"
"202","EHI_025360A",316.8779366,-0.949951607,0.40156726,-2.3656102,0.018000385,0.407594904,201,209,545,379,213.3242193,218.8650695,389.3899982,445.9324592,59.24,"UP_pEhEx_DOWN_EhMyb10"
"203","EHI_086540A",37.77038396,-1.520586328,0.643659567,-2.362407717,0.018156661,0.407594904,24,13,81,46,25.47154857,13.61361676,57.87264194,54.12372856,59.24,"UP_pEhEx_DOWN_EhMyb10"
"204","EHI_096360A",295.0734116,-1.170020163,0.49502781,-2.363544309,0.018101062,0.407594904,179,165,390,458,189.9752998,172.7882128,278.6460538,538.88408,59.24,"UP_pEhEx_DOWN_EhMyb10"
"205","EHI_106330A",1544.272115,0.891379532,0.376597253,2.366930519,0.0179363,0.407594904,1741,2068,1487,936,1847.748586,2165.612267,1062.42739,1101.300216,59.24,"DOWN_pEhEx_UP_EhMyb10"
"206","EHI_023890A",528.5746961,0.921030322,0.390549924,2.358290874,0.018359301,0.407768275,698,614,535,296,740.7975376,642.9815917,382.2452276,348.2744273,59.22,"DOWN_pEhEx_UP_EhMyb10"
"207","EHI_048170A",130.8995463,1.557974838,0.661614053,2.354809167,0.01853222,0.407768275,156,216,145,24,165.5650657,226.1954785,103.5991738,28.23846708,59.22,"DOWN_pEhEx_UP_EhMyb10"
"208","EHI_048990A",75179.97221,1.064443273,0.451331534,2.358450923,0.018351386,0.407768275,69315,124023,61717,45200,73565.01622,129877.0455,44095.38077,53182.44633,59.22,"DOWN_pEhEx_UP_EhMyb10"
"209","EHI_172960A",316.6174598,-1.312267764,0.55762783,-2.353303932,0.018607418,0.407768275,214,130,393,529,227.1213081,136.1361676,280.789485,622.4228785,59.22,"UP_pEhEx_DOWN_EhMyb10"
"210","EHI_190990A",317.8048043,0.985984706,0.418609421,2.355381067,0.018503719,0.407768275,341,461,294,184,361.9082526,482.7597944,210.0562559,216.4949142,59.22,"DOWN_pEhEx_UP_EhMyb10"
"211","EHI_030390A",119.4293031,-1.464945965,0.624029609,-2.347558423,0.018896909,0.412149653,79,41,147,209,83.84384738,42.93525287,105.028128,245.9099841,58.79,"UP_pEhEx_DOWN_EhMyb10"
"212","EHI_022970A",428.0633185,-0.961945817,0.411347701,-2.338522413,0.019360164,0.414397564,253,298,693,541,268.5125745,312.0659843,495.1326033,636.542112,58.56,"UP_pEhEx_DOWN_EhMyb10"
"213","EHI_035400A",51.59703844,-1.285833053,0.549645401,-2.339386541,0.019315437,0.414397564,26,31,106,60,27.59417762,32.46323997,75.73456847,70.59616769,58.56,"UP_pEhEx_DOWN_EhMyb10"
"214","EHI_108640A",14.18122404,2.13879736,0.91432008,2.339221686,0.019323963,0.414397564,16,28,8,4,16.98103238,29.32163611,5.715816488,4.706411179,58.56,"DOWN_pEhEx_UP_EhMyb10"
"215","EHI_130670A",128.8951969,-1.084122977,0.463085732,-2.341084819,0.019227798,0.414397564,72,85,276,130,76.41464572,89.01210961,197.1956688,152.9583633,58.56,"UP_pEhEx_DOWN_EhMyb10"
"216","EHI_051580A",28.32285723,1.874205967,0.803095045,2.333728715,0.019609932,0.415875137,23,62,22,7,24.41023405,64.92647995,15.71849534,8.236219564,58.41,"DOWN_pEhEx_UP_EhMyb10"
"217","EHI_148470A",504.1722115,-1.435007667,0.614532289,-2.335121672,0.019537065,0.415875137,346,169,564,909,367.2148252,176.9770179,402.9650624,1069.53194,58.41,"UP_pEhEx_DOWN_EhMyb10"
"218","EHI_045930A",38.32172666,-1.699174186,0.730400492,-2.326359585,0.019999376,0.420971893,22,12,49,70,23.34891952,12.56641547,35.00937599,82.36219564,57.9,"UP_pEhEx_DOWN_EhMyb10"
"219","EHI_099340A",1487.877866,-1.282207623,0.551315175,-2.325725249,0.020033213,0.420971893,1170,470,2397,2129,1241.737993,492.1846061,1712.601515,2504.98735,57.9,"UP_pEhEx_DOWN_EhMyb10"
"220","EHI_178970A",504.3474655,0.923426927,0.397534959,2.322882318,0.020185475,0.422243441,556,698,502,287,590.0908753,730.9465001,358.6674846,337.6850021,57.78,"DOWN_pEhEx_UP_EhMyb10"
"221","EHI_013900A",31107.09264,0.947330285,0.408133861,2.321126414,0.020280022,0.422301638,31137,46687,30971,17307,33046.15033,48890.6866,22128.06906,20363.46457,57.77,"DOWN_pEhEx_UP_EhMyb10"
"222","EHI_197680A",79.23976311,-1.155588152,0.498641897,-2.317471031,0.020478087,0.424505207,50,43,140,101,53.06572619,45.02965545,100.0267885,118.8368823,57.55,"UP_pEhEx_DOWN_EhMyb10"
"223","EHI_001060A",10.21742187,-2.444863996,1.060761452,-2.304819798,0.021176668,0.431216926,3,3,22,16,3.183943571,3.141603868,15.71849534,18.82564472,56.88,"UP_pEhEx_DOWN_EhMyb10"
"224","EHI_006840A",365.0413116,-1.448485808,0.6280258,-2.30641131,0.021087661,0.431216926,277,93,521,592,293.9841231,97.38971992,372.2425488,696.5488545,56.88,"UP_pEhEx_DOWN_EhMyb10"
"225","EHI_027370A",35.33339768,-1.445677143,0.626508509,-2.30751398,0.021026184,0.431216926,15,21,69,46,15.91971786,21.99122708,49.29891721,54.12372856,56.88,"UP_pEhEx_DOWN_EhMyb10"
"226","EHI_197840A",1199.911674,-1.07463906,0.465883298,-2.306670072,0.02107322,0.431216926,914,549,1876,1627,970.0414748,574.9135079,1340.358966,1914.332747,56.88,"UP_pEhEx_DOWN_EhMyb10"
"227","EHI_156290A",36.96154128,-1.532504054,0.666611488,-2.298946361,0.021507985,0.436034135,12,24,65,54,12.73577429,25.13283095,46.44100896,63.53655092,56.4,"UP_pEhEx_DOWN_EhMyb10"
"228","EHI_068500A",206.6891428,0.965248438,0.420310502,2.296512778,0.021646579,0.436560323,239,280,204,114,253.6541712,293.2163611,145.7533204,134.1327186,56.34,"DOWN_pEhEx_UP_EhMyb10"
"229","EHI_159690A",60.70190866,-1.195724182,0.520975246,-2.295165061,0.021723667,0.436560323,34,36,118,72,36.08469381,37.69924642,84.3082932,84.71540123,56.34,"UP_pEhEx_DOWN_EhMyb10"
"230","EHI_099720A",84.53937567,-1.351744215,0.589405725,-2.293401909,0.021824877,0.436687318,45,45,105,143,47.75915357,47.12405803,75.0200914,168.2541997,56.33,"UP_pEhEx_DOWN_EhMyb10"
"231","EHI_172160A",111.9682029,-1.137952508,0.497277778,-2.288363884,0.022116339,0.44060343,51,82,230,122,54.12704072,85.87050574,164.329724,143.545541,55.94,"UP_pEhEx_DOWN_EhMyb10"
"232","EHI_007930A",131.252828,-1.153867825,0.505796281,-2.28128966,0.022531312,0.445041091,91,63,201,186,96.57962167,65.97368124,143.6098893,218.8481198,55.5,"UP_pEhEx_DOWN_EhMyb10"
"233","EHI_182610A",29.78297808,-1.613475353,0.707777217,-2.279637314,0.022629208,0.445041091,12,16,81,27,12.73577429,16.75522063,57.87264194,31.76827546,55.5,"UP_pEhEx_DOWN_EhMyb10"
"234","EHI_187800A",30.2155042,-1.554955698,0.68208121,-2.279722232,0.022624168,0.445041091,13,16,49,47,13.79708881,16.75522063,35.00937599,55.30033136,55.5,"UP_pEhEx_DOWN_EhMyb10"
"235","EHI_193300A",31.15463889,1.501109401,0.659077903,2.277590244,0.022751002,0.445532394,46,41,18,17,48.8204681,42.93525287,12.8605871,20.00224751,55.45,"DOWN_pEhEx_UP_EhMyb10"
"236","EHI_047920A",10.67715523,-2.821257481,1.242354217,-2.270896209,0.023153262,0.4502817,5,0,26,16,5.306572619,0,18.57640359,18.82564472,54.97,"UP_pEhEx_DOWN_EhMyb10"
"237","EHI_065810A",140.3630227,-1.052892647,0.463767486,-2.270302854,0.023189214,0.4502817,84,89,221,188,89.15042,93.20091476,157.8994305,221.2013254,54.97,"UP_pEhEx_DOWN_EhMyb10"
"238","EHI_107100A",96.77455211,-1.075886789,0.474351753,-2.268120193,0.023321882,0.450955044,62,56,170,120,65.80150048,58.64327221,121.4611004,141.1923354,54.9,"UP_pEhEx_DOWN_EhMyb10"
"239","EHI_140610A",275.8464016,0.909619955,0.401616955,2.264894308,0.023519166,0.452866957,334,349,260,168,354.479051,365.47325,185.7640359,197.6692695,54.71,"DOWN_pEhEx_UP_EhMyb10"
"240","EHI_081410A",22345.44419,0.891155349,0.395479183,2.253355895,0.024236718,0.464739069,23506,31631,23839,12135,24947.2592,33124.02399,17032.41866,14278.07492,53.53,"DOWN_pEhEx_UP_EhMyb10"
"241","EHI_132040A",384.0467619,1.135862992,0.504630473,2.2508807,0.024393094,0.465796766,336,668,387,173,356.60168,699.5304614,276.5026226,203.5522835,53.42,"DOWN_pEhEx_UP_EhMyb10"
"242","EHI_048440A",76.57595183,-1.412830388,0.628680377,-2.247295192,0.024621168,0.468209152,57,22,129,111,60.49492786,23.03842837,92.16754087,130.6029102,53.18,"UP_pEhEx_DOWN_EhMyb10"
"243","EHI_189540A",447.8583189,0.878794425,0.391740782,2.243305943,0.024877092,0.471129133,514,587,424,279,545.5156652,614.7071569,302.9382739,328.2721798,52.89,"DOWN_pEhEx_UP_EhMyb10"
