"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CDC5_1","CDC5_2","pEhEx_1","pEhEx_2","CDC5_1.1","CDC5_2.1","pEhEx_1.1","pEhEx_2.1","Certeza","DE"
"1077","EHI_194240A",27.31781995,0.958594705,0.689270125,1.390738798,0.164304648,0.556530507,33,28,28,18,43.23351452,28.96942932,18.08300356,18.98533238,44.35,"DOWN_pEhEx_UP_CDC5"
"1078","EHI_049950A",262.1065082,0.529117209,0.381175088,1.38812117,0.165100151,0.558188463,184,365,311,217,241.0595961,377.6372037,200.8505038,228.8787292,44.18,"DOWN_pEhEx_UP_CDC5"
"1079","EHI_090000A",264.4782738,-0.478613512,0.344757439,-1.388261594,0.165057403,0.558188463,177,203,441,314,231.8888506,210.0283626,284.8073061,331.1885759,44.18,"UP_pEhEx_DOWN_CDC5"
"1080","EHI_011800A",15.74482886,1.257539437,0.9062613,1.387612421,0.165255097,0.558194995,23,14,17,7,30.13244952,14.48471466,10.97896645,7.383184813,44.18,"DOWN_pEhEx_UP_CDC5"
"1081","EHI_165150A",18.78875162,1.15247329,0.831057919,1.386754478,0.165516642,0.55856125,22,22,12,15,28.82234302,22.76169447,7.749858668,15.82111031,44.14,"DOWN_pEhEx_UP_CDC5"
"1082","EHI_020310A",5318.744209,0.398905468,0.287995393,1.385110588,0.166018655,0.558718543,4982,5386,7554,4074,6526.950587,5572.476655,4878.536032,4297.013561,44.13,"DOWN_pEhEx_UP_CDC5"
"1083","EHI_080200A",107.5391382,0.648956423,0.469551561,1.382077021,0.166948053,0.558718543,129,91,141,72,169.0037386,94.1506453,91.06083935,75.9413295,44.13,"DOWN_pEhEx_UP_CDC5"
"1084","EHI_083430A",190.0042439,0.503447803,0.364394997,1.38159911,0.167094827,0.558718543,163,224,226,160,213.5473596,231.7554346,145.9556716,168.75851,44.13,"DOWN_pEhEx_UP_CDC5"
"1085","EHI_087870A",39.44774813,0.842378369,0.608750081,1.383783584,0.166424731,0.558718543,46,40,51,22,60.26489903,41.38489903,32.93689934,23.20429513,44.13,"DOWN_pEhEx_UP_CDC5"
"1086","EHI_098510A",176.321305,-0.58359644,0.421416783,-1.38484385,0.166100219,0.558718543,83,167,274,234,108.7388396,172.7819535,176.9551063,246.8093209,44.13,"UP_pEhEx_DOWN_CDC5"
"1087","EHI_110750A",183.6523244,-0.528326002,0.381820878,-1.383701187,0.16644997,0.558718543,110,151,287,236,144.1117151,156.2279938,185.3507865,248.9188023,44.13,"UP_pEhEx_DOWN_CDC5"
"1088","EHI_146380A",147.1489903,0.538299995,0.388984457,1.383859909,0.166401355,0.558718543,147,151,190,111,192.5856556,156.2279938,122.7060956,117.0762163,44.13,"DOWN_pEhEx_UP_CDC5"
"1089","EHI_167300A",9409.972707,-0.515970127,0.373446064,-1.381645643,0.167080532,0.558718543,6426,6834,11682,13848,8418.744374,7070.61,7544.487414,14606.04904,44.13,"UP_pEhEx_DOWN_CDC5"
"1090","EHI_194500A",314.4027283,0.493136673,0.356478255,1.383356956,0.166555442,0.558718543,324,301,442,224,424.4745062,311.4213652,285.4531276,236.261914,44.13,"DOWN_pEhEx_UP_CDC5"
"1091","EHI_199170A",52.89772449,0.823140411,0.595177672,1.383016282,0.166659873,0.558718543,49,68,36,51,64.19521853,70.35432835,23.24957601,53.79177506,44.13,"DOWN_pEhEx_UP_CDC5"
"1092","EHI_177490A",92.30497426,0.606015836,0.438875403,1.380838006,0.167328775,0.558988435,85,108,125,62,111.3590526,111.7392274,80.72769446,65.39392263,44.1,"DOWN_pEhEx_UP_CDC5"
"1093","EHI_011390A",117.4432402,-0.634312733,0.459953653,-1.379079673,0.16787019,0.559771896,50,114,200,149,65.50532504,117.9469622,129.1643111,157.1563624,44.02,"UP_pEhEx_DOWN_CDC5"
"1094","EHI_164400A",231.6928686,-0.482003823,0.349412694,-1.37946855,0.167750337,0.559771896,154,179,439,243,201.7564011,185.1974232,283.515663,256.3019871,44.02,"UP_pEhEx_DOWN_CDC5"
"1095","EHI_035990A",81.44821863,0.742463792,0.538670299,1.378326953,0.168102365,0.560034181,82,94,132,34,107.4287331,97.25451273,85.24844535,35.86118338,44,"DOWN_pEhEx_UP_CDC5"
"1096","EHI_182510A",21.65408164,1.112157244,0.807374994,1.377497757,0.168358408,0.56037543,22,29,12,19,28.82234302,30.0040518,7.749858668,20.04007306,43.96,"DOWN_pEhEx_UP_CDC5"
"1097","EHI_078300A",7487.427246,-0.447557757,0.325338909,-1.375666251,0.168924985,0.56174872,5006,5907,10516,9944,6558.393143,6111.514965,6791.45948,10488.3414,43.83,"UP_pEhEx_DOWN_CDC5"
"1098","EHI_000900A",19.58784097,-1.180581937,0.858838214,-1.374626696,0.169247208,0.562168463,12,8,27,35,15.72127801,8.276979806,17.437182,36.91592406,43.78,"UP_pEhEx_DOWN_CDC5"
"1099","EHI_004200A",59574.60617,0.449277874,0.327191699,1.373133473,0.169710857,0.562168463,56798,61028,61524,57846,74411.42903,63140.94045,39733.52539,61012.52981,43.78,"DOWN_pEhEx_UP_CDC5"
"1100","EHI_064570A",7414.13284,-0.386824864,0.281884488,-1.372281488,0.169975826,0.562168463,4983,6112,12021,8572,6528.260693,6323.612572,7763.420921,9041.237174,43.78,"UP_pEhEx_DOWN_CDC5"
"1101","EHI_106330A",1139.874937,0.423976002,0.308944496,1.372337126,0.169958513,0.562168463,862,1433,1487,936,1129.311804,1482.614008,960.3366533,987.2372835,43.78,"DOWN_pEhEx_UP_CDC5"
"1102","EHI_127240A",200.4123351,-0.494505614,0.360201143,-1.372859647,0.169795984,0.562168463,118,172,354,228,154.5925671,177.9550658,228.6208307,240.4808768,43.78,"UP_pEhEx_DOWN_CDC5"
"1103","EHI_181180A",11972.35667,0.389117184,0.283547621,1.372316871,0.169964816,0.562168463,9983,13604,14732,10639,13078.7932,14075.00416,9514.243159,11221.38617,43.78,"DOWN_pEhEx_UP_CDC5"
"1104","EHI_036640A",46.70865179,-0.759345533,0.553938859,-1.370811092,0.170433852,0.562675946,27,33,100,50,35.37287552,34.1425417,64.58215557,52.73703438,43.73,"UP_pEhEx_DOWN_CDC5"
"1105","EHI_064680A",226.7233939,-0.495828885,0.361838577,-1.370304097,0.170591995,0.562675946,125,205,396,261,163.7633126,212.0976075,255.7453361,275.2873194,43.73,"UP_pEhEx_DOWN_CDC5"
"1106","EHI_069230A",24.9151299,-1.008049293,0.735598009,-1.370380671,0.170568103,0.562675946,15,13,41,38,19.65159751,13.45009219,26.47868378,40.08014613,43.73,"UP_pEhEx_DOWN_CDC5"
"1107","EHI_170460A",19.16209343,-1.124337824,0.820948664,-1.369559235,0.170824532,0.56293396,8,13,31,31,10.48085201,13.45009219,20.02046823,32.69696131,43.71,"UP_pEhEx_DOWN_CDC5"
"1108","EHI_048260A",23.72570047,1.003239879,0.732855082,1.368947155,0.171015794,0.563055612,19,37,23,16,24.89202351,38.2810316,14.85389578,16.875851,43.69,"DOWN_pEhEx_UP_CDC5"
"1109","EHI_004610A",81.69205629,-0.647518598,0.474625718,-1.364272042,0.172481962,0.563463188,40,72,138,105,52.40426003,74.49281826,89.12337469,110.7477722,43.65,"UP_pEhEx_DOWN_CDC5"
"1110","EHI_021560A",536.2545179,0.439514234,0.322196097,1.36412029,0.17252971,0.563463188,515,541,644,469,674.7048479,559.7307594,415.9090819,494.6733825,43.65,"DOWN_pEhEx_UP_CDC5"
"1111","EHI_031640A",24.118221,-1.080683436,0.791914949,-1.364645834,0.172364392,0.563463188,10,17,30,44,13.10106501,17.58858209,19.37464667,46.40859025,43.65,"UP_pEhEx_DOWN_CDC5"
"1112","EHI_051060A",9738.224722,-0.684575975,0.50095119,-1.36655225,0.171765693,0.563463188,2544,11218,15109,13516,3332.910938,11606.39493,9757.717885,14255.87513,43.65,"UP_pEhEx_DOWN_CDC5"
"1113","EHI_055690A",99.8294546,0.63586483,0.465414878,1.36623228,0.171866069,0.563463188,117,87,124,72,153.2824606,90.01215539,80.08187291,75.9413295,43.65,"DOWN_pEhEx_UP_CDC5"
"1114","EHI_086550A",37.3783405,-0.89081707,0.652792009,-1.364626187,0.17237057,0.563463188,16,30,53,60,20.96170401,31.03867427,34.22854245,63.28444125,43.65,"UP_pEhEx_DOWN_CDC5"
"1115","EHI_087900A",32.64413145,-0.865612804,0.634544923,-1.364147395,0.172521181,0.563463188,18,22,70,37,23.58191701,22.76169447,45.2075089,39.02540544,43.65,"UP_pEhEx_DOWN_CDC5"
"1116","EHI_091530A",212.7083957,-0.506062681,0.370130059,-1.367256373,0.171544961,0.563463188,137,166,331,271,179.4845906,171.747331,213.7669349,285.8347263,43.65,"UP_pEhEx_DOWN_CDC5"
"1117","EHI_170000A",26.43699464,-0.978808169,0.716267443,-1.366540081,0.171769509,0.563463188,12,19,42,41,15.72127801,19.65782704,27.12450534,43.24436819,43.65,"UP_pEhEx_DOWN_CDC5"
"1118","EHI_051870A",102.8470301,0.584207339,0.428539974,1.363250511,0.172803573,0.563852804,87,128,115,86,113.9792656,132.4316769,74.26947891,90.70769913,43.61,"DOWN_pEhEx_UP_CDC5"
"1119","EHI_178620A",54.6119732,-0.907191446,0.666042604,-1.362062187,0.173178261,0.564570415,39,24,59,99,51.09415353,24.83093942,38.10347179,104.4193281,43.54,"UP_pEhEx_DOWN_CDC5"
"1120","EHI_058460A",124.4975564,0.550466116,0.404624034,1.360438504,0.173691201,0.56472861,110,147,172,86,144.1117151,152.0895039,111.0813076,90.70769913,43.53,"DOWN_pEhEx_UP_CDC5"
"1121","EHI_123230A",298.2187891,0.677881293,0.498057388,1.361050572,0.173497708,0.56472861,295,337,534,107,386.4814177,348.6677743,344.8687107,112.8572536,43.53,"DOWN_pEhEx_UP_CDC5"
"1122","EHI_177460A",73.33064193,-0.71785707,0.527654587,-1.36046779,0.173681939,0.56472861,35,63,181,62,45.85372752,65.18121598,116.8937016,65.39392263,43.53,"UP_pEhEx_DOWN_CDC5"
"1123","EHI_025430A",150.4795781,0.556097025,0.408924709,1.359900766,0.173861329,0.564744562,164,139,197,110,214.8574661,143.8125241,127.2268465,116.0214756,43.53,"DOWN_pEhEx_UP_CDC5"
"1124","EHI_122720A",87.59978083,0.639575196,0.470467987,1.359444665,0.174005726,0.564744562,74,112,84,79,96.94788105,115.8777173,54.24901068,83.32451432,43.53,"DOWN_pEhEx_UP_CDC5"
"1125","EHI_127330A",18017.17286,0.400790838,0.295173971,1.357812267,0.174523262,0.565920763,17435,17558,22288,15802,22841.70684,18165.90143,14394.07083,16667.01234,43.41,"DOWN_pEhEx_UP_CDC5"
"1126","EHI_074810A",80.91658074,-0.637448724,0.471276161,-1.35260125,0.176183053,0.569481035,54,54,132,106,70.74575104,55.86961369,85.24844535,111.8025129,43.05,"UP_pEhEx_DOWN_CDC5"
"1127","EHI_096210A",25.28019044,1.050011677,0.776683317,1.351917383,0.176401746,0.569481035,35,22,34,10,45.85372752,22.76169447,21.95793289,10.54740688,43.05,"DOWN_pEhEx_UP_CDC5"
"1128","EHI_120350A",26.76894385,-0.987636582,0.730397501,-1.352190527,0.176314373,0.569481035,9,23,47,39,11.79095851,23.79631694,30.35361312,41.13488681,43.05,"UP_pEhEx_DOWN_CDC5"
"1129","EHI_170150A",52.24646503,0.778984574,0.575620497,1.353295404,0.175961277,0.569481035,67,43,60,36,87.77713555,44.48876646,38.74929334,37.97066475,43.05,"DOWN_pEhEx_UP_CDC5"
"1130","EHI_194560A",72.42192277,-0.6636495,0.490228668,-1.353754978,0.175814562,0.569481035,34,65,135,86,44.54362102,67.25046093,87.18591002,90.70769913,43.05,"UP_pEhEx_DOWN_CDC5"
"1131","EHI_152190A",17.52989998,-1.12239737,0.831233265,-1.350279659,0.176926294,0.570669427,9,10,40,21,11.79095851,10.34622476,25.83286223,22.14955444,42.93,"UP_pEhEx_DOWN_CDC5"
"1132","EHI_114640A",38.91858012,-0.852451312,0.631573978,-1.349725195,0.177104147,0.570700682,16,33,61,58,20.96170401,34.1425417,39.3951149,61.17495988,42.93,"UP_pEhEx_DOWN_CDC5"
"1133","EHI_123280A",28.48999116,0.90468065,0.67063124,1.348998668,0.177337394,0.570700682,30,34,35,16,39.30319502,35.17716418,22.60375445,16.875851,42.93,"DOWN_pEhEx_UP_CDC5"
"1134","EHI_182620A",39.69336736,0.795231342,0.589589901,1.348787251,0.177405311,0.570700682,38,49,38,32,49.78404703,50.69650131,24.54121912,33.751702,42.93,"DOWN_pEhEx_UP_CDC5"
"1135","EHI_082270A",160.9366314,-1.795539287,1.332055299,-1.347946507,0.177675588,0.57106656,11,125,281,302,14.41117151,129.3278095,181.4758572,318.5316876,42.89,"UP_pEhEx_DOWN_CDC5"
"1136","EHI_152120A",56.5566282,-0.777987392,0.577767506,-1.346540579,0.178128243,0.572017456,35,36,73,91,45.85372752,37.24640913,47.14497357,95.98140257,42.8,"UP_pEhEx_DOWN_CDC5"
"1137","EHI_080880A",196.0921724,0.494645638,0.367648463,1.345430997,0.178486091,0.572662497,193,199,238,163,252.8505546,205.8898727,153.7055303,171.9227321,42.73,"DOWN_pEhEx_UP_CDC5"
"1138","EHI_159150A",17187.24937,-0.556899786,0.414564854,-1.343335741,0.179163284,0.574330106,7977,16788,20777,26083,10450.71956,17369.24212,13418.23446,27510.80135,42.57,"UP_pEhEx_DOWN_CDC5"
"1139","EHI_098060A",59.10427385,-0.860761314,0.641075035,-1.34268419,0.179374256,0.574501568,33,39,57,110,43.23351452,40.35027656,36.81182867,116.0214756,42.55,"UP_pEhEx_DOWN_CDC5"
"1140","EHI_094030A",2105.597104,-0.618281259,0.461235941,-1.340488033,0.180086732,0.576277543,647,2391,3546,2665,847.638906,2473.78234,2290.083237,2810.883932,42.37,"UP_pEhEx_DOWN_CDC5"
"1141","EHI_095030A",179.2740547,0.496208798,0.370722007,1.338492965,0.180735792,0.576922931,165,197,251,128,216.1675726,203.8206277,162.1012105,135.006808,42.31,"DOWN_pEhEx_UP_CDC5"
"1142","EHI_178870A",20.06811708,-1.071191945,0.800346709,-1.338409883,0.180762859,0.576922931,7,16,42,26,9.170745505,16.55395961,27.12450534,27.42325788,42.31,"UP_pEhEx_DOWN_CDC5"
"1143","EHI_198770A",233.9252931,0.523064186,0.390586584,1.339176018,0.180513378,0.576922931,183,302,357,145,239.7494896,312.4559877,230.5582954,152.9373997,42.31,"DOWN_pEhEx_UP_CDC5"
"1144","EHI_004970A",409.9820709,0.524408373,0.392598598,1.335736742,0.181635336,0.577113037,447,370,638,246,585.6176058,382.810316,412.0341525,259.4662091,42.29,"DOWN_pEhEx_UP_CDC5"
"1145","EHI_005000A",23.94178172,-1.005942121,0.752506078,-1.336789364,0.181291402,0.577113037,14,13,37,38,18.34149101,13.45009219,23.89539756,40.08014613,42.29,"UP_pEhEx_DOWN_CDC5"
"1146","EHI_009870A",8189.493987,0.385868059,0.288803901,1.336090188,0.181519797,0.577113037,7757,8113,10414,7088,10162.49613,8393.892146,6725.585681,7476.001993,42.29,"DOWN_pEhEx_UP_CDC5"
"1147","EHI_052880A",58.65017756,0.684257824,0.512008723,1.336418293,0.18141259,0.577113037,48,79,74,40,62.88511203,81.73517559,47.79079512,42.1896275,42.29,"DOWN_pEhEx_UP_CDC5"
"1148","EHI_060860A",292.3236481,-0.504226595,0.3776073,-1.335320039,0.181771623,0.577113037,191,225,411,399,250.2303416,232.7900571,265.4326594,420.8415343,42.29,"UP_pEhEx_DOWN_CDC5"
"1149","EHI_187740A",33333.18877,0.379464457,0.283708819,1.337513788,0.181054985,0.577113037,30209,34609,48489,25251,39577.00728,35807.24926,31315.24141,26633.2571,42.29,"DOWN_pEhEx_UP_CDC5"
"1150","EHI_039210A",82.4892868,-0.612394289,0.459071481,-1.333984607,0.182208901,0.577496153,50,63,173,83,65.50532504,65.18121598,111.7271291,87.54347707,42.25,"UP_pEhEx_DOWN_CDC5"
"1151","EHI_123220A",24.76688807,1.081656963,0.810796322,1.334067427,0.18218176,0.577496153,32,25,37,7,41.92340802,25.8655619,23.89539756,7.383184813,42.25,"DOWN_pEhEx_UP_CDC5"
"1152","EHI_027500A",40.50104353,0.937466541,0.703708717,1.332179805,0.182801111,0.57876601,58,30,59,16,75.98617704,31.03867427,38.10347179,16.875851,42.12,"DOWN_pEhEx_UP_CDC5"
"1153","EHI_183460A",895.7269488,0.473465228,0.355508526,1.331797114,0.182926867,0.57876601,965,791,992,815,1264.252773,818.3863784,640.6549833,859.6136604,42.12,"DOWN_pEhEx_UP_CDC5"
"1154","EHI_040300A",175.8439164,0.513409373,0.385760607,1.330901506,0.183221422,0.579195621,147,214,257,117,192.5856556,221.4092098,165.9761398,123.4046604,42.08,"DOWN_pEhEx_UP_CDC5"
"1155","EHI_023080A",76.1780757,-0.643977254,0.484071247,-1.330335686,0.183407694,0.579282484,36,69,138,92,47.16383403,71.38895083,89.12337469,97.03614325,42.07,"UP_pEhEx_DOWN_CDC5"
"1156","EHI_134640A",720.8470887,0.41370865,0.311101271,1.329819863,0.18357763,0.579317641,696,711,991,565,911.8341245,735.6165803,640.0091617,595.9284885,42.07,"DOWN_pEhEx_UP_CDC5"
"1157","EHI_095120A",49.05294707,-0.775066659,0.583896884,-1.327403313,0.184375304,0.581331988,29,33,68,76,37.99308852,34.1425417,43.91586579,80.16029225,41.87,"UP_pEhEx_DOWN_CDC5"
"1158","EHI_094120A",1086.916544,-0.438010381,0.330152053,-1.326692889,0.184610294,0.581570253,702,895,1555,1420,919.6947635,925.9871158,1004.252519,1497.731776,41.84,"UP_pEhEx_DOWN_CDC5"
"1159","EHI_111790A",40.09945724,-0.846092474,0.638145298,-1.3258618,0.184885478,0.581934619,19,31,54,65,24.89202351,32.07329675,34.87436401,68.55814469,41.81,"UP_pEhEx_DOWN_CDC5"
"1160","EHI_087010A",16.38653678,1.189984622,0.898717638,1.324091763,0.185472571,0.582776864,22,16,10,13,28.82234302,16.55395961,6.458215557,13.71162894,41.72,"DOWN_pEhEx_UP_CDC5"
"1161","EHI_156280A",170.4485907,-0.491665128,0.371300536,-1.324170261,0.185446505,0.582776864,113,131,321,181,148.0420346,135.5355443,207.3087194,190.9080644,41.72,"UP_pEhEx_DOWN_CDC5"
"1162","EHI_105180A",11142.42166,0.380980766,0.288100329,1.322389209,0.18603858,0.584052272,10624,10914,14541,9451,13918.57146,11291.8697,9390.891241,9968.354238,41.59,"DOWN_pEhEx_UP_CDC5"
"1163","EHI_103560A",17.78185139,1.076013661,0.815171735,1.319984016,0.186840355,0.584867923,17,25,16,12,22.27181051,25.8655619,10.33314489,12.65688825,41.51,"DOWN_pEhEx_UP_CDC5"
"1164","EHI_127260A",115.0757442,-0.664590594,0.503232528,-1.320643158,0.186620375,0.584867923,70,83,134,186,91.70745505,85.87366549,86.54008846,196.1817679,41.51,"UP_pEhEx_DOWN_CDC5"
"1165","EHI_138790A",41.1700255,1.027194997,0.77836286,1.31968655,0.186939692,0.584867923,71,17,38,28,93.01756155,17.58858209,24.54121912,29.53273925,41.51,"DOWN_pEhEx_UP_CDC5"
"1166","EHI_199700A",20.5262678,1.032444273,0.781553648,1.321015231,0.186496286,0.584867923,19,29,16,16,24.89202351,30.0040518,10.33314489,16.875851,41.51,"DOWN_pEhEx_UP_CDC5"
"1167","EHI_023310A",40.78732021,0.758246266,0.575361479,1.317860674,0.187550293,0.586169253,42,46,48,28,55.02447303,47.59263389,30.99943467,29.53273925,41.38,"DOWN_pEhEx_UP_CDC5"
"1168","EHI_030730A",26.27756094,0.921471533,0.699673168,1.317002818,0.18783768,0.586169253,29,30,33,14,37.99308852,31.03867427,21.31211134,14.76636963,41.38,"DOWN_pEhEx_UP_CDC5"
"1169","EHI_153940.mRNA",16.23209455,-1.160163172,0.880842448,-1.317106339,0.187802982,0.586169253,9,8,27,26,11.79095851,8.276979806,17.437182,27.42325788,41.38,"UP_pEhEx_DOWN_CDC5"
"1170","EHI_189860A",29.66895136,-0.940391846,0.714365827,-1.316400938,0.188039508,0.586297542,20,14,44,47,26.20213001,14.48471466,28.41614845,49.57281231,41.37,"UP_pEhEx_DOWN_CDC5"
"1171","EHI_060430A",97.79901724,0.619539742,0.471042327,1.315252804,0.188424954,0.586997636,84,122,88,93,110.0489461,126.223942,56.8322969,98.09088394,41.3,"DOWN_pEhEx_UP_CDC5"
"1172","EHI_035970A",19.37774487,-1.059684132,0.807002796,-1.313110855,0.189145597,0.588739877,8,14,34,29,10.48085201,14.48471466,21.95793289,30.58747994,41.13,"UP_pEhEx_DOWN_CDC5"
"1173","EHI_182800A",59.13582438,0.804393674,0.613133577,1.311938711,0.189540815,0.589467087,85,38,66,41,111.3590526,39.31565408,42.62422268,43.24436819,41.05,"DOWN_pEhEx_UP_CDC5"
"1174","EHI_050950A",52.19199452,0.758483984,0.57929481,1.309322939,0.190424983,0.59074757,54,59,80,24,70.74575104,61.04272607,51.66572446,25.3137765,40.93,"DOWN_pEhEx_UP_CDC5"
"1175","EHI_096270A",59.44400992,1.09754773,0.837781145,1.310064969,0.190173858,0.59074757,65,75,108,5,85.15692255,77.59668569,69.74872802,5.273703438,40.93,"DOWN_pEhEx_UP_CDC5"
"1176","EHI_169630A",33.69708555,0.912422877,0.696887212,1.309283427,0.190438361,0.59074757,36,40,52,12,47.16383403,41.38489903,33.5827209,12.65688825,40.93,"DOWN_pEhEx_UP_CDC5"
"1177","EHI_112990A",1118.345211,-0.543076989,0.415168404,-1.308088436,0.190843315,0.59148413,420,1227,1945,1325,550.2447303,1269.481778,1256.122926,1397.531411,40.85,"UP_pEhEx_DOWN_CDC5"
"1178","EHI_189130A",44.04627653,0.765887267,0.585708052,1.307626325,0.191000084,0.59148413,51,43,58,26,66.81543154,44.48876646,37.45765023,27.42325788,40.85,"DOWN_pEhEx_UP_CDC5"
"1179","EHI_081380A",97.21575825,0.595024298,0.455504898,1.306296157,0.191451863,0.591878303,72,135,132,66,94.32766805,139.6740342,85.24844535,69.61288538,40.81,"DOWN_pEhEx_UP_CDC5"
"1180","EHI_158060A",19.01028344,-1.085762838,0.830950638,-1.306651428,0.191331122,0.591878303,9,12,28,32,11.79095851,12.41546971,18.08300356,33.751702,40.81,"UP_pEhEx_DOWN_CDC5"
"1181","EHI_041465A",281.4823382,0.48864769,0.37455653,1.304603314,0.192027959,0.592534388,217,361,426,183,284.2931107,373.4987138,275.1199827,193.0175458,40.75,"DOWN_pEhEx_UP_CDC5"
"1182","EHI_081740A",46.32024832,-0.730640278,0.559810082,-1.305157411,0.191839253,0.592534388,23,38,83,59,30.13244952,39.31565408,53.60318912,62.22970057,40.75,"UP_pEhEx_DOWN_CDC5"
"1183","EHI_148220A",275.6256457,-0.43719278,0.33520854,-1.304241174,0.192151365,0.592534388,183,221,487,303,239.7494896,228.6515672,314.5150976,319.5864283,40.75,"UP_pEhEx_DOWN_CDC5"
"1184","EHI_095850A",712.031788,-0.452331157,0.34719581,-1.302812833,0.192638669,0.593535357,400,655,1037,926,524.0426003,677.6777216,669.7169533,976.6898767,40.65,"UP_pEhEx_DOWN_CDC5"
"1185","EHI_055640A",80.55152235,0.596860793,0.458675482,1.301270324,0.193165941,0.594145774,72,96,88,68,94.32766805,99.32375768,56.8322969,71.72236675,40.59,"DOWN_pEhEx_UP_CDC5"
"1186","EHI_066300A",31.15558223,0.874978633,0.672585203,1.300918648,0.193286302,0.594145774,35,34,43,15,45.85372752,35.17716418,27.7703269,15.82111031,40.59,"DOWN_pEhEx_UP_CDC5"
"1187","EHI_140520A",151.666285,0.563197521,0.432980869,1.300744588,0.193345895,0.594145774,176,127,178,123,230.5787441,131.3970544,114.9562369,129.7331046,40.59,"DOWN_pEhEx_UP_CDC5"
"1188","EHI_192100A",415.5221188,0.416022521,0.319936376,1.300328915,0.193488262,0.594145774,388,427,539,345,508.3213223,441.7837972,348.0978185,363.8855372,40.59,"DOWN_pEhEx_UP_CDC5"
"1189","EHI_188180A",12868.17346,-0.505017907,0.389192001,-1.297606081,0.194422732,0.596513141,6911,11813,15537,19116,9054.146026,12221.99531,10034.12951,20162.42298,40.35,"UP_pEhEx_DOWN_CDC5"
"1190","EHI_014810A",66.8110963,0.736096155,0.56773816,1.296541623,0.19478895,0.597134528,48,101,104,31,62.88511203,104.4968701,67.16544179,32.69696131,40.29,"DOWN_pEhEx_UP_CDC5"
"1191","EHI_008630A",233.8614006,0.600298819,0.465109086,1.290662423,0.19682076,0.597394044,183,312,174,247,239.7494896,322.8022124,112.3729507,260.5209498,40.26,"DOWN_pEhEx_UP_CDC5"
"1192","EHI_042140A",27.00449306,-0.919213348,0.710883087,-1.293058402,0.195990861,0.597394044,15,17,41,42,19.65159751,17.58858209,26.47868378,44.29910888,40.26,"UP_pEhEx_DOWN_CDC5"
