baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,UmasM_1,UmasM_2,pEhEx_1,pEhEx_2,UmasM_1.1,UmasM_2.1,pEhEx_1.1,pEhEx_2.1,Certeza,DE,
EHI_104950A,24.31028273,0.348481401,0.780627918,0.446411656,0.655299915,0.999745166,19,41,24,19,23.59125324,30.66507145,18.88719151,24.09761472,0.03,DOWN_pEhEx_UP_UmasM
EHI_105060A,5418.836334,-0.36474228,0.466455038,-0.781945204,0.434246777,0.999745166,3898,6197,7213,5144,4839.931849,4634.913361,5676.388015,6524.112112,0.03,UP_pEhEx_DOWN_UmasM
EHI_105070A,5.760900011,2.51955165,1.587935409,1.586683964,0.11258424,0.999745166,10,10,4,0,12.41644907,7.47928572,3.147865251,0,0.03,DOWN_pEhEx_UP_UmasM
EHI_105080A,13.22528422,-0.221404494,1.145743007,-0.193240974,0.846770251,0.999745166,2,29,22,9,2.483289815,21.68992859,17.31325888,11.4146596,0.03,UP_pEhEx_DOWN_UmasM
EHI_105090A,6.600809617,0.154214713,1.296504322,0.118946547,0.905317704,0.999745166,4,12,11,3,4.96657963,8.975142864,8.656629441,3.804886535,0.03,DOWN_pEhEx_UP_UmasM
EHI_105110A,66.41727446,-0.343267074,0.703728114,-0.487783659,0.625703088,0.999745166,24,116,96,58,29.79947778,86.75971435,75.54876603,73.56113967,0.03,UP_pEhEx_DOWN_UmasM
EHI_105120A,45.46309419,-0.557975794,0.73673829,-0.75735957,0.448834471,0.999745166,16,71,61,48,19.86631852,53.10292861,48.00494508,60.87818456,0.03,UP_pEhEx_DOWN_UmasM
EHI_105140A,8877.578536,-0.966874344,0.68635723,-1.408704246,0.158922639,0.999745166,1957,12819,11325,11496,2429.899084,9587.696364,8912.393493,14580.3252,0.03,UP_pEhEx_DOWN_UmasM
EHI_105170A,17.90658481,0.529321146,0.950200568,0.557062545,0.577484697,0.999745166,23,19,27,6,28.55783287,14.21064287,21.24809045,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
EHI_105180A,11488.86392,-0.056863372,0.543889911,-0.104549416,0.916733355,0.999745166,12224,9824,14541,9451,15177.86735,7347.650291,11443.27716,11986.66088,0.03,UP_pEhEx_DOWN_UmasM
EHI_105200A,63.8624683,0.029717135,0.600754053,0.049466392,0.96054762,0.999745166,49,91,77,52,60.84060047,68.06150005,60.59640609,65.9513666,0.03,DOWN_pEhEx_UP_UmasM
EHI_105210A,1785.595899,-0.314097931,0.503583814,-0.623725231,0.53280805,0.999745166,1433,1878,2026,1864,1779.277152,1404.609858,1594.39375,2364.102834,0.03,UP_pEhEx_DOWN_UmasM
EHI_105240A,14.26938497,-0.255433136,0.928099615,-0.275221681,0.783145931,0.999745166,12,15,20,12,14.89973889,11.21892858,15.73932626,15.21954614,0.03,UP_pEhEx_DOWN_UmasM
EHI_105250A,59.60735599,0.162060361,0.639599708,0.25337779,0.799976288,0.999745166,59,71,86,35,73.25704954,53.10292861,67.67910291,44.3903429,0.03,DOWN_pEhEx_UP_UmasM
EHI_105260A,8.730814517,0.426249887,1.182770551,0.360382567,0.718561062,0.999745166,4,20,11,5,4.96657963,14.95857144,8.656629441,6.341477558,0.03,DOWN_pEhEx_UP_UmasM
EHI_105270A,208.1225978,-0.388121906,0.568203258,-0.68306878,0.494563382,0.999745166,99,317,299,187,122.9228458,237.0933573,235.3029275,237.1712607,0.03,UP_pEhEx_DOWN_UmasM
EHI_105280A,99.51478645,-0.672446162,0.933562648,-0.720301057,0.471339654,0.999745166,8,191,136,109,9.93315926,142.8543572,107.0274185,138.2442108,0.03,UP_pEhEx_DOWN_UmasM
EHI_105300A,9.077166701,-0.058818775,1.14917509,-0.051183475,0.959179319,0.999745166,4,17,14,6,4.96657963,12.71478572,11.01752838,7.609773069,0.03,UP_pEhEx_DOWN_UmasM
EHI_105330A,49.75088722,0.03718555,0.644447145,0.057701474,0.95398642,0.999745166,36,75,70,34,44.69921667,56.0946429,55.0876419,43.12204739,0.03,DOWN_pEhEx_UP_UmasM
EHI_105340A,16.5161563,0.070115354,0.875220846,0.080111613,0.936148486,0.999745166,14,22,20,13,17.3830287,16.45442858,15.73932626,16.48784165,0.03,DOWN_pEhEx_UP_UmasM
EHI_105350A,48.78104132,0.835848598,0.894167574,0.934778471,0.349902477,0.999745166,85,27,64,15,105.5398171,20.19407144,50.36584402,19.02443267,0.03,DOWN_pEhEx_UP_UmasM
EHI_105360A,7.298780513,1.43948938,1.341800812,1.072804075,0.283359032,0.999745166,12,9,8,1,14.89973889,6.731357148,6.295730503,1.268295512,0.03,DOWN_pEhEx_UP_UmasM
EHI_105770A,123.0638749,0.177171177,0.595810829,0.297361459,0.766190565,0.999745166,139,119,140,95,172.5886421,89.00350007,110.1752838,120.4880736,0.03,DOWN_pEhEx_UP_UmasM
EHI_105790A,31.91995684,-0.229962486,0.739414343,-0.311006256,0.755795866,0.999745166,30,29,39,30,37.24934722,21.68992859,30.6916862,38.04886535,0.03,UP_pEhEx_DOWN_UmasM
EHI_105830A,20.27711981,-0.473423484,0.835477652,-0.566650087,0.570951938,0.999745166,14,22,23,23,17.3830287,16.45442858,18.1002252,29.17079677,0.03,UP_pEhEx_DOWN_UmasM
EHI_105860A,31.81431592,1.107524237,0.840489725,1.317713,0.187599741,0.999745166,50,34,36,9,62.08224537,25.42957145,28.33078726,11.4146596,0.03,DOWN_pEhEx_UP_UmasM
EHI_105870A,9.380804109,-0.054086531,1.084890182,-0.049854384,0.960238429,0.999745166,7,13,13,7,8.691514352,9.723071436,10.23056207,8.878068581,0.03,UP_pEhEx_DOWN_UmasM
EHI_106070A,11.29764534,0.507886785,1.027928306,0.494087751,0.621244208,0.999745166,8,22,11,8,9.93315926,16.45442858,8.656629441,10.14636409,0.03,DOWN_pEhEx_UP_UmasM
EHI_106080A,6.356937066,-0.236292914,1.287999337,-0.183457326,0.854439199,0.999745166,4,9,11,4,4.96657963,6.731357148,8.656629441,5.073182046,0.03,UP_pEhEx_DOWN_UmasM
EHI_106090A,390.7987132,0.090337238,0.500255168,0.180582319,0.856695435,0.999745166,281,611,503,285,348.902219,456.9843575,395.8440554,361.4642208,0.03,DOWN_pEhEx_UP_UmasM
EHI_106100A,59.75086086,-0.191039268,0.60889376,-0.313748112,0.753712356,0.999745166,46,73,86,47,57.11566574,54.59878575,67.67910291,59.60988904,0.03,UP_pEhEx_DOWN_UmasM
EHI_106120A,160.790979,-0.256291104,0.585859415,-0.437461782,0.661776486,0.999745166,155,135,193,156,192.4549607,100.9703572,151.8844984,197.8540998,0.03,UP_pEhEx_DOWN_UmasM
EHI_106250A,10.08160171,-0.139485823,1.055254735,-0.132182134,0.894840232,0.999745166,7,14,14,8,8.691514352,10.47100001,11.01752838,10.14636409,0.03,UP_pEhEx_DOWN_UmasM
EHI_106260A,12.32113014,0.446333874,0.994297453,0.448893711,0.653508333,0.999745166,14,15,15,7,17.3830287,11.21892858,11.80449469,8.878068581,0.03,DOWN_pEhEx_UP_UmasM
EHI_106270A,27.84718598,0.805659141,0.78465333,1.026770818,0.304528393,0.999745166,38,32,27,15,47.18250648,23.9337143,21.24809045,19.02443267,0.03,DOWN_pEhEx_UP_UmasM
EHI_106280A,13.05954602,0.064420867,1.004783783,0.064114159,0.948879328,0.999745166,13,14,10,14,16.1413838,10.47100001,7.869663129,17.75613716,0.03,DOWN_pEhEx_UP_UmasM
EHI_106290A,9.638852293,0.900571779,1.084469023,0.830426467,0.406297707,0.999745166,10,17,9,5,12.41644907,12.71478572,7.082696816,6.341477558,0.03,DOWN_pEhEx_UP_UmasM
EHI_106300A,30.40906045,-0.150706445,0.723297574,-0.208360224,0.834947711,0.999745166,21,42,38,27,26.07454306,31.41300002,29.90471989,34.24397881,0.03,UP_pEhEx_DOWN_UmasM
EHI_106310A,32.71355923,1.130697067,0.739237416,1.529545235,0.126129334,0.999745166,27,75,25,17,33.5244125,56.0946429,19.67415782,21.5610237,0.03,DOWN_pEhEx_UP_UmasM
EHI_106330A,1321.600234,0.312618081,0.654774188,0.477444112,0.633045909,0.999745166,1847,850,1487,936,2293.318144,635.7392862,1170.218907,1187.124599,0.03,DOWN_pEhEx_UP_UmasM
EHI_106350A,425.9635981,-0.647123358,0.534614789,-1.210447917,0.226107065,0.999745166,221,520,518,499,274.4035246,388.9228574,407.6485501,632.8794603,0.03,UP_pEhEx_DOWN_UmasM
EHI_106360A,20.02371016,-0.287393356,0.835142015,-0.344125132,0.730752183,0.999745166,12,28,24,20,14.89973889,20.94200002,18.88719151,25.36591023,0.03,UP_pEhEx_DOWN_UmasM
EHI_106670A,2233.44067,-0.531510806,0.56355242,-0.943143506,0.345607505,0.999745166,917,3361,3014,2294,1138.58838,2513.78793,2371.916467,2909.469904,0.03,UP_pEhEx_DOWN_UmasM
EHI_106680A,17.28088821,0.78924691,0.888473128,0.888318268,0.374369576,0.999745166,21,24,19,8,26.07454306,17.95028573,14.95235994,10.14636409,0.03,DOWN_pEhEx_UP_UmasM
EHI_106690A,652.4123768,0.134072895,0.511490421,0.262122006,0.793227381,0.999745166,670,714,831,465,831.902088,534.0210004,653.969006,589.7574129,0.03,DOWN_pEhEx_UP_UmasM
EHI_107020A,45.49261577,-1.189925701,0.867056556,-1.372373801,0.169947102,0.999745166,29,26,27,83,36.00770232,19.44614287,21.24809045,105.2685275,0.03,UP_pEhEx_DOWN_UmasM
EHI_107040A,412.1912993,-0.007061741,0.51451153,-0.013725136,0.98904927,0.999745166,400,436,521,328,496.657963,326.0968574,410.009449,416.0009278,0.03,UP_pEhEx_DOWN_UmasM
EHI_107050A,3161.676577,-0.152220104,0.478615675,-0.318042455,0.750452733,0.999745166,2747,3449,4247,2613,3410.798561,2579.605645,3342.245931,3314.056172,0.03,UP_pEhEx_DOWN_UmasM
EHI_107070A,97.68658691,-0.332426456,0.556470454,-0.597383839,0.550251141,0.999745166,67,120,143,83,83.1902088,89.75142864,112.5361827,105.2685275,0.03,UP_pEhEx_DOWN_UmasM
EHI_107090A,56.7516258,1.013940165,0.636771239,1.592314637,0.111314026,0.999745166,73,82,47,30,90.64007825,61.3301429,36.9874167,38.04886535,0.03,DOWN_pEhEx_UP_UmasM
EHI_107100A,134.2925609,-0.181385871,0.575013563,-0.315446248,0.752422857,0.999745166,74,213,170,120,91.88172315,159.3087858,133.7842732,152.1954614,0.03,UP_pEhEx_DOWN_UmasM
EHI_107120A,94.53831802,0.586514103,0.627192348,0.935142312,0.349714963,0.999745166,123,100,106,53,152.7223236,74.7928572,83.41842916,67.21966211,0.03,DOWN_pEhEx_UP_UmasM
EHI_107130A,186.8102684,0.04306992,0.665054206,0.064761518,0.948363881,0.999745166,118,310,119,217,146.5140991,231.8578573,93.64899123,275.220126,0.03,DOWN_pEhEx_UP_UmasM
EHI_107140A,10.81736548,0.308470923,1.282700875,0.24048547,0.809953926,0.999745166,1,30,12,8,1.241644907,22.43785716,9.443595754,10.14636409,0.03,DOWN_pEhEx_UP_UmasM
EHI_107150A,14.75082533,-0.15076143,0.916870722,-0.164430411,0.869392325,0.999745166,11,19,17,14,13.65809398,14.21064287,13.37842732,17.75613716,0.03,UP_pEhEx_DOWN_UmasM
EHI_107180A,12.57070384,-0.494894518,0.970821306,-0.509768909,0.61021337,0.999745166,9,13,18,12,11.17480417,9.723071436,14.16539363,15.21954614,0.03,UP_pEhEx_DOWN_UmasM
EHI_107210A,2248.77261,0.21416851,0.590496463,0.362692283,0.716834765,0.999745166,2811,1793,2527,1715,3490.263835,1341.03593,1988.663873,2175.126802,0.03,DOWN_pEhEx_UP_UmasM
EHI_107240A,40.92633763,0.906662641,0.705537145,1.285067195,0.198768804,0.999745166,49,62,46,16,60.84060047,46.37157146,36.20045039,20.29272819,0.03,DOWN_pEhEx_UP_UmasM
EHI_107250A,295.6885679,0.401595399,0.578104752,0.694675832,0.487258477,0.999745166,173,612,297,218,214.804569,457.7322861,233.7289949,276.4884215,0.03,DOWN_pEhEx_UP_UmasM
EHI_107260A,14.9748211,0.543343451,0.91967818,0.590797371,0.554656197,0.999745166,13,26,18,8,16.1413838,19.44614287,14.16539363,10.14636409,0.03,DOWN_pEhEx_UP_UmasM
EHI_107270A,296.4679289,-0.215995031,0.596782367,-0.361932662,0.717402351,0.999745166,138,504,483,203,171.3469972,376.9560003,380.1047291,257.4639888,0.03,UP_pEhEx_DOWN_UmasM
EHI_107280A,30.26524887,0.353139806,0.812134269,0.434829337,0.663686309,0.999745166,14,67,31,23,17.3830287,50.11121432,24.3959557,29.17079677,0.03,DOWN_pEhEx_UP_UmasM
EHI_107290A,10501.55782,-0.992884516,0.570342557,-1.740856444,0.081708745,0.999745166,7073,7041,11824,14707,8782.154431,5266.165075,9305.089683,18652.82209,0.03,UP_pEhEx_DOWN_UmasM
EHI_107300A,88.3126077,1.176399107,0.721515636,1.630455458,0.103005272,0.999745166,119,131,106,19,147.755744,97.97864293,83.41842916,24.09761472,0.03,DOWN_pEhEx_UP_UmasM
EHI_107320A,30.13082531,0.169164008,0.757565697,0.223299456,0.823302451,0.999745166,33,31,41,19,40.97428195,23.18578573,32.26561883,24.09761472,0.03,DOWN_pEhEx_UP_UmasM
EHI_107330A,12.16483355,-0.611903969,1.047139451,-0.58435767,0.5589797,0.999745166,5,17,12,16,6.208224537,12.71478572,9.443595754,20.29272819,0.03,UP_pEhEx_DOWN_UmasM
EHI_107340A,45.12051453,-0.223178351,0.669912177,-0.333145684,0.739024316,0.999745166,35,53,48,47,43.45757176,39.64021431,37.77438302,59.60988904,0.03,UP_pEhEx_DOWN_UmasM
EHI_107550A,47.01016154,-0.021499519,0.732469017,-0.029352121,0.976583759,0.999745166,55,34,57,39,68.29046991,25.42957145,44.85707983,49.46352495,0.03,UP_pEhEx_DOWN_UmasM
EHI_107660A,98.10511897,-0.692576086,0.608913946,-1.137395671,0.255372916,0.999745166,42,130,138,106,52.14908611,97.23071436,108.6013512,134.4393242,0.03,UP_pEhEx_DOWN_UmasM
EHI_107780A,60.22490946,0.434159317,0.638842059,0.679603527,0.496755536,0.999745166,49,104,80,31,60.84060047,77.78457149,62.95730503,39.31716086,0.03,DOWN_pEhEx_UP_UmasM
EHI_107920A,9.393549161,-0.395719716,1.114450303,-0.35508063,0.722529187,0.999745166,9,7,14,8,11.17480417,5.235500004,11.01752838,10.14636409,0.03,UP_pEhEx_DOWN_UmasM
EHI_107930A,21.74303057,0.694997304,0.840575282,0.826811493,0.408343915,0.999745166,29,24,21,13,36.00770232,17.95028573,16.52629257,16.48784165,0.03,DOWN_pEhEx_UP_UmasM
EHI_108500A,35256.80316,-0.095827649,0.561621497,-0.170626747,0.864517265,0.999745166,37912,28211,41958,31408,47073.24173,21099.81294,33019.53256,39834.62543,0.03,UP_pEhEx_DOWN_UmasM
EHI_108610A,1632.145729,0.059917493,0.481121537,0.124537125,0.900890007,0.999745166,1160,2529,2075,1233,1440.308093,1891.511359,1632.955099,1563.808366,0.03,DOWN_pEhEx_UP_UmasM
EHI_108620A,117.4659097,0.294614411,0.595754216,0.494523417,0.620936572,0.999745166,136,121,145,76,168.8637074,90.49935721,114.1101154,96.39045888,0.03,DOWN_pEhEx_UP_UmasM
EHI_108630A,36.38596195,0.11534359,0.739397837,0.155996656,0.876035657,0.999745166,22,64,33,35,27.31618796,47.86742861,25.96988832,44.3903429,0.03,DOWN_pEhEx_UP_UmasM
EHI_108640A,15.69987159,2.149158986,1.135045622,1.893456038,0.058297249,0.999745166,36,9,8,4,44.69921667,6.731357148,6.295730503,5.073182046,0.03,DOWN_pEhEx_UP_UmasM
EHI_108650A,7.748303747,0.090483152,1.221885621,0.074052064,0.940968958,0.999745166,7,10,14,3,8.691514352,7.47928572,11.01752838,3.804886535,0.03,DOWN_pEhEx_UP_UmasM
EHI_108660A,8.554688888,0.471469743,1.201790166,0.392306208,0.694831977,0.999745166,8,13,4,9,9.93315926,9.723071436,3.147865251,11.4146596,0.03,DOWN_pEhEx_UP_UmasM
EHI_108670A,29.93187736,-0.206050275,0.76151044,-0.270581024,0.786713292,0.999745166,15,49,40,26,18.62467361,36.64850003,31.47865251,32.9756833,0.03,UP_pEhEx_DOWN_UmasM
EHI_108690A,2311.551487,0.733561523,0.653328426,1.122806685,0.261519606,0.999745166,3635,1686,2381,1260,4513.379239,1261.007572,1873.766791,1598.052345,0.03,DOWN_pEhEx_UP_UmasM
EHI_108700A,13.82423018,0.56788098,0.96651481,0.587555384,0.556830766,0.999745166,9,29,14,9,11.17480417,21.68992859,11.01752838,11.4146596,0.03,DOWN_pEhEx_UP_UmasM
EHI_108710A,4499.149554,-0.004632804,0.496509324,-0.009330748,0.992555248,0.999745166,4374,4751,5953,3412,5430.954825,3553.408645,4684.81046,4327.424285,0.03,UP_pEhEx_DOWN_UmasM
EHI_108720A,10.48627488,0.548885349,1.05399536,0.520766381,0.602529526,0.999745166,8,20,12,6,9.93315926,14.95857144,9.443595754,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
EHI_108730A,11.82799405,0.325005736,1.040847249,0.312251136,0.754849673,0.999745166,6,25,14,8,7.449869445,18.6982143,11.01752838,10.14636409,0.03,DOWN_pEhEx_UP_UmasM
EHI_108760A,149.7403765,-0.029239287,0.553709898,-0.052806149,0.957886362,0.999745166,145,156,181,126,180.0385116,116.6768572,142.4409026,159.8052345,0.03,UP_pEhEx_DOWN_UmasM
EHI_109000A,27.75471253,0.722143825,0.797159798,0.905895941,0.364990933,0.999745166,37,31,21,20,45.94086158,23.18578573,16.52629257,25.36591023,0.03,DOWN_pEhEx_UP_UmasM
EHI_109120A,166.8343093,0.060204678,0.520962958,0.11556422,0.907997921,0.999745166,143,218,196,136,177.5552218,163.0484287,154.2453973,172.4881896,0.03,DOWN_pEhEx_UP_UmasM
EHI_109570A,15.96922659,-0.114841931,0.939741756,-0.122205841,0.902736001,0.999745166,7,29,20,14,8.691514352,21.68992859,15.73932626,17.75613716,0.03,UP_pEhEx_DOWN_UmasM
EHI_109680A,105.9141182,0.84410469,0.643613961,1.311507739,0.189686281,0.999745166,71,246,120,45,88.15678843,183.9904287,94.43595754,57.07329802,0.03,DOWN_pEhEx_UP_UmasM
EHI_109830A,16.10446256,0.075525829,0.913709626,0.082658458,0.934123117,0.999745166,16,18,25,9,19.86631852,13.4627143,19.67415782,11.4146596,0.03,DOWN_pEhEx_UP_UmasM
EHI_109840A,19.47177072,0.372470042,1.002265936,0.371627957,0.710169871,0.999745166,5,50,21,14,6.208224537,37.3964286,16.52629257,17.75613716,0.03,DOWN_pEhEx_UP_UmasM
EHI_109850A,84.74037595,-0.452281286,0.606534775,-0.745680718,0.45586031,0.999745166,48,111,98,94,59.59895556,83.02007149,77.12269866,119.2197781,0.03,UP_pEhEx_DOWN_UmasM
EHI_109860A,145.1640963,0.748900022,0.64995907,1.152226435,0.249228037,0.999745166,213,134,160,71,264.4703653,100.2224286,125.9146101,90.04898132,0.03,DOWN_pEhEx_UP_UmasM
EHI_109870A,56.09095775,0.74154668,0.803769326,0.922586438,0.356222766,0.999745166,20,154,54,33,24.83289815,115.1810001,42.49618089,41.85375188,0.03,DOWN_pEhEx_UP_UmasM
EHI_109880A,34.87256231,-0.514403871,0.850069431,-0.605131595,0.545091562,0.999745166,9,61,39,41,11.17480417,45.62364289,30.6916862,52.00011597,0.03,UP_pEhEx_DOWN_UmasM
EHI_109890A,30.18190339,0.633431705,0.780280697,0.811799789,0.416906523,0.999745166,39,34,37,14,48.42415139,25.42957145,29.11775358,17.75613716,0.03,DOWN_pEhEx_UP_UmasM
EHI_109900A,402.6130409,-0.417835735,0.607294369,-0.688028337,0.491434937,0.999745166,157,660,501,416,194.9382505,493.6328575,394.2701227,527.6109328,0.03,UP_pEhEx_DOWN_UmasM
EHI_109920A,17773.66573,0.258193969,0.579241974,0.445744577,0.65578176,0.999745166,22269,14801,19984,13126,27650.19044,11070.09079,15726.7348,16647.64688,0.03,DOWN_pEhEx_UP_UmasM
EHI_109940A,7.515621212,0.875754876,1.247464454,0.70202792,0.482661752,0.999745166,8,13,10,2,9.93315926,9.723071436,7.869663129,2.536591023,0.03,DOWN_pEhEx_UP_UmasM
EHI_109960A,10.64994995,0.561794411,1.04932183,0.535388091,0.592381523,0.999745166,12,14,9,8,14.89973889,10.47100001,7.082696816,10.14636409,0.03,DOWN_pEhEx_UP_UmasM
EHI_109980A,10.93023254,0.028229139,1.041143478,0.027113591,0.978369135,0.999745166,8,16,10,11,9.93315926,11.96685715,7.869663129,13.95125063,0.03,DOWN_pEhEx_UP_UmasM
EHI_109990A,51.8118947,1.043477694,0.670820009,1.555525595,0.119820944,0.999745166,50,104,55,19,62.08224537,77.78457149,43.28314721,24.09761472,0.03,DOWN_pEhEx_UP_UmasM
EHI_110000A,241.7487138,0.757599522,0.640048958,1.183658708,0.236548191,0.999745166,124,606,238,136,153.9639685,453.2447146,187.2979825,172.4881896,0.03,DOWN_pEhEx_UP_UmasM
EHI_110010A,154.7398706,-0.017745142,0.550524047,-0.032233183,0.974286094,0.999745166,100,245,217,111,124.1644907,183.2425001,170.7716899,140.7808018,0.03,UP_pEhEx_DOWN_UmasM
EHI_110020A,59.64955286,0.074822589,0.637247618,0.117415251,0.906530999,0.999745166,38,100,66,51,47.18250648,74.7928572,51.93977665,64.68307109,0.03,DOWN_pEhEx_UP_UmasM
EHI_110120A,2363.26172,-0.568813068,0.504784085,-1.1268443,0.259808317,0.999745166,1594,2443,2761,2739,1979.181983,1827.189501,2172.81399,3473.861406,0.03,UP_pEhEx_DOWN_UmasM
EHI_110140A,5.986649815,-0.390324695,1.437873214,-0.271459745,0.786037457,0.999745166,1,12,11,4,1.241644907,8.975142864,8.656629441,5.073182046,0.03,UP_pEhEx_DOWN_UmasM
EHI_110150A,7.181274917,0.057532984,1.271922024,0.045233106,0.963921507,0.999745166,4,13,13,3,4.96657963,9.723071436,10.23056207,3.804886535,0.03,DOWN_pEhEx_UP_UmasM
EHI_110160A,34.36081764,0.187895434,0.698128925,0.269141455,0.787820831,0.999745166,27,53,43,24,33.5244125,39.64021431,33.83955145,30.43909228,0.03,DOWN_pEhEx_UP_UmasM
EHI_110180A,588.1078295,-0.549539202,0.584818563,-0.93967469,0.347384451,0.999745166,394,622,521,779,489.2080935,465.2115718,410.009449,988.0022035,0.03,UP_pEhEx_DOWN_UmasM
EHI_110190A,64.39184223,0.167754398,0.625482614,0.268199938,0.788545423,0.999745166,42,112,74,50,52.14908611,83.76800006,58.23550715,63.41477558,0.03,DOWN_pEhEx_UP_UmasM
EHI_110220A,9.344282902,0.54766788,1.121533748,0.488320464,0.625322869,0.999745166,12,10,11,5,14.89973889,7.47928572,8.656629441,6.341477558,0.03,DOWN_pEhEx_UP_UmasM
EHI_110250A,46.11445094,-0.373780618,0.664772473,-0.562268494,0.573933101,0.999745166,32,54,52,50,39.73263704,40.38814289,40.92224827,63.41477558,0.03,UP_pEhEx_DOWN_UmasM
EHI_110280A,1736.551277,0.193003526,0.614366813,0.314150311,0.753406879,0.999745166,2220,1269,1889,1383,2756.451695,949.1213578,1486.579365,1754.052692,0.03,DOWN_pEhEx_UP_UmasM
EHI_110300A,46.67918557,-0.273526964,0.67018117,-0.408138839,0.683171747,0.999745166,28,66,53,48,34.76605741,49.36328575,41.70921458,60.87818456,0.03,UP_pEhEx_DOWN_UmasM
EHI_110320A,439.1034926,-0.076499325,0.506935361,-0.150905482,0.880050276,0.999745166,354,555,469,420,439.5422972,415.1003574,369.0872007,532.6841149,0.03,UP_pEhEx_DOWN_UmasM
EHI_110340A,31965.5237,-0.152379298,0.499873064,-0.304835985,0.760491073,0.999745166,29801,31495,40259,28086,37002.25989,23556.01037,31682.47679,35621.34774,0.03,UP_pEhEx_DOWN_UmasM
EHI_110350A,103.4137046,-0.381472635,0.590660876,-0.645840364,0.518382745,0.999745166,66,130,111,116,81.94856389,97.23071436,87.35326073,147.1222793,0.03,UP_pEhEx_DOWN_UmasM
EHI_110360A,712.8504101,-0.305645909,0.490416598,-0.623237286,0.533128603,0.999745166,536,815,862,708,665.5216704,609.5617862,678.3649617,897.9532222,0.03,UP_pEhEx_DOWN_UmasM
EHI_110370A,9.221903151,0.15932034,1.163908552,0.136883898,0.891122567,0.999745166,4,19,8,9,4.96657963,14.21064287,6.295730503,11.4146596,0.03,DOWN_pEhEx_UP_UmasM
EHI_110390A,5.663652449,1.409053501,1.430670639,0.984890207,0.324678004,0.999745166,8,9,6,1,9.93315926,6.731357148,4.721797877,1.268295512,0.03,DOWN_pEhEx_UP_UmasM
EHI_110400A,19980.95753,-0.358240338,0.47527559,-0.753752866,0.450997631,0.999745166,14928,22048,25047,19859,18535.27518,16490.32916,19711.14524,25187.08056,0.03,UP_pEhEx_DOWN_UmasM
EHI_110410A,9.894730733,0.057445535,1.087591252,0.052819049,0.957876084,0.999745166,6,17,15,6,7.449869445,12.71478572,11.80449469,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
