logFC	logCPM	PValue	FDR	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_110780A	-0.495247355419332	2.52731553071988	0.336327848564891	0.8747676826368	27	43	46	70	58	67	4.09572253778959	5.55420768972395	4.1515644868151	6.05828235100709	7.63853665258124	5.8058938635725	12.52	UP_pEhEx_DOWN_CmasM
EHI_110950A	-0.96232190362392	2.79944701952364	0.306387735292981	0.8747676826368	24	25	75	32	22	242	3.64064225581297	3.22919051728137	6.76885514154636	2.76950050331753	2.89737597166874	20.9705420146947	12.52	UP_pEhEx_DOWN_CmasM
EHI_111040A	0.85843501030406	2.93870804763159	0.195622390258041	0.8747676826368	63	69	115	87	50	21	9.55668592150904	8.91256582769657	10.3789112170377	7.52957949339453	6.58494539015624	1.81975777813466	12.52	DOWN_pEhEx_UP_CmasM
EHI_111060A	0.751307571816398	3.08622630916351	0.271119059092135	0.8747676826368	74	92	90	108	54	24	11.22531362209	11.8834211035954	8.12262616985563	9.34706419869665	7.11174102136874	2.07972317501104	12.52	DOWN_pEhEx_UP_CmasM
EHI_111430A	-1.22329641601642	1.05917972715982	0.0740492761679618	0.8747676826368	2	11	17	21	23	35	0.303386854651081	1.4208438276038	1.53427383208384	1.81748470530213	3.02907487947187	3.03292963022444	12.52	UP_pEhEx_DOWN_CmasM
EHI_111550A	1.06429746179308	7.72765508552818	0.239209447308481	0.8747676826368	1770	2653	2752	2562	1344	142	268.497366366206	342.681697693899	248.371857993808	221.73313404686	177.0033320874	12.305028785482	12.52	DOWN_pEhEx_UP_CmasM
EHI_111760A	-0.68892413573047	9.85250043747446	0.197867697440236	0.8747676826368	2153	7985	8476	13331	10035	10931	326.595949031888	1031.40345121967	764.970882396626	1153.75660030394	1321.59853980436	947.227251085238	12.52	UP_pEhEx_DOWN_CmasM
EHI_111800A	-0.636629855507847	1.23354610113609	0.251079118116996	0.8747676826368	9	14	20	27	17	37	1.36524084592986	1.80834668967757	1.8050280377457	2.33676604967416	2.23888143265312	3.20623989480869	12.52	UP_pEhEx_DOWN_CmasM
EHI_111840A	-1.62963418074811	2.60254059162838	0.0535432113650888	0.8747676826368	23	11	40	63	23	207	3.48894882848743	1.4208438276038	3.61005607549139	5.45245411590638	3.02907487947187	17.9376123844702	12.52	UP_pEhEx_DOWN_CmasM
EHI_112490A	1.22542696924732	4.24246683359374	0.176462937050987	0.8747676826368	215	323	50	238	45	82	32.6140868749912	41.7211414832753	4.51257009436424	20.5981599934241	5.92645085114061	7.1057208479544	12.52	DOWN_pEhEx_UP_CmasM
EHI_112830A	1.10450282610768	6.77563937454118	0.117469812330209	0.8747676826368	1086	963	1759	984	807	195	164.739062075537	124.388418725678	158.752215919734	85.162140477014	106.281018597122	16.8977507969647	12.52	DOWN_pEhEx_UP_CmasM
EHI_112880A	-2.06303402205036	5.04446066065182	0.0147939686791807	0.8747676826368	45	114	181	209	195	1325	6.82620422964932	14.725108758803	16.3355037415985	18.0883001622926	25.6812870216093	114.818050287068	12.52	UP_pEhEx_DOWN_CmasM
EHI_113550A	-0.912856857224482	0.374942400059132	0.163477359269188	0.8747676826368	4	3	13	18	7	20	0.606773709302161	0.387502862073764	1.1732682245347	1.55784403311611	0.921892354621873	1.73310264584254	12.52	UP_pEhEx_DOWN_CmasM
EHI_113590A	-0.563806832987445	4.77901350932354	0.253721202194501	0.8747676826368	118	202	243	334	202	484	17.8998244244138	26.0918593796334	21.9310906586102	28.9066615033767	26.6031793762312	41.9410840293894	12.52	UP_pEhEx_DOWN_CmasM
EHI_113890A	0.502222375831725	10.2209478580741	0.214984759212222	0.8747676826368	10941	9231	14899	10952	8403	10483	1659.67778836874	1192.34630660097	1344.65563671866	947.861547260424	1106.66592226966	908.405751818365	12.52	DOWN_pEhEx_UP_CmasM
EHI_113950A	1.78647316859852	6.66688950609607	0.116122456864476	0.8747676826368	626	1171	2498	258	850	29	94.9600855057883	151.255283829459	225.448001914437	22.3290978079976	111.944071632656	2.51299883647168	12.52	DOWN_pEhEx_UP_CmasM
EHI_113970A	-0.748959265110541	4.64805891696117	0.130891101364747	0.8747676826368	124	134	216	291	198	487	18.809984988367	17.3084611726281	19.4943028076535	25.1851452020438	26.0763837450187	42.2010494262658	12.52	UP_pEhEx_DOWN_CmasM
EHI_114140A	-1.38583251449775	3.91008532530421	0.189532845705443	0.8747676826368	43	21	169	74	43	601	6.52281737499823	2.71252003451635	15.2524869189511	6.40446991392178	5.66305303553436	52.0797345075682	12.52	UP_pEhEx_DOWN_CmasM
EHI_114320A	-0.604316672674506	5.3500044807573	0.328861604142913	0.8747676826368	196	148	528	285	377	837	29.7319117558059	19.1168078623057	47.6527401964864	24.6658638576717	49.650488241778	72.5303457285101	12.52	UP_pEhEx_DOWN_CmasM
EHI_114330A	0.95963536342609	7.35562351347079	0.144354663793254	0.8747676826368	996	1691	3087	1819	1065	411	151.086653616238	218.422446588912	278.606077626048	157.428794235456	140.259336810328	35.6152593720641	12.52	DOWN_pEhEx_UP_CmasM
EHI_114340A	0.664321588973928	6.18219149486681	0.14450482955116	0.8747676826368	646	593	1017	737	461	503	97.9939540522991	76.596399069914	91.7856757193686	63.7850584670318	60.7131964972405	43.5875315429398	12.52	DOWN_pEhEx_UP_CmasM
EHI_114360A	-1.43738572091165	2.12002173315536	0.195558463979808	0.8747676826368	8	10	45	29	6	169	1.21354741860432	1.29167620691255	4.06131308492781	2.50985983113151	0.790193446818749	14.6447173573694	12.52	UP_pEhEx_DOWN_CmasM
EHI_114390A	0.766655947839536	3.44395598550605	0.131431468841985	0.8747676826368	92	77	182	96	57	91	13.9557953139497	9.94590679322661	16.4257551434858	8.30850150995258	7.50683774477811	7.88561703858354	12.52	DOWN_pEhEx_UP_CmasM
EHI_114440A	0.880278898166834	1.64635373536145	0.277607825585772	0.8747676826368	13	31	59	35	20	6	1.97201455523202	4.00419624142889	5.3248327113498	3.02914117550355	2.6339781560625	0.519930793752761	12.52	DOWN_pEhEx_UP_CmasM
EHI_114640A	-0.617231391406616	2.56929209486326	0.254641560017077	0.8747676826368	20	41	57	61	58	91	3.03386854651081	5.29587244834144	5.14432990757523	5.27936033444904	7.63853665258124	7.88561703858354	12.52	UP_pEhEx_DOWN_CmasM
EHI_114770A	0.59286102120708	6.28166215421217	0.298560754906435	0.8747676826368	917	721	530	942	442	529	139.10287285752	93.1298545183946	47.8332430002609	81.5271710664097	58.2109172489811	45.8405649825351	12.52	DOWN_pEhEx_UP_CmasM
EHI_114920A	-1.83561029374843	7.15306264211051	0.0498568469515435	0.8747676826368	40	713	979	1963	2567	1825	6.06773709302161	92.0965135528646	88.3561224476518	169.891546500385	338.071096330621	158.145616433131	12.52	UP_pEhEx_DOWN_CmasM
EHI_115320A	-0.905978701084305	4.10776584536467	0.216111855169383	0.8747676826368	88	66	151	117	88	517	13.3490216046476	8.52506296562281	13.62796168498	10.1259862152547	11.589503886675	44.8007033950296	12.52	UP_pEhEx_DOWN_CmasM
EHI_115360A	-0.790922236120562	3.10845874972906	0.255537251359755	0.8747676826368	12	76	75	107	97	115	1.82032112790648	9.81673917253535	6.76885514154636	9.26051730796798	12.7747940569031	9.96534021359458	12.52	UP_pEhEx_DOWN_CmasM
EHI_115370A	-0.551914487720345	2.89508990375299	0.277870958951432	0.8747676826368	40	45	63	78	64	122	6.06773709302161	5.81254293110646	5.68583831889894	6.75065747683647	8.42873009939998	10.5719261396395	12.52	UP_pEhEx_DOWN_CmasM
EHI_115390A	-1.07273486705133	3.40823411720806	0.0774540536433082	0.8747676826368	41	47	86	102	76	270	6.21943052034715	6.07087817248897	7.76162056230649	8.82778285432462	10.0091169930375	23.3968857188742	12.52	UP_pEhEx_DOWN_CmasM
EHI_115510A	0.561407295580596	5.36689164280573	0.33207348789817	0.8747676826368	424	435	293	542	238	245	64.3180131860291	56.1879150006958	26.4436607529744	46.9084147749406	31.3443400571437	21.2305074115711	12.52	DOWN_pEhEx_UP_CmasM
EHI_115820A	0.84851908423855	4.41046529516551	0.129429476602494	0.8747676826368	183	272	204	227	123	107	27.7598972005739	35.1335928280213	18.4112859850061	19.6461441954087	16.1989656597843	9.27209915525757	12.52	DOWN_pEhEx_UP_CmasM
EHI_116360A	0.952296101478618	14.3955811574265	0.12504297385604	0.8747676826368	129786	215325	418319	242646	138762	55223	19687.6831588726	27813.0179253444	37753.8761860871	21000.2568477495	18274.8038445772	4785.35637056812	12.52	DOWN_pEhEx_UP_CmasM
EHI_117260A	-0.825314351994658	1.55193324336264	0.31773759468172	0.8747676826368	11	14	26	23	8	84	1.66862770058094	1.80834668967757	2.3465364490694	1.99057848675947	1.053591262425	7.27903111253865	12.52	UP_pEhEx_DOWN_CmasM
EHI_117270A	2.04646461046466	4.63676667855404	0.0596232030603928	0.8747676826368	500	150	268	119	5	206	75.8467136627702	19.3751431036882	24.1873757057923	10.2990799967121	0.658494539015624	17.8509572521781	12.52	DOWN_pEhEx_UP_CmasM
EHI_117590A	0.69460689954768	0.870948165497467	0.318041755808655	0.8747676826368	18	14	17	23	9	6	2.73048169185973	1.80834668967757	1.53427383208384	1.99057848675947	1.18529017022812	0.519930793752761	12.52	DOWN_pEhEx_UP_CmasM
EHI_117690A	-2.14850128997417	2.10296846395019	0.193495839707927	0.8747676826368	10	5	25	13	0	215	1.5169342732554	0.645838103456273	2.25628504718212	1.12510957947275	0	18.6308534428073	12.52	UP_pEhEx_DOWN_CmasM
EHI_117810A	-2.29636852058036	0.800220538331644	0.205822623868352	0.8747676826368	0	0	16	2	8	72	0	0	1.44402243019656	0.173093781457345	1.053591262425	6.23916952503313	12.52	UP_pEhEx_DOWN_CmasM
EHI_117840A	0.947557767259343	0.783893908389284	0.23248066465674	0.8747676826368	11	18	22	16	12	2	1.66862770058094	2.32501717244258	1.98553084152026	1.38475025165876	1.5803868936375	0.173310264584254	12.52	DOWN_pEhEx_UP_CmasM
EHI_117850A	-1.08890725538083	9.00657867330303	0.148910446412494	0.8747676826368	498	4560	3566	7024	7714	5476	75.5433268081191	589.004350352121	321.836499130057	607.905360478197	1015.9253747933	474.523504431686	12.52	UP_pEhEx_DOWN_CmasM
EHI_117860A	1.10626104751869	0.364387786907641	0.205360382227166	0.8747676826368	12	13	11	15	5	1	1.82032112790648	1.67917906898631	0.992765420760132	1.29820336093009	0.658494539015624	0.0866551322921268	12.52	DOWN_pEhEx_UP_CmasM
EHI_117880A	0.9207031287013	5.57461082464361	0.279225753524636	0.8747676826368	247	586	810	312	500	65	37.4682765494085	75.6922257250752	73.1036355287007	27.0026299073459	65.8494539015624	5.63258359898824	12.52	DOWN_pEhEx_UP_CmasM
EHI_117890A	-0.608173440911122	4.95660604944472	0.266713733480005	0.8747676826368	147	187	297	294	206	682	22.2989338168544	24.1543450692646	26.8046663605236	25.4447858742298	27.1299750074437	59.0988002232305	12.52	UP_pEhEx_DOWN_CmasM
EHI_117960A	-0.874457661354584	5.39321644523733	0.0790647934971817	0.8747676826368	175	228	360	428	380	868	26.5463497819696	29.4502175176061	32.4905046794225	37.0420692318719	50.0455849651874	75.2166548295661	12.52	UP_pEhEx_DOWN_CmasM
EHI_118080A	-0.669285673070262	4.8668595214932	0.143273722655608	0.8747676826368	137	192	238	413	294	372	20.781999543599	24.8001831727209	21.4798336491738	35.7438658709418	38.7194788941187	32.2357092126712	12.52	UP_pEhEx_DOWN_CmasM
EHI_118090A	1.21216828204175	1.1591818609653	0.229730820283097	0.8747676826368	10	12	59	6	21	5	1.5169342732554	1.55001144829506	5.3248327113498	0.519281344372036	2.76567706386562	0.433275661460634	12.52	DOWN_pEhEx_UP_CmasM
EHI_118150A	0.704590955806328	5.14447225948376	0.140235539961303	0.8747676826368	303	293	520	354	230	223	45.9631084796387	37.8461128625376	46.9307289813881	30.6375993179501	30.2907487947187	19.3240945011443	12.52	DOWN_pEhEx_UP_CmasM
EHI_118290A	-0.855081553468175	1.95363872045035	0.180293793117592	0.8747676826368	8	26	35	38	35	72	1.21354741860432	3.35835813797262	3.15879906605497	3.28878184768956	4.60946177310937	6.23916952503313	12.52	UP_pEhEx_DOWN_CmasM
EHI_118460A	-0.938152865162956	3.39817902605003	0.21435527493771	0.8747676826368	22	49	127	91	58	290	3.33725540116189	6.32921341387148	11.4619280396852	7.87576705630922	7.63853665258124	25.1299883647168	12.52	UP_pEhEx_DOWN_CmasM
EHI_118480A	0.864941975413053	1.08940686645644	0.234101810737733	0.8747676826368	18	17	28	25	12	4	2.73048169185973	2.19584955175133	2.52703925284397	2.16367226821682	1.5803868936375	0.346620529168507	12.52	DOWN_pEhEx_UP_CmasM
EHI_118640A	-1.25440242538069	1.85790280717352	0.130523974847422	0.8747676826368	10	12	32	24	18	114	1.5169342732554	1.55001144829506	2.88804486039311	2.07712537748815	2.37058034045625	9.87868508130246	12.52	UP_pEhEx_DOWN_CmasM
EHI_118700A	-1.45946168994079	1.65878595986229	0.137779593721543	0.8747676826368	6	4	35	20	16	104	0.910160563953242	0.516670482765019	3.15879906605497	1.73093781457345	2.10718252485	9.01213375838119	12.52	UP_pEhEx_DOWN_CmasM
EHI_118710A	-2.8133836528435	3.11795463361977	0.110193061857404	0.8747676826368	10	10	38	30	0	480	1.5169342732554	1.29167620691255	3.42955327171682	2.59640672186018	0	41.5944635002209	12.52	UP_pEhEx_DOWN_CmasM
EHI_118720A	-0.908331085252683	4.57190467211399	0.127076696915477	0.8747676826368	73	144	215	232	170	574	11.0736201947644	18.6001373795407	19.4040514057662	20.0788786490521	22.3888143265312	49.7400459356808	12.52	UP_pEhEx_DOWN_CmasM
EHI_118800A	1.18273864224558	1.31025060704702	0.173091508033646	0.8747676826368	17	21	46	25	14	2	2.57878826453419	2.71252003451635	4.1515644868151	2.16367226821682	1.84378470924375	0.173310264584254	12.52	DOWN_pEhEx_UP_CmasM
EHI_118880A	-1.01084508039067	1.84660820453852	0.309328283018392	0.8747676826368	16	9	34	20	8	123	2.42709483720865	1.16250858622129	3.06854766416768	1.73093781457345	1.053591262425	10.6585812719316	12.52	UP_pEhEx_DOWN_CmasM
EHI_118920A	-0.778851417972259	4.05100001428768	0.140137326621035	0.8747676826368	68	82	168	178	140	325	10.3151530581367	10.5917448966829	15.1622355170638	15.4053465497037	18.4378470924375	28.1629179949412	12.52	UP_pEhEx_DOWN_CmasM
EHI_119530A	0.888666830201511	1.1819150569163	0.324306148162949	0.8747676826368	18	26	22	27	14	2	2.73048169185973	3.35835813797262	1.98553084152026	2.33676604967416	1.84378470924375	0.173310264584254	12.52	DOWN_pEhEx_UP_CmasM
EHI_119540A	-1.96893293111953	9.1705221818019	0.0156998781906652	0.8747676826368	719	1458	4495	3831	4262	21464	109.067574247064	188.326390967849	405.680051483345	331.561138381545	561.300745056918	1859.96575951821	12.52	UP_pEhEx_DOWN_CmasM
EHI_119560A	-1.74743524737448	3.05329497560165	0.133712567584444	0.8747676826368	23	13	65	37	12	374	3.48894882848743	1.67917906898631	5.86634112267351	3.20223495696089	1.5803868936375	32.4090194772554	12.52	UP_pEhEx_DOWN_CmasM
EHI_119590A	0.979987672813927	13.7208108149408	0.0230271239467529	0.8747676826368	136747	89397	237817	98080	63941	119358	20743.6211064857	11547.1977869361	21463.3176426284	8488.51904266822	8420.9598638396	10342.9832801237	12.52	DOWN_pEhEx_UP_CmasM
EHI_119890A	0.608213816957965	5.3098018845175	0.226839134359216	0.8747676826368	355	397	420	512	191	280	53.8511667005668	51.2795454144281	37.9055887926596	44.3120080530804	25.1544913903968	24.2634370417955	12.52	DOWN_pEhEx_UP_CmasM
EHI_119920A	0.764184804950039	3.48293902167069	0.227920768603627	0.8747676826368	105	95	147	132	75	36	15.9278098691817	12.2709239656692	13.2669560774309	11.4241895761848	9.87741808523436	3.11958476251657	12.52	DOWN_pEhEx_UP_CmasM
EHI_120300A	1.25736676826197	4.27099972823573	0.0320211828489455	0.8747676826368	138	213	358	145	119	65	20.9336929709246	27.5127032072372	32.3100018756479	12.5492991556575	15.6721700285718	5.63258359898824	12.52	DOWN_pEhEx_UP_CmasM
EHI_120360A	-1.60408458956267	5.4301859323622	0.0516331421122281	0.8747676826368	136	110	319	278	200	1652	20.6303061162735	14.208438276038	28.7901972020438	24.060035622571	26.339781560625	143.154278546593	12.52	UP_pEhEx_DOWN_CmasM
EHI_120470A	-1.48128682887121	1.41904930875251	0.0280619534930987	0.8747676826368	9	5	20	27	23	63	1.36524084592986	0.645838103456273	1.8050280377457	2.33676604967416	3.02907487947187	5.45927333440399	12.52	UP_pEhEx_DOWN_CmasM
EHI_120600A	1.13204532162829	8.85691763940328	0.20722809462371	0.8747676826368	3654	8237	3228	6845	1740	573	554.287783447524	1063.95369163386	291.331525292155	592.413467037765	229.156099577437	49.6533908033887	12.52	DOWN_pEhEx_UP_CmasM
EHI_120870A	0.749548914370806	0.587461471640058	0.20347720962458	0.8747676826368	10	12	20	16	6	8	1.5169342732554	1.55001144829506	1.8050280377457	1.38475025165876	0.790193446818749	0.693241058337014	12.52	DOWN_pEhEx_UP_CmasM
EHI_120880A	-0.856982883025016	1.80532473957712	0.243603868386416	0.8747676826368	9	20	33	19	27	86	1.36524084592986	2.58335241382509	2.9782962622804	1.64439092384478	3.55587051068437	7.45234137712291	12.52	UP_pEhEx_DOWN_CmasM
EHI_120900A	-2.11524520390484	3.72810310122373	0.0508242285768483	0.8747676826368	45	31	42	89	19	613	6.82620422964932	4.00419624142889	3.79055887926596	7.70267327485187	2.50227924825937	53.1195960950737	12.52	UP_pEhEx_DOWN_CmasM
EHI_121060A	1.02025110490744	2.50305097036548	0.272154278089056	0.8747676826368	40	75	69	62	39	4	6.06773709302161	9.6875715518441	6.22734673022265	5.36590722517771	5.13625740432187	0.346620529168507	12.52	DOWN_pEhEx_UP_CmasM
EHI_121520A	0.726100147415367	1.95021945338946	0.2060234234864	0.8747676826368	34	29	53	43	22	19	5.15757652906837	3.74586100004638	4.78332430002609	3.72151630133293	2.89737597166874	1.64644751355041	12.52	DOWN_pEhEx_UP_CmasM
EHI_121800A	-0.496958472302531	8.89540038347959	0.251480255240674	0.8747676826368	2195	3682	4164	5130	4402	7475	332.967072979561	475.5951793852	375.806837458654	443.985549438091	579.738592149355	647.747113883648	12.52	UP_pEhEx_DOWN_CmasM
EHI_121860A	-0.94839149451528	3.3814757650882	0.235334659142172	0.8747676826368	50	49	77	68	39	337	7.58467136627702	6.32921341387148	6.94935794532093	5.88518856954975	5.13625740432187	29.2027795824467	12.52	UP_pEhEx_DOWN_CmasM
EHI_122720A	0.893198866057803	3.23079830216389	0.266994985941316	0.8747676826368	37	111	175	84	79	19	5.61265681104499	14.3376058967293	15.7939953302748	7.26993882120851	10.4042137164469	1.64644751355041	12.52	DOWN_pEhEx_UP_CmasM
EHI_122730A	0.558283721129586	1.43745137705433	0.322418060095004	0.8747676826368	18	19	41	26	18	17	2.73048169185973	2.45418479313384	3.70030747737868	2.25021915894549	2.37058034045625	1.47313724896616	12.52	DOWN_pEhEx_UP_CmasM
EHI_122750A	0.612065278654866	3.79004091263873	0.341612239763809	0.8747676826368	99	139	182	106	141	54	15.0176493052285	17.9542992760844	16.4257551434858	9.17397041723931	18.5695460002406	4.67937714377485	12.52	DOWN_pEhEx_UP_CmasM
EHI_122760A	1.21689913348286	1.9671366327565	0.128146413535205	0.8747676826368	32	33	71	36	24	5	4.85418967441729	4.2625314828114	6.40784953399722	3.11568806623222	3.16077378727499	0.433275661460634	12.52	DOWN_pEhEx_UP_CmasM
EHI_122790A	1.62800337546974	1.69121328716014	0.0417080450161881	0.8747676826368	24	36	60	27	14	3	3.64064225581297	4.65003434488517	5.41508411323709	2.33676604967416	1.84378470924375	0.25996539687638	12.52	DOWN_pEhEx_UP_CmasM
EHI_122800A	1.3844535927632	1.15664708512356	0.142547418274614	0.8747676826368	13	26	38	14	16	1	1.97201455523202	3.35835813797262	3.42955327171682	1.21165647020142	2.10718252485	0.0866551322921268	12.52	DOWN_pEhEx_UP_CmasM
EHI_122850A	-1.40382088774271	3.33489566476114	0.255586174219501	0.8747676826368	32	26	88	21	12	455	4.85418967441729	3.35835813797262	7.94212336608106	1.81748470530213	1.5803868936375	39.4280851929177	12.52	UP_pEhEx_DOWN_CmasM
EHI_122890A	0.88324991605451	1.23529469658856	0.250729571563712	0.8747676826368	16	25	30	30	12	4	2.42709483720865	3.22919051728137	2.70754205661854	2.59640672186018	1.5803868936375	0.346620529168507	12.52	DOWN_pEhEx_UP_CmasM
EHI_122900A	1.91232070375617	6.29524885127373	0.0995923180124021	0.8747676826368	350	1117	1927	308	537	15	53.0926995639391	144.280232312131	173.914451436798	26.6564423444312	70.722313490278	1.2998269843819	12.52	DOWN_pEhEx_UP_CmasM
EHI_123020A	2.6866431556634	0.813374927779751	0.0576470536455244	0.8747676826368	28	22	13	0	0	14	4.24741596511513	2.8416876552076	1.1732682245347	0	0	1.21317185208978	12.52	DOWN_pEhEx_UP_CmasM
