logFC	logCPM	PValue	FDR	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_182860A	0.0735519902002413	6.06601804025919	0.952341028403796	1	762	736	33	1045	823	109	99.0018562365697	96.6552805520067	9.59337627504905	84.6074402795369	102.60326076282	8.00428839822408	0	DOWN_pEhEx_UP_U2AF84
EHI_182870A	0.641067790251266	2.21939159780764	0.540968313862734	1	54	60	4	63	35	13	7.0158795758199	7.87950656673968	1.16283348788473	5.10073563407734	4.36344365333987	0.954639900705624	0	DOWN_pEhEx_UP_U2AF84
EHI_182890A	1.00909409144113	1.90871272563573	0.422395586961696	1	8	6	44	12	15	58	1.03938956678813	0.787950656673968	12.7911683667321	0.971568692205208	1.8700472800028	4.2591626339174	0	DOWN_pEhEx_UP_U2AF84
EHI_182900A	-0.385090521476612	11.6537633336519	0.572011282116945	1	18967	22130	10363	28679	35029	57995	2464.26273915881	2906.22467203249	3012.61085873737	2321.96821031276	4367.05907808121	4258.79546472482	0	UP_pEhEx_DOWN_U2AF84
EHI_182920A	0.0253722143037188	10.8002323432577	0.975527029467748	1	19564	17948	1709	23154	13978	22940	2541.82718558038	2357.02306433073	496.820607698752	1874.64179160995	1742.63472532528	1684.57225555285	0	DOWN_pEhEx_UP_U2AF84
EHI_182930A	-0.149141257739567	2.37641874415049	0.892321020175034	1	46	52	4	96	57	11	5.97649000903176	6.82890569117439	1.16283348788473	7.77254953764167	7.10617966401065	0.807772223673989	0	UP_pEhEx_DOWN_U2AF84
EHI_182950A	1.05373219907753	3.43908426102651	0.443616626786711	1	10	14	139	42	58	139	1.29923695848517	1.83855153223926	40.4084637039945	3.40049042271823	7.23084948267751	10.2073035536986	0	DOWN_pEhEx_UP_U2AF84
EHI_182960A	-0.535721448103104	1.05824339201794	0.561297220697144	1	7	7	10	33	9	36	0.909465870939616	0.919275766119629	2.90708371971183	2.67181390356432	1.12202836800168	2.64361818656942	0	UP_pEhEx_DOWN_U2AF84
EHI_182970A	-0.0959092631067697	5.15791655235069	0.919945950115083	1	375	371	18	512	314	400	48.7213859431937	48.7216156043404	5.2327506954813	41.4535975340889	39.146323061392	29.3735354063269	0	UP_pEhEx_DOWN_U2AF84
EHI_182980A	0.154654283399566	7.48504538554351	0.852274949816527	1	2074	1629	282	3095	1144	1564	269.461745189823	213.928603286982	81.9797608958737	250.58375853126	142.62227255488	114.850523438738	0	DOWN_pEhEx_UP_U2AF84
EHI_182990A	-0.416389427018787	9.56210263519905	0.534547734814263	1	4430	5618	2163	11560	6271	11905	575.561972608928	737.784464865725	628.802208573669	935.944506824351	781.804432859839	874.229847530804	0	UP_pEhEx_DOWN_U2AF84
EHI_183000A	0.539435596679839	3.34182174007115	0.556882409698551	1	139	101	13	172	35	81	18.0593937229438	13.2638360540118	3.77920883562538	13.925817921608	4.36344365333987	5.94814091978119	0	DOWN_pEhEx_UP_U2AF84
EHI_183010A	-0.687575866117428	3.65754682809506	0.427994697986055	1	87	79	23	130	49	397	11.3033615388209	10.3746836462072	6.68629255533722	10.5253274988898	6.10882111467583	29.1532338907794	0	UP_pEhEx_DOWN_U2AF84
EHI_183040A	-0.545948132198512	0.712513246954751	0.60168907532201	1	9	14	1	20	26	3	1.16931326263665	1.83855153223926	0.290708371971183	1.61928115367535	3.24141528533819	0.220301515547452	0	UP_pEhEx_DOWN_U2AF84
EHI_183050A	1.17754621112608	0.291699735243932	0.20722348262003	1	3	7	11	11	4	6	0.38977108754555	0.919275766119629	3.19779209168302	0.890604634521441	0.498679274667414	0.440603031094903	0	DOWN_pEhEx_UP_U2AF84
EHI_183060A	0.448956208662612	5.29031537221934	0.558398184117314	1	263	212	251	385	221	544	34.1699320081599	27.8409232024802	72.967801364767	31.1711622082504	27.5520299253746	39.9480081526046	0	DOWN_pEhEx_UP_U2AF84
EHI_183080A	0.562749539372896	1.00933951679527	0.454744035166616	1	11	9	14	21	7	23	1.42916065433368	1.18192598501095	4.06991720759657	1.70024521135911	0.872688730667975	1.6889782858638	0	DOWN_pEhEx_UP_U2AF84
EHI_183090A	0.208979971495527	3.179311795762	0.882006395106069	1	105	109	1	166	78	19	13.6419880640942	14.3144369295771	0.290708371971183	13.4400335755054	9.72424585601458	1.39524293180053	0	DOWN_pEhEx_UP_U2AF84
EHI_183100A	0.233964165028114	1.82404156261748	0.815096074093811	1	34	34	6	54	31	13	4.41740565884956	4.46505372115249	1.7442502318271	4.37205911492344	3.86476437867246	0.954639900705624	0	DOWN_pEhEx_UP_U2AF84
EHI_183120A	0.355900235706535	4.06152056809259	0.812921590278796	1	156	256	5	209	209	5	20.2680965523686	33.6192280180893	1.45354185985592	16.9214880559074	26.0559921013724	0.367169192579086	0	DOWN_pEhEx_UP_U2AF84
EHI_183130A	0.80582319684653	1.19035999698977	0.426308298351705	1	5	9	22	11	15	24	0.649618479242583	1.18192598501095	6.39558418336603	0.890604634521441	1.8700472800028	1.76241212437961	0	DOWN_pEhEx_UP_U2AF84
EHI_183150A	0.411356819400687	2.49694179888391	0.612074329858439	1	67	52	10	89	29	43	8.70488762185061	6.82890569117439	2.90708371971183	7.2058011338553	3.61542474133875	3.15765505618014	0	DOWN_pEhEx_UP_U2AF84
EHI_183160A	-0.429652923260943	3.19558344203504	0.661327379604293	1	53	68	24	125	153	22	6.88595587997138	8.93010744230497	6.9770009273084	10.1205072104709	19.0744822560286	1.61554444734798	0	UP_pEhEx_DOWN_U2AF84
EHI_183190A	-0.015389181138241	3.11451438033756	0.991183990483057	1	98	89	2	156	95	13	12.7325221931546	11.6879347406639	0.581416743942367	12.6303929986677	11.8436327733511	0.954639900705624	0	UP_pEhEx_DOWN_U2AF84
EHI_183200A	-0.651090588438514	1.30822843295842	0.704909058754246	1	0	39	0	26	36	22	0	5.12167926838079	0	2.10506549977795	4.48811347200673	1.61554444734798	0	UP_pEhEx_DOWN_U2AF84
EHI_183230A	0.0535591228507746	0.464229594941642	1	1	10	8	4	14	10	14	1.29923695848517	1.05060087556529	1.16283348788473	1.13349680757274	1.24669818666854	1.02807373922144	0	DOWN_pEhEx_UP_U2AF84
EHI_183240A	0.239021120965051	3.8881652822195	0.742160820823758	1	128	134	45	204	119	120	16.6302330686101	17.5975646657186	13.0818767387032	16.5166677674885	14.8357084213556	8.81206062189807	0	DOWN_pEhEx_UP_U2AF84
EHI_183250A	-0.0227671170680881	6.16085977634352	0.980549302314891	1	788	718	53	1136	663	559	102.379872328631	94.2914285819848	15.4075437144727	91.9751695287597	82.6560897761239	41.0495157303418	0	UP_pEhEx_DOWN_U2AF84
EHI_183280A	0.0592674576718544	3.04769739783012	0.955332755452434	1	73	81	15	114	86	51	9.48442979694171	10.6373338650986	4.36062557956775	9.22990257594948	10.7216044053494	3.74512576430668	0	DOWN_pEhEx_UP_U2AF84
EHI_183420A	-0.625991967738564	1.03064613791415	0.370589008044254	1	10	8	7	25	14	37	1.29923695848517	1.05060087556529	2.03495860379828	2.02410144209418	1.74537746133595	2.71705202508524	0	UP_pEhEx_DOWN_U2AF84
EHI_183430A	0.911524121258185	7.07154085088452	0.370159183218396	1	560	493	1338	756	476	2167	72.7572696751693	64.743278956711	388.967801697443	61.2088276089281	59.3428336854223	159.131128063776	0	DOWN_pEhEx_UP_U2AF84
EHI_183460A	1.24852142260704	7.87485234460695	0.259984016445643	1	901	601	2734	992	815	3199	117.061249959513	78.9263907768425	794.796688969215	80.3163452222972	101.605902213486	234.914849412099	0	DOWN_pEhEx_UP_U2AF84
EHI_183470A	1.19976064119212	6.40542040689743	0.468096704144465	1	76	48	1162	157	120	1720	9.87420088448726	6.30360525339174	337.803128230515	12.7113570563515	14.9603782400224	126.306202247206	0	DOWN_pEhEx_UP_U2AF84
EHI_183480A	-0.142563865308558	9.02421010638774	0.834591987272641	1	3285	3979	1840	5806	5003	7416	426.799340862377	522.542610484286	534.903404426977	470.077318911953	623.723102790268	544.585346433301	0	UP_pEhEx_DOWN_U2AF84
EHI_183510A	0.26945862882087	2.31910052662735	0.748999829140423	1	41	47	14	73	44	22	5.32687152978918	6.17228014394608	4.06991720759657	5.91037621091502	5.48547202134156	1.61554444734798	0	DOWN_pEhEx_UP_U2AF84
EHI_183520A	0.373410351105334	1.83746849000009	0.740879266367822	1	39	40	3	55	30	8	5.06702413809215	5.25300437782645	0.87212511591355	4.4530231726072	3.74009456000561	0.587470708126538	0	DOWN_pEhEx_UP_U2AF84
EHI_183530A	-0.31370747738055	0.451005486927561	0.757739650621162	1	8	5	5	21	6	17	1.03938956678813	0.656625547228307	1.45354185985592	1.70024521135911	0.748018912001121	1.24837525476889	0	UP_pEhEx_DOWN_U2AF84
EHI_183540A	0.0412659084593058	0.0720465099736785	1	1	9	7	1	15	6	7	1.16931326263665	0.919275766119629	0.290708371971183	1.21446086525651	0.748018912001121	0.514036869610721	0	DOWN_pEhEx_UP_U2AF84
EHI_183550A	-0.117474693321411	3.60435744502686	0.871558238722427	1	83	78	46	133	95	199	10.7836667554269	10.2433585367616	13.3725851106744	10.7682196719411	11.8436327733511	14.6133338646476	0	UP_pEhEx_DOWN_U2AF84
EHI_183560A	1.47562375695798	1.57306554594274	0.33146917004694	1	1	3	42	15	12	24	0.129923695848517	0.393975328336984	12.2097516227897	1.21446086525651	1.49603782400224	1.76241212437961	0	DOWN_pEhEx_UP_U2AF84
EHI_183570A	-0.0455013962596037	3.12947720671957	0.984458968492756	1	17	15	73	26	9	310	2.20870282942478	1.96987664168492	21.2217111538964	2.10506549977795	1.12202836800168	22.7644899399033	0	UP_pEhEx_DOWN_U2AF84
EHI_183880A	0.313644204426056	1.41075301581963	0.76584229981925	1	21	27	6	38	25	5	2.72839761281885	3.54577795503286	1.7442502318271	3.07663419198316	3.11674546667134	0.367169192579086	0	DOWN_pEhEx_UP_U2AF84
EHI_183890A	0.314759476748027	1.08453728622053	0.604141816859249	1	12	15	10	21	15	20	1.5590843501822	1.96987664168492	2.90708371971183	1.70024521135911	1.8700472800028	1.46867677031634	0	DOWN_pEhEx_UP_U2AF84
EHI_183900A	0.390897631250761	5.60905779053799	0.753683211136081	1	569	631	29	785	473	49	73.9265829378059	82.8661440602123	8.43054278716432	63.5567852817574	58.9688242294217	3.59825808727504	0	DOWN_pEhEx_UP_U2AF84
EHI_184000A	-0.196121723018275	2.32696881428992	0.817351973059738	1	18	28	26	52	50	66	2.3386265252733	3.67710306447852	7.55841767125076	4.2101309995559	6.23349093334268	4.84663334204394	0	UP_pEhEx_DOWN_U2AF84
EHI_184010A	0.316203130765623	3.25738759982672	0.778778345772005	1	88	109	18	148	99	9	11.4332852346695	14.3144369295771	5.2327506954813	11.9826805371976	12.3423120480185	0.660904546642355	0	DOWN_pEhEx_UP_U2AF84
EHI_184220A	-0.032108276408215	3.33726744387269	0.984488358160544	1	70	120	15	132	152	5	9.09465870939616	15.7590131334794	4.36062557956775	10.6872556142573	18.9498124373617	0.367169192579086	0	UP_pEhEx_DOWN_U2AF84
EHI_184470A	-0.20658123259373	11.5543818012594	0.753689467741097	1	17256	21518	11384	37211	28876	41590	2241.963295562	2825.85370505174	3309.42410651995	3012.75355047067	3599.96568382406	3054.11334387284	0	UP_pEhEx_DOWN_U2AF84
EHI_184480A	0.621417563459052	11.6108310116141	0.429349371623994	1	17508	17177	23535	22610	18809	43803	2274.70406691583	2255.77140494812	6841.8215343418	1830.59734422998	2344.91461930485	3216.62242850834	0	DOWN_pEhEx_UP_U2AF84
EHI_184510A	-0.16350279729874	4.73107019170002	0.824610820698406	1	235	197	62	383	142	473	30.5320685244014	25.8710465607953	18.0239190622134	31.0092340928829	17.7031142506932	34.7342056179815	0	UP_pEhEx_DOWN_U2AF84
EHI_184520A	0.418862418544708	4.07914557040249	0.665415494454466	1	115	257	29	156	205	64	14.9412250225794	33.750553127535	8.43054278716432	12.6303929986677	25.557312826705	4.6997656650123	0	DOWN_pEhEx_UP_U2AF84
EHI_184530A	0.00438133548416271	0.918618064630768	1	1	14	11	6	20	14	22	1.81893174187923	1.44457620390227	1.7442502318271	1.61928115367535	1.74537746133595	1.61554444734798	0	DOWN_pEhEx_UP_U2AF84
EHI_184540A	0.514578809912138	-0.107293373977487	0.631790407033915	1	9	7	1	11	6	2	1.16931326263665	0.919275766119629	0.290708371971183	0.890604634521441	0.748018912001121	0.146867677031634	0	DOWN_pEhEx_UP_U2AF84
EHI_184560A	0.242588817651865	4.364352004968	0.782445756948246	1	235	224	21	259	148	226	30.5320685244014	29.4168245158281	6.10487581139485	20.9696909400957	18.4511331626943	16.5960475045747	0	DOWN_pEhEx_UP_U2AF84
EHI_184570A	1.05349947953376	-0.218495932494995	0.322231314763659	1	10	7	1	10	3	1	1.29923695848517	0.919275766119629	0.290708371971183	0.809640576837674	0.374009456000561	0.0734338385158172	0	DOWN_pEhEx_UP_U2AF84
EHI_184680A	-0.931792505130496	3.1343032603894	0.269215896469814	1	62	58	6	109	126	125	8.05526914260803	7.61685634784836	1.7442502318271	8.82508228753064	15.7083971520236	9.17922981447715	0	UP_pEhEx_DOWN_U2AF84
EHI_184800A	1.47105498351283	0.554742511018322	0.092294756101069	1	10	6	13	10	2	12	1.29923695848517	0.787950656673968	3.77920883562538	0.809640576837674	0.249339637333707	0.881206062189807	0	DOWN_pEhEx_UP_U2AF84
EHI_185240A	0.394269166157707	3.77113907323524	0.779308244399596	1	166	172	5	188	153	7	21.5673335108538	22.5879188246537	1.45354185985592	15.2212428445483	19.0744822560286	0.514036869610721	0	DOWN_pEhEx_UP_U2AF84
EHI_185250A	0.457598804054396	3.53894755180215	0.629289242888186	1	151	122	13	196	71	56	19.618478073126	16.0216633523707	3.77920883562538	15.8689553060184	8.8515571253466	4.11229495688576	0	DOWN_pEhEx_UP_U2AF84
EHI_185280A	-0.443294775199921	6.97093664873083	0.640401505145416	1	1100	1184	68	1845	1467	1371	142.916065433368	155.488929583663	19.7681692940405	149.378686426551	182.890623984274	100.677792605185	0	UP_pEhEx_DOWN_U2AF84
EHI_185290A	0.389232739325756	5.84004992499686	0.670747873314565	1	214	244	463	387	460	811	27.8036709115826	32.0433267047414	134.597976222658	31.333090323618	57.3481165867526	59.5548430363278	0	DOWN_pEhEx_UP_U2AF84
EHI_185410A	0.578716720855003	6.06840228684129	0.599294873492426	1	890	871	35	991	516	223	115.63208930518	114.384170327171	10.1747930189914	80.2353811646135	64.3296264320964	16.3757459890272	0	DOWN_pEhEx_UP_U2AF84
EHI_185420A	0.00145517349632104	0.660958867963368	1	1	16	14	0	23	16	3	2.07877913357627	1.83855153223926	0	1.86217332672665	1.99471709866966	0.220301515547452	0	DOWN_pEhEx_UP_U2AF84
EHI_185430A	0.306404784623914	3.73697966152554	0.692324796278688	1	93	81	72	109	63	251	12.082903713912	10.6373338650986	20.9310027819252	8.82508228753064	7.85419857601178	18.4318934674701	0	DOWN_pEhEx_UP_U2AF84
EHI_185440A	0.426664642984183	2.4198343458268	0.547417529592224	1	48	26	28	58	32	60	6.2363374007288	3.41445284558719	8.13983441519313	4.69591534565851	3.98943419733931	4.40603031094903	0	DOWN_pEhEx_UP_U2AF84
EHI_185450A	0.300665477351252	4.30797692755959	0.781757167400802	1	229	224	19	299	203	43	29.7525263493103	29.4168245158281	5.52345906745248	24.2082532474464	25.3079731893713	3.15765505618014	0	DOWN_pEhEx_UP_U2AF84
EHI_185560A	-0.0929723090072287	0.960233968294002	0.908793622327066	1	12	11	7	24	17	17	1.5590843501822	1.44457620390227	2.03495860379828	1.94313738441042	2.11938691733651	1.24837525476889	0	UP_pEhEx_DOWN_U2AF84
EHI_185580A	0.196652706772199	11.6067935559831	0.776259965578203	1	19002	20501	16620	30696	22294	47042	2468.81006851351	2692.2960687455	4831.57314216107	2485.27271466092	2779.38893735883	3454.47463146107	0	DOWN_pEhEx_UP_U2AF84
EHI_185590A	0.687948319680836	0.237286247963567	0.515870728450922	1	9	13	2	15	7	2	1.16931326263665	1.7072264227936	0.581416743942367	1.21446086525651	0.872688730667975	0.146867677031634	0	DOWN_pEhEx_UP_U2AF84
EHI_185600A	0.0863270662384333	2.7593197200116	0.913109976702618	1	34	42	36	64	37	125	4.41740565884956	5.51565459671778	10.4655013909626	5.18169969176111	4.61278329067358	9.17922981447715	0	DOWN_pEhEx_UP_U2AF84
EHI_186020A	0.124210928995345	3.35211988014691	0.906392667206531	1	107	100	14	169	104	28	13.9018354557913	13.1325109445661	4.06991720759657	13.6829257485567	12.9656611413528	2.05614747844288	0	DOWN_pEhEx_UP_U2AF84
EHI_186120A	0.694245405906118	2.74755192925465	0.503837892584462	1	88	84	5	99	41	24	11.4332852346695	11.0313091934356	1.45354185985592	8.01544171069297	5.111462565341	1.76241212437961	0	DOWN_pEhEx_UP_U2AF84
EHI_186320A	0.814830920439286	0.828760065186384	0.290972319888619	1	19	15	5	18	13	5	2.46855022112182	1.96987664168492	1.45354185985592	1.45735303830781	1.6207076426691	0.367169192579086	0	DOWN_pEhEx_UP_U2AF84
EHI_186340A	0.955341432453472	5.27860377893961	0.392459454650424	1	110	104	431	209	135	614	14.2916065433368	13.6578113823488	125.29530831958	16.9214880559074	16.8304255200252	45.0883768487118	0	DOWN_pEhEx_UP_U2AF84
EHI_186350A	0.319917504921294	0.647052561065085	0.841184868171142	1	17	16	0	24	9	7	2.20870282942478	2.10120175113058	0	1.94313738441042	1.12202836800168	0.514036869610721	0	DOWN_pEhEx_UP_U2AF84
EHI_186360A	0.0876519087015428	4.2696640200448	0.901779418795637	1	126	130	88	266	157	195	16.3703856769131	17.072264227936	25.5823367334641	21.5364393438821	19.573161530696	14.3195985105844	0	DOWN_pEhEx_UP_U2AF84
EHI_186470A	0.889914235415431	4.36979358865632	0.354193371336459	1	136	70	183	127	64	337	17.6696226353983	9.19275766119629	53.1996320707265	10.2824353258385	7.97886839467863	24.7472035798304	0	DOWN_pEhEx_UP_U2AF84
EHI_186480A	0.24104067918949	11.6240773864322	0.719707251987847	1	20819	23563	15337	33742	27593	34147	2704.88142387027	3094.41355386812	4458.59430092204	2731.88923436568	3440.01430647449	2507.54528379961	0	DOWN_pEhEx_UP_U2AF84
EHI_186490A	0.89692093348432	0.265043061621652	0.183745414558281	1	9	8	6	11	5	7	1.16931326263665	1.05060087556529	1.7442502318271	0.890604634521441	0.623349093334268	0.514036869610721	0	DOWN_pEhEx_UP_U2AF84
EHI_186710A	-1.7079343755682	0.378814983838667	0.0361109940380967	1	4	6	0	27	10	20	0.519694783394066	0.787950656673968	0	2.18602955746172	1.24669818666854	1.46867677031634	0	UP_pEhEx_DOWN_U2AF84
EHI_186720A	-1.14101995418605	9.89802573390995	0.140181810806754	1	3225	7009	1534	17410	14346	10073	419.003919111466	920.45769210464	445.946642603795	1409.58424427439	1788.51321859468	739.699055369827	0	UP_pEhEx_DOWN_U2AF84
EHI_186730A	-0.619001430142192	4.12633221136787	0.37396819213419	1	96	122	42	236	193	265	12.4726748014576	16.0216633523707	12.2097516227897	19.1075176133691	24.0612750027027	19.4599672066916	0	UP_pEhEx_DOWN_U2AF84
EHI_186740A	0.679591307667813	1.81367713222951	0.387261575432831	1	27	21	21	42	9	41	3.50793978790995	2.75782729835889	6.10487581139485	3.40049042271823	1.12202836800168	3.01078737914851	0	DOWN_pEhEx_UP_U2AF84
EHI_186750A	0.0436459104830934	3.5302857682886	0.965871161054942	1	100	101	28	166	111	85	12.9923695848517	13.2638360540118	8.13983441519313	13.4400335755054	13.8383498720207	6.24187627384446	0	DOWN_pEhEx_UP_U2AF84
EHI_186760A	0.26934144581341	1.67730433686977	0.818520079702601	1	34	35	2	64	18	9	4.41740565884956	4.59637883059815	0.581416743942367	5.18169969176111	2.24405673600336	0.660904546642355	0	DOWN_pEhEx_UP_U2AF84
EHI_186770A	-0.557839200037352	6.02418441032671	0.465045722949926	1	516	472	97	721	741	1103	67.0406270578346	61.9854516583521	28.1987120812048	58.3750855899963	92.3803356321385	80.9975238829464	0	UP_pEhEx_DOWN_U2AF84
EHI_186780A	-0.053518844894035	0.566949430129293	0.963836644906714	1	14	13	0	24	5	17	1.81893174187923	1.7072264227936	0	1.94313738441042	0.623349093334268	1.24837525476889	0	UP_pEhEx_DOWN_U2AF84
EHI_186790A	0.288760410421732	2.48669818565171	0.706542180775103	1	47	32	26	69	20	87	6.10641370488028	4.20240350226116	7.55841767125076	5.58651998017995	2.49339637333707	6.3887439508761	0	DOWN_pEhEx_UP_U2AF84
EHI_186800A	0.478208025342304	2.3470144202258	0.647371471801583	1	17	43	32	47	62	10	2.20870282942478	5.64697970616344	9.30266790307786	3.80531071113707	7.72952875734492	0.734338385158172	0	DOWN_pEhEx_UP_U2AF84
EHI_186820A	-0.25143977112264	7.00744562258709	0.791477326877806	1	1238	1260	87	1926	1525	991	160.845535460464	165.469637901533	25.2916283614929	155.936775098936	190.121473466952	72.7729339691749	0	UP_pEhEx_DOWN_U2AF84
EHI_186830A	0.000364756534622264	11.1204573096536	0.999591867031085	1	18047	15427	7941	20617	15586	41740	2344.73293897818	2025.95246341822	2308.51518182317	1669.23597726623	1943.10379374158	3065.12841965021	0	DOWN_pEhEx_UP_U2AF84
EHI_186840A	3.70782689465572	10.3783497126292	0.0989501404625631	1	187	186	25351	343	360	6741	24.2957311236726	24.426470356893	7369.74793784147	27.7706717855322	44.8811347200673	495.017505435124	0	DOWN_pEhEx_UP_U2AF84
EHI_186860A	-0.39502528028388	0.878029029458343	0.695686360280365	1	9	8	7	9	8	50	1.16931326263665	1.05060087556529	2.03495860379828	0.728676519153906	0.997358549334829	3.67169192579086	0	UP_pEhEx_DOWN_U2AF84
EHI_186880A	1.64692479007627	3.39779728522831	0.325841503480153	1	23	3	152	24	7	167	2.98824500451588	0.393975328336984	44.1876725396199	1.94313738441042	0.872688730667975	12.2634510321415	0	DOWN_pEhEx_UP_U2AF84
EHI_186900A	-0.423419357022704	6.09727361237969	0.59514588227296	1	450	558	148	1079	894	487	58.4656631318325	73.279411070679	43.0248390517351	87.360218240785	111.454817888167	35.762279357203	0	UP_pEhEx_DOWN_U2AF84
