logFC	logCPM	PValue	FDR	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_019630A	-0.378578693066279	1.62596152318869	0.581917149310616	0.99924385051234	16	17	28	47	27	22	2.70014496612656	2.37067742477237	2.40618292823332	4.23192200392387	3.76450082476291	1.76121749688686	0.08	UP_pEhEx_DOWN_CDC5
EHI_019640A	0.888122597537843	2.40228109742321	0.369971688239804	0.99924385051234	31	60	72	37	51	4	5.23153087187021	8.36709679331426	6.18732752974282	3.33151306691879	7.11072378010772	0.320221363070339	0.08	DOWN_pEhEx_UP_CDC5
EHI_019870A	-0.133801200890846	1.04810665057674	0.855402548439366	0.99924385051234	5	5	42	20	17	21	0.84379530191455	0.697258066109522	3.60927439234998	1.80081787401016	2.37024126003591	1.68116215611928	0.08	UP_pEhEx_DOWN_CDC5
EHI_020070A	0.54072767699391	0.229992484259714	0.489022778372539	0.99924385051234	4	9	17	8	2	16	0.67503624153164	1.25506451899714	1.46089677785594	0.720327149604063	0.278851912945401	1.28088545228136	0.08	DOWN_pEhEx_UP_CDC5
EHI_020080A	-0.136183311087076	6.30804525816678	0.865232957934566	0.99924385051234	261	246	1715	1073	841	430	44.0461147599395	34.3050968525885	147.378704354291	96.613878940645	117.257229393541	34.4237965300614	0.08	UP_pEhEx_DOWN_CDC5
EHI_020100A	0.371947434523047	1.29527260661437	0.652156107238881	0.99924385051234	12	18	35	30	19	7	2.02510872459492	2.51012903799428	3.00772866029165	2.70122681101524	2.64909317298131	0.560387385373093	0.08	DOWN_pEhEx_UP_CDC5
EHI_020110A	-0.12496624121118	0.87809693822195	0.869653083244852	0.99924385051234	11	7	21	15	13	24	1.85634966421201	0.97616129255333	1.80463719617499	1.35061340550762	1.81253743414511	1.92132817842203	0.08	UP_pEhEx_DOWN_CDC5
EHI_020240A	-0.949143419788315	2.29846758277107	0.195687434438631	0.99924385051234	25	30	15	81	48	57	4.21897650957275	4.18354839665713	1.28902656869642	7.29331238974114	6.69244591068962	4.56315442375233	0.08	UP_pEhEx_DOWN_CDC5
EHI_020270A	0.21444555365588	2.97148630790824	0.829633832690453	0.99924385051234	49	86	51	111	75	10	8.26919395876259	11.9928387370838	4.38269033356783	9.99453920075637	10.4569467354525	0.800553407675847	0.08	DOWN_pEhEx_UP_CDC5
EHI_020280A	-0.437964730803317	12.2077711717619	0.517634545458377	0.99924385051234	31904	37401	16915	46847	34331	91481	5384.08906245636	5215.62978611244	1453.59229396666	4218.14574718769	4786.63251166428	7323.54262875942	0.08	UP_pEhEx_DOWN_CDC5
EHI_020290A	0.196636534386283	4.4240097635321	0.742455545464179	0.99924385051234	131	154	285	267	154	174	22.1074369101612	21.4755484361733	24.491504805232	24.0409186180356	21.4715972967959	13.9296292935597	0.08	DOWN_pEhEx_UP_CDC5
EHI_020310A	0.137536081365634	9.61643906428949	0.805690891719008	0.99924385051234	4982	5386	10176	7554	4074	12414	840.757638827658	751.086388813177	874.475624203651	680.168911013637	568.021346669782	993.807000288796	0.08	DOWN_pEhEx_UP_CDC5
EHI_020320A	-0.650768388357088	1.36547456761798	0.42339485424401	0.99924385051234	9	7	34	28	9	60	1.51883154344619	0.97616129255333	2.92179355571189	2.52114502361422	1.2548336082543	4.80332044605508	0.08	UP_pEhEx_DOWN_CDC5
EHI_020330A	-0.926870813162478	5.84459916662529	0.206405439883362	0.99924385051234	274	363	251	670	235	1647	46.2399825449174	50.6209355995513	21.5697112495201	60.3273987793403	32.7650997710846	131.851146244212	0.08	UP_pEhEx_DOWN_CDC5
EHI_020340A	-0.333122418448074	2.85540339578533	0.693005740306633	0.99924385051234	30	34	102	47	22	201	5.0627718114873	4.74135484954475	8.76538066713566	4.23192200392387	3.06737104239941	16.0911234942845	0.08	UP_pEhEx_DOWN_CDC5
EHI_020350A	-0.85435928236337	4.03207528571945	0.379009504536239	0.99924385051234	62	49	199	98	31	613	10.4630617437404	6.83312904787331	17.1010858113725	8.82400758264977	4.32220465065372	49.0739238905294	0.08	UP_pEhEx_DOWN_CDC5
EHI_020360A	0.508011703787664	1.61449437965872	0.539223197398348	0.99924385051234	18	18	52	19	5	57	3.03766308689238	2.51012903799428	4.46862543814759	1.71077698030965	0.697129782363502	4.56315442375233	0.08	DOWN_pEhEx_UP_CDC5
EHI_020610A	0.161221910264973	4.41753039681191	0.805062364306319	0.99924385051234	145	127	289	145	109	395	24.470063755522	17.7103548791818	24.835245223551	13.0559295865736	15.1974292555244	31.621859603196	0.08	DOWN_pEhEx_UP_CDC5
EHI_020980A	-0.369733656848896	0.289048658574264	0.752088823355014	0.99924385051234	0	9	15	12	3	23	0	1.25506451899714	1.28902656869642	1.08049072440609	0.418277869418101	1.84127283765445	0.08	UP_pEhEx_DOWN_CDC5
EHI_020990A	-1.09934312602088	1.68464137275638	0.515075743195604	0.99924385051234	0	0	65	17	31	79	0	0	5.58578179768449	1.53069519290863	4.32220465065372	6.32437192063919	0.08	UP_pEhEx_DOWN_CDC5
EHI_021200A	0.930932429373811	3.58002092950217	0.199664767213525	0.99924385051234	61	61	318	67	53	135	10.2943026833575	8.50654840653616	27.3273632563641	6.03273987793403	7.38957569305313	10.8074710036239	0.08	DOWN_pEhEx_UP_CDC5
EHI_021210A	0.768741663142402	0.915812282029798	0.379626784574652	0.99924385051234	8	8	44	8	5	28	1.35007248306328	1.11561290577523	3.7811446015095	0.720327149604063	0.697129782363502	2.24154954149237	0.08	DOWN_pEhEx_UP_CDC5
EHI_021230A	-0.830574218419201	2.04385463503292	0.248092497119715	0.99924385051234	17	31	15	44	34	78	2.86890402650947	4.32300000987903	1.28902656869642	3.96179932282235	4.74048252007182	6.24431657987161	0.08	UP_pEhEx_DOWN_CDC5
EHI_021240A	0.834641206983604	2.15349757593253	0.456576777134973	0.99924385051234	21	8	134	26	45	7	3.54394026804111	1.11561290577523	11.515304013688	2.34106323621321	6.27416804127152	0.560387385373093	0.08	DOWN_pEhEx_UP_CDC5
EHI_021250A	-0.288349337214303	0.597137467927327	0.74880561427886	0.99924385051234	8	11	8	19	7	19	1.35007248306328	1.53396774544095	0.687480836638091	1.71077698030965	0.975981695308903	1.52105147458411	0.08	UP_pEhEx_DOWN_CDC5
EHI_021260A	1.0764074761081	4.71115481077792	0.281315437773449	0.99924385051234	165	355	331	213	214	15	27.8452449631802	49.505322693776	28.444519615901	19.1787103582082	29.8371546851579	1.20083011151377	0.08	DOWN_pEhEx_UP_CDC5
EHI_021280A	-0.86655872654923	2.61236277693313	0.461983268288203	0.99924385051234	17	3	106	22	26	214	2.86890402650947	0.418354839665713	9.1091210854547	1.98089966141117	3.62507486829021	17.1318429242631	0.08	UP_pEhEx_DOWN_CDC5
EHI_021340A	-0.461007797325011	5.58464126404053	0.45024350729548	0.99924385051234	301	307	315	482	326	963	50.7964771752559	42.8116452591246	27.0695579426248	43.3997107636448	45.4528618101004	77.0932931591841	0.08	UP_pEhEx_DOWN_CDC5
EHI_021350A	0.177424030471998	0.886815763148959	0.832504079073606	0.99924385051234	9	14	20	23	12	11	1.51883154344619	1.95232258510666	1.71870209159523	2.07094055511168	1.67311147767241	0.880608748443432	0.08	DOWN_pEhEx_UP_CDC5
EHI_021360A	-0.37721738952092	10.4914641274444	0.66525121972217	0.99924385051234	4992	4550	26529	6385	5804	43661	842.445229431487	634.504840159665	2279.77238939649	574.911106277743	809.228251367554	3495.29623325352	0.08	UP_pEhEx_DOWN_CDC5
EHI_021370A	1.26520352653262	3.65328507949023	0.0831366811257791	0.99924385051234	74	83	329	116	54	48	12.4881704683353	11.5744838974181	28.2726494067415	10.4447436692589	7.52900164952583	3.84265635684407	0.08	DOWN_pEhEx_UP_CDC5
EHI_021390A	-0.438256313886236	0.401102620934071	0.695751848423027	0.99924385051234	6	4	14	3	3	38	1.01255436229746	0.557806452887617	1.20309146411666	0.270122681101524	0.418277869418101	3.04210294916822	0.08	UP_pEhEx_DOWN_CDC5
EHI_021410A	-1.02986498556583	4.51090215914249	0.222186310921249	0.99924385051234	71	75	256	149	89	812	11.9818932871866	10.4588709916428	21.9993867724189	13.4160931613757	12.4089101260703	65.0049367032788	0.08	UP_pEhEx_DOWN_CDC5
EHI_021440A	0.207126006118822	1.89716930790165	0.792519494500588	0.99924385051234	23	40	22	54	25	18	3.88145838880693	5.57806452887617	1.89057230075475	4.86220825982743	3.48564891181751	1.44099613381652	0.08	DOWN_pEhEx_UP_CDC5
EHI_021450A	-0.411072556194546	10.7622597473206	0.499497703815385	0.99924385051234	10128	12665	11606	14642	12052	36829	1709.19176355811	1766.15468145542	997.36282375271	1318.37876556284	1680.36162740899	2948.35814512938	0.08	UP_pEhEx_DOWN_CDC5
EHI_021490A	0.772760282611359	5.65348182879831	0.345682085360154	0.99924385051234	224	228	1396	402	439	171	37.8020295257719	31.7949678145942	119.965405993347	36.1964392676042	61.2079948915155	13.689463271257	0.08	DOWN_pEhEx_UP_CDC5
EHI_021500A	-0.134758327383332	0.417221980814451	0.875487515001266	0.99924385051234	5	8	14	17	8	11	0.84379530191455	1.11561290577523	1.20309146411666	1.53069519290863	1.1154076517816	0.880608748443432	0.08	UP_pEhEx_DOWN_CDC5
EHI_021510A	-0.192666148971108	3.92815117949058	0.775126114634992	0.99924385051234	85	108	147	133	76	317	14.3445201325474	15.0607742279657	12.6324603732249	11.9754388621675	10.5963726919252	25.3775430233243	0.08	UP_pEhEx_DOWN_CDC5
EHI_021560A	0.449230966252379	6.25549848990013	0.419337755183844	0.99924385051234	515	541	1181	644	469	873	86.9109160971987	75.4433227530502	101.489358508698	57.9863355431271	65.3907735856965	69.8883124901014	0.08	DOWN_pEhEx_UP_CDC5
EHI_021570A	-0.51559387971099	3.13396735951869	0.424465156023765	0.99924385051234	37	70	60	117	57	146	6.24408523416767	9.7616129255333	5.15610627478568	10.5347845629594	7.94727951894393	11.6880797520674	0.08	UP_pEhEx_DOWN_CDC5
EHI_021680A	0.700672069787319	2.99691572058626	0.265044876765029	0.99924385051234	52	55	144	69	48	61	8.77547113991132	7.66983872720474	12.3746550594856	6.21282166533504	6.69244591068962	4.88337578682267	0.08	DOWN_pEhEx_UP_CDC5
EHI_021780A	-0.289701691867207	2.66675266296081	0.78218759595802	0.99924385051234	35	72	8	110	56	32	5.90656711340185	10.0405161519771	0.687480836638091	9.90449830705587	7.80785356247123	2.56177090456271	0.08	UP_pEhEx_DOWN_CDC5
EHI_022020A	-0.96216329390787	0.28019872032141	0.611569875797021	0.99924385051234	0	0	22	13	0	33	0	0	1.89057230075475	1.1705316181066	0	2.64182624533029	0.08	UP_pEhEx_DOWN_CDC5
EHI_022130A	1.43116448176137	6.74349974246549	0.131933359730098	0.99924385051234	685	624	3088	865	636	88	115.599956362293	87.0178066504683	265.367602942303	77.8853730509393	88.6749083166375	7.04486998754745	0.08	DOWN_pEhEx_UP_CDC5
EHI_022240A	-0.809291073872053	1.42729677453802	0.671117519526212	0.99924385051234	22	0	19	5	0	111	3.71269932842402	0	1.63276698701547	0.450204468502539	0	8.8861428252019	0.08	UP_pEhEx_DOWN_CDC5
EHI_022270A	-0.178988739258125	1.54132560559851	0.859456100115918	0.99924385051234	10	21	34	13	6	81	1.6875906038291	2.92848387765999	2.92179355571189	1.1705316181066	0.836555738836203	6.48448260217436	0.08	UP_pEhEx_DOWN_CDC5
EHI_022290A	-1.02002683143972	1.08104942516071	0.4983110954721	0.99924385051234	12	8	7	0	4	87	2.02510872459492	1.11561290577523	0.601545732058329	0	0.557703825890802	6.96481464677987	0.08	UP_pEhEx_DOWN_CDC5
EHI_022300A	-0.426886040879849	0.9937653791596	0.506734236133681	0.99924385051234	10	8	20	19	13	32	1.6875906038291	1.11561290577523	1.71870209159523	1.71077698030965	1.81253743414511	2.56177090456271	0.08	UP_pEhEx_DOWN_CDC5
EHI_022610A	-0.317531034818297	0.476577623124011	0.823333593803202	0.99924385051234	6	15	1	24	3	16	1.01255436229746	2.09177419832856	0.0859351045797613	2.16098144881219	0.418277869418101	1.28088545228136	0.08	UP_pEhEx_DOWN_CDC5
EHI_022620A	1.34952993102706	0.203605517097339	0.459291473049625	0.99924385051234	9	18	2	0	12	0	1.51883154344619	2.51012903799428	0.171870209159523	0	1.67311147767241	0	0.08	DOWN_pEhEx_UP_CDC5
EHI_022730A	0.505088062518082	3.53491180931998	0.580610023927514	0.99924385051234	74	114	136	136	107	14	12.4881704683353	15.8974839072971	11.6871742228475	12.2455615432691	14.918577342579	1.12077477074619	0.08	DOWN_pEhEx_UP_CDC5
EHI_022850A	0.483275513231599	0.434023490272798	0.611129945741317	0.99924385051234	4	3	32	10	9	9	0.67503624153164	0.418354839665713	2.74992334655236	0.900408937005079	1.2548336082543	0.720498066908262	0.08	DOWN_pEhEx_UP_CDC5
EHI_022880A	-0.818875356992246	1.57705967260032	0.508855124856801	0.99924385051234	13	2	40	14	4	108	2.19386778497783	0.278903226443809	3.43740418319045	1.26057251180711	0.557703825890802	8.64597680289915	0.08	UP_pEhEx_DOWN_CDC5
EHI_022890A	-0.600110073476914	6.48195434395982	0.30352793558009	0.99924385051234	428	467	876	906	654	1868	72.2288778438855	65.1239033746293	75.2791516118709	81.5770496926601	91.1845755331461	149.543376553848	0.08	UP_pEhEx_DOWN_CDC5
EHI_022900A	-3.1599865545673	4.6888054779829	0.212192199683371	0.99924385051234	36	0	108	0	13	1697	6.07532617378476	0	9.28099129461422	0	1.81253743414511	135.853913282591	0.08	UP_pEhEx_DOWN_CDC5
EHI_022910A	-0.452071144448849	1.46564894127107	0.702248440772936	0.99924385051234	12	9	36	10	2	94	2.02510872459492	1.25506451899714	3.09366376487141	0.900408937005079	0.278851912945401	7.52520203215296	0.08	UP_pEhEx_DOWN_CDC5
EHI_022920A	-0.856831981148598	1.44891774296612	0.59730719749341	0.99924385051234	7	7	36	3	0	116	1.18131342268037	0.97616129255333	3.09366376487141	0.270122681101524	0	9.28641952903982	0.08	UP_pEhEx_DOWN_CDC5
EHI_022930A	-2.00687294367159	2.47035493910748	0.212505014053712	0.99924385051234	10	5	45	6	1	308	1.6875906038291	0.697258066109522	3.86707970608926	0.540245362203047	0.1394259564727	24.6570449564161	0.08	UP_pEhEx_DOWN_CDC5
EHI_022950A	0.122300052036481	6.09457220220606	0.851049050436845	0.99924385051234	512	672	384	848	519	587	86.4046389160499	93.7114840851197	32.9990801586284	76.3546778580307	72.3620714093315	46.9924850305722	0.08	DOWN_pEhEx_UP_CDC5
EHI_022960A	-1.01648463308881	6.99568382053765	0.194043551598941	0.99924385051234	410	1114	330	1987	1725	1151	69.1912147569931	155.349097129201	28.3585845113212	178.911255782909	240.509774915408	92.14369722349	0.08	UP_pEhEx_DOWN_CDC5
EHI_022970A	-0.43437799492172	6.42827532255711	0.594513383496962	0.99924385051234	232	206	1759	693	541	1978	39.1521020088351	28.7270323237123	151.1598489558	62.398339334452	75.429442451731	158.349464038283	0.08	UP_pEhEx_DOWN_CDC5
EHI_023020A	-0.136151394883937	5.97116194862694	0.817859210689946	0.99924385051234	435	443	507	737	586	604	73.4101912665659	61.7770646573036	43.569098021939	66.3601386572743	81.7036104930025	48.3534258236212	0.08	UP_pEhEx_DOWN_CDC5
EHI_023030A	0.56011443880246	1.00566674225009	0.475375499100693	0.99924385051234	16	9	29	17	3	29	2.70014496612656	1.25506451899714	2.49211803281308	1.53069519290863	0.418277869418101	2.32160488225996	0.08	DOWN_pEhEx_UP_CDC5
EHI_023040A	-0.170426852237475	4.18668503405098	0.772127431200949	0.99924385051234	85	110	245	222	126	245	14.3445201325474	15.3396774544095	21.0541006220415	19.9890784015127	17.5676705155603	19.6135584880582	0.08	UP_pEhEx_DOWN_CDC5
EHI_023060A	0.566882289928618	0.787237564796811	0.418784157762223	0.99924385051234	8	9	32	10	7	22	1.35007248306328	1.25506451899714	2.74992334655236	0.900408937005079	0.975981695308903	1.76121749688686	0.08	DOWN_pEhEx_UP_CDC5
EHI_023070A	-1.06524321298174	4.87233631360014	0.246879810245356	0.99924385051234	71	55	426	144	173	1010	11.9818932871866	7.66983872720474	36.6083545509783	12.9658886928731	24.1206904697772	80.8558941752605	0.08	UP_pEhEx_DOWN_CDC5
EHI_023080A	-0.561836118388312	3.14702319149602	0.407698288288302	0.99924385051234	36	69	61	138	92	71	6.07532617378476	9.6221613123114	5.24204137936544	12.4256433306701	12.8271879954884	5.68392919449851	0.08	UP_pEhEx_DOWN_CDC5
EHI_023090A	0.174181431960224	3.87845196166885	0.854941916405937	0.99924385051234	108	171	48	209	139	34	18.2259785213543	23.8462258609456	4.12488501982854	18.8185467834061	19.3802079497054	2.72188158609788	0.08	DOWN_pEhEx_UP_CDC5
EHI_023110A	0.29040230911174	11.0659803903471	0.689190564977154	0.99924385051234	18268	23753	7922	25122	16478	15319	3082.890515075	3312.39416885989	680.777898480869	2262.00733154416	2297.46091075716	1226.36776521863	0.08	DOWN_pEhEx_UP_CDC5
EHI_023130A	-0.378234206622501	3.87102737997507	0.614367385880185	0.99924385051234	97	124	47	197	88	235	16.3696288571423	17.2920000395161	4.03894991524878	17.7380560590001	12.2694841695976	18.8130050803824	0.08	UP_pEhEx_DOWN_CDC5
EHI_023180A	0.694104862564514	0.522652964811581	0.384719864125098	0.99924385051234	8	8	24	8	3	20	1.35007248306328	1.11561290577523	2.06244250991427	0.720327149604063	0.418277869418101	1.60110681535169	0.08	DOWN_pEhEx_UP_CDC5
EHI_023190A	-0.201717632125756	0.953280468553983	0.842468983061606	0.99924385051234	9	15	14	33	15	6	1.51883154344619	2.09177419832856	1.20309146411666	2.97134949211676	2.09138934709051	0.480332044605508	0.08	UP_pEhEx_DOWN_CDC5
EHI_023230A	0.66382792173276	13.7961987633078	0.263054250930446	0.99924385051234	96874	85084	280575	104004	59678	191644	16348.365215534	11865.1010593725	24111.2419674665	9364.61310842762	8320.66223037782	15342.125726063	0.08	DOWN_pEhEx_UP_CDC5
EHI_023240A	0.537958271786583	2.53427461123372	0.513821696693805	0.99924385051234	44	68	35	89	29	20	7.42539865684804	9.48270969908949	3.00772866029165	8.0136395393452	4.04335273770831	1.60110681535169	0.08	DOWN_pEhEx_UP_CDC5
EHI_023260A	-0.643254752088532	4.80567992552158	0.344868718392042	0.99924385051234	114	105	361	187	249	624	19.2385328836517	14.6424193883	31.0225727532938	16.837647121995	34.7170631617024	49.9545326389729	0.08	UP_pEhEx_DOWN_CDC5
EHI_023300A	0.1594708662762	4.33227330284281	0.856795455445692	0.99924385051234	150	195	124	265	211	41	25.3138590574365	27.1930645782713	10.6559529678904	23.8608368306346	29.4188768157398	3.28226897147097	0.08	DOWN_pEhEx_UP_CDC5
EHI_023310A	0.677659402061846	2.29827178712532	0.294297189527352	0.99924385051234	42	46	46	48	28	33	7.08788053608222	6.4147742082076	3.95301481066902	4.32196289762438	3.90392678123561	2.64182624533029	0.08	DOWN_pEhEx_UP_CDC5
EHI_023320A	0.434490024562064	2.47581161454039	0.645983276532041	0.99924385051234	38	69	29	94	31	11	6.41284429455058	9.6221613123114	2.49211803281308	8.46384400784774	4.32220465065372	0.880608748443432	0.08	DOWN_pEhEx_UP_CDC5
EHI_023360A	-1.23085071803298	6.58512369919081	0.17584108780416	0.99924385051234	433	661	76	1070	1189	1760	73.0726731458001	92.1775163396787	6.53106794806186	96.3437562595434	165.777462246041	140.897399750949	0.08	UP_pEhEx_DOWN_CDC5
EHI_023370A	0.475672786054399	2.65085616628785	0.638013940286153	0.99924385051234	39	83	36	83	52	7	6.58160335493349	11.5744838974181	3.09366376487141	7.47339417714215	7.25014973658042	0.560387385373093	0.08	DOWN_pEhEx_UP_CDC5
EHI_023410A	0.0962753593241762	3.99129785419413	0.876970336418167	0.99924385051234	89	89	246	162	129	162	15.019556374079	12.4111935767495	21.1400357266213	14.5866247794823	17.9859483849784	12.9689652043487	0.08	DOWN_pEhEx_UP_CDC5
EHI_023430A	-0.272617140096547	3.9252941827784	0.702156393973899	0.99924385051234	89	134	82	229	144	106	15.019556374079	18.6865161717352	7.04667857554043	20.6193646574163	20.0773377320689	8.48586612136398	0.08	UP_pEhEx_DOWN_CDC5
EHI_023440A	0.277880410306479	1.0012008017533	0.712138849089616	0.99924385051234	12	15	21	23	5	25	2.02510872459492	2.09177419832856	1.80463719617499	2.07094055511168	0.697129782363502	2.00138351918962	0.08	DOWN_pEhEx_UP_CDC5
EHI_023460A	0.31863011086063	0.323454699314585	0.618554759257159	0.99924385051234	6	11	11	11	5	13	1.01255436229746	1.53396774544095	0.945286150377375	0.990449830705587	0.697129782363502	1.0407194299786	0.08	DOWN_pEhEx_UP_CDC5
EHI_023470A	-0.157952255615579	5.61648483531142	0.863130229428949	0.99924385051234	334	551	63	741	405	392	56.365526167892	76.8378388852693	5.41391158852496	66.7203022320763	56.4675123714437	31.3816935808932	0.08	UP_pEhEx_DOWN_CDC5
EHI_023480A	0.291631088640346	2.7589737768337	0.658843399042222	0.99924385051234	52	64	47	81	37	65	8.77547113991132	8.92490324620188	4.03894991524878	7.29331238974114	5.15876038948992	5.203597149893	0.08	DOWN_pEhEx_UP_CDC5
EHI_023490A	1.16765201944395	4.26565720759597	0.149726714887701	0.99924385051234	142	162	377	110	160	38	23.9637865743732	22.5911613419485	32.39753442657	9.90449830705587	22.3081530356321	3.04210294916822	0.08	DOWN_pEhEx_UP_CDC5
