logFC	logCPM	PValue	FDR	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_152270A	0.84438197138247	1.92837790033659	0.585320910480616	1	3	8	37	13	3	89	0.332169999431245	0.855318041675445	13.2771769262489	0.998540653460747	0.362185999194582	6.4874320532166	0	DOWN_pEhEx_UP_EhMyb10
EHI_152280A	-0.185757853109177	4.33169943152225	0.837960102093575	1	301	165	13	322	178	239	33.3277232762682	17.6409346095561	4.66495405516852	24.7330838780277	21.4897026188786	17.4213063002109	0	UP_pEhEx_DOWN_EhMyb10
EHI_152290A	-0.850893221896034	1.30847768150179	0.486808128654578	1	11	14	6	6	6	102	1.21795666458123	1.49680657293203	2.15305571777009	0.460864916981883	0.724371998389165	7.4350344879561	0	UP_pEhEx_DOWN_EhMyb10
EHI_152320A	0.505442133941511	2.90701217932053	0.483552733376074	1	63	82	28	77	42	97	6.97556998805614	8.76700992717331	10.0475933495937	5.9144331012675	5.07060398872415	7.07057201305629	0	DOWN_pEhEx_UP_EhMyb10
EHI_152330A	-0.129196999328738	5.68573311762763	0.874311167847416	1	540	601	63	684	399	823	59.790599897624	64.2557678808678	22.6070850365859	52.5386005359347	48.1707378928795	59.9905233685086	0	UP_pEhEx_DOWN_EhMyb10
EHI_152340A	0.843581973898616	3.71292356471839	0.522161370206602	1	34	69	109	43	12	316	3.76459332688744	7.37711810945072	39.1138455394899	3.30286523837016	1.44874399677833	23.0340284136679	0	DOWN_pEhEx_UP_EhMyb10
EHI_152350A	-0.498034372198675	1.91919371171434	0.677001481875949	1	10	15	18	24	17	117	1.10723333143748	1.60372132814146	6.45916715331026	1.84345966792753	2.0523873287693	8.52842191265553	0	UP_pEhEx_DOWN_EhMyb10
EHI_152360A	-0.483344200025843	2.68587465379012	0.540302499335065	1	75	36	9	68	55	136	8.30424998578112	3.8489311875395	3.22958357665513	5.22313572579468	6.64007665190068	9.9133793172748	0	UP_pEhEx_DOWN_EhMyb10
EHI_152370A	0.198506149381845	2.11726977154644	0.805089658254799	1	46	51	7	50	26	63	5.09327332461242	5.45265251568096	2.51189833739844	3.84054097484903	3.13894532635305	4.59222718373759	0	DOWN_pEhEx_UP_EhMyb10
EHI_152380A	-2.07523808230513	1.34484491959005	0.0477531457466119	1	15	7	0	23	32	77	1.66084999715622	0.748403286466015	0	1.76664884843055	3.86331732474221	5.61272211345706	0	UP_pEhEx_DOWN_EhMyb10
EHI_152400A	-0.0854817925509062	1.40607935773659	0.94934751485152	1	26	19	6	21	15	56	2.87880666173745	2.03138034897918	2.15305571777009	1.61302720943659	1.81092999597291	4.08197971887786	0	UP_pEhEx_DOWN_EhMyb10
EHI_152430A	-0.0602569365406034	1.49545045483638	0.999999999999994	1	17	19	11	29	10	61	1.88229666344372	2.03138034897918	3.94726881591183	2.22751376541244	1.20728666398194	4.44644219377767	0	UP_pEhEx_DOWN_EhMyb10
EHI_152450A	1.00872178825126	5.23442768366348	0.442292455286253	1	82	90	368	147	82	734	9.07931331778735	9.62232796884876	132.054084023232	11.2911904660561	9.89975064465192	53.503091315292	0	DOWN_pEhEx_UP_EhMyb10
EHI_152460A	-0.429620021808123	2.19106631398811	0.655259990603968	1	25	17	19	37	38	102	2.76808332859371	1.81755083856032	6.81800977293861	2.84200032138828	4.58768932313138	7.4350344879561	0	UP_pEhEx_DOWN_EhMyb10
EHI_152500A	1.2100732280262	3.26224859642686	0.26790300910573	1	52	38	84	137	19	58	5.75761332347491	4.06276069795836	30.1427800487812	10.5230822710863	2.29384466156569	4.22776470883778	0	DOWN_pEhEx_UP_EhMyb10
EHI_152510A	1.19525961717088	2.85088543359465	0.231171672944667	1	24	66	56	55	16	91	2.65735999544996	7.05637384382242	20.0951866991875	4.22459507233393	1.93165866237111	6.63321704317652	0	DOWN_pEhEx_UP_EhMyb10
EHI_152540A	-0.852376235580048	3.81069025977127	0.329996537829005	1	147	75	14	261	205	118	16.276329972131	8.0186066407073	5.02379667479687	20.0476238887119	24.7493766116298	8.60131440763549	0	UP_pEhEx_DOWN_EhMyb10
EHI_152560A	1.18515835213934	4.41638897198588	0.524889631959458	1	8	31	236	25	6	498	0.885786665149986	3.31435741149235	84.6868582322901	1.92027048742451	0.724371998389165	36.300462500021	0	DOWN_pEhEx_UP_EhMyb10
EHI_152570A	-0.242970958998147	10.6796139273055	0.826557072685788	1	25472	14654	332	29158	18238	12232	2820.34474183755	1566.728822839	119.135749716612	2239.64987489296	2201.84941777027	891.620998594893	0	UP_pEhEx_DOWN_EhMyb10
EHI_152580A	0.00108486907201162	0.154128801309078	1	1	10	10	1	19	7	6	1.10723333143748	1.06914755209431	0.358842619628348	1.45940557044263	0.845100664787359	0.437354969879771	0	DOWN_pEhEx_UP_EhMyb10
EHI_152610A	-0.753475646934135	9.39013828044051	0.348367425316363	1	7206	4127	722	10802	7642	10617	797.87233863385	441.23719474932	259.084371371667	829.710472206384	922.608468615	773.899619202254	0	UP_pEhEx_DOWN_EhMyb10
EHI_152620A	3.0617055038891	3.83039874286903	0.132837268840685	1	2	15	208	10	3	109	0.221446666287496	1.60372132814146	74.6392648826964	0.768108194969805	0.362185999194582	7.94528195281584	0	DOWN_pEhEx_UP_EhMyb10
EHI_152630A	-0.11726554165422	1.20187818900607	0.876008137185555	1	21	20	4	41	11	28	2.32518999601871	2.13829510418861	1.43537047851339	3.1492435993762	1.32801533038014	2.04098985943893	0	UP_pEhEx_DOWN_EhMyb10
EHI_152650A	-0.725180352074708	7.66382186825239	0.371007210867536	1	1178	1454	480	2736	1318	5322	130.432086443335	155.454054074512	172.244457421607	210.154402143739	159.12038231282	387.933858283357	0	UP_pEhEx_DOWN_EhMyb10
EHI_152670A	-1.11624101345341	4.96553749099912	0.185765452276908	1	194	75	82	523	340	631	21.4803266298872	8.0186066407073	29.4250948095245	40.1720585969208	41.047746575386	45.9951643323559	0	UP_pEhEx_DOWN_EhMyb10
EHI_152680A	0.131282969135522	4.55238989225881	0.862068582047851	1	195	206	82	240	157	400	21.5910499630309	22.0244395731427	29.4250948095245	18.4345966792753	18.9544006245165	29.1569979919847	0	DOWN_pEhEx_UP_EhMyb10
EHI_152690A	0.118475509553945	0.0168817254239469	0.927172031377953	1	6	10	2	14	8	4	0.664339998862489	1.06914755209431	0.717685239256696	1.07535147295773	0.965829331185553	0.291569979919847	0	DOWN_pEhEx_UP_EhMyb10
EHI_152700A	-0.260482213853242	4.61574331366982	0.730934570789161	1	233	171	62	403	237	273	25.7985366224933	18.2824231408126	22.2482424169576	30.9547602572832	28.612693936372	19.8996511295296	0	UP_pEhEx_DOWN_EhMyb10
EHI_152710A	0.143545846789278	5.98517944980968	0.857472082864395	1	497	484	257	922	572	550	55.0294965724429	51.7467415213644	92.2225532444854	70.8195755762161	69.0567971797671	40.090872238979	0	DOWN_pEhEx_UP_EhMyb10
EHI_152730A	0.578299622222389	2.07711296299256	0.424200488079966	1	35	40	18	57	21	37	3.87531666003119	4.27659020837723	6.45916715331026	4.37821671132789	2.53530199436208	2.69702231425859	0	DOWN_pEhEx_UP_EhMyb10
EHI_152740A	1.55750864950857	2.14730452607085	0.504894916921479	1	0	13	51	9	0	81	0	1.3898918177226	18.3009736010457	0.691297375472825	0	5.90429209337691	0	DOWN_pEhEx_UP_EhMyb10
EHI_152750A	-0.549235715700259	4.65633152456585	0.467643963580342	1	225	181	46	356	309	336	24.9127499573434	19.3515706929069	16.506760502904	27.3446517409251	37.305157917042	24.4918783132672	0	UP_pEhEx_DOWN_EhMyb10
EHI_152760A	0.610699631729552	7.00796495006271	0.513559917864135	1	789	655	861	871	774	1986	87.3607098504174	70.0291646621771	308.963495500008	66.90222378187	93.4439877922023	144.764495030204	0	DOWN_pEhEx_UP_EhMyb10
EHI_152770A	-0.53247991772185	1.1575709396903	0.617098057196031	1	10	11	8	15	13	59	1.10723333143748	1.17606230730374	2.87074095702678	1.15216229245471	1.56947266317652	4.30065720381775	0	UP_pEhEx_DOWN_EhMyb10
EHI_152780A	0.560444375380575	4.27374692614935	0.649463924257691	1	38	105	149	103	33	474	4.20748665946243	11.2260492969902	53.4675503246238	7.911514408189	3.98404599114041	34.5510426205019	0	DOWN_pEhEx_UP_EhMyb10
EHI_152800A	-2.61074367886275	5.67854000863382	0.00819238976196742	1	191	106	29	755	1419	461	21.1481566304559	11.3329640521996	10.4064359692221	57.9921687202203	171.313977619038	33.6034401857624	0	UP_pEhEx_DOWN_EhMyb10
EHI_152870A	0.454031916266003	3.16873925310152	0.676688622168287	1	125	120	10	87	119	17	13.8404166429685	12.8297706251317	3.58842619628348	6.68254129623731	14.3667113013851	1.23917241465935	0	DOWN_pEhEx_UP_EhMyb10
EHI_152880A	0.1842098378409	4.06548983388743	0.866457726420686	1	177	284	7	345	104	101	19.5980299664434	30.3637904794783	2.51189833739844	26.4997327264583	12.5557813054122	7.36214199297614	0	DOWN_pEhEx_UP_EhMyb10
EHI_152910A	1.37261960153914	2.05247893026805	0.262548921654665	1	7	15	43	24	11	48	0.775063332006238	1.60372132814146	15.430232644019	1.84345966792753	1.32801533038014	3.49883975903817	0	DOWN_pEhEx_UP_EhMyb10
EHI_152920A	-0.161932971188422	3.7362515025579	0.878592085081139	1	43	58	74	131	76	305	4.76110332518117	6.20105580214698	26.5543538524977	10.0622173541045	9.17537864626276	22.2322109688883	0	UP_pEhEx_DOWN_EhMyb10
EHI_152930A	1.6027902942012	2.57633934982375	0.138282414893108	1	27	21	60	42	15	49	2.9895299948812	2.24520985939804	21.5305571777009	3.22605441887318	1.81092999597291	3.57173225401813	0	DOWN_pEhEx_UP_EhMyb10
EHI_152940A	0.573447431386392	1.38134568163527	0.668975891643712	1	26	42	3	26	31	1	2.87880666173745	4.49041971879609	1.07652785888504	1.99708130692149	3.74258865834402	0.0728924949799618	0	DOWN_pEhEx_UP_EhMyb10
EHI_152970A	0.70743823273558	5.09083861419654	0.381436198023515	1	244	305	186	269	203	439	27.0164932870746	32.6090003388763	66.7447272508727	20.6621104446878	24.5079192788334	31.9998052962032	0	DOWN_pEhEx_UP_EhMyb10
EHI_152980A	-0.440545913275121	2.98752140383128	0.694628852470205	1	24	34	38	41	37	260	2.65735999544996	3.63510167712064	13.6360195458772	3.1492435993762	4.46696065673318	18.9520486947901	0	UP_pEhEx_DOWN_EhMyb10
EHI_152990A	-0.756295519624696	3.95633508746659	0.319722984090361	1	107	88	36	188	165	319	11.8473966463811	9.4084984584299	12.9183343066205	14.4404340654323	19.920229955702	23.2527058986078	0	UP_pEhEx_DOWN_EhMyb10
EHI_153010A	-0.770993002676388	1.21392483494252	0.487902024885969	1	8	13	7	20	5	78	0.885786665149986	1.3898918177226	2.51189833739844	1.53621638993961	0.603643331990971	5.68561460843702	0	UP_pEhEx_DOWN_EhMyb10
EHI_153020A	0.549641678485463	2.74692928727463	0.570554165223044	1	80	118	4	81	32	79	8.85786665149986	12.6159411147128	1.43537047851339	6.22167637925542	3.86331732474221	5.75850710341698	0	DOWN_pEhEx_UP_EhMyb10
EHI_153060A	-0.167703238550958	4.60058578912102	0.828532308511104	1	244	270	33	350	212	328	27.0164932870746	28.8669839065463	11.8418064477355	26.8837868239432	25.5944772764172	23.9087383534275	0	UP_pEhEx_DOWN_EhMyb10
EHI_153070A	0.371351099972421	13.5158501115473	0.677637320216756	1	129141	208710	8425	142101	90199	121233	14298.9219655168	22314.1785597603	3023.24907036883	10914.8942613404	10889.6049804507	8836.97584390571	0	DOWN_pEhEx_UP_EhMyb10
EHI_153080A	-0.554276559269084	9.91790762943131	0.52365729984664	1	11485	7198	862	16516	12934	8533	1271.65748115595	769.572407997482	309.322338119636	1268.60749481213	1561.50457119424	621.991659664014	0	UP_pEhEx_DOWN_EhMyb10
EHI_153090A	0.0801796380004561	3.88270232003819	0.917866173086863	1	113	93	63	176	78	266	12.5117366452436	9.94307223447705	22.6070850365859	13.5187042314686	9.41683597905914	19.3894036646698	0	DOWN_pEhEx_UP_EhMyb10
EHI_153100A	-0.0534248825090303	4.4483244035643	0.946392497927626	1	203	187	59	317	220	208	22.4768366281809	19.9930592241635	21.1717145580725	24.3490297805428	26.5603066076027	15.1616389558321	0	UP_pEhEx_DOWN_EhMyb10
EHI_153110A	0.874730565766472	1.938155633252	0.597740383110886	1	4	15	35	5	1	100	0.442893332574993	1.60372132814146	12.5594916869922	0.384054097484903	0.120728666398194	7.28924949799618	0	DOWN_pEhEx_UP_EhMyb10
EHI_153120A	0.493189674122633	1.67083071963924	0.555428198382577	1	35	46	4	46	18	24	3.87531666003119	4.91807873963381	1.43537047851339	3.5332976968611	2.17311599516749	1.74941987951908	0	DOWN_pEhEx_UP_EhMyb10
EHI_153140A	0.489136643995729	1.48665256209225	0.607927226835175	1	28	47	2	40	12	27	3.10025332802495	5.02499349484324	0.717685239256696	3.07243277987922	1.44874399677833	1.96809736445897	0	DOWN_pEhEx_UP_EhMyb10
EHI_153150A	0.221752715403938	3.22742082985458	0.793393020276332	1	108	119	13	113	85	89	11.9581199795248	12.7228558699222	4.66495405516852	8.6796226031588	10.2619366438465	6.4874320532166	0	DOWN_pEhEx_UP_EhMyb10
EHI_153160A	-0.045909848495216	1.7659790507127	0.985635640769806	1	26	34	8	23	5	100	2.87880666173745	3.63510167712064	2.87074095702678	1.76664884843055	0.603643331990971	7.28924949799618	0	UP_pEhEx_DOWN_EhMyb10
EHI_153180A	-0.147131315180981	2.37720326689275	0.845103310766785	1	54	33	13	68	39	79	5.9790599897624	3.52818692191121	4.66495405516852	5.22313572579468	4.70841798952957	5.75850710341698	0	UP_pEhEx_DOWN_EhMyb10
EHI_153190A	1.7354030035389	7.54794574468338	0.153649155939187	1	474	547	2097	760	778	1466	52.4828599101367	58.4823710995586	752.492973360646	58.3762228177052	93.9269024577951	106.860397640624	0	DOWN_pEhEx_UP_EhMyb10
EHI_153200A	-0.505636643271266	2.38044834663952	0.588011117556162	1	28	28	18	43	26	151	3.10025332802495	2.99361314586406	6.45916715331026	3.30286523837016	3.13894532635305	11.0067667419742	0	UP_pEhEx_DOWN_EhMyb10
EHI_153210A	0.0196671218605449	1.24212209818129	0.970832453978228	1	15	17	9	38	10	30	1.66084999715622	1.81755083856032	3.22958357665513	2.91881114088526	1.20728666398194	2.18677484939885	0	DOWN_pEhEx_UP_EhMyb10
EHI_153220A	0.132688819418485	5.11656109329756	0.870961619914664	1	397	431	50	444	234	499	43.9571632580681	46.0802594952646	17.9421309814174	34.1040038566594	28.2505079371774	36.3733549950009	0	DOWN_pEhEx_UP_EhMyb10
EHI_153230A	-0.0194971160065105	-0.0557288261970598	1	1	6	8	2	10	3	15	0.664339998862489	0.855318041675445	0.717685239256696	0.768108194969805	0.362185999194582	1.09338742469943	0	UP_pEhEx_DOWN_EhMyb10
EHI_153240A	-0.0910153395985377	2.2678561619779	0.93170105439085	1	41	30	16	65	48	47	4.53965665889368	3.20744265628292	5.74148191405357	4.99270326730374	5.79497598711332	3.4259472640582	0	UP_pEhEx_DOWN_EhMyb10
EHI_153250A	-1.79509472347937	1.5987640449114	0.122453908448875	1	27	5	0	42	54	46	2.9895299948812	0.534573776047153	0	3.22605441887318	6.51934798550248	3.35305476907824	0	UP_pEhEx_DOWN_EhMyb10
EHI_153260A	-0.422749765549702	3.51894698076148	0.693360921695399	1	41	26	61	95	90	280	4.53965665889368	2.7797836354452	21.8893997973292	7.29702785221315	10.8655799758375	20.4098985943893	0	UP_pEhEx_DOWN_EhMyb10
EHI_153280A	0.450027597907384	1.44570361770892	0.610840456547294	1	30	6	14	34	19	20	3.32169999431245	0.641488531256584	5.02379667479687	2.61156786289734	2.29384466156569	1.45784989959924	0	DOWN_pEhEx_UP_EhMyb10
EHI_153290A	0.0510346509885111	4.69876312107994	0.949080936287741	1	175	131	127	266	186	452	19.3765833001559	14.0058329324354	45.5730126928002	20.4316779861968	22.4555319500641	32.9474077309427	0	DOWN_pEhEx_UP_EhMyb10
EHI_153330A	-0.448775052134298	7.79841659517325	0.609338527057908	1	3063	1415	205	3026	2416	3376	339.145569419301	151.284378621344	73.5627370238113	232.429539797863	291.680458018037	246.085063052351	0	UP_pEhEx_DOWN_EhMyb10
EHI_153350A	0.268157217430136	3.19740002037837	0.782193717686417	1	115	120	10	151	84	37	12.733183311531	12.8297706251317	3.58842619628348	11.5984337440441	10.1412079774483	2.69702231425859	0	DOWN_pEhEx_UP_EhMyb10
EHI_153360A	0.201208392605503	2.5970952716061	0.787910896664149	1	57	56	18	68	52	66	6.31122998919365	5.98722629172812	6.45916715331026	5.22313572579468	6.2778906527061	4.81090466867748	0	DOWN_pEhEx_UP_EhMyb10
EHI_153410A	0.142438234876615	1.87708951803435	0.924740442312805	1	41	57	0	74	18	27	4.53965665889368	6.09414104693755	0	5.68400064277656	2.17311599516749	1.96809736445897	0	DOWN_pEhEx_UP_EhMyb10
EHI_153430A	-0.28720434414601	3.70090913276752	0.700394280915166	1	127	97	28	160	133	190	14.061863309256	10.3707312553148	10.0475933495937	12.2897311195169	16.0569126309598	13.8495740461927	0	UP_pEhEx_DOWN_EhMyb10
EHI_153440A	0.194113883643112	4.25031054639728	0.818675870200209	1	110	104	104	170	129	329	12.1795666458123	11.1191345417808	37.3196324413482	13.0578393144867	15.573997965367	23.9816308484074	0	DOWN_pEhEx_UP_EhMyb10
EHI_153450A	1.24537171740053	6.02577952710819	0.374676942473449	1	119	95	701	179	185	1093	13.176076644106	10.1569017448959	251.548676359472	13.7491366899595	22.3348032836659	79.6714970130982	0	DOWN_pEhEx_UP_EhMyb10
EHI_153480A	-0.212553071992324	3.64567995029713	0.807361855469178	1	71	100	44	130	66	296	7.86135665320612	10.6914755209431	15.7890752636473	9.98540653460747	7.96809198228081	21.5761785140687	0	UP_pEhEx_DOWN_EhMyb10
EHI_153490A	0.0409908908847643	1.39889890040973	1	1	27	29	3	45	21	17	2.9895299948812	3.10052790107349	1.07652785888504	3.45648687736412	2.53530199436208	1.23917241465935	0	DOWN_pEhEx_UP_EhMyb10
EHI_153510A	-0.3666311647845	2.49426128866786	0.661339620250317	1	50	65	4	100	56	54	5.53616665718741	6.94945908861299	1.43537047851339	7.68108194969805	6.76080531829887	3.93619472891794	0	UP_pEhEx_DOWN_EhMyb10
EHI_153520A	0.909555817853338	4.79386365664984	0.474369226958922	1	44	73	267	162	81	484	4.87182665832492	7.80477713028844	95.8109794407689	12.4433527585108	9.77902197825373	35.2799675703015	0	DOWN_pEhEx_UP_EhMyb10
EHI_153530A	0.428661935592104	2.89701892741002	0.6146929339025	1	88	100	12	120	52	42	9.74365331664984	10.6914755209431	4.30611143554018	9.21729833963767	6.2778906527061	3.0614847891584	0	DOWN_pEhEx_UP_EhMyb10
EHI_153540A	1.6666881012719	10.6196510492481	0.102442576777789	1	8012	9000	14852	6686	4080	17215	887.115345147711	962.232796884876	5329.53058672022	513.557139156812	492.572958904632	1254.84430108004	0	DOWN_pEhEx_UP_EhMyb10
EHI_153570A	-0.675312508971519	1.56172996564562	0.454526823492525	1	18	23	5	30	9	91	1.99301999658747	2.4590393698169	1.79421309814174	2.30432458490942	1.08655799758375	6.63321704317652	0	UP_pEhEx_DOWN_EhMyb10
EHI_153620A	0.771151368100197	3.22341034475519	0.389523014070679	1	86	195	11	103	62	67	9.52220665036235	20.848377265839	3.94726881591183	7.911514408189	7.48517731668804	4.88379716365744	0	DOWN_pEhEx_UP_EhMyb10
EHI_153650A	-1.9310893748249	2.1959836857209	0.0159902502857778	1	25	13	3	70	49	129	2.76808332859371	1.3898918177226	1.07652785888504	5.37675736478864	5.91570465351151	9.40313185241507	0	UP_pEhEx_DOWN_EhMyb10
EHI_153660A	-0.511969838638799	2.24271694760259	0.719362393852358	1	7	19	24	14	8	190	0.775063332006238	2.03138034897918	8.61222287108035	1.07535147295773	0.965829331185553	13.8495740461927	0	UP_pEhEx_DOWN_EhMyb10
EHI_153670A	0.91262884175325	4.36021869775538	0.406993272640752	1	283	406	13	290	137	48	31.3347032796807	43.4073906150288	4.66495405516852	22.2751376541244	16.5398272965526	3.49883975903817	0	DOWN_pEhEx_UP_EhMyb10
EHI_153680A	0.532803179264443	1.0357920552758	0.728724771598183	1	4	16	13	7	0	55	0.442893332574993	1.71063608335089	4.66495405516852	0.537675736478864	0	4.0090872238979	0	DOWN_pEhEx_UP_EhMyb10
EHI_153690A	-0.003473370265695	7.41754910593114	0.997930985096941	1	1048	381	990	1996	1796	1958	116.038053134648	40.7345217347931	355.254193432064	153.314395715973	216.828684851157	142.723505170765	0	UP_pEhEx_DOWN_EhMyb10
EHI_153700A	0.330367399978964	1.22607752370028	0.752779440283209	1	21	36	2	40	12	16	2.32518999601871	3.8489311875395	0.717685239256696	3.07243277987922	1.44874399677833	1.16627991967939	0	DOWN_pEhEx_UP_EhMyb10
EHI_153710A	0.57809447496422	2.2411045665851	0.707604235048079	1	3	19	40	13	3	132	0.332169999431245	2.03138034897918	14.3537047851339	0.998540653460747	0.362185999194582	9.62180933735496	0	DOWN_pEhEx_UP_EhMyb10
EHI_153720A	-0.127519300534834	3.416701318418	0.884603758968159	1	145	101	8	129	103	144	16.0548833058435	10.7983902761525	2.87074095702678	9.90859571511049	12.435052639014	10.4965192771145	0	UP_pEhEx_DOWN_EhMyb10
EHI_153730A	1.47769238422643	6.13422851281475	0.297425704815338	1	100	145	790	189	146	1084	11.0723333143748	15.5026395053674	283.485669506395	14.5172448849293	17.6263852941363	79.0154645582786	0	DOWN_pEhEx_UP_EhMyb10
EHI_153740A	0.412364487103624	0.944839731825481	0.808624901142216	1	6	8	13	0	2	58	0.664339998862489	0.855318041675445	4.66495405516852	0	0.241457332796388	4.22776470883778	0	DOWN_pEhEx_UP_EhMyb10
EHI_153750A	0.806718007977159	3.30211785481415	0.484275088452182	1	28	23	89	58	49	148	3.10025332802495	2.4590393698169	31.936993146923	4.45502753082487	5.91570465351151	10.7880892570343	0	DOWN_pEhEx_UP_EhMyb10
EHI_153770A	0.214307225394176	4.21337451909534	0.89178184086761	1	275	259	2	311	220	6	30.4489166145308	27.6909215992425	0.717685239256696	23.8881648635609	26.5603066076027	0.437354969879771	0	DOWN_pEhEx_UP_EhMyb10
EHI_153780A	1.30436657307157	0.76859664327875	0.325353175201509	1	21	33	1	18	10	0	2.32518999601871	3.52818692191121	0.358842619628348	1.38259475094565	1.20728666398194	0	0	DOWN_pEhEx_UP_EhMyb10
EHI_153790A	0.683857589085658	0.723616886052819	0.383700515766835	1	16	14	6	16	14	6	1.77157333029997	1.49680657293203	2.15305571777009	1.22897311195169	1.69020132957472	0.437354969879771	0	DOWN_pEhEx_UP_EhMyb10
EHI_153800A	0.51373563320667	2.7970921757922	0.637111344462263	1	19	20	56	47	36	120	2.10374332973122	2.13829510418861	20.0951866991875	3.61010851635809	4.34623199033499	8.74709939759541	0	DOWN_pEhEx_UP_EhMyb10
EHI_153940.mRNA	-1.75804739535351	0.589292899390349	0.0601254120975655	1	6	8	0	27	26	11	0.664339998862489	0.855318041675445	0	2.07389212641847	3.13894532635305	0.80181744477958	0	UP_pEhEx_DOWN_EhMyb10
EHI_154180A	0.441256576951159	1.06888371810418	0.762902194535776	1	26	29	1	28	22	0	2.87880666173745	3.10052790107349	0.358842619628348	2.15070294591546	2.65603066076027	0	0	DOWN_pEhEx_UP_EhMyb10
EHI_154190A	-0.790719645662569	1.88871311371557	0.319170109010084	1	33	28	2	56	41	56	3.65386999374369	2.99361314586406	0.717685239256696	4.30140589183091	4.94987532232596	4.08197971887786	0	UP_pEhEx_DOWN_EhMyb10
EHI_154200A	0.070947340875627	3.54901652836864	0.958132919814401	1	103	172	15	148	181	6	11.4045033138061	18.3893378960221	5.38263929442522	11.3680012855531	21.8518886180731	0.437354969879771	0	DOWN_pEhEx_UP_EhMyb10
EHI_154210A	-0.251971558045318	2.26505092738174	0.82848575750766	1	41	10	20	40	77	36	4.53965665889368	1.06914755209431	7.17685239256696	3.07243277987922	9.29610731266095	2.62412981927862	0	UP_pEhEx_DOWN_EhMyb10
EHI_154230A	0.0448821672753441	2.32341304789778	0.974340107449001	1	57	49	8	76	41	47	6.31122998919365	5.2388230052621	2.87074095702678	5.83762228177052	4.94987532232596	3.4259472640582	0	DOWN_pEhEx_UP_EhMyb10
EHI_154240A	0.156935745576704	5.39773979680431	0.876466070182122	1	173	133	278	310	300	809	19.1551366338684	14.2196624428543	99.7582482566807	23.811354044064	36.2185999194582	58.9700284387891	0	DOWN_pEhEx_UP_EhMyb10
EHI_154280A	0.0905186368806488	4.59795560004632	0.906651532313881	1	223	196	80	218	195	404	24.6913032910559	20.9552920210484	28.7074095702678	16.7447586503418	23.5420899476479	29.4485679719046	0	DOWN_pEhEx_UP_EhMyb10
EHI_154290A	-0.345014689818704	0.87399558338699	0.719931345229013	1	19	18	0	10	12	44	2.10374332973122	1.92446559376975	0	0.768108194969805	1.44874399677833	3.20726977911832	0	UP_pEhEx_DOWN_EhMyb10
EHI_154330A	0.915034051387029	3.19856145724237	0.482183734725671	1	86	208	9	53	118	5	9.52220665036235	22.2382690835616	3.22958357665513	4.07097343333997	14.2459826349869	0.364462474899809	0	DOWN_pEhEx_UP_EhMyb10
EHI_154440A	-0.026441329621026	0.14739598843463	1	1	7	8	3	12	10	8	0.775063332006238	0.855318041675445	1.07652785888504	0.921729833963767	1.20728666398194	0.583139959839694	0	UP_pEhEx_DOWN_EhMyb10
EHI_154450A	1.11348517403465	9.57543466613304	0.323420323384095	1	3434	1492	7220	4681	5658	5543	380.223926015631	159.516814772471	2590.84371371667	359.551446065366	683.082794480983	404.043099673928	0	DOWN_pEhEx_UP_EhMyb10
EHI_154690A	1.68426127986219	1.95965568392677	0.271932150158157	1	9	2	46	5	21	34	0.996509998293734	0.213829510418861	16.506760502904	0.384054097484903	2.53530199436208	2.4783448293187	0	DOWN_pEhEx_UP_EhMyb10
EHI_155060A	-0.0827194042736116	0.554938535580103	0.975171223636561	1	16	16	0	16	22	0	1.77157333029997	1.71063608335089	0	1.22897311195169	2.65603066076027	0	0	UP_pEhEx_DOWN_EhMyb10
EHI_155170A	0.168188746568713	-0.11995341293119	0.928532643038511	1	4	10	2	12	8	2	0.442893332574993	1.06914755209431	0.717685239256696	0.921729833963767	0.965829331185553	0.145784989959924	0	DOWN_pEhEx_UP_EhMyb10
EHI_155180A	0.515231981509633	1.69580347894032	0.489595251581544	1	24	30	14	40	25	19	2.65735999544996	3.20744265628292	5.02379667479687	3.07243277987922	3.01821665995485	1.38495740461927	0	DOWN_pEhEx_UP_EhMyb10
EHI_155190A	0.237664711365223	2.86560149312529	0.827376909004548	1	106	86	5	125	67	25	11.7366733132373	9.19466894801104	1.79421309814174	9.60135243712257	8.08882064867901	1.82231237449904	0	DOWN_pEhEx_UP_EhMyb10
EHI_155200.mRNA	0.698414399230078	1.94232940617593	0.619934403016293	1	52	70	0	54	30	7	5.75761332347491	7.48403286466015	0	4.14778425283695	3.62185999194582	0.510247464859733	0	DOWN_pEhEx_UP_EhMyb10
EHI_155220A	0.11357786931608	4.73632602676823	0.931086250713497	1	354	372	9	479	307	32	39.1960599328869	39.7722889379082	3.22958357665513	36.7923825390537	37.0637005842456	2.33255983935878	0	DOWN_pEhEx_UP_EhMyb10
EHI_155230A	-0.959967235349843	0.203017507245406	0.518898679926726	1	11	5	0	11	24	0	1.21795666458123	0.534573776047153	0	0.844919014466786	2.89748799355666	0	0	UP_pEhEx_DOWN_EhMyb10
EHI_155240A	0.952902955153953	3.69778627282367	0.301417048314234	1	75	71	98	107	60	146	8.30424998578112	7.59094761986958	35.1665767235781	8.21875768617692	7.24371998389165	10.6423042670744	0	DOWN_pEhEx_UP_EhMyb10
