pEhEx_mean	U2AF84_mean	theta	prob	log2FC	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_072110A	96.3032943664306	115.819427690358	-0.186329203468235	0.627920046849243	-0.266220216943522	110	90	147	81	126.199472595098	104.246914883692	104.694391038085	88.9493139530608	62.79	DOWN_pEhEx_UP_U2AF84
EHI_127830A	180.293239646814	138.530008824287	0.275424471908151	0.627847823472591	0.380146770413485	122	117	209	195	139.966687787291	135.5209893488	148.851209026937	214.137237294406	62.78	UP_pEhEx_DOWN_U2AF84
EHI_130980A	11.8173936124134	15.6602488290419	-0.186085578394259	0.627322379300413	-0.406195259391305	13	14	21	8	14.9144831248753	16.2161867596855	14.9563415768693	8.78511742746279	62.73	DOWN_pEhEx_UP_U2AF84
EHI_135040A	29.3464015126423	39.3439957735363	-0.185962864348173	0.627021530990264	-0.422959875706549	40	28	55	18	45.8907173073085	32.4323735193709	39.1713707965625	19.7665142117913	62.7	DOWN_pEhEx_UP_U2AF84
EHI_108660A	6.3124590413878	9.27620333559342	-0.185918155559692	0.626911954782969	-0.555332322590268	8	8	4	9	9.17814346146169	9.26639243410598	2.84882696702273	9.88325710589564	62.69	DOWN_pEhEx_UP_U2AF84
EHI_148260A	7.88466054054128	10.9689015594214	-0.185790389079431	0.626598910004195	-0.47629851064756	13	6	13	6	14.9144831248753	6.94979432557949	9.25868764282386	6.5888380705971	62.66	DOWN_pEhEx_UP_U2AF84
EHI_152160A	74.7928874998925	105.076103150047	-0.185738892338011	0.626472776576338	-0.490461615516845	36	144	56	101	41.3016455765776	166.795063813908	39.8835775383182	110.912107521718	62.65	DOWN_pEhEx_UP_U2AF84
EHI_159900A	13.5962748283567	18.5390952707309	-0.185679457267455	0.626327228262546	-0.447359411287391	17	15	26	8	19.5035548556061	17.3744858139487	18.5173752856477	8.78511742746279	62.63	DOWN_pEhEx_UP_U2AF84
EHI_091090A	26.0529019879364	18.5390952707309	0.274576741688451	0.626244671548681	0.490873240276908	17	15	32	27	19.5035548556061	17.3744858139487	22.7906157361818	29.6497713176869	62.62	UP_pEhEx_DOWN_U2AF84
EHI_178010A	170.014117387937	125.868409041037	0.274325303214087	0.625770285998587	0.433738312682436	104	113	174	199	119.315864999002	130.887793131747	123.923973065489	218.529796008137	62.58	UP_pEhEx_DOWN_U2AF84
EHI_122840A	6.08658492780104	9.76944194110433	-0.185327321892278	0.625465530635456	-0.682643168451772	15	2	11	4	17.2090189902407	2.3165981085265	7.8342741593125	4.3925587137314	62.55	DOWN_pEhEx_UP_U2AF84
EHI_177500A	6.08658492780104	9.76944194110433	-0.185327321892278	0.625465530635456	-0.682643168451772	15	2	11	4	17.2090189902407	2.3165981085265	7.8342741593125	4.3925587137314	62.55	DOWN_pEhEx_UP_U2AF84
EHI_049650A	12.8847223419794	17.3795698537817	-0.18528589121581	0.625364218353018	-0.431730927415479	16	14	24	8	18.3562869229234	16.2161867596855	17.0929618021364	8.78511742746279	62.54	DOWN_pEhEx_UP_U2AF84
EHI_087850A	10.2451921132599	13.3545093955995	-0.185193071300874	0.625137296047932	-0.382379939306716	10	13	12	11	11.4726793268271	15.0578877054222	8.54648090106818	12.0795364627613	62.51	DOWN_pEhEx_UP_U2AF84
EHI_065480A	20.0578303961434	26.0959775815845	-0.184997501523562	0.624659421077374	-0.379661885996614	22	23	35	14	25.2398945190197	26.6408782480547	24.9272359614489	15.3739554980599	62.47	DOWN_pEhEx_UP_U2AF84
EHI_200770A	26.5961635511179	18.5257838702749	0.273725392766923	0.624640491587731	0.521683566858589	18	14	32	28	20.6508227882888	16.2161867596855	22.7906157361818	30.7479109961198	62.46	UP_pEhEx_DOWN_U2AF84
EHI_083560A	361.166769845514	272.901843185832	0.273387810734463	0.62400599902388	0.404283021106743	248	223	299	469	284.522447305312	258.300689100704	212.949815784949	515.027509185006	62.4	UP_pEhEx_DOWN_U2AF84
EHI_194380A	82.4235622340962	101.878499886056	-0.184657478442921	0.623829367621144	-0.305720900468632	100	76	137	62	114.726793268271	88.0307281240068	97.5723236205284	68.0846600628366	62.38	DOWN_pEhEx_UP_U2AF84
EHI_068410A	26.9327453975096	19.0988908785216	0.273162169395043	0.62357657348678	0.495872439188859	19	14	36	26	21.7980907209715	16.2161867596855	25.6394427032045	28.5516316392541	62.36	UP_pEhEx_DOWN_U2AF84
EHI_130990A	39.8219263874659	23.6704355440385	0.272745453115395	0.622779112160267	0.750476760788906	28	13	31	53	32.1235021151159	15.0578877054222	22.0784089944261	58.201402956941	62.28	UP_pEhEx_DOWN_U2AF84
EHI_069590A	937.700511458701	839.417250257109	0.272516318335135	0.622341225854948	0.159739108204704	774	675	1382	821	887.985379896419	781.851861627692	984.269717106352	901.572675993369	62.23	UP_pEhEx_DOWN_U2AF84
EHI_012230A	14.8702832747124	19.1255136794334	-0.183958625905742	0.62212650692088	-0.363066366124146	17	16	25	11	19.5035548556061	18.532784868212	17.805168543892	12.0795364627613	62.21	DOWN_pEhEx_UP_U2AF84
EHI_032470A	43.0239125761638	28.4150284154828	0.27236993633136	0.622061707665095	0.59848457068729	24	25	40	53	27.5344303843851	28.9574763565812	28.4882696702273	58.201402956941	62.21	UP_pEhEx_DOWN_U2AF84
EHI_023030A	7.67798082375149	11.5553199681239	-0.183692879542458	0.621480087030437	-0.589758346669578	13	7	17	3	14.9144831248753	8.10809337984274	12.1075146098466	3.29441903529855	62.15	DOWN_pEhEx_UP_U2AF84
EHI_122900A	401.310542330552	499.805116363715	-0.183551128782019	0.621135532644388	-0.316646614097278	207	650	308	537	237.484462065321	752.894385271111	219.35967646075	589.70100731844	62.11	DOWN_pEhEx_UP_U2AF84
EHI_010540A	21.9326835960715	14.5273462130046	0.271773527813329	0.620924660320352	0.594311162925062	10	15	25	24	11.4726793268271	17.3744858139487	17.805168543892	26.3553522823884	62.09	UP_pEhEx_DOWN_U2AF84
EHI_027800A	301.923147765984	237.088952476326	0.271745704475891	0.620871685910623	0.348752929466801	163	245	360	320	187.004673027282	283.783268294496	256.394427032045	351.404697098512	62.09	UP_pEhEx_DOWN_U2AF84
EHI_062490A	49.1636220463788	30.8938160548526	0.27171942424894	0.620821655281028	0.670273121702389	14	39	71	44	16.061751057558	45.1736631162667	50.5666786646534	48.3181458510454	62.08	UP_pEhEx_DOWN_U2AF84
EHI_006760A	8.05295146373711	11.0354585617011	-0.183421486369546	0.620820562219901	-0.454557036652877	8	11	15	5	9.17814346146169	12.7412895968957	10.6831011263352	5.49069839216425	62.08	DOWN_pEhEx_UP_U2AF84
EHI_121790A	8.2596311805269	10.4490401529985	-0.183389213680188	0.620742177261523	-0.33922115552215	8	10	11	8	9.17814346146169	11.5829905426325	7.8342741593125	8.78511742746279	62.07	DOWN_pEhEx_UP_U2AF84
EHI_197060A	41.1829895218527	54.8711305980187	-0.183347439957136	0.620640729245709	-0.413998741568188	63	32	73	28	72.2778797590108	37.0655697364239	51.9910921481648	30.7479109961198	62.06	DOWN_pEhEx_UP_U2AF84
EHI_123291A	16.5384567578508	7.65209466354566	0.271604990102281	0.620603868082278	1.11189799314539	0	13	19	18	0.573633966341356	15.0578877054222	13.5319280933579	19.7665142117913	62.06	UP_pEhEx_DOWN_U2AF84
EHI_137790A	18.6347254233887	23.7636153472302	-0.183198843788157	0.620279983721687	-0.350760779890972	21	20	31	14	24.0926265863369	23.165981085265	22.0784089944261	15.3739554980599	62.03	DOWN_pEhEx_UP_U2AF84
EHI_068260A	331.49988204019	267.237330105645	0.270939386356085	0.61933921454193	0.310886806510358	233	228	379	362	267.313428315072	264.092184372021	269.926355125403	397.526563592691	61.93	UP_pEhEx_DOWN_U2AF84
EHI_017650A	11.1250355228331	7.51694810948573	0.270737856505987	0.618957011572107	0.565590992826207	8	5	16	10	9.17814346146169	5.79149527131624	11.3953078680909	10.9813967843285	61.9	UP_pEhEx_DOWN_U2AF84
EHI_004610A	106.139585694088	81.2200247882662	0.270635143437525	0.618762341350442	0.3860554497645	66	74	138	105	75.719683557059	85.7141300154804	98.2845303622841	115.304666235449	61.88	UP_pEhEx_DOWN_U2AF84
EHI_135800A	32.7934562117239	41.6763580078906	-0.182549238978086	0.61865092592688	-0.345821249447341	41	31	54	25	47.0379852399912	35.9072706821607	38.4591640548068	27.4534919608212	61.87	DOWN_pEhEx_UP_U2AF84
EHI_157120A	182.210940288313	127.453899272577	0.270571673797913	0.618642090962209	0.51563407261164	73	146	164	228	83.7505590858379	169.111661922434	116.801905647932	250.37584668269	61.86	UP_pEhEx_DOWN_U2AF84
EHI_092520A	130.956868029263	98.1596016383608	0.270356664722519	0.618234972934807	0.415890424545199	71	98	165	133	81.4560232204725	113.513307317798	117.514112389687	146.052577231569	61.82	UP_pEhEx_DOWN_U2AF84
EHI_201510A	125.933153183051	99.1194560484707	0.270108301004828	0.617765160673229	0.345417961862006	87	84	186	110	99.8123101433959	97.2971205581128	132.470453966557	120.795364627613	61.78	UP_pEhEx_DOWN_U2AF84
EHI_179200A	17.7164932202217	23.7369925463183	-0.18218217121467	0.61772222352869	-0.422044091552272	23	18	33	11	26.3871624517024	20.8493829767385	23.5028224779375	12.0795364627613	61.77	DOWN_pEhEx_UP_U2AF84
EHI_159150A	21561.8543571928	18883.4542494828	0.270049373723972	0.617653764754669	0.191358564380741	16065	16501	20777	26083	18430.8593385478	19113.0926943979	14797.5194734578	28642.777232564	61.77	UP_pEhEx_DOWN_U2AF84
EHI_129910A	126.832190989421	96.6539798095569	0.26994193439827	0.617450733535725	0.392019916130959	96	71	187	111	110.13772153754	82.2392328526906	133.182660708312	121.893504306046	61.75	UP_pEhEx_DOWN_U2AF84
EHI_175270A	34.687503808449	24.3766565568446	0.269842280092622	0.617262496626812	0.508915761777626	19	23	41	37	21.7980907209715	26.6408782480547	29.2004764119829	40.6311681020154	61.73	UP_pEhEx_DOWN_U2AF84
EHI_072020A	8.57701863012161	13.2480181919519	-0.181886151511253	0.616974129078156	-0.627228399554728	18	5	18	4	20.6508227882888	5.79149527131624	12.8197213516023	4.3925587137314	61.7	DOWN_pEhEx_UP_U2AF84
EHI_147530A	6.08658492780104	8.11667791864424	-0.181885128600764	0.616971545319219	-0.415256381287564	7	7	11	4	8.03087552877898	8.10809337984274	7.8342741593125	4.3925587137314	61.7	DOWN_pEhEx_UP_U2AF84
EHI_115370A	62.5192870123287	46.3543938770552	0.269573608474253	0.616753628613334	0.431595228873843	42	38	78	64	48.1852531726739	44.0153640620034	55.5521258569432	70.2809394197023	61.68	UP_pEhEx_DOWN_U2AF84
EHI_081320A	9587.20170751027	8721.55657858716	0.269284519430853	0.616199794946012	0.136524143080471	7904	7148	10827	10557	9068.00573992415	8279.5216398737	7711.06239298876	11593.0605852156	61.62	UP_pEhEx_DOWN_U2AF84
EHI_104570A	50.0626598527489	59.6955918721987	-0.181397480152367	0.615740831342725	-0.253889457728853	53	50	72	45	60.8052004321837	57.9149527131624	51.2788854064091	49.4162855294782	61.57	DOWN_pEhEx_UP_U2AF84
EHI_200060A	14.8894776715094	19.7784890904158	-0.1813878470399	0.61571654028471	-0.409639076063635	12	22	22	13	13.7672151921925	25.4825791937915	15.668548318625	14.275815819627	61.57	DOWN_pEhEx_UP_U2AF84
EHI_181530A	57.4424476237027	70.2511232288448	-0.181301224381692	0.615498146824104	-0.290404068701181	53	68	79	54	60.8052004321837	78.7643356899009	56.2643325986988	59.2995426353739	61.55	DOWN_pEhEx_UP_U2AF84
EHI_051720A	130.860896045278	104.357287525426	0.268700256836753	0.615082555274762	0.326502703478237	90	90	180	123	103.254113941444	104.246914883692	128.197213516023	135.07118044724	61.51	UP_pEhEx_DOWN_U2AF84
EHI_011260A	6.79813741417835	9.27620333559342	-0.180987360376973	0.614707374441425	-0.448394920298573	8	8	13	4	9.17814346146169	9.26639243410598	9.25868764282386	4.3925587137314	61.47	DOWN_pEhEx_UP_U2AF84
EHI_169830A	123.836884517513	98.5197262393122	0.268359513251718	0.614432262094526	0.32995655771696	88	82	174	114	100.959578076079	94.9805224495863	123.923973065489	125.187923341345	61.44	UP_pEhEx_DOWN_U2AF84
EHI_146530A	1516.03270791794	1583.43250913616	-0.180866317509014	0.614402637237249	-0.0627544969592485	1402	1330	2099	1416	1608.46964162116	1540.53774217012	1494.92195094518	1554.96578466091	61.44	DOWN_pEhEx_UP_U2AF84
EHI_001120A	86.2500462211404	59.9218856799498	0.268050099641449	0.613842578137679	0.525442205278079	36	67	105	90	41.3016455765776	77.6060366356376	74.7817078843466	98.8325710589564	61.38	UP_pEhEx_DOWN_U2AF84
EHI_073600A	47.7213226768272	57.4164752396682	-0.180598682499967	0.613729288513957	-0.26683073683666	48	51	70	42	55.0688607687702	59.0732517674256	49.8544719228977	46.1218664941797	61.37	DOWN_pEhEx_UP_U2AF84
EHI_183040A	21.2403255064911	13.3678207960554	0.267855518691663	0.613472141340091	0.668041577093433	9	14	20	26	10.3254113941444	16.2161867596855	14.2441348351136	28.5516316392541	61.35	UP_pEhEx_DOWN_U2AF84
EHI_011400A	5.89909960780823	9.20964633331367	-0.180470714241926	0.613407548458405	-0.642650985694964	13	3	12	3	14.9144831248753	3.47489716278974	8.54648090106818	3.29441903529855	61.34	DOWN_pEhEx_UP_U2AF84
EHI_000290A	15.4135448378939	19.7385548890479	-0.180222729429871	0.612784461800299	-0.356817676298485	15	19	25	12	17.2090189902407	22.0076820310017	17.805168543892	13.1776761411942	61.28	DOWN_pEhEx_UP_U2AF84
EHI_200210A	12.7548202123775	16.2067330363766	-0.180151409023514	0.612605360050732	-0.34555073742972	16	12	16	13	18.3562869229234	13.899588651159	11.3953078680909	14.275815819627	61.26	DOWN_pEhEx_UP_U2AF84
EHI_011970A	13.0914020587692	9.26289193513747	0.267350183260772	0.612511531954034	0.499085027142972	9	7	20	11	10.3254113941444	8.10809337984274	14.2441348351136	12.0795364627613	61.25	UP_pEhEx_DOWN_U2AF84
EHI_159810A	32.3033191909564	45.7679754683526	-0.180008530918718	0.612246692131719	-0.502656065636292	42	37	74	11	48.1852531726739	42.8570650077402	52.7032988899204	12.0795364627613	61.22	DOWN_pEhEx_UP_U2AF84
EHI_008230A	197.890107838277	160.507746144497	0.267203938121502	0.612233914560766	0.302056572666181	145	132	289	175	166.353850238993	152.895475162749	205.827748367392	192.174443725749	61.22	UP_pEhEx_DOWN_U2AF84
EHI_156420A	43.3796888193524	28.9615126228175	0.267189553204045	0.612206616969998	0.582882749484072	27	23	41	53	30.9762341824332	26.6408782480547	29.2004764119829	58.201402956941	61.22	UP_pEhEx_DOWN_U2AF84
EHI_200240A	71.7547335864136	49.9660841324622	0.267152360392375	0.61213604563218	0.522124850287845	35	51	78	81	40.1543776438949	59.0732517674256	55.5521258569432	88.9493139530608	61.21	UP_pEhEx_DOWN_U2AF84
EHI_140520A	130.1493435589	153.417479638243	-0.179821746557036	0.611778070370082	-0.237294830668048	149	116	178	123	170.942921969724	134.362690294537	126.772800032511	135.07118044724	61.18	DOWN_pEhEx_UP_U2AF84
EHI_152760A	730.36555771977	629.755415407963	0.266801942656805	0.611471694314839	0.213827109832749	533	553	871	774	611.493808119885	640.539377007576	620.332072069199	849.960111107025	61.15	UP_pEhEx_DOWN_U2AF84
EHI_048710A	27.7358112198948	36.545017734583	-0.179651913545925	0.611352237499176	-0.397924811511241	30	33	52	17	34.4180379804814	38.2238687906872	37.0347505712954	18.6683745333584	61.14	DOWN_pEhEx_UP_U2AF84
EHI_009530A	13211.7189033335	13763.6246547253	-0.17965159608919	0.61135144175171	-0.0590422744216881	11337	12391	16507	13509	13006.5765528239	14352.4835813759	11756.396686161	14834.7689159494	61.14	DOWN_pEhEx_UP_U2AF84
EHI_186740A	19.8319562825566	27.7886758054124	-0.179546995396994	0.611089293247937	-0.48667009215279	27	21	42	9	30.9762341824332	24.3242801395282	29.9126831537386	9.88325710589564	61.11	DOWN_pEhEx_UP_U2AF84
EHI_199650A	24.2356319783992	14.9939620176036	0.266580154638999	0.611051720689639	0.69274805065193	19	7	33	23	21.7980907209715	8.10809337984274	23.5028224779375	25.2572126039555	61.11	UP_pEhEx_DOWN_U2AF84
EHI_065650A	16.6299700938587	23.1239513367038	-0.179397029106356	0.610713613744531	-0.475602367196412	25	15	33	9	28.6816983170678	17.3744858139487	23.5028224779375	9.88325710589564	61.07	DOWN_pEhEx_UP_U2AF84
EHI_008660A	81.3606921525072	96.8137166150283	-0.179128587418676	0.610014309030276	-0.250879511167159	84	83	105	81	96.3705063453478	96.1388215038496	74.7817078843466	88.9493139530608	61	DOWN_pEhEx_UP_U2AF84
EHI_044680A	23.1107200584424	29.6011766333439	-0.179125984800993	0.610007491294886	-0.357092313053503	23	28	39	17	26.3871624517024	32.4323735193709	27.7760629284716	18.6683745333584	61	DOWN_pEhEx_UP_U2AF84
EHI_153200A	29.4231790998302	22.0176715215784	0.265974066458491	0.609906057601439	0.418291229768885	20	18	43	26	22.9453586536542	20.8493829767385	30.6248898954943	28.5516316392541	60.99	UP_pEhEx_DOWN_U2AF84
EHI_014340A	22.6058472888548	16.2067330363766	0.26591332175579	0.609790192032	0.480102691492075	16	12	33	20	18.3562869229234	13.899588651159	23.5028224779375	21.962793568657	60.98	UP_pEhEx_DOWN_U2AF84
EHI_031640A	34.576796075644	22.0709171234022	0.265907286714572	0.609778609841392	0.647657613585427	16	22	30	44	18.3562869229234	25.4825791937915	21.3662022526704	48.3181458510454	60.98	UP_pEhEx_DOWN_U2AF84
EHI_168370A	99.3414482799095	75.9156363090312	0.265835387853292	0.609640647624043	0.387998712215172	68	63	125	101	78.0142194224244	72.9728404185846	89.0258427194602	110.912107521718	60.96	UP_pEhEx_DOWN_U2AF84
EHI_121850A	15.7693210810826	20.2584162954707	-0.178948600844673	0.609542959067789	-0.361400846758429	20	15	26	12	22.9453586536542	17.3744858139487	18.5173752856477	13.1776761411942	60.95	DOWN_pEhEx_UP_U2AF84
EHI_160900A	27.8125888070827	17.299701451046	0.265536238386557	0.609067083195726	0.684990896755284	22	8	40	25	25.2398945190197	9.26639243410598	28.4882696702273	27.4534919608212	60.91	UP_pEhEx_DOWN_U2AF84
EHI_132640.mRNA	930.648767471494	1030.24283829365	-0.178726970341033	0.608962933990542	-0.14667574109914	756	1018	1069	1013	867.33455710813	1179.14843723999	761.349006936824	1112.41549425248	60.9	DOWN_pEhEx_UP_U2AF84
EHI_129510A	18.8030163465846	24.3633451563887	-0.178685464384859	0.608854356393806	-0.37374811791354	20	22	33	13	22.9453586536542	25.4825791937915	23.5028224779375	14.275815819627	60.89	DOWN_pEhEx_UP_U2AF84
EHI_135460A	59.0722323132471	43.5421044376459	0.265252311136471	0.608523381851567	0.440068995547089	33	42	79	57	37.8598417785295	48.6485602790564	56.2643325986988	62.5939616706724	60.85	UP_pEhEx_DOWN_U2AF84
EHI_199970A	3757.00281657181	3585.79907341419	0.265237386443411	0.608494820304521	0.0672875470189829	3095	3090	5040	3615	3550.79425165299	3579.14407767344	3589.52197844864	3969.77493753475	60.85	UP_pEhEx_DOWN_U2AF84
EHI_128220A	52.7405788750623	63.8271435340285	-0.178519791492472	0.60842111122699	-0.275256677926511	51	59	78	46	58.5106645668183	68.3396442015316	55.5521258569432	50.5144252079111	60.84	DOWN_pEhEx_UP_U2AF84
EHI_148120A	10.4134830364558	7.54357091039763	0.264736346500302	0.607537029172163	0.465133172131432	6	7	14	10	6.88360759609627	8.10809337984274	9.97089438457954	10.9813967843285	60.75	UP_pEhEx_DOWN_U2AF84
EHI_121890A	250.726658697324	281.817921920474	-0.17797629910218	0.607001494871685	-0.16864796132605	239	247	352	231	274.197035911168	286.099866403022	250.696773098	253.670265717988	60.7	DOWN_pEhEx_UP_U2AF84
EHI_136170A	29.3655959094392	37.6779203506203	-0.177810782767063	0.606569663797304	-0.359592422542452	33	32	52	20	37.8598417785295	37.0655697364239	37.0347505712954	21.962793568657	60.66	DOWN_pEhEx_UP_U2AF84
EHI_009590A	39.9134397234738	50.5125683397969	-0.177808024146009	0.606562468555512	-0.339767783210889	38	49	45	44	43.596181441943	56.7566536588991	32.0493033790057	48.3181458510454	60.66	DOWN_pEhEx_UP_U2AF84
EHI_168230A	14.25470277232	8.11667791864424	0.263997893792392	0.606129121667168	0.812476686099236	7	7	8	21	8.03087552877898	8.10809337984274	5.69765393404545	23.0609332470898	60.61	UP_pEhEx_DOWN_U2AF84
EHI_054470A	12.3798495723919	8.14330071955614	0.263979197654259	0.606093533709316	0.604308199537581	5	9	18	11	5.73633966341356	10.4246914883692	12.8197213516023	12.0795364627613	60.61	UP_pEhEx_DOWN_U2AF84
EHI_069290A	25.4328628375671	32.453400274121	-0.177095722636036	0.604706763286299	-0.351675775724128	29	27	44	18	33.2707700477986	31.2740744651077	31.33709663725	19.7665142117913	60.47	DOWN_pEhEx_UP_U2AF84
