pEhEx_mean	UmasM_mean	theta	prob	log2FC	UmasM_1	UmasM_2	pEhEx_1	pEhEx_2	UmasM_1	UmasM_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_107300A	54.9451102009983	127.061686953825	-0.408335060309419	0.796838033571624	-1.20946607810542	119	131	106	19	149.271400465615	102.649115580309	86.0261318719655	24.2741289819777	79.68	DOWN_pEhEx_UP_UmasM
EHI_037820A	11.0327287626976	27.7416477722784	-0.381738892684314	0.796809563384101	-1.33026382026476	27	27	21	4	33.8683009459798	21.1566879440332	17.0429129180309	5.11034294357425	79.68	DOWN_pEhEx_UP_UmasM
EHI_009480A	2.51982672862203	9.64662784647593	-0.407509854215832	0.79670947001778	-1.93670017752781	9	10	0	4	11.2894336486599	7.83581034964193	0.405783640905498	5.11034294357425	79.67	DOWN_pEhEx_UP_UmasM
EHI_169860A	7.0000144900714	11.2442755360084	-0.318876698594813	0.79669559557993	-0.683760898308572	9	14	8	6	11.2894336486599	10.9701344894987	6.49253825448797	7.66551441536138	79.67	DOWN_pEhEx_UP_UmasM
EHI_167110A	3.68781740505571	11.1313854649744	-0.484038108055427	0.796693929390986	-1.59379403804307	12	9	6	2	15.0525781982133	7.05222931467773	4.86940369086597	2.55517147178713	79.67	DOWN_pEhEx_UP_UmasM
EHI_051820A	4.31269479005485	9.81739517761497	-0.510289744781738	0.796692180549749	-1.18675066903863	8	12	6	3	10.0350521321422	9.40297241957031	4.86940369086597	3.83275720768069	79.67	DOWN_pEhEx_UP_UmasM
EHI_079270A	5.313192495094	14.1559135129003	-0.407322577013264	0.796680796470765	-1.41375396539577	13	15	10	2	16.306959714731	11.7537155244629	8.11567281810996	2.55517147178713	79.67	DOWN_pEhEx_UP_UmasM
EHI_197440A	1232.86034058522	1757.43000265613	-0.382534009831457	0.796664804337023	-0.511457849458271	1995	1263	1670	887	2502.49112545295	989.662847159775	1355.31736062436	1133.21854773759	79.67	DOWN_pEhEx_UP_UmasM
EHI_106680A	12.719550757675	22.7750729233659	-0.318705733067224	0.796614160317689	-0.840407956473219	21	24	19	8	26.3420118468732	18.8059448391406	15.4197783544089	10.2206858871485	79.66	DOWN_pEhEx_UP_UmasM
EHI_104520A	24.0015365853317	54.6151366429815	-0.382832702032646	0.796612239711507	-1.18617408047777	24	99	36	15	30.1051563964265	77.5745224614551	29.2164221451958	19.1637860384035	79.66	DOWN_pEhEx_UP_UmasM
EHI_079980A	15.188336845202	29.735842935018	-0.382859475100251	0.796607519319608	-0.969239072654142	20	43	22	10	25.0876303303554	33.6939845034603	17.8544801998419	12.7758573589356	79.66	DOWN_pEhEx_UP_UmasM
EHI_126260A	200.269000833128	397.939722180748	-0.447324516053724	0.796604129928249	-0.990610788385214	446	295	336	102	559.454156366926	231.156405314437	272.686606688495	130.313745061143	79.66	DOWN_pEhEx_UP_UmasM
EHI_134700A	8.84392319259926	15.9243285335718	-0.406803684028428	0.796601712566173	-0.848474140124278	12	21	11	7	15.0525781982133	16.455201734248	8.92724009992095	8.94310015125494	79.66	DOWN_pEhEx_UP_UmasM
EHI_152560A	13.9078586227341	31.2263294518685	-0.318675169954506	0.796599619845435	-1.16686268860652	37	20	25	6	46.4121161111575	15.6716206992839	20.2891820452749	7.66551441536138	79.66	DOWN_pEhEx_UP_UmasM
EHI_151930A	595.920468893662	905.048975938178	-0.406723776560303	0.796589892668956	-0.602876061977448	931	802	936	345	1167.82919187804	628.431990041282	759.626975775092	440.767078883279	79.66	DOWN_pEhEx_UP_UmasM
EHI_006040A	20.9078731128055	43.5502217856402	-0.406722190855719	0.796589659245705	-1.05863375706435	35	54	33	12	43.903353078122	42.3133758880664	26.7817202997629	15.3310288307228	79.66	DOWN_pEhEx_UP_UmasM
EHI_045450A	23.345935747863	60.2069035563452	-0.406714975566278	0.796588597181204	-1.36675750586269	24	113	39	12	30.1051563964265	88.5446569509538	31.6511239906288	15.3310288307228	79.66	DOWN_pEhEx_UP_UmasM
EHI_093760A	23.345935747863	60.2069035563452	-0.406714975566278	0.796588597181204	-1.36675750586269	24	113	39	12	30.1051563964265	88.5446569509538	31.6511239906288	15.3310288307228	79.66	DOWN_pEhEx_UP_UmasM
EHI_075980A	5.12538233507399	11.9302093097406	-0.406704165964595	0.796587006232231	-1.21888782103831	12	11	8	3	15.0525781982133	8.61939138460612	6.49253825448797	3.83275720768069	79.66	DOWN_pEhEx_UP_UmasM
EHI_075200A	6.72003397264273	20.7780133114503	-0.382984994198248	0.796585369544705	-1.62851728605802	21	19	15	1	26.3420118468732	14.8880396643197	12.1735092271649	1.27758573589356	79.66	DOWN_pEhEx_UP_UmasM
EHI_070450A	28.1264212153665	78.3798518864848	-0.483603012079876	0.796575209542182	-1.47855684979765	93	50	40	19	116.657481036153	39.1790517482096	32.4626912724398	24.2741289819777	79.66	DOWN_pEhEx_UP_UmasM
EHI_123230A	283.849454715019	484.163413502925	-0.383097034932938	0.796565571249064	-0.770368094006161	465	481	534	107	583.287405180764	376.902477817777	433.376928487072	136.701673740611	79.66	DOWN_pEhEx_UP_UmasM
EHI_078180A	4.90684872258443	10.2168070999981	-0.318564721304169	0.796547117864833	-1.05807570451196	8	13	9	2	10.0350521321422	10.1865534545345	7.30410553629896	2.55517147178713	79.65	DOWN_pEhEx_UP_UmasM
EHI_164890A	194.716959608683	328.671280553914	-0.318532032066604	0.7965315922443	-0.755266852074548	309	337	390	58	387.603888603991	264.066808782933	316.511239906288	74.0999726818267	79.65	DOWN_pEhEx_UP_UmasM
EHI_155160A	7.0000144900714	14.6132026953884	-0.383956836812287	0.796424101536473	-1.06184258678418	15	13	8	6	18.8157227477666	10.1865534545345	6.49253825448797	7.66551441536138	79.64	DOWN_pEhEx_UP_UmasM
EHI_119590A	79809.4820819687	113079.119074764	-0.405521736550413	0.796415341415595	-0.502700482386844	139746	63370	98080	63941	175294.799407292	49655.5301856809	79598.5190000225	81690.1095387703	79.64	DOWN_pEhEx_UP_UmasM
EHI_053820A	249.842439524942	357.66617690427	-0.318285936841442	0.796414904469695	-0.517595133358777	331	375	275	221	415.200281967382	293.842888111572	223.181002498024	282.346447632478	79.64	DOWN_pEhEx_UP_UmasM
EHI_192430A	22.3454380428238	45.8830871614819	-0.318263641987749	0.796404350111619	-1.0379821372789	19	85	35	13	23.8332488138376	66.6043879719564	28.4048548633849	16.6086145666163	79.64	DOWN_pEhEx_UP_UmasM
EHI_015320A	7943.4530196003	10908.1341745727	-0.405412002004302	0.796400202477232	-0.457566162754584	12746	7268	9253	6695	15988.3468095355	5695.06696211975	7509.43205859714	8553.43650180741	79.64	DOWN_pEhEx_UP_UmasM
EHI_014000A	148.263936842308	259.310000000278	-0.384219273785883	0.796381405302239	-0.806510118392381	224	297	248	76	280.981459699981	232.723567384365	201.268685889127	97.0965159279108	79.64	DOWN_pEhEx_UP_UmasM
EHI_110390A	3.06294002005657	8.61915941046561	-0.405051076697822	0.796350559220843	-1.49263006065924	8	9	6	1	10.0350521321422	7.05222931467773	4.86940369086597	1.27758573589356	79.64	DOWN_pEhEx_UP_UmasM
EHI_053000A	548.582903341721	782.928672067266	-0.482658789557506	0.796319154018408	-0.513171217109698	617	990	738	398	773.953395691465	775.745224614551	598.936653976515	508.479122885638	79.63	DOWN_pEhEx_UP_UmasM
EHI_155530A	768.919334181014	991.128856524969	-0.404114712923976	0.796226190596008	-0.366240378368493	738	1321	945	616	925.733559190115	1035.1105471877	766.931081311391	786.992813310435	79.62	DOWN_pEhEx_UP_UmasM
EHI_094090A	53.13192495094	117.131401705176	-0.385543379178502	0.796184988416385	-1.14047701195832	114	114	100	20	142.999492883026	89.328237985918	81.1567281810996	25.5517147178713	79.62	DOWN_pEhEx_UP_UmasM
EHI_031210A	12.8766374652254	32.0773016583877	-0.403646673385759	0.796166502088582	-1.31679688230453	25	41	24	5	31.3595379129443	32.1268224335319	19.4776147634639	6.38792867946782	79.62	DOWN_pEhEx_UP_UmasM
EHI_114930A	6.1566034925827	11.3021527961134	-0.31765976669991	0.796106304406212	-0.876391036616387	11	11	9	4	13.7981966816955	8.61939138460612	7.30410553629896	5.11034294357425	79.61	DOWN_pEhEx_UP_UmasM
EHI_132390A	43.5982080231998	93.8875818026174	-0.403105090333769	0.796100980588396	-1.1066655115735	63	136	75	21	79.0260355406196	106.56702075513	60.8675461358247	26.8293004537648	79.61	DOWN_pEhEx_UP_UmasM
EHI_168330A	25.2820148077995	70.8724064913034	-0.403103855329994	0.796100836424306	-1.48711259570005	13	157	33	19	16.306959714731	123.022222489378	26.7817202997629	24.2741289819777	79.61	DOWN_pEhEx_UP_UmasM
EHI_098300A	42.782051032978	86.5967349253913	-0.386244486775819	0.796092308177228	-1.01730698104846	94	69	53	34	117.91186255267	54.0670914125293	43.0130659359828	43.4379150203812	79.61	DOWN_pEhEx_UP_UmasM
EHI_154220A	5.12538233507399	11.0156309447643	-0.402993304549026	0.796087940758138	-1.10382059737065	8	15	8	3	10.0350521321422	11.7537155244629	6.49253825448797	3.83275720768069	79.61	DOWN_pEhEx_UP_UmasM
EHI_166370A	39.3776835905536	117.889534984893	-0.48169764040837	0.796060194766681	-1.58198550475712	154	53	60	24	193.174753543737	41.5297948531022	48.6940369086597	30.6620576614455	79.61	DOWN_pEhEx_UP_UmasM
EHI_155330A	8.40685596762013	19.2903912437758	-0.40244591553402	0.796024352755956	-1.1982441430067	11	31	13	5	13.7981966816955	24.29101208389	10.5503746635429	6.38792867946782	79.6	DOWN_pEhEx_UP_UmasM
EHI_155590A	8.43757942008968	16.8389068985481	-0.402343658863048	0.796012522563499	-0.996897406739591	16	17	10	7	20.0701042642843	13.3208775943913	8.11567281810996	8.94310015125494	79.6	DOWN_pEhEx_UP_UmasM
EHI_197990A	4556.18433093844	5876.31600085529	-0.387151360894714	0.795981713493627	-0.367085863608018	6127	5078	4414	4421	7685.59555170438	3979.02449554817	3582.25798191374	5648.20653838544	79.6	DOWN_pEhEx_UP_UmasM
EHI_169630A	28.6284047904874	70.0414854290162	-0.402038680114326	0.795980353291326	-1.29076239669416	74	59	52	12	92.8242322223151	46.2312810628874	42.2014986541718	15.3310288307228	79.6	DOWN_pEhEx_UP_UmasM
EHI_197210A	5.313192495094	13.299212408029	-0.387263943408573	0.79596879747293	-1.32368992328371	11	16	10	2	13.7981966816955	12.5372965594271	8.11567281810996	2.55517147178713	79.6	DOWN_pEhEx_UP_UmasM
EHI_163570A	12.719550757675	25.8574782313968	-0.387396693715221	0.795953545891389	-1.02353386525045	24	27	19	8	30.1051563964265	21.1566879440332	15.4197783544089	10.2206858871485	79.6	DOWN_pEhEx_UP_UmasM
EHI_010255A	28.8776618554465	64.0359843473894	-0.401049977704958	0.795879764495743	-1.14892890435591	39	99	48	15	48.9208791441931	77.5745224614551	38.9552295269278	19.1637860384035	79.59	DOWN_pEhEx_UP_UmasM
EHI_135760A	15.2190602976715	49.0147763820898	-0.401006830066436	0.795875832918807	-1.68733745880616	3	118	19	12	3.76314454955331	92.4625621257747	15.4197783544089	15.3310288307228	79.59	DOWN_pEhEx_UP_UmasM
EHI_147720A	658.72585025388	952.471833529087	-0.400745465444787	0.79585206282297	-0.531998263255203	948	894	966	426	1189.15367765885	700.521445257988	783.973994229422	544.251523490658	79.59	DOWN_pEhEx_UP_UmasM
EHI_124550A	342.547298671215	571.081631946362	-0.388447972139063	0.795844306332918	-0.737393774978111	508	631	660	119	637.225810391028	494.439633062406	535.634405995257	152.032702571334	79.58	DOWN_pEhEx_UP_UmasM
EHI_137030A	4.09468159434569	15.0676274287006	-0.400381882843225	0.795819124994019	-1.87962908964403	10	22	10	0	12.5438151651777	17.2387827692122	8.11567281810996	0.638792867946782	79.58	DOWN_pEhEx_UP_UmasM
EHI_135430A	36.3112741252944	71.2918695579186	-0.400359599500343	0.795817111138627	-0.973320000974654	62	81	34	36	77.7716540241018	63.4700638320996	27.5932875815739	45.9930864921683	79.58	DOWN_pEhEx_UP_UmasM
EHI_151550A	9.31171387004794	26.0803939242889	-0.400355525209904	0.795816742985328	-1.48584702756501	11	48	6	11	13.7981966816955	37.6118896782812	4.86940369086597	14.0534430948292	79.58	DOWN_pEhEx_UP_UmasM
EHI_021280A	25.1863750051882	53.072501764378	-0.31705366337372	0.795807217201522	-1.07532106249585	19	103	22	26	23.8332488138376	80.7088466013118	17.8544801998419	33.2172291332326	79.58	DOWN_pEhEx_UP_UmasM
EHI_001860A	3.28199404932654	12.6161430834728	-0.389002466670192	0.795792038054105	-1.9426263991955	15	8	8	0	18.8157227477666	6.26864827971354	6.49253825448797	0.638792867946782	79.58	DOWN_pEhEx_UP_UmasM
EHI_007630A	106.386743711758	190.776187783168	-0.317023360636286	0.795791671729676	-0.842562713460809	209	149	188	48	262.165736952214	116.753574209665	152.574648980467	61.324115322891	79.58	DOWN_pEhEx_UP_UmasM
EHI_009840A	39.4663845027596	90.1713910826073	-0.400075281425341	0.795791464846325	-1.19204541772112	45	155	31	43	56.4471682432997	121.45506041945	25.1585857361409	54.9361866434232	79.58	DOWN_pEhEx_UP_UmasM
EHI_182660A	8.84392319259926	18.0921554766265	-0.399947116901122	0.795781688135	-1.03260589821692	11	28	11	7	13.7981966816955	21.9402689789974	8.92724009992095	8.94310015125494	79.58	DOWN_pEhEx_UP_UmasM
EHI_135580A	26.6581328328787	63.0807154173642	-0.389377821024647	0.795761756638383	-1.24262328635932	75	40	41	16	94.0786137388328	31.3432413985677	33.2742585542508	20.441371774297	79.58	DOWN_pEhEx_UP_UmasM
EHI_121830A	8.56394267517058	27.1164557078272	-0.389426020001334	0.795757858528735	-1.66282157759634	33	16	18	2	41.3945900450864	12.5372965594271	14.6082110725979	2.55517147178713	79.58	DOWN_pEhEx_UP_UmasM
EHI_186470A	91.5978117486605	168.658404141774	-0.450973471589824	0.795751059714478	-0.880719170546982	121	232	127	64	151.78016349865	181.790800111693	103.069044789996	81.7654870971881	79.58	DOWN_pEhEx_UP_UmasM
EHI_131360A	396.504785839276	664.096502502222	-0.38955682761259	0.795747268259268	-0.744054621096174	251	1268	476	325	314.849760645961	993.580752334596	386.306026142034	415.215364165408	79.57	DOWN_pEhEx_UP_UmasM
EHI_132360A	6.96929103760185	17.0068097805111	-0.38963851569674	0.795740646455345	-1.28702873049464	8	30	11	4	10.0350521321422	23.5074310489258	8.92724009992095	5.11034294357425	79.57	DOWN_pEhEx_UP_UmasM
EHI_073580A	34.6279215755197	70.8867287371835	-0.389797479769907	0.795727742205739	-1.0335797572253	48	102	56	19	60.210312792853	79.9252655663476	45.4477677814158	24.2741289819777	79.57	DOWN_pEhEx_UP_UmasM
EHI_155370A	15.2190602976715	31.0526976715534	-0.398945611289729	0.795706793581694	-1.02883932430705	31	29	19	12	38.8858270120509	22.7238500139616	15.4197783544089	15.3310288307228	79.57	DOWN_pEhEx_UP_UmasM
EHI_097960A	6.12640045689355	21.8054817474606	-0.39013514407204	0.795703202905325	-1.83157928615744	22	20	15	0	27.596393363391	15.6716206992839	12.1735092271649	0.638792867946782	79.57	DOWN_pEhEx_UP_UmasM
EHI_178830A	8.18832235513057	18.8359665104637	-0.398852335043736	0.795701139714591	-1.20185025857592	16	22	14	4	20.0701042642843	17.2387827692122	11.3619419453539	5.11034294357425	79.57	DOWN_pEhEx_UP_UmasM
EHI_170600A	20.9693200177446	37.1567665783343	-0.398637645584761	0.795688151186212	-0.825344883088511	28	49	27	16	35.1226824624976	38.3954707132454	21.9123166088969	20.441371774297	79.57	DOWN_pEhEx_UP_UmasM
EHI_009440A	9.62588728514885	30.8704725437103	-0.390440272515463	0.795684023704044	-1.68123613169553	4	71	16	5	5.01752606607108	55.6342534824577	12.9850765089759	6.38792867946782	79.57	DOWN_pEhEx_UP_UmasM
EHI_067970A	29.1576423728752	63.9924293331644	-0.390446266171755	0.795683646272734	-1.13402716519293	72	47	41	20	90.3154691892795	36.8283086433171	33.2742585542508	25.5517147178713	79.57	DOWN_pEhEx_UP_UmasM
EHI_011210A	210411.219567356	264469.239563859	-0.390747472029285	0.795664644281205	-0.32988829792826	284185	215279	287854	149539	356476.411271603	168688.541626056	233612.888338422	191048.893359788	79.57	DOWN_pEhEx_UP_UmasM
EHI_145610A	223.559927012103	416.969371615759	-0.398030215494598	0.795651587742261	-0.899279805644899	517	231	238	203	648.515244039688	181.007219076728	193.153013071017	259.349904386393	79.57	DOWN_pEhEx_UP_UmasM
EHI_170630A	16.9058822926489	41.2030341639185	-0.390964893643493	0.795650885740595	-1.28522527013256	16	78	17	16	20.0701042642843	61.119320727207	13.7966437907869	20.441371774297	79.57	DOWN_pEhEx_UP_UmasM
EHI_071210A	6.81220433005139	14.8997245467375	-0.31674834341925	0.795650845296965	-1.12909204564322	18	9	6	7	22.5788672973199	7.05222931467773	4.86940369086597	8.94310015125494	79.57	DOWN_pEhEx_UP_UmasM
EHI_136200A	26.4395992203891	59.7582077213851	-0.451406881440231	0.795650615815648	-1.17643657101974	43	82	42	15	53.9384052102642	64.2536448670638	34.0858258360618	19.1637860384035	79.57	DOWN_pEhEx_UP_UmasM
EHI_122790A	19.7195652477464	41.1566147005175	-0.397963959382569	0.795647616039	-1.06149657422382	42	37	27	14	52.6840236937464	28.9924982936751	21.9123166088969	17.8862003025099	79.56	DOWN_pEhEx_UP_UmasM
EHI_197560A	56.5362923933644	127.455369977856	-0.480094138193985	0.795638058923503	-1.17274297803634	105	154	93	30	131.710059234366	120.671479384486	75.4757572084226	38.3275720768069	79.56	DOWN_pEhEx_UP_UmasM
EHI_003890A	20.4708058878264	47.5500699078234	-0.391287540132657	0.795633808425634	-1.21587956311464	49	42	35	10	61.4646943093708	32.9104034684961	28.4048548633849	12.7758573589356	79.56	DOWN_pEhEx_UP_UmasM
EHI_197070A	74.3812254861133	144.795121073117	-0.391297401657027	0.795633359687438	-0.961002568345781	90	221	120	41	112.894336486599	173.171408727087	97.3880738173195	52.3810151716361	79.56	DOWN_pEhEx_UP_UmasM
EHI_087610A	18.2512768652585	40.1291462645072	-0.397659470638515	0.79563211222234	-1.13665306460505	41	36	28	11	51.4296421772286	28.2089172587109	22.7238838907079	14.0534430948292	79.56	DOWN_pEhEx_UP_UmasM
EHI_159330A	18.2512768652585	40.1291462645072	-0.397659470638515	0.79563211222234	-1.13665306460505	41	36	28	11	51.4296421772286	28.2089172587109	22.7238838907079	14.0534430948292	79.56	DOWN_pEhEx_UP_UmasM
EHI_013170A	630.490413009446	957.687104113476	-0.397297172924581	0.795616441966042	-0.603079941422035	1004	819	1018	347	1259.39904258384	641.752867635674	826.175492883594	443.322250355067	79.56	DOWN_pEhEx_UP_UmasM
EHI_165110A	5.96879333256269	11.0156309447643	-0.397193656484957	0.795611977383684	-0.884040924032389	8	15	7	5	10.0350521321422	11.7537155244629	5.68097097267697	6.38792867946782	79.56	DOWN_pEhEx_UP_UmasM
EHI_183570A	16.1888345502411	34.1901157905134	-0.396947967406867	0.795601403604009	-1.07858018033006	29	40	26	9	36.3770639790154	31.3432413985677	21.1007493270859	11.4982716230421	79.56	DOWN_pEhEx_UP_UmasM
EHI_085950A	12.0639499202063	29.0527736104618	-0.396850348741815	0.795597211168582	-1.26797355660331	24	35	22	5	30.1051563964265	27.4253362237467	17.8544801998419	6.38792867946782	79.56	DOWN_pEhEx_UP_UmasM
EHI_103850A	15.9703009377516	35.1597069664187	-0.396063600995918	0.795573966143862	-1.13853154804014	28	44	27	8	35.1226824624976	34.4775655384245	21.9123166088969	10.2206858871485	79.56	DOWN_pEhEx_UP_UmasM
EHI_014030A	744.914829704835	988.928932364394	-0.393127696717917	0.795567198456022	-0.408791364392592	800	1218	1072	495	1003.50521321422	954.401700586387	870.000126101387	632.404939267314	79.56	DOWN_pEhEx_UP_UmasM
EHI_112490A	124.829300182239	268.536576503554	-0.39554955754847	0.795561007523244	-1.10516200024157	322	166	238	45	403.910848318722	130.074451804056	193.153013071017	57.4913581152104	79.56	DOWN_pEhEx_UP_UmasM
EHI_094070A	9.06245680508882	19.2903912437758	-0.395451242689264	0.795560093961746	-1.08990828538667	11	31	10	8	13.7981966816955	24.29101208389	8.11567281810996	10.2206858871485	79.56	DOWN_pEhEx_UP_UmasM
EHI_123710A	10.438574830168	26.537683106777	-0.39539356676057	0.795559558532059	-1.34611766517133	13	46	18	5	16.306959714731	36.0447276083529	14.6082110725979	6.38792867946782	79.56	DOWN_pEhEx_UP_UmasM
EHI_181610A	107.72172994876	250.808871282613	-0.395120996645301	0.795557033206241	-1.21927907417294	365	54	139	82	457.849253528986	42.3133758880664	112.807852171728	104.762030343272	79.56	DOWN_pEhEx_UP_UmasM
EHI_080750A	8.62538958010969	16.38161771606	-0.394045214016837	0.795554909370997	-0.925416307815943	14	19	12	6	17.5613412312488	14.8880396643197	9.73880738173195	7.66551441536138	79.56	DOWN_pEhEx_UP_UmasM
EHI_009620A	320.255867088571	561.769121967806	-0.394888824935921	0.795554888726319	-0.810752326915853	200	1092	396	255	250.876303303554	855.670490180898	321.380643597154	325.784362652859	79.56	DOWN_pEhEx_UP_UmasM
