pEhEx_mean	CmasM_mean	theta	prob	log2FC	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_028880A	701.534094479802	327.382365220079	0.863738920645044	0.936960380497968	1.09953660868165	189	405	1057	572	226.975640838159	426.242527641225	766.348949560589	639.803124124109	93.7	UP_pEhEx_DOWN_CmasM
EHI_092120A	13682.8461507596	19083.2398668722	-0.932740316450961	0.936884841281764	-0.479937771901453	18584	14942	17573	13159	22318.070419769	15725.7181432474	12740.8231699416	14718.8274656454	93.69	DOWN_pEhEx_UP_CmasM
EHI_092930A	645.127557786279	215.425327328861	1.01086112720914	0.93683443232508	1.58239656949309	89	307	814	630	106.882709177757	323.102360458904	590.168443654039	704.678266080749	93.68	UP_pEhEx_DOWN_CmasM
EHI_048860A	28.0399798010548	7.23098069234778	0.926985532668212	0.936774267567405	1.95522208088945	5	8	39	25	6.00464658302008	8.41960548427112	28.2758836640142	27.9634232571726	93.68	UP_pEhEx_DOWN_CmasM
EHI_006960A	21.2806740648168	6.17734920990463	0.861520468427692	0.93662166558848	1.7844840542153	5	6	25	22	6.00464658302008	6.31470411320334	18.1255664512911	24.6078124663119	93.66	UP_pEhEx_DOWN_CmasM
EHI_180390A	154.129778744411	13.7057200095936	0.925149534733616	0.936508667700824	3.49129560051607	7	18	19	266	8.40650521622811	18.94411233961	13.7754305029813	297.530823456316	93.65	UP_pEhEx_DOWN_CmasM
EHI_001940A	1171.63844265246	499.897559709079	0.912062708766231	0.936388850402639	1.22882304588531	206	713	1316	1251	247.391439220427	750.397338785664	954.129817995965	1399.28969978892	93.64	UP_pEhEx_DOWN_CmasM
EHI_159160A	12923.2117470364	7467.49724938078	0.91287950691594	0.936328230558106	0.791267954791302	5909	7408	12067	15410	7096.29133181313	7796.55467843506	8748.84841470921	17236.6540957212	93.63	UP_pEhEx_DOWN_CmasM
EHI_186720A	14280.3878809476	7093.2962583592	0.859351755532839	0.936271544927765	1.00950705657062	1381	11883	17410	14346	1658.48338623015	12506.2714961992	12622.6444766791	16046.5308018959	93.63	UP_pEhEx_DOWN_CmasM
EHI_148470A	708.477254722835	239.998916650759	0.922404708921237	0.936252232802351	1.56169364338831	183	246	564	909	219.770064938535	258.902868641337	408.912779141128	1016.7500696308	93.63	UP_pEhEx_DOWN_CmasM
EHI_126870A	56674.392171363	25392.2595083165	0.918928970817106	0.936120087777744	1.15830823558043	2139	45750	68859	57090	2568.78780821599	48149.6188631755	49924.3352107783	63857.2733500793	93.61	UP_pEhEx_DOWN_CmasM
EHI_006810A	586.086521052946	287.361511792106	0.855706795022727	0.935653371147932	1.02824681315356	265	242	699	599	318.246268900064	254.693065899201	506.7908379781	670.003621241855	93.57	UP_pEhEx_DOWN_CmasM
EHI_098800A	575.571546475572	287.828752368499	0.854863867075129	0.935505653356734	0.999784557977265	216	299	699	580	259.400732386467	314.682754974633	506.7908379781	648.751419566404	93.55	UP_pEhEx_DOWN_CmasM
EHI_103510A	3098.38269079696	1056.512736834	1.07563167631422	0.934630982850662	1.55220518699572	389	1560	2698	3823	467.161504158962	1641.82306943287	1956.11113142334	4276.16668448683	93.46	UP_pEhEx_DOWN_CmasM
EHI_038540A	31.3604980886466	10.094485032336	0.848407231518108	0.934363273068716	1.63538115967875	8	10	39	31	9.60743453283213	10.5245068553389	28.2758836640142	34.674644838894	93.44	UP_pEhEx_DOWN_CmasM
EHI_092430A	10218.0343737007	5026.2150009153	0.843558766654158	0.933530390336106	1.02357340387456	1004	8391	11807	10693	1205.73303387043	8831.11370231487	8560.34252361578	11960.5153955579	93.35	UP_pEhEx_DOWN_CmasM
EHI_171280A	1374.16674704536	720.395783196807	0.842733802966811	0.933393922522929	0.931695435695431	382	930	1594	1434	458.754998942734	978.779137546518	1155.68611693432	1603.98195803142	93.34	UP_pEhEx_DOWN_CmasM
EHI_098440A	563.268633462765	1329.25982253563	-1.22814529957894	0.93330750829939	-1.23872808713426	890	1504	726	540	1068.82709177757	1582.88583104297	526.366449745495	604.009942354928	93.33	DOWN_pEhEx_UP_CmasM
EHI_156310A	632.592168987887	162.701320946741	0.840132423017923	0.932978936291802	1.95904973241868	116	176	266	968	139.307800726066	185.231320653965	192.856027041738	1082.74374851772	93.3	UP_pEhEx_DOWN_CmasM
EHI_117850A	6827.34419736489	2702.71867432285	1.01392119610101	0.932780487097304	1.33691313678126	498	4560	7024	7714	598.0627996688	4799.17512603454	5092.55915015476	8628.39388023317	93.28	UP_pEhEx_DOWN_CmasM
EHI_165810.mRNA	380.554865333283	1069.25151131909	-0.928496860332694	0.931939402204638	-1.49042487639384	1272	573	627	275	1527.58209072031	603.054242810919	454.589206598382	307.597655828898	93.19	DOWN_pEhEx_UP_CmasM
EHI_025360A	408.244671324382	213.4287039558	0.831510286967457	0.931805609222514	0.935679838123866	180	199	545	379	216.167276988723	209.437686421244	395.137348638147	423.925496578736	93.18	UP_pEhEx_DOWN_CmasM
EHI_096650A	14395.8358181472	21148.4125226222	-1.0176009917384	0.931517885032336	-0.554897819632339	20610	16542	21942	11572	24751.1532152088	17409.6392401016	15908.4471629692	12943.70935728	93.15	DOWN_pEhEx_UP_CmasM
EHI_044730A	2614.51984421404	4337.86888842732	-0.995419222924369	0.931461073569509	-0.73044042809633	4389	3208	3515	2411	5270.87877057503	3376.26179919272	2548.45464305153	2696.79253892172	93.15	DOWN_pEhEx_UP_CmasM
EHI_083100A	89.1385001410545	17.622855832025	0.826530760300868	0.931286054571827	2.3386009502486	10	22	70	115	12.0092931660402	23.1539150817456	50.7515860636152	128.631746982994	93.13	UP_pEhEx_DOWN_CmasM
EHI_057850A	860.114970443715	453.835286018123	0.826173356591304	0.931254018567383	0.922360731922029	265	558	1149	798	318.246268900064	587.267482527911	833.051034101341	892.592470368949	93.13	UP_pEhEx_DOWN_CmasM
EHI_022970A	551.80287192375	296.002967809866	0.822809786535149	0.930968757606957	0.898541324591676	254	271	693	541	305.03604641742	285.214135779684	502.44070202979	605.128479285215	93.1	UP_pEhEx_DOWN_CmasM
EHI_050130A	1187.13405187705	598.701346974624	0.821258879243424	0.930851843338516	0.987574432981396	382	699	1199	1356	458.754998942734	735.663029188189	869.302167003923	1516.73607746904	93.09	UP_pEhEx_DOWN_CmasM
EHI_025230A	984.918137987604	426.236731195817	0.820179543974906	0.93077366579769	1.20834889560672	159	627	1089	1063	190.947761340039	659.886579829749	789.549674618242	1189.00475689498	93.08	UP_pEhEx_DOWN_CmasM
EHI_160740A	984.918137987604	426.236731195817	0.820179543974906	0.93077366579769	1.20834889560672	159	627	1089	1063	190.947761340039	659.886579829749	789.549674618242	1189.00475689498	93.08	UP_pEhEx_DOWN_CmasM
EHI_110570A	343.905832983001	124.277693359696	0.818800362769621	0.930676836906068	1.46844621574346	82	142	341	397	98.4762039615293	149.447997345812	247.232726395611	444.059161323901	93.07	UP_pEhEx_DOWN_CmasM
EHI_050520A	1099.63699061863	529.161426274974	0.818379888081377	0.930648439893379	1.05524753957013	258	709	1211	1190	309.839763683836	746.187536043528	878.002438900543	1331.05894704142	93.06	UP_pEhEx_DOWN_CmasM
EHI_032670A	35.1161669297829	2.66424325373361	0.817600588025015	0.930596095299632	3.72033766142678	0	5	25	47	0.600464658302008	5.26225342766945	18.1255664512911	52.5712357234845	93.06	UP_pEhEx_DOWN_CmasM
EHI_164840A	18.5419486677429	3.46679529250331	0.815616325582027	0.930463634445191	2.4191183162532	4	2	19	21	4.80371726641607	2.10490137106778	13.7754305029813	23.489275536025	93.05	UP_pEhEx_DOWN_CmasM
EHI_180000A	48.9989960160048	14.1645712773544	0.815243886403617	0.930438950086234	1.79046525290653	13	12	54	53	15.6120811158522	12.6294082264067	39.1512235347889	59.2824573052059	93.04	UP_pEhEx_DOWN_CmasM
EHI_194430A	98.2581270726608	19.0503526331027	0.814518390890631	0.93039023647547	2.36675903662269	8	27	92	117	9.60743453283213	28.416168509415	66.7020845407514	130.868820843568	93.04	UP_pEhEx_DOWN_CmasM
EHI_004840A	1359.65942252057	765.659747540302	0.814032620975457	0.930357357526487	0.828470001193418	533	843	1463	1494	640.095325749941	887.215927905069	1060.70814872956	1671.09417384863	93.04	UP_pEhEx_DOWN_CmasM
EHI_148820A	18001.4835279185	14240.9886241856	0.81357802459946	0.930326719210561	0.338066502843835	10486	15024	21956	18078	12592.9448139097	15812.0190994612	15918.5974801819	20220.9106257266	93.03	UP_pEhEx_DOWN_CmasM
EHI_155680A	545.10016975518	161.69000029506	0.812662299597106	0.930263791271861	1.75329091136477	27	276	550	623	32.4250915483084	290.476389207354	398.762461928405	696.848507568741	93.03	UP_pEhEx_DOWN_CmasM
EHI_160980A	18813.7869704141	11383.0830246638	1.29124822826039	0.930214577568318	0.724898919869235	7077	13503	23229	18708	8498.97677360662	14211.2416067641	16841.5513238817	20925.5888918074	93.02	UP_pEhEx_DOWN_CmasM
EHI_014400A	672.628304460694	388.042893530255	0.80965842528248	0.930039831916155	0.793593355292083	314	377	850	656	377.091805413661	396.773908446277	616.269259343899	733.760226268209	93	UP_pEhEx_DOWN_CmasM
EHI_134720A	2233.92213354854	1322.49583956127	0.808432977905154	0.929938882326133	0.75631571578973	712	1695	2663	2284	855.061673422059	1783.90391197994	1930.73533839153	2554.73834877529	92.99	UP_pEhEx_DOWN_CmasM
EHI_015320A	7075.2505692284	13497.6102632311	-0.926688317395679	0.929704972328244	-0.931850855495342	15404	7981	9253	6695	18499.1151929683	8399.60892124598	6708.63465495188	7488.60474827082	92.97	DOWN_pEhEx_UP_CmasM
EHI_131940A	7744.89797680751	4378.51310070726	0.805177544608254	0.929631070925617	0.822805206407213	1545	6542	9329	7855	1855.43579415321	6885.13238476271	6763.7363769638	8786.10758740363	92.96	UP_pEhEx_DOWN_CmasM
EHI_075530A	76.6747582033137	16.3397987157014	0.804442651892477	0.929547753814447	2.23036150037277	7	23	92	78	8.40650521622811	24.2063657672795	66.7020845407514	87.2458805623785	92.95	UP_pEhEx_DOWN_CmasM
EHI_050000A	60.0673903079777	14.2410464886479	0.802015847075061	0.929249872092102	2.0765268206364	14	11	54	73	16.8130104324562	11.5769575408728	39.1512235347889	81.653195910944	92.92	UP_pEhEx_DOWN_CmasM
EHI_044610A	24.629565528328	5.04724251616802	0.798524576937953	0.928717714796204	2.28682386474641	4	5	19	32	4.80371726641607	5.26225342766945	13.7754305029813	35.7931817691809	92.87	UP_pEhEx_DOWN_CmasM
EHI_098570A	19709.5202579039	11814.0838261787	0.798163271377756	0.928654550400453	0.7383849070333	10164	10786	17275	24245	12206.2455739632	11351.7330941685	12524.7664178422	27118.927874806	92.87	UP_pEhEx_DOWN_CmasM
EHI_152800A	1060.2868733936	337.46809665618	0.797653881363047	0.928565841917988	1.65163163099761	66	565	755	1419	79.2613348958651	594.634637326648	547.392106828992	1587.20390407712	92.86	UP_pEhEx_DOWN_CmasM
EHI_100350A	45.9244261811045	9.9415346097491	0.795573269708868	0.928157123559868	2.20772122169008	6	12	41	56	7.2055758996241	12.6294082264067	29.7259289801175	62.6380680960666	92.82	UP_pEhEx_DOWN_CmasM
EHI_000590A	10539.5833509123	13264.5217228004	-1.00421826484953	0.927833106491705	-0.331754821712217	12053	11376	13989	9838	14474.8010530282	11972.6789986335	10142.3419634845	11004.1663201626	92.78	DOWN_pEhEx_UP_CmasM
EHI_028990A	518.639963243369	151.841962372269	0.793589494317733	0.927714124268121	1.77216283311879	36	247	450	641	43.2334553977446	259.955319326871	326.26019612324	716.982172313905	92.77	UP_pEhEx_DOWN_CmasM
EHI_107210A	1869.49272047247	2604.22467363692	-1.00790825005521	0.927701981036499	-0.478207065582077	2310	2298	2527	1715	2774.14672135528	2418.53167535688	1832.13225689651	1918.29083544204	92.77	DOWN_pEhEx_UP_CmasM
EHI_131230A	714.754216468443	1515.46395841696	-1.00650896234923	0.92766378535735	-1.08424041085567	1024	1704	680	844	1229.75162020251	1793.37596814975	493.015407475119	944.045169162147	92.77	DOWN_pEhEx_UP_CmasM
EHI_013220A	1577.37123120295	649.742898708287	1.06895298120847	0.927493430309062	1.27958136939324	333	852	1690	1738	399.909462429137	896.687984074874	1225.28829210728	1944.01718483864	92.75	UP_pEhEx_DOWN_CmasM
EHI_159740A	18.8919796935291	4.59690198623992	0.787317356564852	0.925944236857753	2.03904007900261	5	3	23	19	6.00464658302008	3.15735205660167	16.6755211351878	21.2522016754512	92.59	UP_pEhEx_DOWN_CmasM
EHI_011880A	33.1957727453357	9.41471886852753	0.784840807041338	0.925076533986554	1.81800961542001	6	11	41	33	7.2055758996241	11.5769575408728	29.7259289801175	36.9117186994678	92.51	UP_pEhEx_DOWN_CmasM
EHI_169280A	972.478135552576	560.379726812371	0.784256693321882	0.924860355909431	0.79526105053816	370	640	1184	978	444.343847143486	673.56843874169	858.426827133148	1093.92911782059	92.49	UP_pEhEx_DOWN_CmasM
EHI_194550A	3062.86552243612	1977.03138722595	0.782490151065733	0.924181177574725	0.631546250261466	1211	2366	3538	3206	1454.32540240746	2490.09832197318	2565.13016418672	3586.02939849981	92.42	UP_pEhEx_DOWN_CmasM
EHI_067520A	3286.47082663668	1633.86035695288	0.779997797773536	0.923156185116449	1.0082544943281	416	2625	3611	3562	499.586595707271	2762.68304952646	2618.05681822449	3984.22854568195	92.32	UP_pEhEx_DOWN_CmasM
EHI_035090A	6435.98841935272	4330.76131878042	0.778282354094206	0.922408282467815	0.571541066784506	2319	5565	8525	6019	2784.95508520471	5856.8880649961	6180.81815989028	6732.47378339687	92.24	UP_pEhEx_DOWN_CmasM
EHI_055670A	13891.8453954564	17693.2407336603	-0.92084689150081	0.922089963512964	-0.34896005955038	16390	14816	18004	13253	19683.2314991398	15593.1093568701	13053.3079355618	14823.9699370923	92.21	DOWN_pEhEx_UP_CmasM
EHI_146390A	24079.8463986736	34853.8687993847	-0.813041331779774	0.921901286419176	-0.533492615541629	36121	24795	31988	22459	43378.7678450537	26095.5147478128	23192.024785756	25121.2209173136	92.19	DOWN_pEhEx_UP_CmasM
EHI_033910A	4.39898454086976	11.8278826785877	-0.817451988955941	0.921840868044076	-1.42694940209226	10	11	6	4	12.0092931660402	11.5769575408728	4.35013594830987	4.47414772114761	92.18	DOWN_pEhEx_UP_CmasM
EHI_150470A	41343.9623534956	54189.181559102	-1.0828945305571	0.921560182503738	-0.390328196215251	50396	45150	54223	39021	60522.033839576	47518.1484518551	39312.9035875344	43646.4295567253	92.16	DOWN_pEhEx_UP_CmasM
EHI_137870A	16774.5926596432	18848.0946421869	-0.807909014848133	0.921420060266683	-0.168140954887169	15027	18569	24249	14352	18046.3648406086	19542.9567796788	17581.0744350943	16053.2420234776	92.14	DOWN_pEhEx_UP_CmasM
EHI_163690A	2015.68107300678	3210.1837478094	-0.807411049623012	0.92134898852454	-0.671388488740181	3338	2271	2860	1760	4008.70205882421	2390.11550684746	2073.56480202771	1968.62499730495	92.13	DOWN_pEhEx_UP_CmasM
EHI_120600A	3456.01986949207	6543.80640093204	-0.806944130656532	0.921266112279252	-0.921018554728657	3654	8237	6845	1740	4388.19572287108	8669.03629674265	4962.78009436351	1946.25425869921	92.13	DOWN_pEhEx_UP_CmasM
EHI_040800A	37250.7832331818	50016.4250804413	-0.822704965863965	0.921107756401219	-0.425131184772938	49406	38363	48897	35130	59333.113816138	40375.1656491366	35451.4329107513	39294.2023609789	92.11	DOWN_pEhEx_UP_CmasM
EHI_177470A	17145.3413086604	23561.0728634291	-0.822937421374244	0.921061145270447	-0.45858861041113	23515	17795	24258	15016	28239.8528799434	18728.3599490756	17587.5996390168	16795.9505451881	92.11	DOWN_pEhEx_UP_CmasM
EHI_104660A	22698.418182151	28891.2155540623	-0.805404915314598	0.920988892451019	-0.348039142563588	27577	23261	29745	21439	33118.027763989	24481.0553962038	21565.7989637462	23980.3132484209	92.1	DOWN_pEhEx_UP_CmasM
EHI_108500A	32663.6490336632	37177.5096977848	-0.823517404357458	0.920929623387062	-0.186744164654961	32351	33523	41958	31408	38851.2643214565	35281.3043311526	30420.5006865309	35131.0079064511	92.09	DOWN_pEhEx_UP_CmasM
EHI_118670A	150.984418753882	30.7167741512708	0.772999711316599	0.919944030458435	2.29730105585216	9	48	138	182	10.8083638494361	50.5176329056267	100.053126811127	203.573721312216	91.99	UP_pEhEx_DOWN_CmasM
EHI_081410A	15398.3319307422	23967.0817137471	-0.82703278779446	0.919924740784659	-0.638280178626472	25483	16312	23839	12135	30603.2817750201	17167.5755824288	17283.8151452932	13573.4456490316	91.99	DOWN_pEhEx_UP_CmasM
EHI_147990A	1.67847002448323	22.5171479256061	-0.828128083478127	0.919520884674049	-3.74580542634881	12	29	0	3	14.4111517992482	30.5210698804828	0.362511329025823	3.35561079086071	91.95	DOWN_pEhEx_UP_CmasM
EHI_074380A	57.1394628100511	5.82513770106303	0.771123444238413	0.919030664069143	3.29412341370257	0	11	49	71	0.600464658302008	11.5769575408728	35.5261102445306	79.4161220503701	91.9	UP_pEhEx_DOWN_CmasM
EHI_187150A	20570.7814353339	23021.4370153431	-0.79794918240024	0.918926474992735	-0.162381290909765	20151	20623	27427	19120	24199.9266588875	21704.6904877654	19885.1964423825	21386.4261070856	91.89	DOWN_pEhEx_UP_CmasM
EHI_046390A	1459.15727312396	935.523963276729	0.770694965291273	0.918819816091107	0.641288876979	598	1091	1917	1375	718.155731329202	1148.22369791747	1389.868435485	1537.98827914449	91.88	UP_pEhEx_DOWN_CmasM
EHI_114000A	2.9279274979266	14.4619613846956	-0.918393229702977	0.918763530955377	-2.30431149439503	10	16	5	2	12.0092931660402	16.8392109685422	3.62511329025823	2.23707386057381	91.88	DOWN_pEhEx_UP_CmasM
EHI_017720A	995.277488449933	1471.4074259829	-0.830159373816674	0.918694087915439	-0.56402605996298	1309	1294	1473	829	1572.01647543466	1361.87118708085	1067.95837531007	927.267115207843	91.87	DOWN_pEhEx_UP_CmasM
EHI_154450A	4836.15139514352	2831.19593643308	0.770328955550486	0.91864031783862	0.77244781248858	1620	3519	4681	5658	1945.50549289851	3703.57396239376	3393.83106233975	6328.6819515633	91.86	UP_pEhEx_DOWN_CmasM
EHI_112590A	8.78378249377981	32.9260445409487	-0.796959955151741	0.918562003326945	-1.90631497352864	31	27	15	6	37.2288088147245	28.416168509415	10.8753398707747	6.71122158172142	91.86	DOWN_pEhEx_UP_CmasM
EHI_166490A	865.19462563831	412.709858109911	0.769979288125179	0.918469356212389	1.06789680428761	361	370	777	1052	433.53548329405	389.406753647539	563.342605306129	1176.70085066182	91.85	UP_pEhEx_DOWN_CmasM
EHI_181180A	11253.486229319	15992.1777517526	-0.830764920719734	0.918429187053829	-0.506994408025378	16163	11847	14732	10639	19410.6205442707	12468.38327152	10681.0337984168	11900.1144013224	91.84	DOWN_pEhEx_UP_CmasM
EHI_181610A	96.0066649077638	242.777556470822	-0.796597036625303	0.918423976618571	-1.33842858987219	240	186	139	82	288.223035984964	195.755827509304	100.778149469179	91.7200282835261	91.84	DOWN_pEhEx_UP_CmasM
EHI_111550A	1676.92162283748	2465.46714741245	-0.831291316205848	0.918185723480199	-0.556045768151498	1770	2653	2562	1344	2125.64489038911	2792.15166872141	1857.50804992832	1503.3136343056	91.82	DOWN_pEhEx_UP_CmasM
EHI_068170A	637.776763460599	293.76816520669	0.768733774089111	0.917856212164678	1.11837347215233	211	316	613	749	253.396085803447	332.574416628709	444.438889385659	837.784160784891	91.79	UP_pEhEx_DOWN_CmasM
EHI_087720A	7233.05710158526	8448.86293574002	-0.79457605929922	0.917605119685441	-0.224151652673726	6638	8436	10484	6170	7971.76880361746	8878.4739831639	7601.13754701345	6901.37285987019	91.76	DOWN_pEhEx_UP_CmasM
EHI_058920A	4413.70886953464	3396.5387698169	0.767202536611215	0.917105973141529	0.377926149929085	2420	3676	5656	4253	2906.24894618172	3868.80872002258	4100.72815394011	4757.1375645102	91.71	UP_pEhEx_DOWN_CmasM
EHI_166810A	3789.28104962768	5091.47838124257	-1.35074110038813	0.917036095947114	-0.426160475617403	4172	4887	5575	3178	5010.27710887196	5143.32650020412	4042.00131863792	3554.71036445178	91.7	DOWN_pEhEx_UP_CmasM
EHI_098470A	4468.77964699298	198.112883246936	1.28130906044994	0.916409092142877	4.49548630140442	0	376	486	7755	0.600464658302008	395.721457760743	352.3610118131	8674.25389437494	91.64	UP_pEhEx_DOWN_CmasM
EHI_111760A	10408.9518448435	5505.50911441913	1.02828002180344	0.916190042749637	0.918876913884851	2153	7985	13331	10035	2585.60081864845	8403.81872398811	9665.27705448649	11224.5180954291	91.62	UP_pEhEx_DOWN_CmasM
