logFC	logCPM	PValue	FDR	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_004830A	-0.36720164175615	4.25255491016121	0.3427728173108	0.880231707664608	123	128	212	157	16.1853482377734	16.6638882159333	19.93137182433	22.4922385177009	11.98	UP_pEhEx_DOWN_EhMyb10
EHI_005657A	0.586076671931748	1.10443017829112	0.343213664486218	0.880231707664608	18	17	12	14	2.36858754699123	2.21317265367864	1.12819085798094	2.00567732004977	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_008010A	0.449084498853316	10.9339343044243	0.343984101662794	0.880231707664608	15736	18785	18777	10769	2070.67186885856	2445.5557823149	1765.33664502568	1542.79564711542	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_008380A	-0.405349043970413	4.55721763355803	0.343257172688777	0.880231707664608	166	140	223	225	21.8436407111413	18.2261277361771	20.9655467774792	32.2340997865141	11.98	UP_pEhEx_DOWN_EhMyb10
EHI_035150A	0.733075244373562	0.623015913745428	0.344740225588653	0.880231707664608	7	18	14	4	0.921117379385478	2.34335928036562	1.31622266764443	0.573050662871362	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_039860A	0.403402271492918	5.63312819981932	0.339971520762482	0.880231707664608	409	451	526	248	53.8195725955229	58.7141686358276	49.4523659414979	35.5291410980244	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_040650A	-0.455325160639193	1.98934551410077	0.340682011409791	0.880231707664608	20	28	50	27	2.63176394110137	3.64522554723541	4.70079524158726	3.86809197438169	11.98	UP_pEhEx_DOWN_EhMyb10
EHI_044230A	-0.571222668087458	1.59626779498104	0.340456893552021	0.880231707664608	24	10	30	27	3.15811672932164	1.30186626686979	2.82047714495235	3.86809197438169	11.98	UP_pEhEx_DOWN_EhMyb10
EHI_045290A	0.389825842444647	4.96562002718078	0.341621557824902	0.880231707664608	233	305	316	167	30.6600499138309	39.7069211395286	29.7090259268315	23.9248651748794	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_049400A	0.449193263782787	5.12338223694971	0.338981403463417	0.880231707664608	299	312	408	140	39.3448709194654	40.6182275263375	38.358489171352	20.0567732004977	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_049460A	0.559616381255986	1.34247879053759	0.343465919824622	0.880231707664608	15	27	21	12	1.97382295582602	3.51503892054844	1.97433400146665	1.71915198861409	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_067090A	0.550208777947953	1.86665989659453	0.340191659654494	0.880231707664608	21	41	23	24	2.76335213815643	5.33765169416614	2.16236581113014	3.43830397722817	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_069210A	0.468379223244633	1.76055594347029	0.342515776183123	0.880231707664608	31	25	30	17	4.07923410870712	3.25466566717448	2.82047714495235	2.43546531720329	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_069260A	0.54249100675042	1.15345475331925	0.340986948168452	0.880231707664608	15	21	15	13	1.97382295582602	2.73391916042656	1.41023857247618	1.86241465433193	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_074060A	0.481118190689197	2.9944353982641	0.343654552281193	0.880231707664608	53	85	86	33	6.97417444391862	11.0658632683932	8.08536781553008	4.72766796868873	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_074810A	-0.466822488024479	3.59937785928401	0.341640630552985	0.880231707664608	101	51	132	106	13.2904079025619	6.63951796103593	12.4100994377904	15.1858425660911	11.98	UP_pEhEx_DOWN_EhMyb10
EHI_091460A	0.52502815204101	1.00187202900544	0.343844890832833	0.880231707664608	14	18	18	8	1.84223475877096	2.34335928036562	1.69228628697141	1.14610132574272	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_098360A	0.417041894737755	3.67884244650276	0.342928242888018	0.880231707664608	100	120	141	57	13.1588197055068	15.6223952024375	13.2562425812761	8.1659719459169	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_099240A	0.442365711850674	2.82661004087605	0.344369988153178	0.880231707664608	53	68	74	32	6.97417444391862	8.85269061471458	6.95717695754914	4.58440530297089	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_107240A	0.481475368871938	2.0930902432749	0.340409962707618	0.880231707664608	36	36	46	16	4.73717509398246	4.68671856073125	4.32473162226028	2.29220265148545	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_110460A	0.391601198549684	5.82853821244356	0.342503302617166	0.880231707664608	443	539	555	319	58.2935712953953	70.1705917842817	52.1788271816185	45.7007903639911	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_131190A	0.449084498853316	10.9339343044243	0.343984101662794	0.880231707664608	15736	18785	18777	10769	2070.67186885856	2445.5557823149	1765.33664502568	1542.79564711542	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_138050A	0.861842880469855	1.14245912808084	0.344558965281051	0.880231707664608	6	33	20	6	0.78952918233041	4.29615868067031	1.8803180966349	0.859575994307043	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_140520A	0.373084501011193	4.31784481641116	0.339946356422135	0.880231707664608	154	186	178	123	20.2645823464805	24.2147125637781	16.7348310600506	17.6213078832944	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_148810A	-0.454236518815948	2.15133759126383	0.342081767479834	0.880231707664608	22	32	43	40	2.8949403352115	4.16597205398333	4.04268390776504	5.73050662871362	11.98	UP_pEhEx_DOWN_EhMyb10
EHI_155440A	0.438305911452845	8.91259808266092	0.343084434326691	0.880231707664608	3916	4557	4362	2848	515.299379667648	593.260457812564	410.097376876072	408.01207196441	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_161640A	0.420116040666844	2.23102026165318	0.341382790328517	0.880231707664608	37	41	40	27	4.86876329103753	5.33765169416614	3.76063619326981	3.86809197438169	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_166440A	0.459187749048525	2.92384875264526	0.339599954567242	0.880231707664608	82	48	69	41	10.7902321585156	6.248958080975	6.48709743339041	5.87376929443146	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_167680A	-0.380987444968285	3.33962695004636	0.344449519635201	0.880231707664608	65	66	113	82	8.55323280857944	8.59231736134062	10.6237972459872	11.7475385888629	11.98	UP_pEhEx_DOWN_EhMyb10
EHI_172390A	-0.861834651702804	0.444339071980122	0.340218361471578	0.880231707664608	2	10	14	11	0.263176394110137	1.30186626686979	1.31622266764443	1.57588932289624	11.98	UP_pEhEx_DOWN_EhMyb10
EHI_179980A	0.453333316149181	8.73717556179336	0.342516054340024	0.880231707664608	4186	3342	3376	2811	550.828192872516	435.083706387884	317.397694711972	402.711353332849	11.98	DOWN_pEhEx_UP_EhMyb10
EHI_186990A	-0.414658761392742	2.65272130459655	0.344077270811922	0.880231707664608	42	37	68	52	5.52670427631287	4.81690518741823	6.39308152855867	7.4496586173277	11.98	UP_pEhEx_DOWN_EhMyb10
EHI_005080A	0.388566752806928	3.25265948960037	0.345134652574964	0.880280937246905	83	78	83	58	10.9218203555707	10.1545568815844	7.80332010103485	8.30923461163474	11.97	DOWN_pEhEx_UP_EhMyb10
EHI_036530A	0.445948445594842	13.1977947070575	0.344996236529674	0.880280937246905	75403	90257	86275	54435	9922.14482254332	11750.2543648867	8111.22218935881	7798.50320835064	11.97	DOWN_pEhEx_UP_EhMyb10
EHI_098850A	0.483762249759162	2.61231920636943	0.345522312327984	0.880313551422993	47	58	68	23	6.18464526158821	7.55082434784479	6.39308152855867	3.29504131151033	11.97	DOWN_pEhEx_UP_EhMyb10
EHI_149870A	-0.657759256539687	1.07568262607583	0.345522599983199	0.880313551422993	15	7	16	22	1.97382295582602	0.911306386808854	1.50425447730792	3.15177864579249	11.97	UP_pEhEx_DOWN_EhMyb10
EHI_037540A	-0.531937409190721	1.60931805643823	0.345727585288712	0.880357871817649	14	21	45	16	1.84223475877096	2.73391916042656	4.23071571742853	2.29220265148545	11.96	UP_pEhEx_DOWN_EhMyb10
EHI_113420A	-0.48815231085377	4.40125633086285	0.34628637543113	0.881302581289748	182	83	294	147	23.9490518640224	10.8054900150193	27.6406760205331	21.0596118605225	11.87	UP_pEhEx_DOWN_EhMyb10
EHI_029090A	0.377696412739869	4.84818918968356	0.346667538483684	0.881619513250575	277	216	253	181	36.4499305842539	28.1203113643875	23.7860239224315	25.9305424949291	11.84	DOWN_pEhEx_UP_EhMyb10
EHI_051840A	-0.440624296318923	5.57531422974437	0.346853513650262	0.881619513250575	391	223	536	411	51.4509850485317	29.0316177511963	50.3925249898154	58.8809556100324	11.84	UP_pEhEx_DOWN_EhMyb10
EHI_148060A	0.377430096524144	5.56116594225797	0.34716233975859	0.881619513250575	424	387	417	297	55.793395551349	50.3822245278609	39.2046323148377	42.5490117181986	11.84	DOWN_pEhEx_UP_EhMyb10
EHI_177590A	0.802982162266579	0.697676586424747	0.346975463387247	0.881619513250575	7	20	16	3	0.921117379385478	2.60373253373958	1.50425447730792	0.429787997153521	11.84	DOWN_pEhEx_UP_EhMyb10
EHI_025440A	0.63944044338021	0.382272184791163	0.349854752015905	0.882183095169986	9	11	11	4	1.18429377349561	1.43205289355677	1.0341749531492	0.573050662871362	11.78	DOWN_pEhEx_UP_EhMyb10
EHI_030600A	-0.505991509596936	4.47440323167287	0.348710200471094	0.882183095169986	193	84	222	215	25.3965220316282	10.9356766417062	20.8715308726474	30.8014731293357	11.78	UP_pEhEx_DOWN_EhMyb10
EHI_040300A	0.389720713373258	4.58042184179272	0.34897142223922	0.882183095169986	184	227	257	117	24.2122282581326	29.5523642579443	24.1620875417585	16.7617318889873	11.78	DOWN_pEhEx_UP_EhMyb10
EHI_050280A	0.453920522721565	10.6613516200266	0.348830567008117	0.882183095169986	11976	16653	14762	9391	1575.9002479315	2167.99789421826	1387.86278712622	1345.37969375624	11.78	DOWN_pEhEx_UP_EhMyb10
EHI_062800A	0.464255330868864	1.78254894619648	0.349320391431281	0.882183095169986	26	31	35	14	3.42129312343178	4.03578542729635	3.29055666911108	2.00567732004977	11.78	DOWN_pEhEx_UP_EhMyb10
EHI_093970A	-0.459171066447867	5.15301292209705	0.350079380367979	0.882183095169986	289	165	344	346	38.0289889489147	21.4807934033515	32.3414712621203	49.5688823383728	11.78	UP_pEhEx_DOWN_EhMyb10
EHI_096650A	0.48658812205826	11.1252514427575	0.349428036459225	0.882183095169986	14837	25048	21942	11572	1952.37407970605	3260.91462525545	2062.89698381815	1657.83556768685	11.78	DOWN_pEhEx_UP_EhMyb10
EHI_137920A	0.686993197483838	1.41646193504006	0.349142481976751	0.882183095169986	13	33	28	7	1.71064656171589	4.29615868067031	2.63244533528886	1.00283866002488	11.78	DOWN_pEhEx_UP_EhMyb10
EHI_138320A	-0.456749574519068	2.07282989052323	0.349272787930425	0.882183095169986	28	23	57	26	3.68446951754191	2.99429241380052	5.35890657540947	3.72482930866385	11.78	UP_pEhEx_DOWN_EhMyb10
EHI_156240A	-0.519559388746635	4.72270989541227	0.348114419954088	0.882183095169986	96	233	394	171	12.6324669172866	30.3334840180661	37.0422665037076	24.4979158377507	11.78	UP_pEhEx_DOWN_EhMyb10
EHI_160900A	-0.489173758127697	1.7633611526914	0.350018569976568	0.882183095169986	13	27	40	25	1.71064656171589	3.51503892054844	3.76063619326981	3.58156664294601	11.78	UP_pEhEx_DOWN_EhMyb10
EHI_178780A	0.661139016934792	0.316112671302585	0.347717504295595	0.882183095169986	7	12	10	4	0.921117379385478	1.56223952024375	0.940159048317451	0.573050662871362	11.78	DOWN_pEhEx_UP_EhMyb10
EHI_181240A	-0.827515878851119	3.69015893153547	0.350203943384122	0.882183095169986	123	16	126	144	16.1853482377734	2.08298602699167	11.8460040087999	20.629823863369	11.78	UP_pEhEx_DOWN_EhMyb10
EHI_197390A	0.604474970798171	1.38658093981482	0.348775100710751	0.882183095169986	14	30	27	8	1.84223475877096	3.90559880060937	2.53842943045712	1.14610132574272	11.78	DOWN_pEhEx_UP_EhMyb10
EHI_199960A	-0.413356893560099	5.41674096334529	0.349733605431544	0.882183095169986	327	229	440	389	43.0293404370073	29.8127375113182	41.3669981259679	55.7291769642399	11.78	UP_pEhEx_DOWN_EhMyb10
EHI_119950A	-0.473651262854399	4.63939737090256	0.350681448310277	0.882912036974318	218	97	301	203	28.6862269580049	12.628102788637	28.2987873543553	29.0823211407216	11.71	UP_pEhEx_DOWN_EhMyb10
EHI_014010A	0.52907057675042	2.9336846310854	0.352613399185289	0.883510241525127	38	96	62	44	5.0003514880926	12.49791616195	5.8289860995682	6.30355729158498	11.65	DOWN_pEhEx_UP_EhMyb10
EHI_019170A	-0.424485250196339	2.0286969868821	0.352449263222641	0.883510241525127	24	26	49	29	3.15811672932164	3.38485229386146	4.60677933675551	4.15461730581737	11.65	UP_pEhEx_DOWN_EhMyb10
EHI_052400A	0.514298656522836	9.56389480402646	0.351512099440802	0.883510241525127	9111	4465	6313	4557	1198.90006336873	581.283288157362	593.522407202807	652.847967676199	11.65	DOWN_pEhEx_UP_EhMyb10
EHI_056120A	-0.386736487635485	4.69265419945439	0.352306580578282	0.883510241525127	192	147	350	175	25.2649338345731	19.1374341229859	32.9055666911108	25.0709665006221	11.65	UP_pEhEx_DOWN_EhMyb10
EHI_065280A	0.49048094457944	2.10846213285234	0.352350199537099	0.883510241525127	32	41	48	15	4.21082230576219	5.33765169416614	4.51276343192377	2.14893998576761	11.65	DOWN_pEhEx_UP_EhMyb10
EHI_095080A	-0.851468150283609	3.08253065014601	0.351858638511576	0.883510241525127	80	9	124	66	10.5270557644055	1.17167964018281	11.6579721991364	9.45533593737747	11.65	UP_pEhEx_DOWN_EhMyb10
EHI_097920A	-0.37242838711671	3.47678034487691	0.352609239942146	0.883510241525127	71	74	139	80	9.34276199090985	9.63381037483645	13.0682107716126	11.4610132574272	11.65	UP_pEhEx_DOWN_EhMyb10
EHI_111550A	0.438961753519591	7.99721359899459	0.351652489914452	0.883510241525127	1926	2567	2562	1344	253.438867528062	334.189070705475	240.868748178931	192.545022724778	11.65	DOWN_pEhEx_UP_EhMyb10
EHI_153080A	-0.476120136937043	10.5154677854858	0.351568756446874	0.883510241525127	11485	7198	16516	12934	1511.29044317746	937.083338892875	1552.7666842011	1852.95931839455	11.65	UP_pEhEx_DOWN_EhMyb10
EHI_003890A	0.625171818553917	1.72271362790845	0.353628770089428	0.883695323764475	18	39	35	10	2.36858754699123	5.07727844079218	3.29055666911108	1.4326266571784	11.63	DOWN_pEhEx_UP_EhMyb10
EHI_024230A	0.506129096203985	7.31689491072522	0.353449504222986	0.883695323764475	980	1880	1719	708	128.956433113967	244.750858171521	161.61334040577	101.429967328231	11.63	DOWN_pEhEx_UP_EhMyb10
EHI_138510A	-0.659132880330777	0.6808611069652	0.353601054889951	0.883695323764475	5	11	21	9	0.657940985275342	1.43205289355677	1.97433400146665	1.28936399146056	11.63	UP_pEhEx_DOWN_EhMyb10
EHI_141410A	0.468957016808757	1.4080770240279	0.353096575273609	0.883695323764475	19	24	23	13	2.5001757440463	3.1244790404875	2.16236581113014	1.86241465433193	11.63	DOWN_pEhEx_UP_EhMyb10
EHI_197360A	-0.61084912457569	2.08302037528431	0.353104967780872	0.883695323764475	37	11	55	31	4.86876329103753	1.43205289355677	5.17087476574598	4.44114263725305	11.63	UP_pEhEx_DOWN_EhMyb10
EHI_137050A	0.678032400811321	0.485372979899405	0.354224938464509	0.884714016079799	7	15	11	5	0.921117379385478	1.95279940030469	1.0341749531492	0.716313328589202	11.53	DOWN_pEhEx_UP_EhMyb10
EHI_084660A	0.53644397274302	3.56239034010596	0.354449137072657	0.884803085256373	55	155	96	69	7.23735083802876	20.1789271364818	9.02552686384753	9.88512393453099	11.52	DOWN_pEhEx_UP_EhMyb10
EHI_011920A	-0.369905340399009	4.31914262745699	0.356559204332088	0.884913749466935	113	150	253	144	14.8694662672227	19.5279940030469	23.7860239224315	20.629823863369	11.51	UP_pEhEx_DOWN_EhMyb10
EHI_022500A	-0.528400176035465	0.949116190355809	0.356264749624015	0.884913749466935	9	12	21	14	1.18429377349561	1.56223952024375	1.97433400146665	2.00567732004977	11.51	UP_pEhEx_DOWN_EhMyb10
EHI_044840A	0.554644693158926	0.729489482070297	0.35622388417599	0.884913749466935	11	15	16	5	1.44747016760575	1.95279940030469	1.50425447730792	0.716313328589202	11.51	DOWN_pEhEx_UP_EhMyb10
EHI_045270A	-0.962771237621749	0.407873089500827	0.356436396975972	0.884913749466935	1	10	19	7	0.131588197055068	1.30186626686979	1.78630219180316	1.00283866002488	11.51	UP_pEhEx_DOWN_EhMyb10
EHI_050910A	0.418901645222208	2.2980229620088	0.356521264975508	0.884913749466935	43	39	48	24	5.65829247336794	5.07727844079218	4.51276343192377	3.43830397722817	11.51	DOWN_pEhEx_UP_EhMyb10
EHI_069050A	0.464644319551181	2.78235051059477	0.356071660074168	0.884913749466935	48	70	75	28	6.31623345864328	9.11306386808854	7.05119286238088	4.01135464009953	11.51	DOWN_pEhEx_UP_EhMyb10
EHI_099690A	0.3990806862608	2.52403627314182	0.356567632695924	0.884913749466935	47	49	55	30	6.18464526158821	6.37914470766198	5.17087476574598	4.29787997153521	11.51	DOWN_pEhEx_UP_EhMyb10
EHI_133900A	-0.427664954180333	7.35606800484575	0.355419634808801	0.884913749466935	1135	996	1672	1523	149.352603657503	129.665880180231	157.194592878678	218.189039888271	11.51	UP_pEhEx_DOWN_EhMyb10
EHI_165350A	-0.48049130702472	10.4844948224558	0.355984282830849	0.884913749466935	11397	6855	15793	12933	1499.71068183661	892.429325939242	1484.79318500775	1852.81605572883	11.51	UP_pEhEx_DOWN_EhMyb10
EHI_175050A	-0.53357225453533	7.69286767196733	0.355520134429237	0.884913749466935	1801	774	2205	1966	236.990342896178	100.764449055722	207.305070153998	281.654400801274	11.51	UP_pEhEx_DOWN_EhMyb10
EHI_192050A	-0.521943651412868	6.28125703793489	0.35616007906518	0.884913749466935	616	355	1324	406	81.0583293859221	46.2162524738776	124.477057997231	58.1646422814432	11.51	UP_pEhEx_DOWN_EhMyb10
EHI_015410A	0.681796845886656	0.308938340111478	0.35697136224225	0.884979716324816	11	8	11	3	1.44747016760575	1.04149301349583	1.0341749531492	0.429787997153521	11.5	DOWN_pEhEx_UP_EhMyb10
EHI_050760A	-0.391985738872729	6.56055735382905	0.356903148479377	0.884979716324816	646	598	1247	673	85.0059752975741	77.8516027588135	117.237833325186	96.4157740281066	11.5	UP_pEhEx_DOWN_EhMyb10
EHI_004820A	-0.362853223524502	4.59721786240742	0.358394264934443	0.884995306808325	177	143	266	202	23.2911108787471	18.616687616238	25.0082306852442	28.9390584750038	11.5	UP_pEhEx_DOWN_EhMyb10
EHI_021190A	0.487679140567792	4.03066767605846	0.358268808381001	0.884995306808325	85	203	145	92	11.1849967496808	26.4278852174568	13.632306200603	13.1801652460413	11.5	DOWN_pEhEx_UP_EhMyb10
EHI_022980A	0.396915211936396	6.80421817108229	0.358330692708898	0.884995306808325	1067	869	1021	674	140.404606257758	113.132178590985	95.9902388332118	96.5590366938245	11.5	DOWN_pEhEx_UP_EhMyb10
EHI_044490A	0.415427168365802	2.6677563583308	0.358697010782609	0.884995306808325	58	49	65	30	7.63211542919396	6.37914470766198	6.11103381406343	4.29787997153521	11.5	DOWN_pEhEx_UP_EhMyb10
EHI_051710A	0.457323263937578	12.4921912289171	0.358246526067291	0.884995306808325	41707	60261	46086	37542	5488.14893457573	7845.17631078405	4332.81699007581	5378.36699637917	11.5	DOWN_pEhEx_UP_EhMyb10
EHI_053040A	0.437531628111414	2.84006956475465	0.358582520811203	0.884995306808325	50	72	74	33	6.57940985275342	9.37343712146249	6.95717695754914	4.72766796868873	11.5	DOWN_pEhEx_UP_EhMyb10
EHI_087110A	0.439405148684206	10.835035834169	0.35924058373532	0.884995306808325	16891	15227	18494	9508	2222.65623645716	1982.35176456263	1738.73014395829	1362.14142564523	11.5	DOWN_pEhEx_UP_EhMyb10
EHI_105180A	0.432151800476707	10.6423654194294	0.358952688166329	0.884995306808325	15139	12899	14541	9451	1992.11371521668	1679.27729763534	1367.08527215841	1353.97545369931	11.5	DOWN_pEhEx_UP_EhMyb10
EHI_143580A	0.407023872927788	4.63370937249191	0.359132010258583	0.884995306808325	170	259	263	122	22.3699934993616	33.7183363119276	24.726182970749	17.4780452175765	11.5	DOWN_pEhEx_UP_EhMyb10
EHI_152180A	0.402848485253759	2.02894602158005	0.357348632652162	0.884995306808325	35	32	38	21	4.60558689692739	4.16597205398333	3.57260438360631	3.00851598007465	11.5	DOWN_pEhEx_UP_EhMyb10
EHI_152510A	0.636680385342637	2.34013513583914	0.359205415373716	0.884995306808325	24	66	55	16	3.15811672932164	8.59231736134062	5.17087476574598	2.29220265148545	11.5	DOWN_pEhEx_UP_EhMyb10
EHI_170340A	-0.654253808739621	12.7559631632378	0.357931150358964	0.884995306808325	64430	17448	75864	68305	8478.22753625805	2271.49626243441	7132.42260415551	9785.55638185709	11.5	UP_pEhEx_DOWN_EhMyb10
EHI_045000A	-0.524422830681865	6.94480811073966	0.36039680262376	0.886912530001734	1050	488	1150	1271	138.167606907822	63.5310738232458	108.118290556507	182.086848127375	11.31	UP_pEhEx_DOWN_EhMyb10
EHI_098790A	-0.377114600188356	3.90763718693056	0.360241958179328	0.886912530001734	116	80	178	116	15.2642308583879	10.4149301349583	16.7348310600506	16.6184692232695	11.31	UP_pEhEx_DOWN_EhMyb10
EHI_004230A	-0.437169900711161	5.91139303545088	0.362469124251	0.887822338261975	495	282	640	543	65.1361575422588	36.7126287257281	60.1701790923169	77.7916274847874	11.22	UP_pEhEx_DOWN_EhMyb10
