logFC	logCPM	PValue	FDR	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_081130A	-1.07091539450126	3.96643765512823	0.0373229888059117	0.326627703365961	40	87	160	180	6.18147814800135	13.5739875517823	15.1472237980439	26.5037641701123	67.34	UP_pEhEx_DOWN_U2AF84
EHI_134740A	-1.42808500076296	2.36518535327746	0.037395905201595	0.326627703365961	18	16	34	76	2.78166516660061	2.49636552676455	3.21878505708432	11.1904782051585	67.34	UP_pEhEx_DOWN_U2AF84
EHI_130670A	-0.700596357466003	4.22214695664047	0.0374980269819257	0.326916500428059	97	83	276	130	14.9900845089033	12.9498961700911	26.1289610516257	19.1416074561922	67.31	UP_pEhEx_DOWN_U2AF84
EHI_009940A	-1.27106975222582	3.35300263429825	0.0379621761846129	0.329821354359739	40	35	72	146	6.18147814800135	5.46079958979746	6.81625070911974	21.4974976046466	67.02	UP_pEhEx_DOWN_U2AF84
EHI_159750A	0.609598207999103	5.93381809530214	0.0379705614968436	0.329821354359739	444	504	550	301	68.6144074428149	78.6355140930834	52.0685818057758	44.3201834177988	67.02	DOWN_pEhEx_UP_U2AF84
EHI_008040A	-0.887365239976322	2.34614065573083	0.03862629423455	0.333080135837185	22	21	53	51	3.39981298140074	3.27647975387848	5.01751788310203	7.50939984819847	66.69	UP_pEhEx_DOWN_U2AF84
EHI_096660A	-0.9744167002085	1.57121214760256	0.0387678823080458	0.333080135837185	13	10	32	28	2.00898039810044	1.56022845422785	3.02944475960877	4.12280775979524	66.69	UP_pEhEx_DOWN_U2AF84
EHI_114770A	0.657995514393734	6.63976659693028	0.038736150676183	0.333080135837185	851	719	942	442	131.510947598729	112.180425858982	89.1792801109833	65.0814653510534	66.69	DOWN_pEhEx_UP_U2AF84
EHI_137980A	-0.651132939262922	3.77564709791755	0.0384763527651789	0.333080135837185	70	64	164	117	10.8175867590024	9.98546210705821	15.525904392995	17.227446710573	66.69	UP_pEhEx_DOWN_U2AF84
EHI_155230A	-1.8194631828256	0.769869691595355	0.038498851878937	0.333080135837185	5	3	11	24	0.772684768500168	0.468068536268354	1.04137163611552	3.53383522268163	66.69	UP_pEhEx_DOWN_U2AF84
EHI_165770A	-0.917608405116199	3.35354070566436	0.0386423388084217	0.333080135837185	29	59	132	91	4.48157165730098	9.20534787994429	12.4964596333862	13.3991252193345	66.69	UP_pEhEx_DOWN_U2AF84
EHI_137110A	-0.644497223945914	4.33013737983538	0.0390352905883952	0.334064623838802	111	88	264	158	17.1536018607037	13.730010397205	24.9929192667724	23.2644152159874	66.59	UP_pEhEx_DOWN_U2AF84
EHI_152750A	-0.650999579470057	5.02971053272349	0.0390941701746296	0.334064623838802	157	167	356	309	24.2623017309053	26.055815185605	33.7025729506476	45.498128492026	66.59	UP_pEhEx_DOWN_U2AF84
EHI_178460A	0.586189619955522	6.69647239042631	0.0389532497566691	0.334064623838802	758	842	885	555	117.139010904626	131.371235845985	83.7830816329301	81.7199395245128	66.59	DOWN_pEhEx_UP_U2AF84
EHI_088020A	-0.81520945987796	6.04030884229284	0.0392628959007223	0.334668809679671	267	344	633	729	41.261366637909	53.6718588254379	59.926204151011	107.340244888955	66.53	UP_pEhEx_DOWN_U2AF84
EHI_153690A	-0.745018468424808	7.50184890893647	0.039332088031915	0.334668809679671	701	1039	1996	1796	108.330404543724	162.107736394273	188.961616880597	264.448669164009	66.53	UP_pEhEx_DOWN_U2AF84
EHI_174170A	0.629478859080903	6.72407048756397	0.0393769596517907	0.334668809679671	945	707	870	566	146.037421246532	110.308151713909	82.3630294018635	83.3396140015752	66.53	DOWN_pEhEx_UP_U2AF84
EHI_112810A	-1.361152337073	1.42291892489727	0.039822564503119	0.337849498849042	4	13	28	29	0.618147814800135	2.0282969904962	2.65076416465768	4.27005089407364	66.22	UP_pEhEx_DOWN_U2AF84
EHI_053820A	0.616346274048435	5.21858977369053	0.0401202460774525	0.338206521612007	285	292	275	221	44.0430318045096	45.5586708634531	26.0342909028879	32.5407326755267	66.18	DOWN_pEhEx_UP_U2AF84
EHI_060980A	0.599370851815934	4.45840226043522	0.0400859152313962	0.338206521612007	167	171	191	112	25.8076712679056	26.6799065672962	18.0819984089149	16.491231039181	66.18	DOWN_pEhEx_UP_U2AF84
EHI_092730A	-0.670210723982648	3.37589375463281	0.0399488994063222	0.338206521612007	49	51	132	83	7.57231073130165	7.95716511656201	12.4964596333862	12.2211801451073	66.18	UP_pEhEx_DOWN_U2AF84
EHI_182760A	0.919967729707604	1.3037781503141	0.0401504151132125	0.338206521612007	18	20	17	10	2.78166516660061	3.12045690845569	1.60939252854216	1.47243134278401	66.18	DOWN_pEhEx_UP_U2AF84
EHI_038440A	0.872374391369041	4.10882415005018	0.0402412981664563	0.338369992042636	116	168	93	105	17.9262866292039	26.2118380310278	8.804323832613	15.4605290992322	66.16	DOWN_pEhEx_UP_U2AF84
EHI_035970A	-0.921748244811575	1.64809035787211	0.0405620644941033	0.338661046411085	12	13	34	29	1.8544434444004	2.0282969904962	3.21878505708432	4.27005089407364	66.13	UP_pEhEx_DOWN_U2AF84
EHI_038620A	-0.657449970940335	9.51193123249025	0.0405565423450108	0.338661046411085	3130	4159	8123	6911	483.700665081105	648.899014113361	769.00561819694	1017.59730099803	66.13	UP_pEhEx_DOWN_U2AF84
EHI_120360A	-0.622403676193829	4.54157246955668	0.0404847354568004	0.338661046411085	127	106	278	200	19.6261931199043	16.5384216148152	26.3183013491012	29.4486268556803	66.13	UP_pEhEx_DOWN_U2AF84
EHI_137720A	-0.7939884339813	6.81485319451542	0.0403822751526261	0.338661046411085	669	390	1266	1121	103.385222025323	60.848909714886	119.852408302022	165.059553526088	66.13	UP_pEhEx_DOWN_U2AF84
EHI_194050A	-1.18164133603049	3.43595592550819	0.0406608221725996	0.33888790874135	39	44	81	148	6.02694119430131	6.86500519860252	7.66828204775971	21.7919838732034	66.11	UP_pEhEx_DOWN_U2AF84
EHI_193940A	-2.8653641846725	3.28481011434963	0.0407583878945325	0.339104056753457	0	29	108	156	0	4.52466251726075	10.2243760636796	22.9699289474306	66.09	UP_pEhEx_DOWN_U2AF84
EHI_086040A	-0.778997335671615	3.55117099418838	0.0410935823615512	0.340695304552685	45	63	127	115	6.95416291650151	9.82943926163543	12.0231088896973	16.9329604420162	65.93	UP_pEhEx_DOWN_U2AF84
EHI_107090A	0.731686598987449	2.61308285479418	0.0410661587275786	0.340695304552685	48	47	47	30	7.41777377760162	7.33307373487087	4.44949699067539	4.41729402835204	65.93	DOWN_pEhEx_UP_U2AF84
EHI_019600A	-0.819443828745604	2.13645755256862	0.041269595860275	0.341556410493955	21	17	57	34	3.24527602770071	2.65238837218734	5.39619847805313	5.00626656546565	65.84	UP_pEhEx_DOWN_U2AF84
EHI_001060A	-1.11263300900856	0.937656029132894	0.0414681792291686	0.342600978134178	5	8	22	16	0.772684768500168	1.24818276338228	2.08274327223103	2.35589014845442	65.74	UP_pEhEx_DOWN_U2AF84
EHI_004880A	-0.723126712541823	5.57187217222003	0.0420322554354702	0.34665626695386	223	236	474	496	34.4617406751075	36.8213915197772	44.873650501705	73.0325946020871	65.33	UP_pEhEx_DOWN_U2AF84
EHI_005890A	0.535336203071651	11.1253138676732	0.0422554335227148	0.347416373635331	17190	16858	19395	12304	2656.49023410358	2630.2331281373	1836.12753476913	1811.67952416145	65.26	DOWN_pEhEx_UP_U2AF84
EHI_079990A	0.89428217700235	1.77512189168352	0.0422711937503065	0.347416373635331	28	26	29	11	4.32703470360094	4.0565939809924	2.74543431339545	1.61967447706242	65.26	DOWN_pEhEx_UP_U2AF84
EHI_079980A	0.902397455647805	1.49929162465092	0.0426394968940883	0.349836010912676	24	20	22	10	3.70888688880081	3.12045690845569	2.08274327223103	1.47243134278401	65.02	DOWN_pEhEx_UP_U2AF84
EHI_006160A	-0.698042591442838	3.52578541220453	0.0428471180619806	0.350566238075898	55	55	164	82	8.49953245350185	8.58125649825315	15.525904392995	12.0739370108289	64.94	UP_pEhEx_DOWN_U2AF84
EHI_017690A	0.590037389024766	7.168558529109	0.0428766057976225	0.350566238075898	1080	1143	1114	842	166.899909996036	178.334112318243	105.46254569388	123.978719062414	64.94	DOWN_pEhEx_UP_U2AF84
EHI_078740A	0.596343351657825	4.69279972696253	0.0431850156156139	0.352227040027419	204	194	233	127	31.5255385548069	30.2684320120202	22.0581446559014	18.699878053357	64.78	DOWN_pEhEx_UP_U2AF84
EHI_131470A	-0.819896919610523	8.81200810476444	0.0433029440844863	0.352227040027419	1393	2784	5832	4039	215.269976504147	434.367601657032	552.116307438699	594.715019350463	64.78	UP_pEhEx_DOWN_U2AF84
EHI_159730A	-1.48605216419595	0.268373482438739	0.043246145581729	0.352227040027419	2	4	13	10	0.309073907400067	0.624091381691138	1.23071193359106	1.47243134278401	64.78	UP_pEhEx_DOWN_U2AF84
EHI_152540A	-0.667074021199085	4.50115092747562	0.0436195702470301	0.354193903172282	95	127	261	205	14.6810106015032	19.8149013686936	24.7089088205591	30.1848425270723	64.58	UP_pEhEx_DOWN_U2AF84
EHI_004860A	-0.571217421776233	5.77994951439046	0.0442294585394696	0.354304153050533	271	295	709	431	41.8795144527091	46.0267393997214	67.1211354550819	63.461790873991	64.57	UP_pEhEx_DOWN_U2AF84
EHI_092430A	-0.863580530929656	10.0268636034457	0.043722153536192	0.354304153050533	3157	6356	11807	10693	487.873162831006	991.681205507219	1117.7704461469	1574.47083483895	64.57	UP_pEhEx_DOWN_U2AF84
EHI_109890A	0.862623739349945	2.07965651830418	0.0442318872946483	0.354304153050533	35	32	37	14	5.40879337950118	4.99273105352911	3.50279550329764	2.06140387989762	64.57	DOWN_pEhEx_UP_U2AF84
EHI_141010A	-1.36194875181089	2.47314267866631	0.0440210540978603	0.354304153050533	16	22	38	80	2.47259125920054	3.43250259930126	3.59746565203542	11.7794507422721	64.57	UP_pEhEx_DOWN_U2AF84
EHI_154210A	-1.26404905488316	2.4777967706514	0.0441657722851984	0.354304153050533	20	20	40	77	3.09073907400067	3.12045690845569	3.78680594951097	11.3377213394369	64.57	UP_pEhEx_DOWN_U2AF84
EHI_166390A	-0.639035826339155	3.72477928633138	0.0440743913801775	0.354304153050533	68	62	173	102	10.5085128516023	9.67341641621264	16.3779357316349	15.0187996963969	64.57	UP_pEhEx_DOWN_U2AF84
EHI_169310A	0.785924680121479	3.49854294495193	0.0438288321213802	0.354304153050533	72	109	98	47	11.1266606664024	17.0064901510835	9.27767457630187	6.92042731108487	64.57	DOWN_pEhEx_UP_U2AF84
EHI_180780A	-0.810851973645325	3.02359055782828	0.0439271391559724	0.354304153050533	35	38	83	83	5.40879337950118	5.92886812606581	7.85762234523526	12.2211801451073	64.57	UP_pEhEx_DOWN_U2AF84
EHI_023070A	-0.959768395026851	3.91132209280073	0.0444311171886659	0.35529883238369	82	47	144	173	12.6720302034028	7.33307373487087	13.6325014182395	25.4730622301634	64.47	UP_pEhEx_DOWN_U2AF84
EHI_020300A	0.558641022265316	11.4707279327561	0.0445442521091484	0.355602849046726	22980	20574	26491	14143	3551.25919602677	3210.01402172837	2507.90691021238	2082.45964809943	64.44	DOWN_pEhEx_UP_U2AF84
EHI_153780A	0.983144132178724	1.38259314541148	0.0447007374077788	0.356251331461995	16	25	18	10	2.47259125920054	3.90057113556961	1.70406267727993	1.47243134278401	64.37	DOWN_pEhEx_UP_U2AF84
EHI_000240A	-0.726690049731927	7.29891339672087	0.0455509452713733	0.361809018313223	682	842	1584	1644	105.394202423423	131.371235845985	149.957515600634	242.067712753692	63.82	UP_pEhEx_DOWN_U2AF84
EHI_183470A	-0.753567484546559	3.72773635059757	0.0455417474480608	0.361809018313223	76	48	157	120	11.7448084812026	7.48909658029366	14.8632133518305	17.6691761134082	63.82	UP_pEhEx_DOWN_U2AF84
EHI_000730A	-0.658935325168517	6.42399435576505	0.0457340281938533	0.362048310150002	387	467	916	835	59.805801081913	72.8626688124404	86.7178562438011	122.948017122465	63.8	UP_pEhEx_DOWN_U2AF84
EHI_118080A	-0.652466743097385	5.08747041218989	0.0457185429815675	0.362048310150002	139	198	413	294	21.4806365643047	30.8925233937113	39.0987714287007	43.28948147785	63.8	UP_pEhEx_DOWN_U2AF84
EHI_174150A	-1.38190648004811	0.778703043115625	0.0459923303758372	0.363485295491174	5	5	15	19	0.772684768500168	0.780114227113923	1.42005223106661	2.79761955128963	63.65	UP_pEhEx_DOWN_U2AF84
EHI_058460A	0.62496090636004	4.22368979637076	0.0468211733146258	0.368380245675736	149	140	172	86	23.026006101305	21.8431983591898	16.2832655828972	12.6629095479425	63.16	DOWN_pEhEx_UP_U2AF84
EHI_098300A	0.740951184929687	2.78893116705357	0.0468033790011316	0.368380245675736	48	60	53	34	7.41777377760162	9.36137072536707	5.01751788310203	5.00626656546565	63.16	DOWN_pEhEx_UP_U2AF84
EHI_107120A	0.668984297706583	3.56450292360063	0.0469229590499512	0.368380245675736	89	95	106	53	13.753788879303	14.8221703151645	10.0350357662041	7.80388611675528	63.16	DOWN_pEhEx_UP_U2AF84
EHI_137810A	-1.31784820096713	0.336650721911359	0.0469167126217453	0.368380245675736	3	4	15	9	0.463610861100101	0.624091381691138	1.42005223106661	1.32518820850561	63.16	UP_pEhEx_DOWN_U2AF84
EHI_115820A	0.600805654653846	4.65432098671462	0.0470518896298239	0.368780870045673	209	179	227	123	32.298223323307	27.9280893306784	21.4901237634747	18.1109055162434	63.12	DOWN_pEhEx_UP_U2AF84
EHI_177450A	-1.47786411628231	0.728105654534029	0.0471796122715192	0.369170718170862	7	2	24	11	1.08175867590024	0.312045690845569	2.27208356970658	1.61967447706242	63.08	UP_pEhEx_DOWN_U2AF84
EHI_135440A	-0.997436176687561	3.45214852989052	0.047300503303194	0.369505911942773	26	65	139	103	4.01796079620087	10.141484952481	13.1591506745506	15.1660428306753	63.05	UP_pEhEx_DOWN_U2AF84
EHI_045420A	0.66301461309428	4.18853180840004	0.0476948475563992	0.371972666115311	157	128	169	80	24.2623017309053	19.9709242141164	15.9992551366838	11.7794507422721	62.8	DOWN_pEhEx_UP_U2AF84
EHI_152190A	-1.01509736163415	1.53879294746555	0.0479887482689964	0.373649234054982	8	14	40	21	1.23629562960027	2.18431983591898	3.78680594951097	3.09210581984643	62.64	UP_pEhEx_DOWN_U2AF84
EHI_007630A	0.959014245962384	4.22076472457318	0.0483344808844454	0.374082467064588	157	157	188	48	24.2623017309053	24.4955867313772	17.7979879627015	7.06767044536327	62.59	DOWN_pEhEx_UP_U2AF84
EHI_134850A	0.896263999594623	3.48816274609309	0.0481534205121778	0.374082467064588	106	79	108	34	16.3809170922036	12.3258047884	10.2243760636796	5.00626656546565	62.59	DOWN_pEhEx_UP_U2AF84
EHI_148230A	0.544924892798251	12.7285488105094	0.0483604710273612	0.374082467064588	57623	46160	59066	37002	8904.88288305704	7202.01454471573	5591.78700534537	5448.29045456941	62.59	DOWN_pEhEx_UP_U2AF84
EHI_188900A	-0.878987889420861	2.06313235123811	0.0482301022554393	0.374082467064588	19	16	61	28	2.93620212030064	2.49636552676455	5.77487907300422	4.12280775979524	62.59	UP_pEhEx_DOWN_U2AF84
EHI_115510A	0.646763541663166	5.79972627722091	0.0485128976865181	0.37464935994776	462	411	542	238	71.3960726094155	64.1253894687645	51.3112206158736	35.0438659582595	62.54	DOWN_pEhEx_UP_U2AF84
EHI_025470A	-0.764998193374533	3.05255258853457	0.0489377585874513	0.377058063998344	30	46	105	69	4.63610861100101	7.17705088944809	9.94036561746629	10.1597762652097	62.29	UP_pEhEx_DOWN_U2AF84
EHI_034010A	0.578414737362448	6.44355763371396	0.0489840957665783	0.377058063998344	625	714	679	510	96.585596062521	111.400311631868	64.2810309929487	75.0939984819847	62.29	DOWN_pEhEx_UP_U2AF84
EHI_136330A	0.958656606147531	1.07092115825102	0.04921054485796	0.377928863192456	17	15	13	9	2.62712821290057	2.34034268134177	1.23071193359106	1.32518820850561	62.21	DOWN_pEhEx_UP_U2AF84
EHI_190860A	0.78022881269009	1.74291855176026	0.049256888168514	0.377928863192456	25	26	25	15	3.86342384250084	4.0565939809924	2.36675371844435	2.20864701417602	62.21	DOWN_pEhEx_UP_U2AF84
EHI_003890A	1.00622402011532	1.96991451428969	0.0495973784182101	0.379925549242405	38	26	35	10	5.87240424060128	4.0565939809924	3.3134552058221	1.47243134278401	62.01	DOWN_pEhEx_UP_U2AF84
EHI_056700A	0.620820349750941	5.30767617063654	0.049828890829093	0.380467692233752	278	337	370	183	42.9612731286094	52.5796989074784	35.0279550329764	26.9454935729475	61.95	DOWN_pEhEx_UP_U2AF84
EHI_162180A	0.817484309800154	1.80864951956989	0.0498081666461094	0.380467692233752	27	27	24	17	4.17249774990091	4.21261682641518	2.27208356970658	2.50313328273282	61.95	DOWN_pEhEx_UP_U2AF84
EHI_052840A	0.798393913929641	2.45290163531172	0.0500133699624934	0.381261342032921	46	40	34	31	7.10869987020155	6.24091381691138	3.21878505708432	4.56453716263044	61.87	DOWN_pEhEx_UP_U2AF84
EHI_024680A	-0.58326036982087	5.1896334977475	0.0502388218252337	0.38230934519782	196	177	414	324	30.2892429252066	27.6160436398329	39.1934415774385	47.7067755062021	61.77	UP_pEhEx_DOWN_U2AF84
EHI_063550A	-0.908535774888188	2.89937540197028	0.0504299938169487	0.38230934519782	36	28	70	83	5.56333033320121	4.36863967183797	6.62691041164419	12.2211801451073	61.77	UP_pEhEx_DOWN_U2AF84
EHI_113970A	-0.568583805956683	4.5869287114387	0.0503778107856787	0.38230934519782	125	121	291	198	19.3171192125042	18.8787642961569	27.5490132826923	29.1541405871235	61.77	UP_pEhEx_DOWN_U2AF84
EHI_170050A	-0.723810628641615	6.46316568292043	0.0504738784851368	0.38230934519782	325	528	1005	842	50.2245099525109	82.3800623832302	95.143499481463	123.978719062414	61.77	UP_pEhEx_DOWN_U2AF84
EHI_012930A	-0.823936011503071	1.87031707478199	0.0509238188644096	0.383264480928641	16	15	40	33	2.47259125920054	2.34034268134177	3.78680594951097	4.85902343118725	61.67	UP_pEhEx_DOWN_U2AF84
EHI_120950A	-0.8712424861677	2.02150701899023	0.0508750963278007	0.383264480928641	16	18	43	39	2.47259125920054	2.80841121761012	4.07081639572429	5.74248223685766	61.67	UP_pEhEx_DOWN_U2AF84
EHI_192390A	1.07773993610699	1.44421094045941	0.0507864943380418	0.383264480928641	17	27	22	7	2.62712821290057	4.21261682641518	2.08274327223103	1.03070193994881	61.67	DOWN_pEhEx_UP_U2AF84
EHI_196910A	0.79110143187836	2.31541050884326	0.0506931575518677	0.383264480928641	36	42	43	19	5.56333033320121	6.55295950775695	4.07081639572429	2.79761955128963	61.67	DOWN_pEhEx_UP_U2AF84
EHI_040370A	0.975640022802484	1.98007435192396	0.0511752099909	0.383742696730677	42	22	28	16	6.49055205540141	3.43250259930126	2.65076416465768	2.35589014845442	61.63	DOWN_pEhEx_UP_U2AF84
EHI_135580A	0.869961621202289	2.23425073605526	0.0511136186180012	0.383742696730677	31	44	41	16	4.79064556470104	6.86500519860252	3.88147609824874	2.35589014845442	61.63	DOWN_pEhEx_UP_U2AF84
EHI_183160A	-0.861120888808985	3.76020311466109	0.0512305416843658	0.383742696730677	53	68	125	153	8.19045854610178	10.6095534887493	11.8337685922218	22.5281995445954	61.63	UP_pEhEx_DOWN_U2AF84
EHI_011950A	0.582760503702276	5.53005971218417	0.0513926904212674	0.383812059388044	385	326	424	227	59.496727174513	50.8634476078278	40.1401430648163	33.4241914811971	61.62	DOWN_pEhEx_UP_U2AF84
EHI_189420A	0.570413865737949	4.25176978479759	0.0514019530316899	0.383812059388044	147	143	160	103	22.7169321939049	22.3112668954582	15.1472237980439	15.1660428306753	61.62	DOWN_pEhEx_UP_U2AF84
EHI_046390A	-0.570560801374792	7.33009420259959	0.0516158848218608	0.384802517711322	773	891	1917	1375	119.457065210126	139.016355271701	181.482675130313	202.459309632802	61.52	UP_pEhEx_DOWN_U2AF84
EHI_073180A	-1.29830111055345	5.29622229128167	0.0519732330619522	0.386791839608107	54	235	540	405	8.34499549980182	36.6653686743544	51.1218803183981	59.6334693827526	61.32	UP_pEhEx_DOWN_U2AF84
EHI_114350A	-0.750973796807415	3.16603080868928	0.0522762379337844	0.386791839608107	35	48	100	84	5.40879337950118	7.48909658029366	9.46701487377742	12.3684232793857	61.32	UP_pEhEx_DOWN_U2AF84
EHI_140550A	-0.856476807296713	8.50627884140412	0.0521979248257954	0.386791839608107	1072	2252	4183	3669	165.663614366436	351.363447892111	396.005232170109	540.235059667455	61.32	UP_pEhEx_DOWN_U2AF84
EHI_159870A	1.06187042150238	1.59114166377735	0.052186504725254	0.386791839608107	29	20	26	7	4.48157165730098	3.12045690845569	2.46142386718213	1.03070193994881	61.32	DOWN_pEhEx_UP_U2AF84
EHI_192540A	-0.794966582740574	4.07878578601836	0.052291249968143	0.386791839608107	63	93	171	177	9.73582808310212	14.510124624319	16.1885954341594	26.0620347672771	61.32	UP_pEhEx_DOWN_U2AF84
EHI_023110A	0.508638398573742	11.5069173641749	0.0529251263291521	0.388768321518763	22171	21851	25122	16478	3426.23880048345	3409.25519533327	2378.30347659036	2426.2723666395	61.12	DOWN_pEhEx_UP_U2AF84
EHI_052150A	-0.618771001637251	5.2455650866359	0.0526596277023216	0.388768321518763	183	199	406	359	28.2802625271062	31.0485462391341	38.4360803875363	52.8602852059461	61.12	UP_pEhEx_DOWN_U2AF84
