baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	CmasM_1.1	CmasM_2.1	CmasM_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_177470A	22451.0748770888	0.124253315514692	0.415501676464156	0.299044077444079	0.764906414503996	0.944675382956199	23515	17795	25275	24258	15016	36415	30451.1036461499	20412.6335689973	18906.8040165346	18509.4995656732	18205.1571166892	28221.2513484885	5.53	DOWN_pEhEx_UP_CmasM
EHI_185430A	118.754115961247	0.137233846698918	0.451277126774683	0.304101046910444	0.761050909270199	0.944675382956199	102	78	183	109	63	251	132.086437248875	89.4737520866418	136.891993472832	83.1699007609192	76.380187689892	194.522424508324	5.53	DOWN_pEhEx_UP_CmasM
EHI_186900A	784.642006335408	0.159751751244774	0.545449887174926	0.292880711869212	0.769613332410686	0.944675382956199	385	776	1383	1079	894	487	498.561552360949	890.149123323513	1034.54440968812	823.305714871852	1083.87123483752	377.420002930493	5.53	DOWN_pEhEx_UP_CmasM
EHI_193080A	9538.1253988593	-0.113536028391802	0.381021104126851	-0.297978319736336	0.765719710745807	0.944675382956199	4993	8376	15557	12223	8975	12013	6465.76059983953	9608.10445484246	11637.3155325511	9326.47428441024	10881.1457859806	9309.95173553186	5.53	UP_pEhEx_DOWN_CmasM
EHI_194470A	67.3894467225141	0.124584758227166	0.428192062006797	0.290955319543471	0.771085491651948	0.944675382956199	59	72	63	116	63	43	76.4029391929767	82.5911557722847	47.1267518513028	88.5110870483177	76.380187689892	33.3245587803105	5.53	DOWN_pEhEx_UP_CmasM
EHI_194550A	2497.18129846821	0.188099843788188	0.617555354686847	0.30458782740791	0.760680092089126	0.944675382956199	1211	2366	4374	3538	3206	1087	1568.20270106262	2714.03714662813	3271.94305710474	2699.58815497369	3886.90288466339	842.413846376686	5.53	DOWN_pEhEx_UP_CmasM
EHI_199940A	51433.391004715	0.0961814898796391	0.326687750516001	0.294414130091261	0.768441470888074	0.944675382956199	34336	35459	98500	43988	36746	92472	44463.9206801703	40674.9971184645	73682.3024976718	33564.0146300121	44550.259950044	71664.8511519273	5.53	DOWN_pEhEx_UP_CmasM
EHI_200030A	17.0687741113041	0.272899231572425	0.934187338739306	0.292124738000308	0.770191253025237	0.944675382956199	11	6	21	5	3	75	14.2446157817414	6.88259631435706	15.7089172837676	3.81513306242749	3.63715179475676	58.1242304307741	5.53	DOWN_pEhEx_UP_CmasM
EHI_202810A	80.1985386330739	0.141684378874808	0.479531700979631	0.295464050834099	0.767639410397907	0.944675382956199	56	78	110	119	86	54	72.5180439797745	89.4737520866418	82.284804819735	90.8001668857742	104.265018116361	41.8494459101574	5.53	DOWN_pEhEx_UP_CmasM
EHI_077490A	18.0796419392594	0.333686298541247	1.14900716027849	0.290412723329218	0.771500511132043	0.944690393557926	10	4	30	0	6	79	12.949650710674	4.58839754290471	22.4413104053823	0	7.27430358951353	61.2241893870821	5.53	DOWN_pEhEx_UP_CmasM
EHI_088060A	391.774276979267	-0.154307507284295	0.530865544452353	-0.290671543664565	0.771302537190394	0.944690393557926	143	428	561	671	389	350	185.180005162638	490.958537090804	419.652504580649	511.990856977769	471.617349386794	271.246408676946	5.53	UP_pEhEx_DOWN_CmasM
EHI_130700A	39013.5706834385	0.107586895817607	0.371006899223045	0.289986240263761	0.771826764222447	0.944843254427845	35550	29506	55467	40311	38176	46020	46036.0082764461	33846.3144752366	41491.7388085113	30758.3657759029	46283.9689722114	35665.027792323	5.52	DOWN_pEhEx_UP_CmasM
EHI_048150A	22.5345221295226	0.179908592536093	0.621825394462465	0.289323327960278	0.772333962188398	0.945217484118386	16	19	37	34	22	16	20.7194411370784	21.7948883287974	27.6776161666381	25.9429048245069	26.6724464948829	12.3998358252318	5.48	DOWN_pEhEx_UP_CmasM
EHI_198900A	7.19031528195782	0.250884133310503	0.868096814815962	0.289004784983217	0.772577715847006	0.945269187542594	8	8	6	10	5	7	10.3597205685392	9.17679508580941	4.48826208107646	7.63026612485498	6.06191965792794	5.42492817353892	5.47	DOWN_pEhEx_UP_CmasM
EHI_077240A	10.9748900021021	0.233040648421251	0.808221900980973	0.288337457990683	0.773088436764668	0.945400901163467	9	5	22	6	6	26	11.6546856396066	5.73549692863088	16.456960963947	4.57815967491299	7.27430358951353	20.1497332160017	5.46	DOWN_pEhEx_UP_CmasM
EHI_104400A	40.583350402669	0.147896499317256	0.512870490401057	0.28837007019375	0.773063475598941	0.945400901163467	31	45	49	68	24	44	40.1439172030894	51.6194723576779	36.6541403287911	51.8858096490138	29.0972143580541	34.0995485193875	5.46	DOWN_pEhEx_UP_CmasM
EHI_050620A	54.5525311611592	-0.1552949663217	0.539815504887237	-0.287681559561983	0.773590506906653	0.94551961631675	22	54	78	53	34	125	28.4892315634828	61.9433668292135	58.3474070539939	40.4404104617314	41.22105367391	96.8737173846235	5.45	UP_pEhEx_DOWN_CmasM
EHI_068030A	22.5254072126072	0.250202556572984	0.869460822681445	0.287767487672821	0.773524726174402	0.94551961631675	23	7	46	32	3	45	29.7841966345502	8.02969570008324	34.4100092882528	24.4168515995359	3.63715179475676	34.8745382584645	5.45	DOWN_pEhEx_UP_CmasM
EHI_069370A	134.832311455531	-0.195182359167696	0.679082416172399	-0.28742072319856	0.773790195489235	0.94551961631675	24	147	248	220	112	155	31.0791617056176	168.623609701748	185.514832684494	167.865854746809	135.787000337586	120.123409556933	5.45	UP_pEhEx_DOWN_CmasM
EHI_000570A	73.8815201081279	-0.155206203111943	0.544173176162564	-0.285214725588712	0.775479639317234	0.946325135380695	64	36	96	67	41	189	82.8777645483137	41.2955778861424	71.8121932972233	51.1227830365283	49.7077411950091	146.473060685551	5.37	UP_pEhEx_DOWN_CmasM
EHI_006030A	68.7213545549157	-0.13974170010833	0.492455353478729	-0.283765216727136	0.776590312250649	0.946325135380695	37	59	106	120	61	67	47.9137076294938	67.6788637578444	79.2926300990174	91.5631934982597	73.9554198267208	51.9243125181582	5.37	UP_pEhEx_DOWN_CmasM
EHI_038850A	8.99054824504058	-0.266638555698794	0.949121239951654	-0.280932028991761	0.77876253391688	0.946325135380695	8	2	13	6	5	27	10.3597205685392	2.29419877145235	9.72456784233232	4.57815967491299	6.06191965792794	20.9247229550787	5.37	UP_pEhEx_DOWN_CmasM
EHI_048290A	8.99054824504058	-0.266638555698794	0.949121239951654	-0.280932028991761	0.77876253391688	0.946325135380695	8	2	13	6	5	27	10.3597205685392	2.29419877145235	9.72456784233232	4.57815967491299	6.06191965792794	20.9247229550787	5.37	UP_pEhEx_DOWN_CmasM
EHI_052060A	15.3329340917259	0.181727889696736	0.646992446327643	0.280881006769447	0.778801668857143	0.946325135380695	13	18	16	20	11	18	16.8345459238762	20.6477889430712	11.9686988828706	15.26053224971	13.3362232474415	13.9498153033858	5.37	DOWN_pEhEx_UP_CmasM
EHI_086380A	122.918824607553	-0.240028694301841	0.847510733537766	-0.283216111375828	0.777011178664826	0.946325135380695	56	29	92	56	11	654	72.5180439797745	33.2658821860591	68.8200185765057	42.7294902991879	13.3362232474415	506.84328935635	5.37	UP_pEhEx_DOWN_CmasM
EHI_096270A	55.7723733995692	-0.291304454386954	1.03089975773018	-0.282573016631941	0.777504167252159	0.946325135380695	56	80	10	108	5	96	72.5180439797745	91.7679508580941	7.48043680179409	82.4068741484337	6.06191965792794	74.3990149513909	5.37	UP_pEhEx_DOWN_CmasM
EHI_099260A	11.0908278389494	0.2103935458864	0.743569484351143	0.282950753512961	0.777214587896766	0.946325135380695	11	7	18	13	7	16	14.2446157817414	8.02969570008324	13.4647862432294	9.91934596231147	8.48668752109911	12.3998358252318	5.37	DOWN_pEhEx_UP_CmasM
EHI_100480A	510.73131814371	-0.11717719174674	0.409413207880293	-0.286207649121572	0.774719085539208	0.946325135380695	453	445	497	570	405	864	586.619177193533	510.459226648149	371.777709049167	434.925169116734	491.015492292163	669.591134562518	5.37	UP_pEhEx_DOWN_CmasM
EHI_126250A	48012.1558826171	0.15334678304851	0.545277309676833	0.281227148695025	0.778536182932185	0.946325135380695	15990	52058	99445	52500	44847	50105	20706.4914863677	59715.6998221333	74389.2037754414	40058.8971554886	54371.7821798189	38830.8608764525	5.37	DOWN_pEhEx_UP_CmasM
EHI_136380A	427.139904876944	-0.0978978573609815	0.343453380103044	-0.285039726007675	0.775613706824489	0.946325135380695	360	379	426	755	402	361	466.187425584264	434.750667190221	318.666607756428	576.085092426551	487.378340497406	279.771295806793	5.37	UP_pEhEx_DOWN_CmasM
EHI_145840A	5812.47003345592	0.118789846992069	0.415647231083741	0.285794871488356	0.77503523633764	0.946325135380695	4657	5318	7084	8383	6788	3637	6030.65233596089	6100.27453329181	5299.14143039094	6396.45209246593	8229.66212760297	2818.63768102301	5.37	DOWN_pEhEx_UP_CmasM
EHI_153180A	51.3311628627223	-0.130338661418864	0.461956417046198	-0.282144931013761	0.777832382147748	0.946325135380695	45	42	55	68	39	79	58.273428198033	48.1781742004994	41.1424024098675	51.8858096490138	47.2829733318379	61.2241893870821	5.37	UP_pEhEx_DOWN_CmasM
EHI_155450A	965.269138784071	0.117671234059761	0.412518284462339	0.285250953695615	0.775451885732477	0.946325135380695	685	977	1228	1323	1096	680	887.05107368117	1120.71609985447	918.597639260315	1009.48420831831	1328.7727890178	526.993022572352	5.37	DOWN_pEhEx_UP_CmasM
EHI_159730A	9.15301348870174	-0.225122829730202	0.801807760183501	-0.280769083201042	0.778887518163475	0.946325135380695	6	6	14	13	10	10	7.76979042640441	6.88259631435706	10.4726115225117	9.91934596231147	12.1238393158559	7.74989739076988	5.37	UP_pEhEx_DOWN_CmasM
EHI_164620A	8.84126143641188	0.226733011754526	0.798609416557894	0.283909764965925	0.776479532935529	0.946325135380695	7	10	10	14	8	6	9.06475549747181	11.4709938572618	7.48043680179409	10.682372574797	9.6990714526847	4.64993843446193	5.37	DOWN_pEhEx_UP_CmasM
EHI_164810A	115.766257684125	0.132481980203619	0.467888912576508	0.283148364157819	0.777063108628254	0.946325135380695	86	104	161	167	129	77	111.366996111796	119.298336115522	120.435032508885	127.425444285078	156.397527174541	59.6742099089281	5.37	DOWN_pEhEx_UP_CmasM
EHI_167110A	15.8783900271693	0.266280964191261	0.945745307292241	0.281556738519432	0.778283416250809	0.946325135380695	10	6	20	6	2	69	12.949650710674	6.88259631435706	14.9608736035882	4.57815967491299	2.42476786317118	53.4742919963122	5.37	DOWN_pEhEx_UP_CmasM
EHI_178870A	24.0744519959962	-0.162900524629405	0.573578717127578	-0.284007268340069	0.776404810573033	0.946325135380695	16	22	27	42	26	19	20.7194411370784	25.2361864859759	20.1971793648441	32.0471177243909	31.5219822212253	14.7248050424628	5.37	UP_pEhEx_DOWN_CmasM
EHI_197680A	85.6739731873032	0.164440423318433	0.583507455195444	0.281813748657855	0.778086328140376	0.946325135380695	46	93	117	140	101	40	59.5683932691004	106.680242872534	87.5211105809909	106.82372574797	122.450777090144	30.9995895630795	5.37	DOWN_pEhEx_UP_CmasM
EHI_198790A	109.368187377213	0.142621611078273	0.507453446079802	0.281053586649294	0.778669299319849	0.946325135380695	72	125	112	179	133	49	93.2374851168529	143.387423215772	83.7808921800939	136.581763634904	161.247062900883	37.9744972147724	5.37	DOWN_pEhEx_UP_CmasM
EHI_200730A	72.9715139611368	-0.131002412201253	0.462695857257713	-0.28312856090321	0.77707828851409	0.946325135380695	45	69	90	75	53	144	58.273428198033	79.1498576151062	67.3239312161468	57.2269959364123	64.2563483740362	111.598522427086	5.37	UP_pEhEx_DOWN_CmasM
EHI_106270A	60.5736117161256	-0.214589950621239	0.76762287869001	-0.279551270003114	0.779821797806204	0.947214928407277	36	20	53	27	15	278	46.6187425584264	22.9419877145235	39.6463150495087	20.6017185371084	18.1857589737838	215.447147463403	5.28	UP_pEhEx_DOWN_CmasM
EHI_000720A	149.006655905159	-0.103758190246773	0.374364268824398	-0.277158369233797	0.781658504385839	0.947973124114263	111	134	179	218	107	215	143.741122888482	153.711317687308	133.899818752114	166.339801521838	129.725080679658	166.622793901552	5.2	UP_pEhEx_DOWN_CmasM
EHI_040680A	10.3908848916685	0.239143042184654	0.860407493795664	0.277941607795257	0.781057183355944	0.947973124114263	9	9	13	10	3	25	11.6546856396066	10.3238944715356	9.72456784233232	7.63026612485498	3.63715179475676	19.3747434769247	5.2	DOWN_pEhEx_UP_CmasM
EHI_091550A	10.7174978489836	0.20682626701873	0.744070184025981	0.277966072904096	0.781038402699038	0.947973124114263	8	14	11	16	8	10	10.3597205685392	16.0593914001665	8.2284804819735	12.208425799768	9.6990714526847	7.74989739076988	5.2	DOWN_pEhEx_UP_CmasM
EHI_098850A	48.7223513871811	0.153425196826881	0.551245470667225	0.278324639368331	0.780763163575204	0.947973124114263	53	35	60	68	23	76	68.6331487665722	40.1484785004162	44.8826208107646	51.8858096490138	27.8848304264685	58.8992201698511	5.2	DOWN_pEhEx_UP_CmasM
EHI_168230A	13.5480290878002	0.250250210458998	0.902807573440865	0.277191084590951	0.7816333849888	0.947973124114263	8	10	29	8	21	8	10.3597205685392	11.4709938572618	21.6932667252029	6.10421289988398	25.4600625632973	6.19991791261591	5.2	DOWN_pEhEx_UP_CmasM
EHI_201270A	19.722893068442	0.176818730472496	0.637387651841083	0.277411603381017	0.781464072926485	0.947973124114263	15	16	32	23	22	16	19.424476066011	18.3535901716188	23.9373977657411	17.5496120871664	26.6724464948829	12.3998358252318	5.2	DOWN_pEhEx_UP_CmasM
EHI_044920A	129.105334945958	0.109587350656226	0.398661234258232	0.274888404587742	0.783401975903851	0.948126591580228	123	116	148	148	97	182	159.28070374129	133.063528744236	110.710464666553	112.927938647854	117.601241363802	141.048132512012	5.19	DOWN_pEhEx_UP_CmasM
EHI_063790A	9.29947985947742	0.222470665230103	0.805066167657768	0.276338360954046	0.782288194760736	0.948126591580228	9	13	6	10	9	8	11.6546856396066	14.9122920144403	4.48826208107646	7.63026612485498	10.9114553842703	6.19991791261591	5.19	DOWN_pEhEx_UP_CmasM
EHI_137020A	14.3632304299601	-0.185950601626082	0.675854862118639	-0.275133926007683	0.783213347819595	0.948126591580228	8	14	18	19	16	16	10.3597205685392	16.0593914001665	13.4647862432294	14.4975056372245	19.3981429053694	12.3998358252318	5.19	UP_pEhEx_DOWN_CmasM
EHI_151740A	12.2081152578944	-0.215635488909289	0.784384113512213	-0.274910576584404	0.783384941179606	0.948126591580228	7	12	14	18	5	26	9.06475549747181	13.7651926287141	10.4726115225117	13.734479024739	6.06191965792794	20.1497332160017	5.19	UP_pEhEx_DOWN_CmasM
EHI_161880A	15.445607760144	0.286211758727455	1.0400168178108	0.275199163923061	0.783163229271673	0.948126591580228	8	3	21	4	1	76	10.3597205685392	3.44129815717853	15.7089172837676	3.05210644994199	1.21238393158559	58.8992201698511	5.19	DOWN_pEhEx_UP_CmasM
EHI_179350A	15.9623029250575	0.237868854937903	0.861306041288084	0.2761722820174	0.782415745385436	0.948126591580228	4	16	26	9	4	53	5.1798602842696	18.3535901716188	19.4491356846646	6.86723951236948	4.84953572634235	41.0744561710804	5.19	DOWN_pEhEx_UP_CmasM
EHI_179880A	10.511495934515	0.209607172523769	0.759984899538536	0.275804391180723	0.782698310810204	0.948126591580228	10	9	13	18	9	7	12.949650710674	10.3238944715356	9.72456784233232	13.734479024739	10.9114553842703	5.42492817353892	5.19	DOWN_pEhEx_UP_CmasM
EHI_188930A	54.8143055620898	0.12721850729204	0.461622754884534	0.275589766635013	0.782863170444147	0.948126591580228	53	49	63	91	37	55	68.6331487665722	56.2078699005827	47.1267518513028	69.4354217361803	44.8582054686667	42.6244356492343	5.19	DOWN_pEhEx_UP_CmasM
EHI_035390A	12.5996895504276	0.197307817211394	0.719013532770685	0.274414608652883	0.783766017678104	0.948209772414625	10	8	23	10	7	26	12.949650710674	9.17679508580941	17.2050046441264	7.63026612485498	8.48668752109911	20.1497332160017	5.18	DOWN_pEhEx_UP_CmasM
EHI_139060A	26.8448005144026	-0.173341083475059	0.63200241809004	-0.274272816865019	0.783874972804075	0.948209772414625	16	26	27	38	41	15	20.7194411370784	29.8245840288806	20.1971793648441	28.9950112744489	49.7077411950091	11.6248460861548	5.18	UP_pEhEx_DOWN_CmasM
EHI_008220A	27.8365088614173	-0.145108070760257	0.539497210060267	-0.268969084648366	0.787953473138968	0.948778038182133	23	25	28	52	21	29	29.7841966345502	28.6774846431544	20.9452230450235	39.6773838492459	25.4600625632973	22.4747024332327	5.12	UP_pEhEx_DOWN_CmasM
EHI_008730A	399.939035717058	0.0885677671206953	0.325937868822111	0.271732055685231	0.785828051501097	0.948778038182133	336	415	439	580	324	419	435.108263878647	476.046245076363	328.391175598761	442.555435241589	392.81239383373	324.720700673258	5.12	DOWN_pEhEx_UP_CmasM
EHI_012030A	155.787736628249	0.173487729099904	0.642918033013363	0.269844241709577	0.787280084920183	0.948778038182133	46	207	246	232	163	102	59.5683932691004	237.449572845319	184.018745324135	177.022174096635	197.618580848451	79.0489533858528	5.12	DOWN_pEhEx_UP_CmasM
EHI_020280A	50282.0107346702	0.1131331731963	0.420889057052699	0.268795710652402	0.788086894315007	0.948778038182133	49620	35794	64317	46847	34331	91481	64256.1668263644	41059.2754126828	48111.9253780991	35745.5077151081	41622.3527552648	70896.836320502	5.12	DOWN_pEhEx_UP_CmasM
EHI_024370A	26.6939430005009	-0.284316028766061	1.04247979636799	-0.272730492961708	0.785060392973559	0.948778038182133	12	4	14	5	4	156	15.5395808528088	4.58839754290471	10.4726115225117	3.81513306242749	4.84953572634235	120.89839929601	5.12	UP_pEhEx_DOWN_CmasM
EHI_031330A	147.472952082051	0.11156765169539	0.411609784567183	0.271051991178262	0.786351045228852	0.948778038182133	127	135	187	207	84	214	164.46056402556	154.858417073034	139.88416819355	157.946508784498	101.840250253189	165.847804162475	5.12	DOWN_pEhEx_UP_CmasM
EHI_035490A	13.1437888841706	0.219154132297442	0.813373428425125	0.269438519428615	0.787592247547197	0.948778038182133	15	7	19	17	4	25	19.424476066011	8.02969570008324	14.2128299234088	12.9714524122535	4.84953572634235	19.3747434769247	5.12	DOWN_pEhEx_UP_CmasM
EHI_039610A	1277.70712258425	0.128929324067287	0.477325322427501	0.270107865661933	0.787077271027305	0.948778038182133	1339	836	1612	1463	1598	921	1733.95823015925	958.975086467084	1205.84641244921	1116.30793406628	1937.38952267377	713.765549689906	5.12	DOWN_pEhEx_UP_CmasM
EHI_051840A	402.932004940106	-0.097852780724865	0.363487671395514	-0.269205225996208	0.78777175891521	0.948778038182133	257	403	492	536	411	448	332.806023264322	462.281052447649	368.037490648269	408.982264292227	498.289795881677	347.195403106491	5.12	UP_pEhEx_DOWN_CmasM
EHI_052840A	36.0106453162201	0.147676809912165	0.548354877010589	0.26930882919696	0.787692038380863	0.948778038182133	39	35	33	34	31	48	50.5036377716286	40.1484785004162	24.6854414459205	25.9429048245069	37.5839018791532	37.1995074756954	5.12	DOWN_pEhEx_UP_CmasM
EHI_054240A	10.7505257321327	0.194128384011211	0.725398703670511	0.267616116528639	0.788994824133209	0.948778038182133	9	12	12	15	9	10	11.6546856396066	13.7651926287141	8.97652416215291	11.4453991872825	10.9114553842703	7.74989739076988	5.12	DOWN_pEhEx_UP_CmasM
EHI_068500A	280.618803845583	-0.165116106291753	0.605556964136477	-0.272668165128294	0.785108308245127	0.948778038182133	222	138	283	204	114	945	287.482245776963	158.299715230212	211.696361490773	155.657428947042	138.211768200757	732.365303427754	5.12	UP_pEhEx_DOWN_CmasM
