baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1.1	UmasM_2.1	UmasM_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_003040A	19.026709678405	-0.00110348979909212	0.587653482069619	-0.0018777899438387	0.998501741275881	0.999717028849961	9	26	18	19	12	41	10.7991190485063	17.6204722682755	28.0995293252043	14.0934026730637	14.1030660998185	29.4446686555614	0.03	UP_pEhEx_DOWN_UmasM
EHI_003240.mRNA	39.6604065440103	1.4844405498707	1.03589321534907	1.43300537919875	0.151856300065852	0.999717028849961	120	49	0	74	5	0	143.988253980084	33.2078131209807	0	54.8900946214061	5.87627754159105	0	0.03	DOWN_pEhEx_UP_UmasM
EHI_003260A	1350.19510505283	-0.0886961690544623	0.486273129072752	-0.182399897817904	0.855268905989964	0.999717028849961	1155	801	1358	1436	1115	2335	1385.88694455831	542.846087957256	2119.95337909042	1065.16453886945	1310.4098917748	1676.90978806673	0.03	UP_pEhEx_DOWN_UmasM
EHI_003890A	37.3354046972702	0.844620246404971	0.595225598720052	1.41899180448759	0.155901405411949	0.999717028849961	49	42	34	35	10	64	58.7952037085342	28.4638398179835	53.076888725386	25.9615312398542	11.7525550831821	45.9624096086812	0.03	DOWN_pEhEx_UP_UmasM
EHI_003900A	39.880803704668	0.59845813698664	0.498793159183903	1.199812238736	0.230212269896945	0.999717028849961	24	69	45	38	25	50	28.7976507960167	46.7620225581157	70.2488233130108	28.1868053461274	29.3813877079553	35.9081325067822	0.03	DOWN_pEhEx_UP_UmasM
EHI_003930A	103.208858979678	0.532054808839818	0.591311478725384	0.899787722685009	0.36823322920939	0.999717028849961	165	150	14	137	162	8	197.983849222615	101.656570778512	21.8551894751589	101.620850853144	190.39139234755	5.74530120108515	0.03	DOWN_pEhEx_UP_UmasM
EHI_003940A	6937.07525197657	-0.423750522480264	0.390830284932927	-1.08423154196709	0.27826214974944	0.999717028849961	8350	13061	425	12824	9564	1860	10019.1826727808	8851.576472921	663.461109067324	9512.30504628259	11240.1436815554	1335.7825292523	0.03	UP_pEhEx_DOWN_UmasM
EHI_003950A	132.113980454188	1.28801601482806	0.530238672532495	2.42912499889212	0.0151353131514132	0.999717028849961	15	58	348	24	9	228	17.9985317475105	39.3072073676914	543.25756695395	17.8021928501858	10.5772995748639	163.741084230927	0.03	DOWN_pEhEx_UP_UmasM
EHI_004170A	1041.02577127953	-0.354373767092246	0.465373497505842	-0.761482484480752	0.446368936811424	0.999717028849961	463	1096	1023	1137	1165	1585	555.554679939823	742.770677154997	1596.98991664911	843.37888627755	1369.17266719072	1138.287800465	0.03	UP_pEhEx_DOWN_UmasM
EHI_004190A	33.1987841865447	0.347277492780662	0.552450508054504	0.628612858016233	0.52960254038704	0.999717028849961	47	36	20	45	25	34	56.3953994755328	24.397576986843	31.221699250227	33.3791115940983	29.3813877079553	24.4175301046119	0.03	DOWN_pEhEx_UP_UmasM
EHI_004200A	71356.8536491408	0.197068722336531	0.551814527320924	0.357128550589826	0.720995571639211	0.999717028849961	74138	36708	77188	61524	57846	111658	88958.3431131287	24877.3960009175	120497.026086326	45635.9213714512	67983.8301341752	80188.6051888457	0.03	DOWN_pEhEx_UP_UmasM
EHI_004230A	410.273394658166	-0.590425231026227	0.397001086131683	-1.48721313782599	0.136958527262132	0.999717028849961	235	621	175	640	543	519	281.976997377664	420.858203023041	273.189868439487	474.72514267162	638.163741016788	372.726415420399	0.03	UP_pEhEx_DOWN_UmasM
EHI_004350A	48.6649400308363	0.13768847117429	0.60461296563978	0.227729934684072	0.819856199309837	0.999717028849961	37	140	3	81	73	3	44.3963783105258	94.8794660599448	4.68325488753405	60.0824008693769	85.7936521072294	2.15448795040693	0.03	DOWN_pEhEx_UP_UmasM
EHI_004370A	514.306166129701	0.216465841415858	0.425627651441414	0.508580306478639	0.61104643584098	0.999717028849961	248	689	504	329	256	1378	297.575724892173	466.9425151093	786.786821105721	244.03839365463	300.865410129462	989.628131886917	0.03	DOWN_pEhEx_UP_UmasM
EHI_004380A	625.61748683053	0.209551116826165	0.39401391907027	0.531836837948847	0.594839006365194	0.999717028849961	377	714	743	662	431	919	452.363097920763	483.885276905719	1159.88612714593	491.043819450957	506.535124085149	659.991475474657	0.03	DOWN_pEhEx_UP_UmasM
EHI_004400A	240.638535471247	-0.507638446102817	0.561788876511853	-0.903610710939569	0.366201859748026	0.999717028849961	73	147	349	233	227	379	87.5928545045509	99.6234393629421	544.818651916462	172.829622253887	266.783000388234	272.183644401409	0.03	UP_pEhEx_DOWN_UmasM
EHI_004430A	49.4832997460899	0.0799525925878581	0.665900285436065	0.120066914426236	0.904430141211456	0.999717028849961	92	32	12	79	61	22	110.390994718064	21.686735099416	18.7330195501362	58.5988847985281	71.6905860074108	15.7995783029842	0.03	DOWN_pEhEx_UP_UmasM
EHI_004440A	97.6290285285009	-0.245109693601973	0.416087171287726	-0.589082554127772	0.555805895852272	0.999717028849961	103	169	24	188	97	79	123.589917999572	114.533069743791	37.4660391002724	139.450510659788	113.999784306866	56.7348493607158	0.03	UP_pEhEx_DOWN_UmasM
EHI_004470A	10.4082622912124	0.382389681724622	0.765721967738048	0.499384499643135	0.617508536788306	0.999717028849961	16	19	3	18	5	9	19.1984338640112	12.8764989652782	4.68325488753405	13.3516446376393	5.87627754159105	6.46346385122079	0.03	DOWN_pEhEx_UP_UmasM
EHI_004490A	5115.55050449219	0.656510292102495	0.511616809047885	1.28320704185669	0.199419549555864	0.999717028849961	325	1149	13058	408	535	11430	389.968187862727	778.689332163405	20384.6474404732	302.637278453158	628.761696950243	8208.59909105041	0.03	DOWN_pEhEx_UP_UmasM
EHI_004510A	6.68996029801281	0.389335116119475	0.900286329966975	0.43245698969322	0.665409305656755	0.999717028849961	9	9	4	12	2	8	10.7991190485063	6.09939424671074	6.24433985004541	8.90109642509288	2.35051101663642	5.74530120108515	0.03	DOWN_pEhEx_UP_UmasM
EHI_004530A	67.3877253285741	0.578893809913756	0.554228056660172	1.04450469974801	0.296251945949955	0.999717028849961	138	97	7	109	63	10	165.586492077096	65.7379157701046	10.9275947375795	80.8516258612603	74.0410970240473	7.18162650135644	0.03	DOWN_pEhEx_UP_UmasM
EHI_004550A	2337.90831156551	-0.369500708969491	0.568464386206283	-0.649997990965449	0.515693519337836	0.999717028849961	2215	1421	1580	2558	3540	2621	2657.78318804904	963.02658050844	2466.51424076794	1897.41705461563	4160.40449944647	1882.30430600552	0.03	UP_pEhEx_DOWN_UmasM
EHI_004560A	27.3064519100886	0.344574096246915	0.69652621846042	0.4947036983167	0.620809290568683	0.999717028849961	5	20	58	17	13	36	5.99951058250349	13.554209437135	90.5429278256584	12.6098866022149	15.2783216081367	25.8538554048832	0.03	DOWN_pEhEx_UP_UmasM
EHI_004570A	233.610766499853	0.483234427784886	0.473184266767146	1.02123942346267	0.307141018489749	0.999717028849961	121	138	428	171	87	370	145.188156096584	93.5240451162313	668.144363954858	126.840624057573	102.247229223684	265.720180550188	0.03	DOWN_pEhEx_UP_UmasM
EHI_004580A	171.482921546569	0.860290318168374	0.531258633347496	1.61934369470408	0.105373334224011	0.999717028849961	16	66	435	25	24	333	19.1984338640112	44.7288911425454	679.071958692438	18.5439508856102	28.2061321996371	239.148162495169	0.03	DOWN_pEhEx_UP_UmasM
EHI_004590A	48.7108708347215	-0.0158327590363799	0.635281517452737	-0.0249224298227089	0.980116836378052	0.999717028849961	32	117	16	48	31	108	38.3968677280223	79.2921252072396	24.9773594001816	35.6043857003715	36.4329207578645	77.5615662146495	0.03	UP_pEhEx_DOWN_UmasM
EHI_004600A	1170.61097382563	-0.0466359634514212	0.423294835219252	-0.110173712436783	0.912271609774429	0.999717028849961	569	919	1557	905	864	2229	682.744304288897	622.815923636352	2430.60928663017	671.291022059088	1015.42075918693	1600.78454715235	0.03	UP_pEhEx_DOWN_UmasM
EHI_004610A	71.9732790163333	-0.267612989205807	0.452885777235645	-0.590906146002821	0.554583307753295	0.999717028849961	70	146	7	138	105	17	83.9931481550488	98.9457288910854	10.9275947375795	102.362608888568	123.401828373412	12.2087650523059	0.03	UP_pEhEx_DOWN_UmasM
EHI_004620A	9.1616260061385	-0.347408928265791	0.850783163547268	-0.408340154284788	0.683023963332321	0.999717028849961	2	7	13	13	3	20	2.39980423300139	4.74397330299724	20.2941045126476	9.64285446051728	3.52576652495463	14.3632530027129	0.03	UP_pEhEx_DOWN_UmasM
EHI_004640A	98.7533947023877	-0.0135655908118519	0.413567106528806	-0.0328014259299101	0.973832941098392	0.999717028849961	114	185	24	191	92	60	136.788841281079	125.376437293499	37.4660391002724	141.675784766062	108.123506765275	43.0897590081386	0.03	UP_pEhEx_DOWN_UmasM
EHI_004740A	16.2135645704425	0.607110921215254	0.878989286038546	0.690692060595413	0.489759079758747	0.999717028849961	3	9	22	4	0	70	3.59970634950209	6.09939424671074	34.3438691752497	2.96703214169763	0	50.2713855094951	0.03	DOWN_pEhEx_UP_UmasM
EHI_004750A	237.060627844646	-0.443699636695452	0.455982127990232	-0.973063656356629	0.330521665571907	0.999717028849961	285	470	10	473	301	58	341.972103202699	318.523921772672	15.6108496251135	350.851550755744	353.751908003781	41.6534337078673	0.03	UP_pEhEx_DOWN_UmasM
EHI_004760A	502.670247509179	-0.322305775595214	0.382836960960192	-0.841887822917724	0.399850747016269	0.999717028849961	503	620	207	737	586	604	603.550764599851	420.180492551184	323.14458723985	546.675672107788	688.699727874471	433.770240681929	0.03	UP_pEhEx_DOWN_UmasM
EHI_004770A	439.128727670477	0.321884462953574	0.476015795858844	0.67620542375662	0.498910229472104	0.999717028849961	325	288	627	416	252	649	389.968187862727	195.180615894744	978.800271494618	308.571342736553	296.164388096189	466.087559938033	0.03	DOWN_pEhEx_UP_UmasM
EHI_004780A	162.83371598084	-0.0115773279761224	0.443175276792143	-0.0261235871728295	0.979158763637469	0.999717028849961	238	249	33	303	151	96	285.576703727166	168.74990749233	51.5158037628746	224.752684733595	177.46358175605	68.9436144130218	0.03	UP_pEhEx_DOWN_UmasM
EHI_004790A	5126.36428107887	-0.0418498838849058	0.396330861705621	-0.105593300770986	0.91590504024528	0.999717028849961	4625	5156	3973	6325	4836	7153	5549.54728881572	3494.2751928934	6202.1905560576	4691.61957405937	5683.53563822687	5137.01743642026	0.03	UP_pEhEx_DOWN_UmasM
EHI_004800A	79.591265231837	-0.206998392337704	0.482831678063839	-0.42871750496523	0.668128819995996	0.999717028849961	99	126	18	165	63	68	118.790309533569	85.3915194539504	28.0995293252043	122.390075845027	74.0410970240473	48.8350602092238	0.03	UP_pEhEx_DOWN_UmasM
EHI_004810A	659.206074522795	-0.174475778003922	0.451856264679162	-0.386131147540485	0.699399542884627	0.999717028849961	982	985	105	1081	714	424	1178.30387840368	667.544814778898	163.913921063692	801.840436293783	839.132432939202	304.500963657513	0.03	UP_pEhEx_DOWN_UmasM
EHI_004820A	303.657706107451	0.207849366662798	0.4451008319018	0.466971418082306	0.640520327298785	0.999717028849961	188	236	425	266	202	471	225.581597902131	159.939671358193	663.461109067324	197.307637422892	237.401612680279	338.254608213888	0.03	DOWN_pEhEx_UP_UmasM
EHI_004830A	166.567942899021	-0.340397627122274	0.400657723652912	-0.849597067588691	0.395549142846943	0.999717028849961	142	209	82	212	157	303	170.386100543099	141.641488618061	128.008966925931	157.252703509974	184.515114805959	217.6032829911	0.03	UP_pEhEx_DOWN_UmasM
EHI_004840A	2002.57001026701	-0.191634168565895	0.565263093604245	-0.33901765520192	0.734596430009119	0.999717028849961	552	1221	3565	1463	1494	2951	662.345968308385	827.48448613709	5565.26789135297	1085.19200582591	1755.83172942741	2119.29798055028	0.03	UP_pEhEx_DOWN_UmasM
EHI_004850A	90.6754401775247	0.935911633509647	0.535471712306408	1.74782647150201	0.0804940800478556	0.999717028849961	11	33	222	20	6	195	13.1989232815077	22.3644455712727	346.56086167752	14.8351607084881	7.05153304990926	140.041716776451	0.03	DOWN_pEhEx_UP_UmasM
EHI_004860A	375.296921132384	-0.631299470722008	0.428497671669553	-1.4732856499833	0.140674028420056	0.999717028849961	212	709	107	709	431	442	254.379248698148	480.496724546435	167.036090988715	525.906447115904	506.535124085149	317.427891359955	0.03	UP_pEhEx_DOWN_UmasM
EHI_004870A	15.1874638648845	-0.165329282469187	0.647859250571831	-0.255193211061291	0.79857387431391	0.999717028849961	13	30	5	30	11	17	15.5987275145091	20.3313141557025	7.80542481255676	22.2527410627322	12.9278105915003	12.2087650523059	0.03	UP_pEhEx_DOWN_UmasM
EHI_004880A	424.495330806728	-0.594098604032745	0.512310863577595	-1.15964475139958	0.246193472806882	0.999717028849961	130	632	280	474	496	823	155.987275145091	428.313018213465	437.103789503178	351.593308791169	582.926732125832	591.047861061635	0.03	UP_pEhEx_DOWN_UmasM
EHI_004900A	44.0080034737875	0.00919622996615767	0.580533215653657	0.0158410056792411	0.987361234733098	0.999717028849961	41	27	44	40	42	68	49.1959867765286	18.2981827401322	68.6877383504995	29.6703214169763	49.3607313493648	48.8350602092238	0.03	DOWN_pEhEx_UP_UmasM
EHI_004930A	55.8696985904005	-0.647962227171186	0.513817213133744	-1.26107536028094	0.207281697041376	0.999717028849961	29	113	13	104	77	50	34.7971613785202	76.5812833198126	20.2941045126476	77.1428356841383	90.4946741405022	35.9081325067822	0.03	UP_pEhEx_DOWN_UmasM
EHI_004940A	88.3770954486913	-0.139954905245743	0.423505528662435	-0.330467717122289	0.741046581713368	0.999717028849961	87	186	13	164	116	30	104.391484135561	126.054147765355	20.2941045126476	121.648317809603	136.329638964912	21.5448795040693	0.03	UP_pEhEx_DOWN_UmasM
EHI_004960A	125.208872405688	0.15258352214259	0.433182753546179	0.352238220228045	0.724659615744278	0.999717028849961	146	189	48	229	135	62	175.185709009102	128.087279180926	74.9320782005449	169.862590112189	158.659493622958	44.5260843084099	0.03	DOWN_pEhEx_UP_UmasM
EHI_004970A	618.194892514898	0.738755836290619	0.575968719774868	1.28263187031994	0.199621079063781	0.999717028849961	667	330	889	638	246	745	800.334711705965	223.644455712727	1387.80453167259	473.241626600771	289.11285504628	535.031174351055	0.03	DOWN_pEhEx_UP_UmasM
EHI_004980A	66.0731320115129	0.0488091746498118	0.541112440063871	0.0902015386008322	0.928127061686561	0.999717028849961	12	15	139	23	14	169	14.3988253980084	10.1656570778512	216.990809789078	17.0604348147613	16.4535771164549	121.369487872924	0.03	DOWN_pEhEx_UP_UmasM
EHI_004990A	93.2280648735734	0.168665202670784	0.510121344498168	0.330637414979583	0.740918381181586	0.999717028849961	40	61	156	56	59	161	47.9960846600279	41.3403387832617	243.529254151771	41.5384499837668	69.3400749907744	115.624186671839	0.03	DOWN_pEhEx_UP_UmasM
EHI_005000A	29.9594146095339	-0.484456087541503	0.550796411185025	-0.879555635628068	0.379100081215601	0.999717028849961	14	38	21	37	38	45	16.7986296310098	25.7529979305565	32.7827842127384	27.445047310703	44.659709316092	32.317319256104	0.03	UP_pEhEx_DOWN_UmasM
EHI_005010A	204.158258136443	-0.0904368861309648	0.579680750964977	-0.156011539076323	0.876023925728764	0.999717028849961	50	301	234	198	190	314	59.9951058250349	203.990852028881	365.293881227656	146.868091014032	223.29854658046	225.503072142592	0.03	UP_pEhEx_DOWN_UmasM
EHI_005020A	1052.28915710697	-0.73351109395176	0.503745439601105	-1.45611460926097	0.145360939601906	0.999717028849961	453	2130	276	1570	1609	1170	543.555658774816	1443.52330505488	430.859449653133	1164.56011561632	1890.986112884	840.250300658703	0.03	UP_pEhEx_DOWN_UmasM
EHI_005030A	12.0683987735327	-0.302718853242189	0.875446279703249	-0.345788040066607	0.729502013997646	0.999717028849961	4	18	8	15	24	5	4.79960846600279	12.1987884934215	12.4886797000908	11.1263705313661	28.2061321996371	3.59081325067822	0.03	UP_pEhEx_DOWN_UmasM
EHI_005040A	18.6800194752848	-0.132224930295686	0.774788050375143	-0.170659485818946	0.864491521031953	0.999717028849961	4	44	11	15	18	39	4.79960846600279	29.819260761697	17.1719345876249	11.1263705313661	21.1545991497278	28.0083433552901	0.03	UP_pEhEx_DOWN_UmasM
EHI_005060A	633.762894820938	-0.443827180851351	0.478034865258099	-0.928441026182725	0.3531788455747	0.999717028849961	301	650	563	729	801	891	361.17053706671	440.511806706887	878.890833893891	540.741607824392	941.379662162887	639.882921270859	0.03	UP_pEhEx_DOWN_UmasM
EHI_005070A	237.105274617655	-0.0954353775032478	0.566576605868017	-0.168442142712612	0.866235456616391	0.999717028849961	43	248	353	174	154	476	51.59579100953	168.072197020474	551.062991766507	129.065898163847	180.989348281004	341.845421464566	0.03	UP_pEhEx_DOWN_UmasM
EHI_005080A	58.230527802402	0.180795805006308	0.512735971363052	0.352609949572451	0.724380877459226	0.999717028849961	62	60	44	83	58	50	74.3939312230432	40.6626283114049	68.6877383504995	61.5659169402257	68.1648194824562	35.9081325067822	0.03	DOWN_pEhEx_UP_UmasM
EHI_005100A	107.789967504884	-0.435628797373241	0.577015558801876	-0.754968892481491	0.450267647356494	0.999717028849961	22	159	89	108	86	268	26.3978465630153	107.755965025223	138.93656166351	80.1098678258359	101.071973715366	192.467590236353	0.03	UP_pEhEx_DOWN_UmasM
EHI_005120A	15.1564214649662	0.296687338668589	0.639809212785598	0.463712201605965	0.642853954095292	0.999717028849961	14	13	16	14	9	27	16.7986296310098	8.81023613413774	24.9773594001816	10.3846124959417	10.5772995748639	19.3903915536624	0.03	DOWN_pEhEx_UP_UmasM
EHI_005130A	97.9960835590972	-0.405528940863834	0.467735160223254	-0.867005466662527	0.385939014438001	0.999717028849961	88	155	31	142	87	169	105.591386252061	105.045123137796	48.3936338378519	105.329641030266	102.247229223684	121.369487872924	0.03	UP_pEhEx_DOWN_UmasM
EHI_005140A	238.854919176677	-0.33174744584708	0.448205122016292	-0.740168796721206	0.459197578493866	0.999717028849961	271	330	44	355	407	103	325.173473571689	223.644455712727	68.6877383504995	263.324102575664	478.328991885512	73.9707529639713	0.03	UP_pEhEx_DOWN_UmasM
EHI_005150A	1375.55099714236	-0.291417317912348	0.412263778934509	-0.706871019970546	0.479646634795458	0.999717028849961	1148	3515	102	2736	1748	349	1377.4876297428	2382.15230857647	159.230666176158	2029.44998492118	2054.34662854023	250.63876489734	0.03	UP_pEhEx_DOWN_UmasM
EHI_005460A	2997.35415629991	0.148385579755019	0.457706275745402	0.324193893809658	0.745791244689941	0.999717028849961	3398	2496	2367	3320	2391	4522	4077.26739186937	1691.56533775445	3695.08810626437	2462.63667760903	2810.03592038884	3247.53150391338	0.03	DOWN_pEhEx_UP_UmasM
EHI_005657A	8.06803604108019	-0.0247712206609997	0.977105874683908	-0.0253516239158967	0.979774497214168	0.999717028849961	13	11	0	12	14	0	15.5987275145091	7.45481519042424	0	8.90109642509288	16.4535771164549	0	0.03	UP_pEhEx_DOWN_UmasM
EHI_005860A	33.8389865666398	-0.0256564019952061	0.702666907547206	-0.036512893548331	0.970873398000496	0.999717028849961	14	105	10	40	27	53	16.7986296310098	71.1595995449586	15.6108496251135	29.6703214169763	31.7318987245917	38.0626204571891	0.03	UP_pEhEx_DOWN_UmasM
EHI_005870A	227.883506643291	-0.466463923042709	0.443678513534328	-1.05135567491622	0.293095265442886	0.999717028849961	288	336	28	379	321	128	345.571809552201	227.710718543868	43.7103789503178	281.12629542585	377.257018170146	91.9248192173624	0.03	UP_pEhEx_DOWN_UmasM
EHI_005890A	11247.0888490866	-0.107149526525998	0.507939789422514	-0.210949267526016	0.832926859104709	0.999717028849961	21093	15631	590	19395	12304	2523	25309.5353433492	10593.2923855928	921.040127881697	14386.3970970564	14460.3437743473	1811.92436629223	0.03	UP_pEhEx_DOWN_UmasM
EHI_005900A	35.8252647313025	-0.198738748753347	0.48001438583822	-0.414026651318589	0.678854588703481	0.999717028849961	24	46	26	50	34	52	28.7976507960167	31.1746817054105	40.5882090252951	37.0879017712203	39.9586872828192	37.3444578070535	0.03	UP_pEhEx_DOWN_UmasM
EHI_005910A	279.355406549861	0.525821004500915	0.420107179154699	1.25163536971428	0.210702760222237	0.999717028849961	455	583	16	526	260	20	545.955463007817	395.105205092485	24.9773594001816	390.164726633238	305.566432162735	14.3632530027129	0.03	DOWN_pEhEx_UP_UmasM
EHI_005920A	54.1638919058508	0.886862075183533	0.621327511964578	1.42736649851438	0.153474282089202	0.999717028849961	14	8	114	7	4	160	16.7986296310098	5.42168377485399	177.963685726294	5.19230624797085	4.70102203327284	114.906024021703	0.03	DOWN_pEhEx_UP_UmasM
