baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1.1	CDC5_2.1	CDC5_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_155700A	147.134734712694	-1.96097502649499	0.634371610759066	-3.09120867522518	0.00199343486508135	0.0785213993355546	39	110	30	272	235	312	55.5137076007814	128.849712756893	21.1999047882086	195.85114285905	262.681817953051	218.712122318181	92.15	UP_pEhEx_DOWN_CDC5
EHI_161170A	748.947767099552	2.41163556768083	0.779711236054535	3.09298552613413	0.00198153799368402	0.0785213993355546	866	823	1903	678	385	48	1232.68899441735	964.030123626574	1344.78062706537	488.187775214839	430.351063454998	33.6480188181817	92.15	DOWN_pEhEx_UP_CDC5
EHI_169580A	1114.61457973199	-2.23944571678309	0.723681011878452	-3.09452048627086	0.00197131320180863	0.0785213993355546	56	80	335	236	203	8389	79.711990401122	93.7088820050133	236.732270134996	169.929668068882	226.912378912635	5880.6922888693	92.15	UP_pEhEx_DOWN_CDC5
EHI_004880A	333.449071343209	-1.52745161138167	0.504203584460884	-3.02943425722545	0.00245012222773932	0.0796223186074611	151	175	153	474	496	823	214.937688403025	204.988179385966	108.119514419864	341.299418070551	554.426305126439	576.923322653407	92.04	UP_pEhEx_DOWN_CDC5
EHI_020990A	24.7007497519671	-3.8130053685405	1.25815709744742	-3.03062739643278	0.00244046208109262	0.0796223186074611	0	0	65	17	31	79	0	0	45.9331270411187	12.2406964286907	34.6516440704024	55.3790309715907	92.04	UP_pEhEx_DOWN_CDC5
EHI_024240A	215.628080070102	-1.72008279675204	0.558282142508956	-3.0810277918292	0.00206287393310014	0.0796223186074611	54	163	29	468	546	83	76.8651336010819	190.931847085214	20.4932412952683	336.97917227219	610.316053627088	58.1830325397725	92.04	UP_pEhEx_DOWN_CDC5
EHI_024510A	178.656351491506	-1.91117316318363	0.624728648488352	-3.05920525304557	0.00221925045437472	0.0796223186074611	77	128	25	331	309	301	109.603986801543	149.934211208021	17.6665873235072	238.333559876271	345.398645734011	211.001118005681	92.04	UP_pEhEx_DOWN_CDC5
EHI_025830A	1506.44529913036	-1.20464137550656	0.396270122858408	-3.03995003917313	0.00236617396366659	0.0796223186074611	618	832	1218	2317	1872	3656	879.678751212382	974.572372852138	860.716134401271	1668.3349191339	2092.5121838643	2562.85743331817	92.04	UP_pEhEx_DOWN_CDC5
EHI_038300A	54.2394703331334	-1.90864621223001	0.627881346987899	-3.03981989811651	0.00236719659317038	0.0796223186074611	11	12	64	138	75	96	15.6577124002204	14.056332300752	45.2264635481784	99.3656533623124	83.8346227509736	67.2960376363634	92.04	UP_pEhEx_DOWN_CDC5
EHI_040820A	91.3770683865599	-2.76217708990284	0.91237092280956	-3.02747163554596	0.0024660885681925	0.0796223186074611	0	5	60	33	4	673	0	5.85680512531333	42.3998095764173	23.7613518909877	4.47117988005193	471.773263846589	92.04	UP_pEhEx_DOWN_CDC5
EHI_046600A	92.8279244927412	-1.55753378551967	0.510354357798987	-3.05186731869376	0.00227422603024846	0.0796223186074611	25	28	113	126	139	232	35.5857100005009	32.7981087017546	79.8529747022525	90.7251617655895	155.373500831804	162.632090954545	92.04	UP_pEhEx_DOWN_CDC5
EHI_050000A	40.0970193064143	-2.29127779337738	0.755591276282259	-3.03243018454524	0.00242593207278214	0.0796223186074611	6	4	57	54	73	95	8.54057040012021	4.68544410025066	40.2798190975964	38.8822121852527	81.5990328109477	66.595037244318	92.04	UP_pEhEx_DOWN_CDC5
EHI_066730A	31.5635590084503	1.92256368876967	0.626013656115062	3.07112100509242	0.00213256706185544	0.0796223186074611	22	52	80	23	14	12	31.3154248004408	60.9107733032586	56.533079435223	16.5609422270521	15.6491295801817	8.41200470454543	92.04	DOWN_pEhEx_UP_CDC5
EHI_068170A	537.318347628027	-1.43259956663258	0.469103221140216	-3.05391116938073	0.00225878953346536	0.0796223186074611	206	218	428	613	749	1561	293.226250404127	255.356703463661	302.451974978443	441.385112399257	837.228432539723	1094.26161198295	92.04	UP_pEhEx_DOWN_CDC5
EHI_068330A	38.1817158802204	-2.76138627982143	0.906694978296511	-3.04555153157403	0.00232253974761585	0.0796223186074611	6	12	3	41	31	200	8.54057040012021	14.056332300752	2.11999047882086	29.5216796221363	34.6516440704024	140.20007840909	92.04	UP_pEhEx_DOWN_CDC5
EHI_122900A	779.657258201917	2.92153233788105	0.949625271042697	3.0765107321472	0.00209438763145542	0.0796223186074611	889	964	2053	308	537	15	1265.42784761781	1129.19202816041	1450.78015100641	221.772617649219	600.255898896971	10.5150058806818	92.04	DOWN_pEhEx_UP_CDC5
EHI_140010A	25.0619164981631	-2.3025814676053	0.748421712405084	-3.07658293371241	0.00209388045679347	0.0796223186074611	7	5	9	29	22	118	9.96399880014025	5.85680512531333	6.35997143646259	20.8811880254135	24.5914893402856	82.7180462613634	92.04	UP_pEhEx_DOWN_CDC5
EHI_147540A	103.033831593685	2.63349442715897	0.866259372998629	3.04007611258844	0.00236518368282671	0.0796223186074611	114	104	324	29	71	7	162.270837602284	121.821546606517	228.958971712653	20.8811880254135	79.3634428709217	4.90700274431817	92.04	DOWN_pEhEx_UP_CDC5
EHI_151890A	37.8318856315576	-1.85346736973061	0.607578044624324	-3.05058319030709	0.00228397397931114	0.0796223186074611	9	7	46	64	50	102	12.8108556001803	8.19952717543866	32.5065206752532	46.0826218491883	55.8897485006491	71.5020399886361	92.04	UP_pEhEx_DOWN_CDC5
EHI_153260A	82.5746320266562	-1.58841662183379	0.518466753201189	-3.06368077032204	0.00218632071458077	0.0796223186074611	23	15	113	95	90	280	32.7388532004608	17.57041537594	79.8529747022525	68.4038918073889	100.601547301168	196.280109772727	92.04	UP_pEhEx_DOWN_CDC5
EHI_155310A	319.989217453312	-1.38170728793285	0.454231727472062	-3.04185552079877	0.00235124721055451	0.0796223186074611	75	89	385	248	259	1382	106.757130001503	104.251131230577	272.065444782011	178.570159665605	289.508897233362	968.782541806815	92.04	UP_pEhEx_DOWN_CDC5
EHI_158270A	4900.83111593913	1.21963203137524	0.402048611820068	3.03354369476363	0.00241699706654778	0.0796223186074611	3957	5212	12676	4054	2776	3834	5632.50617887928	6105.13366262661	8957.66643651109	2919.04607775952	3102.99883675604	2687.63550310226	92.04	DOWN_pEhEx_UP_CDC5
EHI_176820A	1969.19677386049	-1.50196945154859	0.490766821942955	-3.0604543428634	0.00221001453267147	0.0796223186074611	371	333	3143	1125	1655	8582	528.091936407433	390.063221345868	2221.04335831132	810.046087192764	1849.95067537148	6015.98536453407	92.04	UP_pEhEx_DOWN_CDC5
EHI_186950A	203.104083568951	-1.29855158620755	0.426621875913216	-3.04379981319031	0.00233610534858996	0.0796223186074611	64	91	227	376	268	414	91.0994176012823	106.593853280703	160.412612897445	270.735403363982	299.569051963479	290.214162306817	92.04	UP_pEhEx_DOWN_CDC5
EHI_187780A	160.19424061983	-1.84736407854928	0.603432240344335	-3.06142753906407	0.00220284303177654	0.0796223186074611	12	16	394	99	118	633	17.0811408002404	18.7417764010026	278.425416218473	71.2840556729632	131.899806461532	443.733248164771	92.04	UP_pEhEx_DOWN_CDC5
EHI_190440A	127.821300864863	-1.32568225245226	0.438435260482787	-3.02366705404231	0.00249731109706482	0.0799748651328318	44	62	117	188	175	311	62.6308496008816	72.6243835538853	82.6796286740137	135.367701681991	195.614119752272	218.011121926136	92	UP_pEhEx_DOWN_CDC5
EHI_068140A	27.1999220927222	2.94085977642591	0.973979244837514	3.01942756174083	0.00253252846856983	0.0804486261104562	33	32	74	15	14	0	46.9731372006612	37.4835528020053	52.2930984775813	10.8006144959035	15.6491295801817	0	91.96	DOWN_pEhEx_UP_CDC5
EHI_154330A	143.411796562561	2.65475800479241	0.880993828408914	3.01336731221709	0.00258365995832686	0.081416292606796	158	208	309	53	118	5	224.901687203166	243.643093213034	218.359019318549	38.1621712188591	131.899806461532	3.50500196022726	91.86	DOWN_pEhEx_UP_CDC5
EHI_015440A	310.271312889156	-1.33291474790324	0.443628273166536	-3.00457574173337	0.00265951532077574	0.0824868570750838	90	107	425	401	405	808	128.108556001803	125.335629681705	300.331984499622	288.736427523821	452.706962855258	566.408316772725	91.75	UP_pEhEx_DOWN_CDC5
EHI_025840A	18.948281588266	4.0925603141984	1.36107240536413	3.00686451218112	0.00263957380676079	0.0824868570750838	14	17	43	0	0	62	19.9279976002805	19.9131374260653	30.3865301964324	0	0	43.462024306818	91.75	DOWN_pEhEx_UP_CDC5
EHI_143430A	184522.734308663	1.43883562609261	0.47939923964042	3.00133063867984	0.00268802519867967	0.082719775449994	165102	223763	423919	160534	123647	80809	235010.875700108	262107.257051097	299568.081263754	115591.056499025	138211.994657195	56647.140680801	91.73	DOWN_pEhEx_UP_CDC5
EHI_058090A	3950.34466501872	-1.29344323774274	0.431818670459435	-2.99533884527637	0.00274140118940402	0.0829674133738721	841	862	7444	3209	3393	14453	1197.10328441685	1009.71320360402	5260.4030414475	2310.61146115696	3792.67833325405	10131.5586662329	91.7	UP_pEhEx_DOWN_CDC5
EHI_174220A	366.397189791855	-1.80831110475479	0.603716660801386	-2.99529766555457	0.00274177135266241	0.0829674133738721	119	198	117	519	418	1246	169.387979602384	231.929482962408	82.6796286740137	373.701261558262	467.238297465426	873.446488488634	91.7	UP_pEhEx_DOWN_CDC5
EHI_176850A	42.9792712159652	2.12182819275726	0.708845520471237	2.99335769427826	0.00275926152626993	0.0829674133738721	63	27	122	21	24	12	89.6759892012622	31.626747676692	86.2129461387151	15.1208602942649	26.8270792803116	8.41200470454543	91.7	DOWN_pEhEx_UP_CDC5
EHI_026310A	247.104041407232	1.55933462071112	0.52223859491017	2.98586629925225	0.00282776247355201	0.0832263881498457	289	269	489	250	158	77	411.37080760579	315.096115741857	345.558448047801	180.010241598392	176.611605262051	53.9770301874998	91.68	DOWN_pEhEx_UP_CDC5
EHI_075690A	137.207842889313	-1.65898437364461	0.556527978640172	-2.98095412507058	0.00287351835196218	0.0832263881498457	29	27	110	93	79	738	41.279423600581	31.626747676692	77.7329842234317	66.9638098746018	88.3058026310256	517.338289329544	91.68	UP_pEhEx_DOWN_CDC5
EHI_107170A	248.658617781711	2.07462237281671	0.694109946529767	2.98889589925756	0.00279987508285855	0.0832263881498457	287	624	56	355	45	10	408.52395080575	730.929279639103	39.5731556046561	255.614543069717	50.3007736505842	7.01000392045452	91.68	DOWN_pEhEx_UP_CDC5
EHI_136980A	50.2543724160796	-2.71814165975521	0.910497297377535	-2.98533742778167	0.00283265664468068	0.0832263881498457	12	15	3	50	51	245	17.0811408002404	17.57041537594	2.11999047882086	36.0020483196784	57.0075434706621	171.745096051136	91.68	UP_pEhEx_DOWN_CDC5
EHI_159780A	22.4898281421124	2.14252513096605	0.718413857489244	2.98229928143908	0.00286092176516906	0.0832263881498457	22	31	56	16	12	4	31.3154248004408	36.3121917769426	39.5731556046561	11.5206554622971	13.4135396401558	2.80400156818181	91.68	DOWN_pEhEx_UP_CDC5
EHI_152460A	28.3501627202033	-2.30898619658421	0.775800764320583	-2.97626182233313	0.00291785634182245	0.0838936943827637	10	10	5	37	38	102	14.2342840002004	11.7136102506267	3.53331746470144	26.641515756562	42.4762088604933	71.5020399886361	91.61	UP_pEhEx_DOWN_CDC5
EHI_013900A	26998.8433081639	1.52142655898886	0.513586442683245	2.96235732205104	0.00305293263796726	0.0863755747271884	30453	32207	48109	30971	17307	7527	43347.6650658101	37726.0245341933	33996.8739818643	22300.3887701752	19345.6775460147	5276.42995092612	91.36	DOWN_pEhEx_UP_CDC5
EHI_125780A	3208.88100264089	-1.40058127176512	0.473066366002455	-2.96064436709045	0.00306996203650835	0.0863755747271884	1523	2084	1358	5036	5158	6124	2167.88145323051	2441.1163762306	959.649023412911	3626.12630675801	5765.58645532696	4292.92640088635	91.36	UP_pEhEx_DOWN_CDC5
EHI_187160A	82.8884603925279	-2.08938602629223	0.704946518067117	-2.96389296598143	0.00303773926759555	0.0863755747271884	19	33	23	81	83	377	27.0451396003807	38.654913827068	16.2532603376266	58.323318277879	92.7769825110775	264.277147801136	91.36	UP_pEhEx_DOWN_CDC5
EHI_093910A	74.5182505800389	-1.97898738895936	0.668945477945331	-2.95836873737128	0.00309271926652448	0.0863987318499285	11	16	55	32	68	392	15.6577124002204	18.7417764010026	38.8664921117158	23.0413109245942	76.0100579608828	274.792153681817	91.36	UP_pEhEx_DOWN_CDC5
EHI_015320A	14122.0937763695	1.07254921907855	0.363510782037639	2.95052931598461	0.00317229937916729	0.0879977975671829	11518	12490	36902	9253	6695	19235	16395.0483114308	14630.2992030327	26077.2962164825	6662.53906203968	7483.63732423691	13483.7425409943	91.2	DOWN_pEhEx_UP_CDC5
EHI_004530A	101.849762455474	2.02445505606457	0.68690433432633	2.94721543437344	0.00320649725389725	0.0883244243573515	110	159	159	109	63	10	156.577124002204	186.246402984964	112.359495377506	78.4844653368989	70.4210831108178	7.01000392045452	91.17	DOWN_pEhEx_UP_CDC5
EHI_017660A	262.925871026137	-2.01137159329806	0.683562533000383	-2.94248367368744	0.00325590953541435	0.0890626920833133	30	49	487	293	452	595	42.7028520006011	57.3966902280706	344.14512106192	210.972003153315	505.243326445868	417.095233267044	91.09	UP_pEhEx_DOWN_CDC5
EHI_000130A	240.380394851907	-1.81359435485787	0.617264592253942	-2.9381149957679	0.00330214514839836	0.0894817947625023	51	35	397	236	368	666	72.5948484010218	40.9976358771933	280.545406697294	169.929668068882	411.348548964777	466.866261102271	91.05	UP_pEhEx_DOWN_CDC5
EHI_129750A	2227.06771478038	-1.17838857690282	0.401255380475107	-2.93675458135301	0.00331666464466244	0.0894817947625023	891	984	2281	2858	2695	6076	1268.27470441785	1152.61924866166	1611.8994273968	2057.87708195282	3012.45744418499	4259.27838206817	91.05	UP_pEhEx_DOWN_CDC5
EHI_120300A	197.514335053455	1.71981541291964	0.586496866534978	2.93235226145419	0.0033640493655693	0.0896263079356091	183	190	593	145	119	65	260.487397203666	222.558594761906	419.051451313591	104.405940127067	133.017601431545	45.5650254829544	91.04	DOWN_pEhEx_UP_CDC5
EHI_146780A	83.0020335253849	-2.03324267886783	0.693458725391065	-2.93203128667999	0.0033675281986469	0.0896263079356091	12	74	7	251	159	44	17.0811408002404	86.6807158546373	4.94664445058201	180.730282564786	177.729400232064	30.8440172499999	91.04	UP_pEhEx_DOWN_CDC5
EHI_164800A	288.338836809004	-1.76463744909039	0.603114700944352	-2.92587371245856	0.00343490342789389	0.0902005640164935	81	267	45	577	574	304	115.297700401623	312.753393691732	31.7998571823129	415.463637609089	641.614312787451	213.104119181818	90.98	UP_pEhEx_DOWN_CDC5
EHI_182590A	39057.6668583134	1.25544109448336	0.428812226226332	2.92771758289542	0.00341460049248153	0.0902005640164935	36237	38980	96855	27129	25888	28802	51580.774931526	45659.6527569427	68443.8926087316	19533.9913772911	28937.4761836961	20190.2132916931	90.98	DOWN_pEhEx_UP_CDC5
EHI_133540A	125.376896669714	2.48471680088196	0.849844108351899	2.92373245453282	0.00345861877280052	0.0902218499739156	140	91	448	51	77	10	199.279976002805	106.593853280703	316.585244837249	36.722089286072	86.0702126909996	7.01000392045452	90.98	DOWN_pEhEx_UP_CDC5
EHI_048580A	147.662483935459	2.32931670292587	0.802338827932405	2.90315839372803	0.00369419745585573	0.0951074756772268	143	141	487	103	81	12	203.550261202865	165.161904533836	344.14512106192	74.1642195385375	90.5413925710515	8.41200470454543	90.49	DOWN_pEhEx_UP_CDC5
EHI_136740A	187.839443202521	-1.86990023291183	0.643736461601575	-2.90476047955967	0.00367534240285948	0.0951074756772268	46	120	64	199	459	313	65.4777064009216	140.56332300752	45.2264635481784	143.28815231232	513.067891235959	219.413122710227	90.49	UP_pEhEx_DOWN_CDC5
EHI_069950A	73.2833553378829	-1.60228090436115	0.553011171915854	-2.89737528956277	0.00376299313703017	0.0962368828932778	14	10	133	66	66	275	19.9279976002805	11.7136102506267	93.9862445610583	47.5227037819755	73.7744680208568	192.775107812499	90.38	UP_pEhEx_DOWN_CDC5
EHI_184520A	303.660849507351	1.98633611042658	0.686035077644883	2.89538563719738	0.0037869298929825	0.0962368828932778	259	310	996	156	205	64	368.667955605189	363.121917769426	703.836838968527	112.326390757397	229.147968852661	44.8640250909089	90.38	DOWN_pEhEx_UP_CDC5
EHI_004230A	327.140676758854	-1.93057849197168	0.667465718515425	-2.89240097044334	0.00382309683642591	0.0965331951197541	132	272	35	640	543	519	187.892548802645	318.610198817045	24.7332222529101	460.826218491883	606.962668717049	363.81920347159	90.35	UP_pEhEx_DOWN_CDC5
EHI_040310A	1193.04688530029	-1.07066382649978	0.37072835875926	-2.88800088043721	0.00387698787264339	0.0972704154798874	463	477	1575	1757	1241	3103	659.047349209276	558.739208954892	1112.99500138095	1265.1119779535	1387.18355778611	2175.20421651704	90.27	UP_pEhEx_DOWN_CDC5
EHI_118080A	195.848696565646	-2.15772658253551	0.748366010238895	-2.88325037884433	0.0039359445793262	0.0975074572199112	58	166	16	413	294	372	82.558847201162	194.445930160402	11.3066158870446	297.376919120544	328.631721183817	260.772145840908	90.25	UP_pEhEx_DOWN_CDC5
EHI_123710A	22.2839787326212	-2.57588923399446	0.89285095857238	-2.88501592484502	0.00391393862980816	0.0975074572199112	2	0	26	18	5	134	2.84685680004007	0	18.3732508164475	12.9607373950842	5.58897485006491	93.9340525340906	90.25	UP_pEhEx_DOWN_CDC5
EHI_179080A	47.6258055331528	-1.55304194237903	0.539646919182779	-2.87788531199418	0.00400350659717656	0.0985613280392404	18	26	25	75	73	109	25.6217112003606	30.4553866516293	17.6665873235072	54.0030724795176	81.5990328109477	76.4090427329543	90.14	UP_pEhEx_DOWN_CDC5
EHI_138050A	24.628786886701	1.86081783719444	0.647070642140223	2.87575685869424	0.00403060056427843	0.0986120225011971	20	29	77	20	6	14	28.4685680004007	33.9694697268173	54.4130889564022	14.4008193278714	6.70676982007789	9.81400548863633	90.14	DOWN_pEhEx_UP_CDC5
EHI_080710A	32.6717721969	2.226439938119	0.777170240635651	2.86480338760525	0.00417268230341192	0.101457997488516	37	46	63	31	19	2	52.6668508007413	53.8826071528826	44.5198000552381	22.3212699582006	21.2381044302467	1.4020007840909	89.85	DOWN_pEhEx_UP_CDC5
EHI_097930A	70.9999260686385	-1.66072421207245	0.580206233346175	-2.86229984551302	0.00420578810171252	0.101635578727887	17	17	98	103	113	160	24.1982828003406	19.9131374260653	69.2530223081482	74.1642195385375	126.310831611467	112.160062727272	89.84	UP_pEhEx_DOWN_CDC5
EHI_152160A	129.005241569485	2.56471667004489	0.8968373758515	2.8597343722543	0.00423995985638603	0.10183659679454	100	207	329	56	101	5	142.342840002004	242.471732187972	232.492289177355	40.3222941180398	112.897291971311	3.50500196022726	89.82	DOWN_pEhEx_UP_CDC5
EHI_086530A	63.419841556673	-1.45216367602973	0.508457602156189	-2.85601723697632	0.00428991843730308	0.102412052875981	30	39	26	120	98	111	42.7028520006011	45.683079977444	18.3732508164475	86.4049159672281	109.543907061272	77.8110435170452	89.76	UP_pEhEx_DOWN_CDC5
EHI_111050A	1322.4550973344	-1.31823173137218	0.462662522892575	-2.84922954885253	0.00438252480623127	0.103992561516536	623	1155	314	2574	2529	1131	886.795893212482	1352.92198394738	221.89233678325	1853.38544749704	2826.90347916283	792.831443403407	89.6	UP_pEhEx_DOWN_CDC5
EHI_125960A	95.2975007143281	1.91968561764469	0.676632450635392	2.83711727961319	0.00455228870149542	0.106103344350239	87	127	224	105	49	15	123.838270801743	148.762850182959	158.292622418624	75.6043014713246	54.7719535306361	10.5150058806818	89.39	DOWN_pEhEx_UP_CDC5
EHI_148190A	1987.7254243802	-1.56535797273737	0.551652260017072	-2.83758100200464	0.00454568110668704	0.106103344350239	369	306	4207	1695	2191	6277	525.245079607393	358.436473669176	2972.93331479979	1220.4694380371	2449.08877929844	4400.1794608693	89.39	UP_pEhEx_DOWN_CDC5
