logFC	AveExpr	t	P.Value	adj.P.Val	B	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_092930A	-1.51502254629996	5.64551253705225	-4.34871351896295	0.00492392546253094	0.277819085702849	-1.83366076825469	136	266	814	630	21.0170257032046	41.5020768824607	77.0615010725482	92.7631745953929	72.22	UP_pEhEx_DOWN_U2AF84
EHI_095070A	-1.01569033778289	2.57998664522505	-3.92938811916197	0.00784652045558483	0.277819085702849	-2.1689411955044	26	27	83	62	4.01796079620087	4.21261682641518	7.85762234523526	9.12907432526089	72.22	UP_pEhEx_DOWN_U2AF84
EHI_095180A	-0.76064728323965	6.4194533482194	-3.89117883958093	0.00819768713650943	0.277819085702849	-2.3798365887238	414	432	1111	801	63.9782988318139	67.4018692226429	105.178535247667	117.941750557	72.22	UP_pEhEx_DOWN_U2AF84
EHI_095830A	-1.73379685923346	4.46918692596619	-4.4701185716539	0.00432350483449731	0.277819085702849	-1.66569718760331	52	116	384	304	8.03592159240175	18.098650069043	36.3533371153053	44.761912820634	72.22	UP_pEhEx_DOWN_U2AF84
EHI_096340A	-0.998395884734741	7.67210089949028	-4.09015990764068	0.00654231033352472	0.277819085702849	-2.15300787671937	880	977	2553	2342	135.99251925603	152.434319978061	241.692889727537	344.843420480016	72.22	UP_pEhEx_DOWN_U2AF84
EHI_097930A	-1.34356956542155	2.99521525424871	-3.8756351253308	0.00834553588902895	0.277819085702849	-2.25986987638753	32	31	103	113	4.94518251840108	4.83670820810632	9.75102531999074	16.6384741734594	72.22	UP_pEhEx_DOWN_U2AF84
EHI_098440A	0.945693188588948	6.68224770751159	3.60564579746487	0.0114517549706127	0.277819085702849	-2.72833952940242	751	1121	726	540	116.057252228725	174.901609718941	68.730527983624	79.5112925103368	72.22	DOWN_pEhEx_UP_U2AF84
EHI_098800A	-1.04502039911444	5.71125051476186	-4.61322919412863	0.00371918367267988	0.277819085702849	-1.54460436231943	219	251	699	580	33.8435928603074	39.1617342011189	66.1744339677041	85.4010178814728	72.22	UP_pEhEx_DOWN_U2AF84
EHI_099340A	-0.899769000608889	7.60733132121829	-3.51882983293579	0.0127086137167922	0.277819085702849	-2.85073465079556	807	1043	2397	2129	124.711321635927	162.731827775964	226.924346524445	313.480632878717	72.22	UP_pEhEx_DOWN_U2AF84
EHI_100490A	-1.21526826970302	2.34468392783099	-4.35657572185087	0.00488231559231162	0.277819085702849	-1.67371448800636	19	23	76	56	2.93620212030064	3.58852544472404	7.19493130407084	8.24561551959048	72.22	UP_pEhEx_DOWN_U2AF84
EHI_100810A	2.12162889356278	3.90012700813482	3.86465037860224	0.00845181491505288	0.277819085702849	-2.33687389761864	207	205	141	24	31.989149415907	31.9846833116708	13.3484909720262	3.53383522268163	72.22	DOWN_pEhEx_UP_U2AF84
EHI_103310A	-1.54503512009218	7.79351868815551	-3.94278565206053	0.00772739350266722	0.277819085702849	-2.33176674740832	585	1190	3240	3191	90.4041179145197	185.667186053114	306.731281910388	469.852841482379	72.22	UP_pEhEx_DOWN_U2AF84
EHI_103370A	-1.48027392589563	2.88099968163916	-3.95824278492603	0.00759245724241502	0.277819085702849	-2.15154763093135	19	41	134	80	2.93620212030064	6.39693666233417	12.6857999308617	11.7794507422721	72.22	UP_pEhEx_DOWN_U2AF84
EHI_103510A	-1.98572013610654	7.56917097394292	-4.50853731042479	0.00415104332471937	0.277819085702849	-1.6780732815816	474	790	2698	3823	73.2505160538159	123.258047884	255.420061294515	562.910502346329	72.22	UP_pEhEx_DOWN_U2AF84
EHI_104360A	-1.41809779366	6.32597504108985	-3.93470543741901	0.00779899655743014	0.277819085702849	-2.32759090436744	265	374	1006	1231	40.9522927305089	58.3525441881214	95.2381696302008	181.256298296712	72.22	UP_pEhEx_DOWN_U2AF84
EHI_105140A	-1.39619127516236	9.69528364067527	-4.07524454287455	0.00665247939441875	0.277819085702849	-2.20810468071253	2523	4277	11325	11496	389.896734185185	667.30970987325	1072.13943445529	1692.7070716645	72.22	UP_pEhEx_DOWN_U2AF84
EHI_105280A	-1.42821659490177	3.13370516254826	-5.43454873632205	0.00165418005482778	0.277819085702849	-0.638659091137144	31	37	136	109	4.79064556470104	5.77284528064303	12.8751402283373	16.0495016363458	72.22	UP_pEhEx_DOWN_U2AF84
EHI_107100A	-0.791894765592057	3.68371885439115	-3.52852664474177	0.0125609250631175	0.277819085702849	-2.74309368559917	58	67	170	120	8.96314331460195	10.4535306433266	16.0939252854216	17.6691761134082	72.22	UP_pEhEx_DOWN_U2AF84
EHI_109870A	-1.28743164216727	1.6933024043387	-3.92800840709814	0.00785890453009219	0.277819085702849	-2.08611670219099	11	15	54	33	1.69990649070037	2.34034268134177	5.11218803183981	4.85902343118725	72.22	UP_pEhEx_DOWN_U2AF84
EHI_110570A	-1.41392862657929	4.7349818079658	-4.34148500499644	0.00496253411647001	0.277819085702849	-1.82458677175225	106	103	341	397	16.3809170922036	16.0703530785468	32.282520719581	58.4555243085254	72.22	UP_pEhEx_DOWN_U2AF84
EHI_111760A	-1.05992170451937	9.88458984374801	-4.31962553620593	0.00508137802006799	0.277819085702849	-1.92617669896827	3491	5085	13331	10035	539.488505366817	793.376168974859	1262.04775282327	1477.58485248376	72.22	UP_pEhEx_DOWN_U2AF84
EHI_112800A	-1.35250963205806	4.1313375769772	-4.66696684709698	0.00351738828406752	0.277819085702849	-1.44302746489547	59	83	250	225	9.11768026830199	12.9498961700911	23.6675371844435	33.1297052126403	72.22	UP_pEhEx_DOWN_U2AF84
EHI_114790A	-0.932631194736138	3.63031939001207	-3.81063927271789	0.00899682565212953	0.277819085702849	-2.39155118626278	51	64	166	126	7.88138463870172	9.98546210705821	15.7152446904705	18.5526349190786	72.22	UP_pEhEx_DOWN_U2AF84
EHI_114920A	-2.42915652002812	6.83093584596335	-3.62597850658991	0.0111777133727439	0.277819085702849	-2.7167128896485	158	625	1963	2567	24.4168386846053	97.5142783892403	185.837501972251	377.973125692656	72.22	UP_pEhEx_DOWN_U2AF84
EHI_115360A	-1.63730709807226	2.76984578534436	-4.6783960125366	0.00347608379138792	0.277819085702849	-1.35553033473079	19	31	107	97	2.93620212030064	4.83670820810632	10.1297059149418	14.2825840250049	72.22	UP_pEhEx_DOWN_U2AF84
EHI_117270A	3.82266426985045	3.63531903936387	3.88137549333474	0.00829059083167012	0.277819085702849	-2.24697225189788	400	269	119	5	61.8147814800135	41.970145418729	11.2657476997951	0.736215671392007	72.22	DOWN_pEhEx_UP_U2AF84
EHI_117850A	-1.64433771263346	8.93858913199207	-3.64292259988205	0.0109548941580795	0.277819085702849	-2.72062853740707	1174	2709	7024	7714	181.42638364384	422.665888250323	664.963124734126	1135.83353782359	72.22	UP_pEhEx_DOWN_U2AF84
EHI_118270A	-2.24170157825069	11.0111745981554	-3.4853264158679	0.0132338627620062	0.277819085702849	-2.9619536823567	4325	8539	25137	58145	668.372324752646	1332.27907706516	2379.72352882143	8561.45204261765	72.22	UP_pEhEx_DOWN_U2AF84
EHI_118670A	-1.79500821846646	3.32365052525111	-4.07926173683973	0.0066226041135586	0.277819085702849	-2.0388006794855	28	41	138	182	4.32703470360094	6.39693666233417	13.0644805258128	26.7982504386691	72.22	UP_pEhEx_DOWN_U2AF84
EHI_119540A	-1.60579128922281	8.09219062156272	-4.79610000970395	0.0030811763020062	0.277819085702849	-1.36789632320243	839	1203	3831	4262	129.656504154328	187.69548304361	362.681339814413	627.550238294547	72.22	UP_pEhEx_DOWN_U2AF84
EHI_123020A	6.05020351341825	-1.05776303310827	6.57490122533726	0.000614098174799618	0.277819085702849	-1.22967132817082	32	19	0	0	4.94518251840108	2.96443406303291	0	0	72.22	DOWN_pEhEx_UP_U2AF84
EHI_124510A	-1.26358829555743	2.58275422013004	-3.91733444763157	0.00795545347053436	0.277819085702849	-2.17775857909844	31	19	88	70	4.79064556470104	2.96443406303291	8.33097308892413	10.3070193994881	72.22	UP_pEhEx_DOWN_U2AF84
EHI_126210A	-1.39092903805007	3.83581858158083	-4.51400763035633	0.00412712426744907	0.277819085702849	-1.59214530145771	47	67	202	190	7.26323682390158	10.4535306433266	19.1233700450304	27.9761955128963	72.22	UP_pEhEx_DOWN_U2AF84
EHI_126530A	3.76013994960317	-0.335881715422873	3.82924910116642	0.00880473501548181	0.277819085702849	-2.49331416808796	18	19	6	0	2.78166516660061	2.96443406303291	0.568020892426645	0	72.22	DOWN_pEhEx_UP_U2AF84
EHI_127360A	-1.52652647283277	0.988939515366558	-3.6706285617848	0.0106010960961143	0.277819085702849	-2.32405503020661	7	7	33	24	1.08175867590024	1.09215991795949	3.12411490834655	3.53383522268163	72.22	UP_pEhEx_DOWN_U2AF84
EHI_131670A	0.975633829282194	5.77417603700177	4.35245076777422	0.00490409689633388	0.277819085702849	-1.83872072169326	546	447	459	237	84.3771767202184	69.7422119039847	43.4535982706383	34.8966228239811	72.22	DOWN_pEhEx_UP_U2AF84
EHI_134810A	-1.59906389905389	6.14609536850411	-4.86604426159324	0.00287068757968365	0.277819085702849	-1.27704882938287	193	354	1181	923	29.8256320641065	55.2320872796657	111.805445659311	135.905412938965	72.22	UP_pEhEx_DOWN_U2AF84
EHI_134840A	-2.23557255886322	2.09818373839076	-3.80145962976559	0.00909329430969947	0.277819085702849	-2.22863707184069	8	18	69	91	1.23629562960027	2.80841121761012	6.53224026290642	13.3991252193345	72.22	UP_pEhEx_DOWN_U2AF84
EHI_135060A	-1.83123428469557	6.95782818534269	-3.91700766677037	0.00795843012291438	0.277819085702849	-2.35850513145847	282	633	1817	2184	43.5794209434095	98.7624611526226	172.015660256536	321.579005264029	72.22	UP_pEhEx_DOWN_U2AF84
EHI_138340A	-0.848338786020022	2.73755863435787	-3.52841195063838	0.0125626607929191	0.277819085702849	-2.66395839229171	31	32	93	61	4.79064556470104	4.99273105352911	8.804323832613	8.98183119098249	72.22	UP_pEhEx_DOWN_U2AF84
EHI_140380A	1.02890697761545	2.45957197341593	3.47816648562564	0.0133491972565294	0.277819085702849	-2.70625905350881	58	44	46	22	8.96314331460195	6.86500519860252	4.35482684193761	3.23934895412483	72.22	DOWN_pEhEx_UP_U2AF84
EHI_140540A	-0.914493006836585	9.79541851977578	-3.82141083243193	0.00888507882795787	0.277819085702849	-2.51692520459159	3436	5056	12921	8262	530.988972913316	788.851506457599	1223.23299184078	1216.52277540815	72.22	UP_pEhEx_DOWN_U2AF84
EHI_140640A	-5.89345587541821	-0.707488456028028	-4.46900470789897	0.00432862415611556	0.277819085702849	-2.08759051787714	0	0	32	51	0	0	3.02944475960877	7.50939984819847	72.22	UP_pEhEx_DOWN_U2AF84
EHI_141800A	-1.55742223427246	6.94703959300399	-5.15939403967403	0.00214880072656707	0.277819085702849	-0.983597866056055	369	578	1890	1706	57.0241359153124	90.1812046543695	178.926581114393	251.196787078953	72.22	UP_pEhEx_DOWN_U2AF84
EHI_141810A	-1.15458078696211	5.28059453594105	-3.510946891235	0.0128300917952894	0.277819085702849	-2.83517828067736	125	224	537	448	19.3171192125042	34.9491173747037	50.8378698721847	65.9649241567238	72.22	UP_pEhEx_DOWN_U2AF84
EHI_141890A	-1.30215138101289	3.39226709803946	-3.5343584456139	0.0124730179262473	0.277819085702849	-2.70501418804538	30	60	152	128	4.63610861100101	9.36137072536707	14.3898626081417	18.8471211876354	72.22	UP_pEhEx_DOWN_U2AF84
EHI_141940A	-0.890564548913966	10.7960899134754	-3.78097318489255	0.00931276854879921	0.277819085702849	-2.58473014453927	7635	9238	21731	19399	1179.88964149976	1441.33904601568	2057.27700222057	2856.36956186671	72.22	UP_pEhEx_DOWN_U2AF84
EHI_143440A	-1.47667701374744	4.39574355939587	-3.73517907491034	0.0098250123979225	0.277819085702849	-2.52134895091857	58	112	291	304	8.96314331460195	17.4745586873519	27.5490132826923	44.761912820634	72.22	UP_pEhEx_DOWN_U2AF84
EHI_144610A	-1.30260552625578	7.06527472283052	-3.93869383747991	0.00776356100814768	0.277819085702849	-2.32931796204884	484	618	1654	1930	74.7958855908163	96.4221184712809	156.584426012278	284.179249157315	72.22	UP_pEhEx_DOWN_U2AF84
EHI_147570A	-1.26231084664201	7.8680020296623	-4.43933734908366	0.00446752361199645	0.277819085702849	-1.75480150814754	856	1097	3071	3069	132.283632367229	171.157061428795	290.732026773704	451.889179100414	72.22	UP_pEhEx_DOWN_U2AF84
EHI_148170A	-0.844339632307998	3.61744121669444	-3.923370524252	0.00790069375197017	0.277819085702849	-2.25778511328444	57	60	172	112	8.80860636090192	9.36137072536707	16.2832655828972	16.491231039181	72.22	UP_pEhEx_DOWN_U2AF84
EHI_148190A	-1.53484386428859	7.05762649003275	-4.18194542629611	0.00590774764827336	0.277819085702849	-2.04347519552579	440	572	1695	2191	67.9962596280148	89.2450675818328	160.465902110527	322.609707203978	72.22	UP_pEhEx_DOWN_U2AF84
EHI_148400A	-4.43525656909813	-0.30554676854458	-5.05112538287231	0.00238807948849364	0.277819085702849	-1.7921978008088	2	0	38	26	0.309073907400067	0	3.59746565203542	3.82832149123844	72.22	UP_pEhEx_DOWN_U2AF84
EHI_150120A	-0.875474751662232	5.00705237987767	-4.02368370075439	0.00704964046592159	0.277819085702849	-2.20445076770393	167	139	423	321	25.8076712679056	21.6871755137671	40.0454729160785	47.2650461033669	72.22	UP_pEhEx_DOWN_U2AF84
EHI_151350A	-1.79724873857554	2.4532383498711	-4.40287303623476	0.00464517781968287	0.277819085702849	-1.62083524119335	12	28	99	75	1.8544434444004	4.36863967183797	9.37234472503964	11.0432350708801	72.22	UP_pEhEx_DOWN_U2AF84
EHI_152290A	2.05699591264302	0.607740856615121	3.82723761673578	0.00882527560955025	0.277819085702849	-2.17497037416682	24	15	6	6	3.70888688880081	2.34034268134177	0.568020892426645	0.883458805670409	72.22	DOWN_pEhEx_UP_U2AF84
EHI_152800A	-2.33102232880314	5.76421847073429	-3.48343563170725	0.013264212773854	0.277819085702849	-2.86808746157792	90	267	755	1419	13.908325833003	41.6580997278835	71.4759622970195	208.938007541052	72.22	UP_pEhEx_DOWN_U2AF84
EHI_153260A	-1.28444855654758	2.80503255150122	-3.60371360170135	0.0114781820298153	0.277819085702849	-2.56860006256134	22	36	95	90	3.39981298140074	5.61682243522024	8.99366413008855	13.2518820850561	72.22	UP_pEhEx_DOWN_U2AF84
EHI_154240A	-0.93040801471481	4.7050939374601	-3.53043355680705	0.0125321055416348	0.277819085702849	-2.7978061710481	122	120	310	300	18.8535083514041	18.7227414507341	29.34774610871	44.1729402835204	72.22	UP_pEhEx_DOWN_U2AF84
EHI_155380A	-1.70217345773617	1.92754174461002	-4.76971993137359	0.00316506292144047	0.277819085702849	-1.22945172035883	10	17	68	49	1.54536953700034	2.65238837218734	6.43757011416864	7.21491357964167	72.22	UP_pEhEx_DOWN_U2AF84
EHI_155680A	-2.13208432706315	5.04725059988762	-6.62923232110827	0.000587775568482702	0.277819085702849	0.356105229651929	95	108	550	623	14.6810106015032	16.8504673056607	52.0685818057758	91.7324726554441	72.22	UP_pEhEx_DOWN_U2AF84
EHI_155900A	-7.37855794994644	0.022398723823053	-4.30734428037396	0.00514955100168033	0.277819085702849	-2.16925162357304	0	0	82	153	0	0	7.76295219649748	22.5281995445954	72.22	UP_pEhEx_DOWN_U2AF84
EHI_156660A	-1.12214189702486	9.62510575952395	-6.28886958127813	0.000777127859914843	0.277819085702849	0.0438312902564828	3568	3330	12553	7754	551.38785080172	519.556075257873	1188.39437710528	1141.72326319472	72.22	UP_pEhEx_DOWN_U2AF84
EHI_157010A	1.06577631234082	6.6938281926912	5.46617740822875	0.00160614390144901	0.277819085702849	-0.675169864496548	1009	921	787	466	155.927786283334	143.697040634385	74.5054070566283	68.6153005737351	72.22	DOWN_pEhEx_UP_U2AF84
EHI_157360A	-1.89334496718804	2.64595078781874	-3.60031123672957	0.0115248814063247	0.277819085702849	-2.53928198345664	12	34	98	107	1.8544434444004	5.30477674437467	9.27767457630187	15.755015367789	72.22	UP_pEhEx_DOWN_U2AF84
EHI_159680A	-0.99194153649481	3.06293379679506	-3.61078122196093	0.0113818439721837	0.277819085702849	-2.59023480536629	39	36	106	94	6.02694119430131	5.61682243522024	10.0350357662041	13.8408546221697	72.22	UP_pEhEx_DOWN_U2AF84
EHI_159820A	-1.09664972890644	3.32218614567109	-3.83042591304752	0.00879274252538791	0.277819085702849	-2.34391804136716	35	54	144	106	5.40879337950118	8.42523365283037	13.6325014182395	15.6077722335106	72.22	UP_pEhEx_DOWN_U2AF84
EHI_161860A	-1.16980661657578	2.24455907367211	-3.91486023625248	0.00797802207630124	0.277819085702849	-2.15366091279931	17	23	69	52	2.62712821290057	3.58852544472404	6.53224026290642	7.65664298247687	72.22	UP_pEhEx_DOWN_U2AF84
EHI_161940A	-1.22004899156522	5.39745352943626	-4.77450602199384	0.00314965334481788	0.277819085702849	-1.3659631200939	164	192	566	523	25.3440604068055	29.9563863211746	53.5833041855802	77.008159227604	72.22	UP_pEhEx_DOWN_U2AF84
EHI_163260A	-0.782600195275126	5.85713421641332	-3.60751772345912	0.0114262165515665	0.277819085702849	-2.7255486913066	258	313	743	557	39.8705340546087	48.8351506173316	70.3399205121662	82.0144257930696	72.22	UP_pEhEx_DOWN_U2AF84
EHI_163640A	-1.0547494164583	2.6765347510892	-3.54591381457888	0.0123008388937652	0.277819085702849	-2.63196053535045	23	34	89	68	3.55434993510077	5.30477674437467	8.4256432376619	10.0125331309313	72.22	UP_pEhEx_DOWN_U2AF84
EHI_163670A	-1.31140870567056	8.23011094747825	-3.9690542951756	0.00749964141829298	0.277819085702849	-2.30642448173611	1184	1265	3643	4428	182.97175318084	197.368899459822	344.883351851711	651.992598584762	72.22	UP_pEhEx_DOWN_U2AF84
EHI_164840A	-3.31607885867432	-0.414307547329281	-3.63154402319828	0.0111039756503978	0.277819085702849	-2.63886396440796	1	1	19	21	0.154536953700034	0.156022845422785	1.79873282601771	3.09210581984643	72.22	UP_pEhEx_DOWN_U2AF84
EHI_165810.mRNA	1.39115362107418	6.31276033533683	5.42709604126159	0.00166573601344453	0.277819085702849	-0.712852922003966	902	761	627	275	139.39233223743	118.733385366739	59.3581832585844	40.4918619265604	72.22	DOWN_pEhEx_UP_U2AF84
EHI_166370A	1.35067393006683	2.87732001541633	4.58584192836309	0.00382704046273835	0.277819085702849	-1.47228585388441	77	75	60	24	11.8993454349026	11.7017134067088	5.68020892426645	3.53383522268163	72.22	DOWN_pEhEx_UP_U2AF84
EHI_167270A	-1.39619127516236	9.69528364067527	-4.07524454287455	0.00665247939441875	0.277819085702849	-2.20810468071253	2523	4277	11325	11496	389.896734185185	667.30970987325	1072.13943445529	1692.7070716645	72.22	UP_pEhEx_DOWN_U2AF84
EHI_168290A	-1.10744149070827	3.0687879315791	-4.21808850644974	0.00567707240917915	0.277819085702849	-1.87796282771482	32	41	119	91	4.94518251840108	6.39693666233417	11.2657476997951	13.3991252193345	72.22	UP_pEhEx_DOWN_U2AF84
EHI_169280A	-0.870708098953448	6.55335938185764	-3.55456678421791	0.0121736290274644	0.277819085702849	-2.7962827682621	390	511	1184	978	60.2694119430131	79.7276740110429	112.089456105525	144.003785324277	72.22	UP_pEhEx_DOWN_U2AF84
EHI_169350A	-2.82690392231683	6.58873617721992	-3.65577499722107	0.0107891683028802	0.277819085702849	-2.67345735460563	153	347	1248	3834	23.6441539161051	54.1399273617062	118.148345624742	564.530176823391	72.22	UP_pEhEx_DOWN_U2AF84
EHI_169580A	-0.852725791218372	4.26562488506318	-3.57776193331739	0.0118397578777131	0.277819085702849	-2.71934182431258	90	93	236	203	13.908325833003	14.510124624319	22.3421551021147	29.8903562585155	72.22	UP_pEhEx_DOWN_U2AF84
EHI_170060A	-1.64410784496077	5.65029106414248	-5.12271425950434	0.00222667236790538	0.277819085702849	-1.00576849866026	137	243	839	673	21.1715626569046	37.9135514377366	79.4282547909925	99.0946293693642	72.22	UP_pEhEx_DOWN_U2AF84
EHI_170120A	-1.14472589552453	4.58915730255127	-4.37597006891015	0.00478135540601399	0.277819085702849	-1.78432459975668	86	125	346	265	13.2901780182029	19.5028556778481	32.7558714632699	39.0194305837764	72.22	UP_pEhEx_DOWN_U2AF84
EHI_170630A	1.2671252169197	1.61205883972609	3.85757146746238	0.00852110414861538	0.277819085702849	-2.17719812300047	30	29	17	16	4.63610861100101	4.52466251726075	1.60939252854216	2.35589014845442	72.22	DOWN_pEhEx_UP_U2AF84
EHI_172280A	-2.94972123610183	2.88668168710489	-4.87129701381022	0.00285554990259484	0.277819085702849	-1.14475819923855	17	16	135	227	2.62712821290057	2.49636552676455	12.7804700795995	33.4241914811971	72.22	UP_pEhEx_DOWN_U2AF84
EHI_174220A	-0.763673662560561	5.40124010222414	-3.57164003734118	0.0119268803312216	0.277819085702849	-2.76503530458738	214	203	519	418	33.0709080918072	31.6726376208253	49.1338071949048	61.5476301283718	72.22	UP_pEhEx_DOWN_U2AF84
EHI_174910A	-1.18975362445384	6.3616755192467	-3.48516566828606	0.0132364400227662	0.277819085702849	-2.88382917322305	330	370	940	1181	50.9971947210111	57.7284528064303	88.9899398135077	173.894141582792	72.22	UP_pEhEx_DOWN_U2AF84
