logFC	AveExpr	t	P.Value	adj.P.Val	B	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_118840A	0.576365035390924	8.16323976795355	1.87910424503511	0.108050390168302	0.519978978951011	-4.96821271011023	3091	2312	2417	1693	406.739117097216	300.991480900296	227.236441978328	242.543693060304	48	DOWN_pEhEx_UP_EhMyb10
EHI_129820A	-0.591985177932331	3.1896262283728	-1.88311361248603	0.107445377413478	0.519978978951011	-4.9164252840331	60	53	133	69	7.8952918233041	6.89989121440989	12.5041153426221	9.88512393453099	48	UP_pEhEx_DOWN_EhMyb10
EHI_138940A	-0.716840650770893	1.84522763044553	-1.87981452112321	0.107942964021129	0.519978978951011	-4.78653909909467	18	24	42	37	2.36858754699123	3.1244790404875	3.9486680029333	5.3007186315601	48	UP_pEhEx_DOWN_EhMyb10
EHI_146820A	-0.974060261733066	2.08470005995747	-1.8818767367139	0.107631662571306	0.519978978951011	-4.80775375299469	36	14	52	50	4.73717509398246	1.82261277361771	4.88882705125075	7.16313328589202	48	UP_pEhEx_DOWN_EhMyb10
EHI_159740A	-0.844002975060482	0.882504556361218	-1.88588939152833	0.107028482161046	0.519978978951011	-4.5992241928357	11	9	23	19	1.44747016760575	1.17167964018281	2.16236581113014	2.72199064863897	48	UP_pEhEx_DOWN_EhMyb10
EHI_163690A	0.66358933865018	8.35692619057356	1.88402451610044	0.107308391219685	0.519978978951011	-4.96636851092087	2418	4111	2860	1760	318.180260479155	535.197222310171	268.885487818791	252.142291663399	48	DOWN_pEhEx_UP_EhMyb10
EHI_178940A	0.687022514531802	4.76516527561596	1.87748037337798	0.108296391885982	0.519978978951011	-4.9761621327538	246	282	302	112	32.3706964755468	36.7126287257281	28.392803259187	16.0454185603981	48	DOWN_pEhEx_UP_EhMyb10
EHI_184000A	-0.974060261733066	2.08470005995747	-1.8818767367139	0.107631662571306	0.519978978951011	-4.80775375299469	36	14	52	50	4.73717509398246	1.82261277361771	4.88882705125075	7.16313328589202	48	UP_pEhEx_DOWN_EhMyb10
EHI_188760A	0.873671200416458	9.20235822751123	1.87983285669364	0.107940192248693	0.519978978951011	-4.99014507762276	4537	8221	6579	2126	597.015650038845	1070.26425799366	618.530637888051	304.576427316129	48	DOWN_pEhEx_UP_EhMyb10
EHI_188780A	-1.50865945506964	3.30476963169062	-1.88853575087511	0.106632518927422	0.519978978951011	-4.90189009768424	114	17	160	128	15.0010544642778	2.21317265367864	15.0425447730792	18.3376212118836	48	UP_pEhEx_DOWN_EhMyb10
EHI_014110A	-2.09770236603942	9.43235307324472	-1.87379448256545	0.10885683209424	0.520229239326138	-4.99959641955077	9730	668	13354	11368	1280.35315734581	86.964666626902	1255.48839312312	1628.60998388041	47.98	UP_pEhEx_DOWN_EhMyb10
EHI_069230A	-0.836723930470444	1.78656627678425	-1.87420735694846	0.108793911861457	0.520229239326138	-4.7840720919182	26	14	41	38	3.42129312343178	1.82261277361771	3.85465209810155	5.44398129727794	47.98	UP_pEhEx_DOWN_EhMyb10
EHI_103730A	-0.56037077107372	4.95214505744497	-1.87445089851457	0.108756814096058	0.520229239326138	-4.97969920511752	217	174	372	281	28.5546387609498	22.6524730435344	34.9739165974092	40.2568090667132	47.98	UP_pEhEx_DOWN_EhMyb10
EHI_004400A	-1.26212558447527	4.11080729922695	-1.83439920933268	0.115028992369004	0.520594628438381	-5.01671497278382	179	40	233	227	23.5542872728572	5.20746506747916	21.9057058257966	32.5206251179498	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_004440A	0.545286623663598	4.24973561402868	1.82158868296806	0.117109472578657	0.520594628438381	-5.04616782489944	185	166	188	97	24.3438164551876	21.6109800300385	17.6749901083681	13.8964785746305	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_007000A	0.522364329445751	4.79870876448214	1.85047804363374	0.112469205797367	0.520594628438381	-5.01294208427866	247	262	262	152	32.5022846726019	34.1088961919885	24.6321670659172	21.7759251891117	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_010620A	-0.896342811990115	3.33375128693018	-1.81973243240725	0.117413990121389	0.520594628438381	-5.00617661328489	92	34	148	94	12.1061141290663	4.42634530735729	13.9143539150983	13.466690577477	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_012600A	-0.622278659568354	3.8321291964986	-1.84276404004525	0.113690202748423	0.520594628438381	-5.00415745509082	107	71	172	134	14.0799370848923	9.24325049477551	16.1707356310602	19.1971972061906	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_020370A	0.529206942426573	11.7249929909399	1.83213553002518	0.115393957159601	0.520594628438381	-5.0976792649986	26504	36413	29597	19922	3487.61357474753	4740.48563755297	2782.58873530516	2854.07882643082	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_023230A	0.565637534648491	13.4419995071152	1.82010297208002	0.117353141026181	0.520594628438381	-5.15120466985684	83034	128983	104004	59678	10926.2943542705	16791.8616699666	9778.03016612082	8549.62936470928	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_023480A	0.68709182767408	3.03234090125274	1.8461680232239	0.113149805241563	0.520594628438381	-4.95733941476126	64	98	81	37	8.42164461152437	12.758289415324	7.61528829137136	5.3007186315601	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_025850A	0.520571996927287	10.546674630846	1.84747074508196	0.112943663625516	0.520594628438381	-5.05632653474412	12833	14613	14656	7892	1688.67133280769	1902.41717577683	1377.89710121406	1130.6289578452	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_027500A	0.891943512984966	2.33617756361511	1.81983639354299	0.11739691475442	0.520594628438381	-4.92626503644984	44	64	59	16	5.78988067042301	8.33194410796666	5.54693838507296	2.29220265148545	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_031740A	0.777978697035674	0.902918094858021	1.8314283184056	0.115508211973931	0.520594628438381	-4.70176501444511	19	17	13	11	2.5001757440463	2.21317265367864	1.22220676281269	1.57588932289624	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_038330A	0.617656638591775	5.36229140927438	1.85822096359738	0.11125665438867	0.520594628438381	-4.99952048804882	423	357	432	189	55.6618073542939	46.4766257272515	40.6148708873139	27.0766438206718	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_038440A	0.655251403384348	3.84820042179557	1.8279550524808	0.116070960510053	0.520594628438381	-5.02681103118616	139	135	93	105	18.2907593906545	17.5751946027422	8.7434791493523	15.0425799003732	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_040460A	-0.710726683900357	7.38854032484778	-1.82924714762266	0.115861296933106	0.520594628438381	-5.01768700754879	1371	729	2171	1572	180.407418162499	94.9060508548078	204.108529389719	225.208910508445	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_048680A	-1.09165085057048	2.05845116818594	-1.82904100960199	0.115894721186216	0.520594628438381	-4.87248575662151	41	11	67	40	5.3951160792578	1.43205289355677	6.29906562372692	5.73050662871362	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_049740A	0.681469804544245	2.26305192517281	1.87019418593534	0.10940703096315	0.520594628438381	-4.85546249122329	38	55	36	29	5.0003514880926	7.16026446778385	3.38457257394282	4.15461730581737	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_050510A	-0.515787826933483	4.17588136966651	-1.84180320752498	0.113843199407345	0.520594628438381	-5.01675748236766	116	114	233	148	15.2642308583879	14.8412754423156	21.9057058257966	21.2028745262404	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_051450A	-1.03160542661491	0.0324306388702551	-1.84905230985671	0.112693896277143	0.520594628438381	-4.45734222831743	5	5	16	9	0.657940985275342	0.650933133434895	1.50425447730792	1.28936399146056	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_054210A	-1.15245366937616	0.136621183807331	-1.85688142180765	0.111465500450677	0.520594628438381	-4.45933872228583	5	5	13	15	0.657940985275342	0.650933133434895	1.22220676281269	2.14893998576761	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_055640A	0.550297727836358	3.44815525269501	1.82938234282145	0.115839380858502	0.520594628438381	-5.00772402055719	93	108	88	68	12.2377023261214	14.0601556821937	8.27339962519357	9.74186126881315	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_055660A	-0.766908676371024	1.19594370442266	-1.82763055014725	0.116123674973163	0.520594628438381	-4.74814884832775	15	11	28	23	1.97382295582602	1.43205289355677	2.63244533528886	3.29504131151033	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_074040A	0.665067733193754	2.64985051059006	1.83992741339349	0.11414247392216	0.520594628438381	-4.93365726913984	48	75	56	32	6.31623345864328	9.76399700152343	5.26489067057773	4.58440530297089	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_074070A	-0.537156356871844	4.32151868982522	-1.84545134763714	0.113263369659487	0.520594628438381	-5.01446493225644	120	133	280	153	15.7905836466082	17.3148213493682	26.3244533528886	21.9191878548296	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_075170A	0.841701527301799	2.13303945727819	1.8198026774003	0.117402452282386	0.520594628438381	-4.90516703651599	33	61	44	17	4.34241050281725	7.94138422790572	4.13669981259679	2.43546531720329	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_075200A	1.58235487830818	0.0854667539052134	1.84423106323437	0.113456994766308	0.520594628438381	-4.45530656755623	13	17	15	1	1.71064656171589	2.21317265367864	1.41023857247618	0.14326266571784	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_080880A	0.513868609112012	4.77523856487853	1.85032685260463	0.112493011974764	0.520594628438381	-5.01312644543334	247	252	238	163	32.5022846726019	32.8070299251187	22.3757853499553	23.351814512008	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_081120A	-0.51759951150032	4.58978839789798	-1.8419164487496	0.113825157067724	0.520594628438381	-5.02213073416003	145	162	310	198	19.0802885729849	21.0902335232906	29.144930497841	28.3660078121324	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_081380A	0.556317613542277	3.72702539013422	1.8278611725801	0.116086208605726	0.520594628438381	-5.02312637301061	125	120	132	66	16.4485246318835	15.6223952024375	12.4100994377904	9.45533593737747	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_082490A	0.548931974267369	5.37147866195618	1.84172093559259	0.113856309283767	0.520594628438381	-5.02169784836323	334	437	372	233	43.9504578163928	56.8915558622099	34.9739165974092	33.3802011122568	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_083260A	-0.939605157940536	3.74236806010155	-1.86839354767879	0.109683237271145	0.520594628438381	-4.96218197972584	122	44	185	137	16.0537600407183	5.72821157422708	17.3929423938729	19.6269852033441	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_086200A	-1.29901389101266	3.58171275399307	-1.86624956841245	0.110013010127429	0.520594628438381	-4.95132201177647	123	27	157	166	16.1853482377734	3.51503892054844	14.760497058584	23.7816025091615	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_088040A	0.963202404185457	2.99171467324421	1.83866926636649	0.114343640127304	0.520594628438381	-4.9613397430308	66	111	95	24	8.68482100563451	14.4507155622547	8.93151095901579	3.43830397722817	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_092100A	-0.699709618194226	1.40661837107562	-1.84534959795767	0.113279502029214	0.520594628438381	-4.7691111085101	17	14	37	22	2.23699934993616	1.82261277361771	3.47858847877457	3.15177864579249	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_096790A	-0.891848380798947	5.80046985882045	-1.85073966450577	0.112428023352355	0.520594628438381	-5.00095749574091	437	224	576	738	57.5040421130649	29.1618043778833	54.1531611830852	105.727847299766	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_097170A	-1.35716356723529	3.63788250043169	-1.83326362431882	0.115211936258047	0.520594628438381	-4.99717296974728	138	25	189	155	18.1591711935994	3.25466566717448	17.7690060131998	22.2057131862653	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_097650A	-1.01374910778652	1.45459303690427	-1.85278142827872	0.11210713502063	0.520594628438381	-4.75197794146678	13	15	27	42	1.71064656171589	1.95279940030469	2.53842943045712	6.0170319601493	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_099790A	0.504569810404152	13.2464906169629	1.85979771042827	0.11101132157009	0.520594628438381	-5.09316894020011	77508	100894	86126	57397	10199.1379773442	13135.0495129561	8097.21381953888	8222.84722420689	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_103900A	1.07184003994318	3.37173211550654	1.85581516483813	0.111632015963287	0.520594628438381	-4.96359986998401	63	207	79	47	8.2900564144693	26.9486317242047	7.42725648170787	6.7333452887385	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_105080A	-1.06605356442184	0.256160127355866	-1.85786213239699	0.111312561297742	0.520594628438381	-4.49266528865036	5	7	22	9	0.657940985275342	0.911306386808854	2.06834990629839	1.28936399146056	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_105270A	-0.57070250567105	4.49614518922558	-1.82227673796477	0.116996794702019	0.520594628438381	-5.04745063521705	167	119	299	187	21.9752289081964	15.4922085757505	28.1107555446918	26.7901184892362	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_107320A	0.657089248847163	2.06268538048954	1.82491060960367	0.116566448855347	0.520594628438381	-4.89261819403041	37	43	41	19	4.86876329103753	5.5980249475401	3.85465209810155	2.72199064863897	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_109990A	0.793528289232759	2.34910784838165	1.81936170409186	0.117474901239345	0.520594628438381	-4.92983634169777	42	63	55	19	5.52670427631287	8.20175748127968	5.17087476574598	2.72199064863897	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_111050A	-0.949682153401117	7.73304574226424	-1.84665654371241	0.113072458691102	0.520594628438381	-5.00102592289628	1892	720	2574	2529	248.964868828189	93.7343712146249	241.996939036912	362.311281600418	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_114640A	-0.658525440684161	2.46299470169248	-1.8214713457305	0.117128698713341	0.520594628438381	-4.93615262466913	36	30	61	58	4.73717509398246	3.90559880060937	5.73497019473645	8.30923461163474	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_115820A	0.706952545513664	4.63605431155513	1.87033622480204	0.10938527243935	0.520594628438381	-4.98533939468886	179	328	227	123	23.5542872728572	42.7012135533291	21.3416103968061	17.6213078832944	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_124400A	0.878342871353942	1.35821601910528	1.86230927454266	0.110621640615774	0.520594628438381	-4.73866917522191	20	35	24	10	2.63176394110137	4.55653193404427	2.25638171596188	1.4326266571784	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_124850A	-1.20109819027696	9.96646840992361	-1.83079300271256	0.115610946507429	0.520594628438381	-5.06910935406285	10472	2426	15694	10887	1377.99159956068	315.832756342611	1475.48561042941	1559.70064167013	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_126130A	-1.55376181191311	1.90987710932339	-1.83535316448514	0.114875530453818	0.520594628438381	-4.82884230442275	42	6	48	64	5.52670427631287	0.781119760121874	4.51276343192377	9.16881060594179	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_126240A	-6.23641416619274	5.56168644052761	-1.8203982768573	0.117304669019774	0.520594628438381	-4.99369644730375	3483	0	4297	2881	458.321690342803	0	403.986343062009	412.739739933098	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_128110A	-0.849725329334184	4.44179036264636	-1.82870087503997	0.115949893066347	0.520594628438381	-5.03671578574822	192	79	286	220	25.2649338345731	10.2847435082713	26.8885487818791	31.5177864579249	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_130060A	-2.71340083512065	0.389955092947701	-1.83734190113048	0.114556252570386	0.520594628438381	-4.42854261370988	0	29	27	31	0	3.77541217392239	2.53842943045712	4.44114263725305	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_130260A	-7.74448927057827	7.58953801576144	-1.84426940116426	0.113450906639965	0.520594628438381	-5.03683683360633	20253	0	26518	22211	2665.0557549563	0	2493.11376432822	3182.00706825895	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_131550A	0.675518607344951	1.82814648779252	1.83431460148968	0.115042612905051	0.520594628438381	-4.85074394316663	29	39	27	21	3.81605771459698	5.07727844079218	2.53842943045712	3.00851598007465	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_133920A	-0.632150910503094	2.38861754291046	-1.82529403326429	0.116503931611099	0.520594628438381	-4.92351387645294	32	31	59	53	4.21082230576219	4.03578542729635	5.54693838507296	7.59292128304554	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_135450A	-0.954411071055085	5.91368154133877	-1.86731974876496	0.109848279520285	0.520594628438381	-4.9768228859723	541	202	785	664	71.189214606792	26.2976985907698	73.8024852929199	95.126410036646	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_140010A	-0.765711530217066	1.19269802438495	-1.85694463803448	0.111455635792923	0.520594628438381	-4.70970053058372	15	11	29	22	1.97382295582602	1.43205289355677	2.72646124012061	3.15177864579249	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_142210A	-0.673579408661147	8.12653590777263	-1.85939810322871	0.111073447531288	0.520594628438381	-4.99318034211509	2160	1320	3306	2802	284.230505638948	171.846347226812	310.816581373749	401.421989341389	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_149000A	0.542853300045147	12.6887934654137	1.85640049709477	0.111540575224712	0.520594628438381	-5.08508174108703	52019	71169	53191	41822	6845.0864226076	9265.25203468561	5000.79999390536	5991.53120565152	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_152380A	-1.13718921330428	1.08914531402647	-1.85387444645102	0.111935725664563	0.520594628438381	-4.66535863114494	15	7	23	32	1.97382295582602	0.911306386808854	2.16236581113014	4.58440530297089	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_155270A	-1.39469770482761	4.87502497002685	-1.85329791908535	0.112026105583185	0.520594628438381	-5.00186799995463	321	59	490	342	42.2398112546769	7.68101097453177	46.0677933675551	48.9958316755014	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_163580A	-0.531300527892579	4.74907320988421	-1.86126603456835	0.110783339684784	0.520594628438381	-4.99718674448291	164	177	370	209	21.5804643170312	23.0430329235953	34.7858847877457	29.9418971350287	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_167100A	-0.689245342498174	2.16909174695453	-1.82430286147658	0.116665609843205	0.520594628438381	-4.8995585912507	31	23	71	33	4.07923410870712	2.99429241380052	6.6751292430539	4.72766796868873	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_168200A	0.803953656771684	1.3514677210118	1.85727405294045	0.111404245778867	0.520594628438381	-4.74620686367483	22	30	25	10	2.8949403352115	3.90559880060937	2.35039762079363	1.4326266571784	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_169300A	-0.994176180821569	3.36567683279317	-1.84762289453921	0.112919611809261	0.520594628438381	-4.96928031151697	82	37	106	148	10.7902321585156	4.81690518741823	9.96568591216498	21.2028745262404	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_169600A	1.24289312354388	0.702190840601418	1.82636724485054	0.116329119779449	0.520594628438381	-4.63931365111309	11	32	12	6	1.44747016760575	4.16597205398333	1.12819085798094	0.859575994307043	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_169980A	-0.803900396982158	1.826454535606	-1.84039409120781	0.11406794516057	0.520594628438381	-4.83519855450715	27	15	58	27	3.55288132048684	1.95279940030469	5.45292248024122	3.86809197438169	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_179350A	1.11067883631951	0.178400182669709	1.82219087442102	0.117010850139377	0.520594628438381	-4.53324479425937	9	17	9	4	1.18429377349561	2.21317265367864	0.846143143485706	0.573050662871362	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_182630A	0.546828289763268	5.38924924414158	1.86938398478763	0.109531225290465	0.520594628438381	-4.98438579664593	345	433	377	236	45.3979279839986	56.3708093554619	35.4439961215679	33.8099891094103	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_182670A	0.588529184017464	10.0583981429169	1.82006501456691	0.117359372888042	0.520594628438381	-5.08527318356521	11544	8630	7878	7137	1519.05414680371	1123.51058830863	740.657298264488	1022.46564522823	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_183460A	0.62334865356281	7.01833607701434	1.83728753784059	0.114564968582185	0.520594628438381	-5.00132581730541	1480	1021	992	815	194.750531641501	132.920545847406	93.2637775930912	116.75907256004	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_187040A	-0.886735904735712	4.59917542044132	-1.85766211090549	0.111343737260354	0.520594628438381	-4.99927968669259	194	95	258	311	25.5281102286833	12.367729535263	24.2561034465902	44.5546890382484	47.94	UP_pEhEx_DOWN_EhMyb10
EHI_190860A	0.694908679894994	1.55648959308393	1.82289455067751	0.116895710766804	0.520594628438381	-4.82685240235827	24	33	25	15	3.15811672932164	4.29615868067031	2.35039762079363	2.14893998576761	47.94	DOWN_pEhEx_UP_EhMyb10
EHI_195130A	0.551466072773804	4.45367860480055	1.85045270260514	0.112473195588008	0.520594628438381	-5.01097878505555	177	231	198	122	23.2911108787471	30.0731107646922	18.6151491566855	17.4780452175765	47.94	DOWN_pEhEx_UP_EhMyb10
