logFC	AveExpr	t	P.Value	adj.P.Val	B	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_044820A	-1.58090181889703	4.07730775897375	-2.75834071953686	0.0296937565108755	0.605148668703839	-3.4272854468791	34	130	238	262	5.28521317883979	17.4683068136696	22.6748765303754	37.9282623695502	39.49	UP_pEhEx_DOWN_CmasM
EHI_044830A	0.726030187689116	12.1916453121967	2.62512066955501	0.0358181607777976	0.605148668703839	-3.66298493352236	42643	40630	36062	26602	6628.74545839015	5459.51773722613	3435.7201573042	3851.02150975104	39.49	DOWN_pEhEx_UP_CmasM
EHI_045280A	-1.46735400263632	2.30972660274542	-4.05552912067707	0.00540560871842376	0.605148668703839	-1.77099539602877	16	25	78	63	2.48715914298343	3.35928977185954	7.43126205617346	9.12015469191473	39.49	UP_pEhEx_DOWN_CmasM
EHI_046600A	-1.73569801772858	3.08088352272933	-3.39678700671945	0.0124574834420261	0.605148668703839	-2.56096374099974	18	54	126	139	2.79805403585636	7.25606590721662	12.0043463984341	20.1222460662881	39.49	UP_pEhEx_DOWN_CmasM
EHI_047920A	-3.04773703104807	-0.225360267710016	-2.61611472513771	0.0362774369968321	0.605148668703839	-3.51194975966716	0	8	26	16	0	1.07497272699505	2.47708735205782	2.31622976302596	39.49	UP_pEhEx_DOWN_CmasM
EHI_048140A	-2.25612053117041	6.51457933842794	-3.83630206308206	0.00708516159778048	0.605148668703839	-2.06405158981879	168	494	1320	2204	26.115171001326	66.3795658919446	125.759819412166	319.060649856827	39.49	UP_pEhEx_DOWN_CmasM
EHI_048300A	-2.31785258808553	2.11761641974185	-3.26231019009894	0.0148900048385329	0.605148668703839	-2.67144492382362	5	30	78	93	0.777237232182322	4.03114772623145	7.43126205617346	13.4630854975884	39.49	UP_pEhEx_DOWN_CmasM
EHI_048860A	-1.89923956896859	0.940470516006044	-3.67085941710529	0.00873220382893494	0.605148668703839	-2.2725926007286	5	8	39	25	0.777237232182322	1.07497272699505	3.71563102808673	3.61910900472807	39.49	UP_pEhEx_DOWN_CmasM
EHI_048990A	0.962583685436783	13.0803008895916	2.70205127040417	0.0321349692909564	0.605148668703839	-3.56460586940149	105326	66472	61717	45200	16372.657743367	8931.94838860191	5879.93846565202	6543.34908054835	39.49	DOWN_pEhEx_UP_CmasM
EHI_049000A	-2.55700745064737	8.25418819807127	-2.35116979588364	0.0529352879358293	0.605148668703839	-4.01116488055711	211	3591	6747	5885	32.799411198094	482.528382829905	642.804167859004	851.938259712987	39.49	UP_pEhEx_DOWN_CmasM
EHI_049660A	-1.36312230652133	3.34486502446093	-3.50482030800448	0.0108150083990336	0.605148668703839	-2.43858009888077	32	58	137	141	4.97431828596686	7.79355227071414	13.0523448935354	20.4117747866663	39.49	UP_pEhEx_DOWN_CmasM
EHI_050000A	-1.98657928688774	1.89704528369645	-3.70274832150813	0.00838469460404344	0.605148668703839	-2.16214954848507	14	11	54	73	2.1762642501105	1.4780874996182	5.14471988504317	10.567798293806	39.49	UP_pEhEx_DOWN_CmasM
EHI_050130A	-1.00001625994673	6.725542118327	-2.54756997759814	0.0399813787010375	0.605148668703839	-3.73679200281898	382	699	1199	1356	59.3809245387294	93.9257420211929	114.231835966051	196.30047241645	39.49	UP_pEhEx_DOWN_CmasM
EHI_050520A	-1.18784045952421	6.54584786327128	-2.54100501524944	0.0403562771847284	0.605148668703839	-3.74697547089663	258	709	1211	1190	40.1054411806078	95.2694579299367	115.375107051616	172.269588625056	39.49	UP_pEhEx_DOWN_CmasM
EHI_050980A	-0.904027354236688	2.69363144848406	-2.53239564092598	0.0408534853735501	0.605148668703839	-3.67408142946254	25	41	81	70	3.88618616091161	5.50923522584965	7.71707982756475	10.1335052132386	39.49	UP_pEhEx_DOWN_CmasM
EHI_051690A	-3.38455629016671	1.41534876102996	-3.49920535388061	0.0108943124208206	0.605148668703839	-2.48189750451015	1	19	77	77	0.155447446436464	2.55306022661325	7.3359894657097	11.1468557345625	39.49	UP_pEhEx_DOWN_CmasM
EHI_052110A	-1.34445583688985	2.7193959808195	-2.57860815814245	0.0382574845438431	0.605148668703839	-3.60767333311747	15	51	93	87	2.33171169654696	6.85295113459347	8.8603509131299	12.5944993364537	39.49	UP_pEhEx_DOWN_CmasM
EHI_052180A	1.13692891332861	4.48232449400783	2.52516313843376	0.0412761082774754	0.605148668703839	-3.76528664526599	239	222	244	66	37.151939698315	29.8304931741128	23.246512073158	9.5544477724821	39.49	DOWN_pEhEx_UP_CmasM
EHI_052720A	-1.78619790562394	1.48687826576666	-2.65123201791108	0.0345206936104269	0.605148668703839	-3.38382730374142	4	22	46	45	0.621789785745857	2.9561749992364	4.38253916133307	6.51439620851052	39.49	UP_pEhEx_DOWN_CmasM
EHI_053420A	-1.67743191150796	1.32518631946801	-2.59491426212782	0.0373831106463548	0.605148668703839	-3.44215875536588	4	19	40	38	0.621789785745857	2.55306022661325	3.81090361855049	5.50104568718666	39.49	UP_pEhEx_DOWN_CmasM
EHI_054230A	-1.00560137482423	3.09220026808482	-3.04924218079233	0.0198558801397465	0.605148668703839	-3.01139132680898	35	48	110	96	5.44066062527625	6.44983636197033	10.4799849510139	13.8973785781558	39.49	UP_pEhEx_DOWN_CmasM
EHI_054940A	1.10245584631857	2.47784513868106	2.52514235281964	0.0412773294009039	0.605148668703839	-3.67313122664914	36	86	38	27	5.59610807171272	11.5559568151968	3.62035843762297	3.90863772510631	39.49	DOWN_pEhEx_UP_CmasM
EHI_055430A	-1.38731846792962	2.92924938972484	-3.65549438226514	0.00890523759319108	0.605148668703839	-2.24300351964687	30	34	100	110	4.66342339309393	4.56863408972898	9.52725904637623	15.9240796208035	39.49	UP_pEhEx_DOWN_CmasM
EHI_056250A	-0.849514301485463	2.45753659356503	-2.55425555170696	0.0396033234738285	0.605148668703839	-3.62967031583061	24	32	71	55	3.73073871447514	4.29989090798022	6.76435392292713	7.96203981040175	39.49	UP_pEhEx_DOWN_CmasM
EHI_056390A	-0.977849189354003	3.25087378917508	-2.62204694021708	0.0359742231544186	0.605148668703839	-3.58488449825347	32	67	148	87	4.97431828596686	9.00289658858358	14.1003433886368	12.5944993364537	39.49	UP_pEhEx_DOWN_CmasM
EHI_056690A	-0.957244657048892	4.61486515331173	-2.36869063333319	0.0516207954740211	0.605148668703839	-3.97895815659172	79	185	312	271	12.2803482684807	24.8587443117606	29.7250482246939	39.2311416112523	39.49	UP_pEhEx_DOWN_CmasM
EHI_057550A	1.79938216157711	5.66287355306975	4.9553471689352	0.00191906687709639	0.605148668703839	-0.821639994854845	774	552	341	156	120.316323541823	74.1731181626587	32.487953348143	22.5832401895032	39.49	DOWN_pEhEx_UP_CmasM
EHI_057850A	-1.01665766135855	6.30617559585121	-2.79246492447757	0.0283098043254554	0.605148668703839	-3.40495778195995	265	558	1149	798	41.193573305663	74.979347707905	109.468206442863	115.52195943092	39.49	UP_pEhEx_DOWN_CmasM
EHI_058080A	-1.03483906872076	7.86773985504309	-2.41517965447273	0.0482935185030829	0.605148668703839	-3.92014947187916	722	1760	2900	2800	112.233056327127	236.493999938912	276.290512344911	405.340208529544	39.49	UP_pEhEx_DOWN_CmasM
EHI_058090A	-1.26877669531575	7.96264741601551	-3.5742332466169	0.00988485939696366	0.605148668703839	-2.38482388591889	882	1398	3209	3393	137.104647756962	187.851484042386	305.729742798213	491.185474121694	39.49	UP_pEhEx_DOWN_CmasM
EHI_058320A	-1.82655232863573	2.4373206975485	-3.58550219534678	0.00974225099993052	0.605148668703839	-2.30808681085181	13	28	76	101	2.02081680367404	3.76240454448269	7.24071687524594	14.6212003791014	39.49	UP_pEhEx_DOWN_CmasM
EHI_058500A	-0.902145505911516	2.39430352285519	-2.47612194102754	0.0442644262871994	0.605148668703839	-3.72815348893316	25	27	62	60	3.88618616091161	3.62803295360831	5.90690060875326	8.68586161134736	39.49	UP_pEhEx_DOWN_CmasM
EHI_059670A	0.823770602984882	4.63046173567202	2.41169966324304	0.0485347439033365	0.605148668703839	-3.92497912048824	190	271	154	163	29.5350148229282	36.4147011269575	14.6719789314194	23.596590710827	39.49	DOWN_pEhEx_UP_CmasM
EHI_059870A	0.88316095640524	6.36207228252977	2.35425000678105	0.05270172600076	0.605148668703839	-4.00045707060022	911	653	790	337	141.612623703619	87.7446488409713	75.2653464663723	48.7855893837344	39.49	DOWN_pEhEx_UP_CmasM
EHI_060860A	-0.968430796866261	5.08963432559769	-2.89873362734675	0.0244206806291458	0.605148668703839	-3.2634972258337	135	209	411	399	20.9854052689227	28.0836624927458	39.1570346806063	57.76097971546	39.49	UP_pEhEx_DOWN_CmasM
EHI_062500A	-2.04078183950298	3.08358215904606	-5.52338239862298	0.00105806881140407	0.605148668703839	-0.313935036356348	21	38	157	137	3.26439637516575	5.10612045322651	14.9577967028107	19.8327173459098	39.49	UP_pEhEx_DOWN_CmasM
EHI_062790A	-1.26713225912341	3.66785987120128	-3.89797168763436	0.00656106893557687	0.605148668703839	-1.97115334198585	62	51	189	148	9.63774167906079	6.85295113459347	18.0065195976511	21.4251253079902	39.49	UP_pEhEx_DOWN_CmasM
EHI_063900A	-1.00707923500412	2.34967719232509	-2.86969864964278	0.0254235057688062	0.605148668703839	-3.20593346140061	21	28	66	57	3.26439637516575	3.76240454448269	6.28799097060831	8.25156853078	39.49	UP_pEhEx_DOWN_CmasM
EHI_064640A	-0.934174798686785	4.01551834595021	-3.20515458694349	0.0160752569774688	0.605148668703839	-2.84102574988655	68	95	230	157	10.5704263576796	12.7653011330663	21.9126958066653	22.7280045496923	39.49	UP_pEhEx_DOWN_CmasM
EHI_065360A	-2.82525145647531	-1.20706639845434	-2.82552007043351	0.0270341295035764	0.605148668703839	-3.37659818767323	0	2	11	8	0	0.268743181748764	1.04799849510139	1.15811488151298	39.49	UP_pEhEx_DOWN_CmasM
EHI_066970A	3.2498025971076	0.082404395338427	2.83259489912416	0.0267690907602245	0.605148668703839	-3.28490922761408	23	27	13	0	3.57529126803868	3.62803295360831	1.23854367602891	0	39.49	DOWN_pEhEx_UP_CmasM
EHI_067190A	3.00127684853871	-0.839085757749212	2.55373495631151	0.039632627731931	0.605148668703839	-3.57909228572842	14	8	5	0	2.1762642501105	1.07497272699505	0.476362952318812	0	39.49	DOWN_pEhEx_UP_CmasM
EHI_067880A	-0.957789587062468	2.96806547056827	-2.62122259266685	0.0360161987782912	0.605148668703839	-3.57151882789057	27	54	113	76	4.19708105378454	7.25606590721662	10.7658027224051	11.0020913743733	39.49	UP_pEhEx_DOWN_CmasM
EHI_067970A	0.961981081240893	2.26458461326576	2.69103256427671	0.0326371079499904	0.605148668703839	-3.44063423587833	38	56	41	20	5.90700296458564	7.52480908896538	3.90617620901426	2.89528720378246	39.49	DOWN_pEhEx_UP_CmasM
EHI_068170A	-1.09483609233752	5.77001531453675	-2.88179856149602	0.0250003741089793	0.605148668703839	-3.2861176716524	211	316	613	749	32.799411198094	42.4614227163046	58.4020979542863	108.428505781653	39.49	UP_pEhEx_DOWN_CmasM
EHI_068380A	-3.65091652534763	-1.11081016590123	-3.08107996034555	0.0190126038559552	0.605148668703839	-3.16794717474779	1	0	11	18	0.155447446436464	0	1.04799849510139	2.60575848340421	39.49	UP_pEhEx_DOWN_CmasM
EHI_068480A	0.806558553732896	8.87055092304078	2.37075030297547	0.0514684921180434	0.605148668703839	-3.99115709798028	4733	3881	4521	2005	735.732763983786	521.496144183476	430.72738148667	290.252542179191	39.49	DOWN_pEhEx_UP_CmasM
EHI_068560A	-1.05049843363071	2.89773954251291	-3.10210480946422	0.0184768234077591	0.605148668703839	-2.93418717962544	27	46	115	72	4.19708105378454	6.18109318022156	10.9563479033327	10.4230339336168	39.49	UP_pEhEx_DOWN_CmasM
EHI_068610A	1.41410602807534	3.97240814464729	3.81578423975526	0.00726958254172733	0.605148668703839	-2.07674424034295	220	142	96	69	34.1984382160222	19.0807659041622	9.14616868452118	9.98874085304947	39.49	DOWN_pEhEx_UP_CmasM
EHI_069230A	-1.43906014150053	1.53626252156409	-2.48098001450127	0.0439586176519582	0.605148668703839	-3.62361568395046	20	7	41	38	3.10894892872929	0.940601136120672	3.90617620901426	5.50104568718666	39.49	UP_pEhEx_DOWN_CmasM
EHI_069950A	-1.65943811184214	2.10754097814966	-3.18272361221979	0.0165678586861562	0.605148668703839	-2.78301342262937	9	28	66	66	1.39902701792818	3.76240454448269	6.28799097060831	9.5544477724821	39.49	UP_pEhEx_DOWN_CmasM
EHI_070450A	1.41371502762986	2.44420738330157	3.23812619144253	0.0153795970727613	0.605148668703839	-2.7421043290732	79	48	40	19	12.2803482684807	6.44983636197033	3.81090361855049	2.75052284359333	39.49	DOWN_pEhEx_UP_CmasM
EHI_073540A	1.94505938727898	1.56311626330922	4.35116684380542	0.00379645874688037	0.605148668703839	-1.49183748684496	42	40	20	7	6.5287927503315	5.37486363497527	1.90545180927525	1.01335052132386	39.49	DOWN_pEhEx_UP_CmasM
EHI_074380A	-4.1979165326733	0.637892856725739	-2.8677865253888	0.0254910654456163	0.605148668703839	-3.28730837598276	0	11	49	71	0	1.4780874996182	4.66835693272435	10.2782695734277	39.49	UP_pEhEx_DOWN_CmasM
EHI_075530A	-2.32013602859407	2.13156579267051	-4.50482535425568	0.0031757756782078	0.605148668703839	-1.3231467304549	7	23	92	78	1.08813212505525	3.09054659011078	8.76507832266613	11.2916200947516	39.49	UP_pEhEx_DOWN_CmasM
EHI_075690A	-0.960941940896545	2.85785866507815	-2.80151063383667	0.0279544971828743	0.605148668703839	-3.32563280122994	38	33	93	79	5.90700296458564	4.4342624988546	8.8603509131299	11.4363844549407	39.49	UP_pEhEx_DOWN_CmasM
EHI_078540A	1.79290246647181	0.239231593196115	2.85695136817594	0.0258775137792444	0.605148668703839	-3.13651502024427	16	13	5	5	2.48715914298343	1.74683068136696	0.476362952318812	0.723821800945614	39.49	DOWN_pEhEx_UP_CmasM
EHI_079300A	1.79305390754844	0.934534720009958	2.3510551148293	0.0529440043341493	0.605148668703839	-3.71192460778923	27	27	24	2	4.19708105378454	3.62803295360831	2.2865421711303	0.289528720378246	39.49	DOWN_pEhEx_UP_CmasM
EHI_079890A	-1.36841413945152	2.72389474190072	-3.65323787130434	0.00893096325917341	0.605148668703839	-2.24000359913052	22	35	92	89	3.41984382160222	4.70300568060336	8.76507832266613	12.8840280568319	39.49	UP_pEhEx_DOWN_CmasM
EHI_079930A	1.51234717715944	1.7272889357705	3.406680652392	0.0122963448995259	0.605148668703839	-2.50529995433538	47	32	23	11	7.30602998251382	4.29989090798022	2.19126958066653	1.59240796208035	39.49	DOWN_pEhEx_UP_CmasM
EHI_081130A	-1.57869934402216	3.51741743094861	-2.41491636159642	0.0483117260017649	0.605148668703839	-3.86975751923813	20	100	160	180	3.10894892872929	13.4371590874382	15.243614474202	26.0575848340421	39.49	UP_pEhEx_DOWN_CmasM
EHI_083100A	-2.19764727595566	2.27856310672781	-3.63655991275248	0.00912363837371395	0.605148668703839	-2.23987028324569	10	22	70	115	1.55447446436464	2.9561749992364	6.66908133246336	16.6479014217491	39.49	UP_pEhEx_DOWN_CmasM
EHI_083400A	0.94430316261009	5.88741304210283	3.25780867819444	0.0149798461520458	0.605148668703839	-2.78922512932712	576	559	488	270	89.5377291474035	75.1137192987794	46.493024146316	39.0863772510631	39.49	DOWN_pEhEx_UP_CmasM
EHI_083580A	-0.809769267897279	4.28489475880577	-2.5668418728515	0.0389016798190719	0.605148668703839	-3.70200339431359	95	108	225	214	14.7675074114641	14.5121318144332	21.4363328543465	30.9795730804723	39.49	UP_pEhEx_DOWN_CmasM
EHI_086040A	-1.18883420231161	3.23185769192663	-3.28990397096736	0.0143518439885475	0.605148668703839	-2.70591141589069	32	56	127	115	4.97431828596686	7.52480908896538	12.0996189888978	16.6479014217491	39.49	UP_pEhEx_DOWN_CmasM
EHI_086080A	-1.83035462036789	4.8477457954525	-2.64606433076533	0.0347735056259079	0.605148668703839	-3.59463473529005	49	224	372	576	7.61692487538675	30.0992363558615	35.4414036525196	83.3842714689347	39.49	UP_pEhEx_DOWN_CmasM
EHI_086200A	-1.80746420740903	3.32668258877259	-2.4938224076346	0.0431607268637094	0.605148668703839	-3.75001751952794	14	92	157	166	2.1762642501105	12.3621863604431	14.9577967028107	24.0308837913944	39.49	UP_pEhEx_DOWN_CmasM
EHI_086530A	-0.778976949109861	3.2838823506994	-2.45918374442524	0.0453480370436137	0.605148668703839	-3.80785958450663	43	60	120	98	6.68424019676797	8.06229545246291	11.4327108556515	14.186907298534	39.49	UP_pEhEx_DOWN_CmasM
EHI_086550A	-1.1415992427076	2.15398279974841	-2.67808125184902	0.0332378903939227	0.605148668703839	-3.4396221036838	16	25	53	60	2.48715914298343	3.35928977185954	5.0494472945794	8.68586161134736	39.49	UP_pEhEx_DOWN_CmasM
EHI_086790.mRNA	1.21844573742548	1.07958512902885	2.718324201333	0.0314082113893918	0.605148668703839	-3.30849132373222	23	20	12	11	3.57529126803868	2.68743181748764	1.14327108556515	1.59240796208035	39.49	DOWN_pEhEx_UP_CmasM
EHI_087010A	1.32293761623102	1.09242315789738	2.7642659749022	0.029448413418454	0.605148668703839	-3.25227321755992	22	22	10	13	3.41984382160222	2.9561749992364	0.952725904637623	1.8819366824586	39.49	DOWN_pEhEx_UP_CmasM
EHI_087210A	1.35475822671248	5.98008704035163	3.44167493232347	0.011744283450768	0.605148668703839	-2.5517355116481	632	770	590	191	98.2427861478455	103.466124973274	56.2108283736198	27.6499927961224	39.49	DOWN_pEhEx_UP_CmasM
EHI_087410A	-1.16856415996934	3.74971259221151	-2.41979871819751	0.0479752471091857	0.605148668703839	-3.87901437439009	34	110	203	146	5.28521317883979	14.780874996182	19.3403358641438	21.1355965876119	39.49	UP_pEhEx_DOWN_CmasM
EHI_087570A	-1.71563237006677	8.53219050478701	-2.74283026524576	0.0303462616605046	0.605148668703839	-3.47761787371569	683	2910	5229	6267	106.170605916105	391.021329444451	498.180375535013	907.238245305232	39.49	UP_pEhEx_DOWN_CmasM
EHI_087730A	1.70795090924285	0.0320297763428059	2.69191615589578	0.0325965385127057	0.605148668703839	-3.32224333985624	11	14	6	3	1.70992191080111	1.88120227224134	0.571635542782574	0.434293080567368	39.49	DOWN_pEhEx_UP_CmasM
EHI_087790A	0.947079473335725	3.23898215917251	3.0545318342699	0.0197130445626432	0.605148668703839	-3.01471207777223	77	105	65	51	11.9694533756078	14.1090170418101	6.19271838014455	7.38298236964526	39.49	DOWN_pEhEx_UP_CmasM
EHI_090020A	-2.17883851022597	9.97012982042861	-2.6072476356537	0.0367356613920978	0.605148668703839	-3.67313352726202	1166	9083	16174	20499	181.251722544917	1220.49715991201	1540.93887816089	2967.52461951683	39.49	UP_pEhEx_DOWN_CmasM
EHI_090270A	0.906375924385519	5.16904056877317	3.21819368306506	0.0157961765192438	0.605148668703839	-2.84316956360807	305	380	300	166	47.4114711631216	51.0612045322651	28.5817771391287	24.0308837913944	39.49	DOWN_pEhEx_UP_CmasM
EHI_091130A	5.36415571983406	1.0441541264575	3.61022096307364	0.00943722926914536	0.605148668703839	-2.5411200920349	51	99	0	24	7.92781976825968	13.3027874965638	0	3.47434464453895	39.49	DOWN_pEhEx_UP_CmasM
EHI_092100A	-1.75438490952886	0.916703108223595	-3.20182719408442	0.0161473219232338	0.605148668703839	-2.74137851986034	9	5	37	22	1.39902701792818	0.671857954371909	3.52508584715921	3.1848159241607	39.49	UP_pEhEx_DOWN_CmasM
EHI_092170A	-1.67813436429549	3.52022341409495	-2.67621468382551	0.0333254304253742	0.605148668703839	-3.51592167120046	19	99	230	134	2.95350148229282	13.3027874965638	21.9126958066653	19.3984242653424	39.49	UP_pEhEx_DOWN_CmasM
EHI_092930A	-1.80752657861326	5.48929083508313	-3.50305502450427	0.0108398728815116	0.605148668703839	-2.47164602286192	89	307	814	630	13.8348227328453	41.2520783984352	77.5518886375025	91.2015469191473	39.49	UP_pEhEx_DOWN_CmasM
EHI_093900A	-0.745683998716761	5.93872591928186	-2.65429681887832	0.0343716703119535	0.605148668703839	-3.59435978715108	308	348	767	595	47.877813502431	46.7613136242849	73.0740768857057	86.134794312528	39.49	UP_pEhEx_DOWN_CmasM
EHI_094000A	-1.6164447088547	0.741101015191136	-2.88092585898327	0.0250306405805273	0.605148668703839	-3.0946391402259	4	9	32	19	0.621789785745857	1.20934431786944	3.04872289484039	2.75052284359333	39.49	UP_pEhEx_DOWN_CmasM
EHI_095180A	-0.758194670104803	6.41383703315812	-2.41602521250385	0.0482350935413808	0.605148668703839	-3.91690162144404	350	587	1111	801	54.4066062527625	78.8761238432621	105.84784800524	115.956252511487	39.49	UP_pEhEx_DOWN_CmasM
EHI_095830A	-1.91686734707239	4.36421355248614	-4.14902368597888	0.00482718699139854	0.605148668703839	-1.685534265745	42	125	384	304	6.5287927503315	16.7964488592977	36.5846747380847	44.0083654974933	39.49	UP_pEhEx_DOWN_CmasM
EHI_096340A	-0.99861967206532	7.66574843674862	-2.70328344917844	0.0320793247212574	0.605148668703839	-3.52538208160247	707	1394	2553	2342	109.90134463058	187.313997678888	243.230923453985	339.038131562926	39.49	UP_pEhEx_DOWN_CmasM
