logFC	AveExpr	t	P.Value	adj.P.Val	B	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_160950A	0.519747064932991	0.714117014189008	1.10602531452193	0.302911806223647	0.565562132893515	-5.547422916083	12	12	17	7	2.20466180626529	1.71439333912572	1.59634978320166	1.00298034004893	43.44	DOWN_pEhEx_UP_CDC5
EHI_167510A	-0.424120621224237	1.33377086039785	-1.10080744855963	0.305036760885867	0.565562132893515	-5.68197895819762	11	15	28	22	2.02093998907651	2.14299167390715	2.62928199586155	3.15222392586808	43.44	UP_pEhEx_DOWN_CDC5
EHI_177650A	0.295389278651814	4.32066434703247	1.10401116783358	0.303730645730748	0.565562132893515	-6.07781282685363	135	138	206	116	24.8024453204845	19.7155233999458	19.3440032552671	16.620817063668	43.44	DOWN_pEhEx_UP_CDC5
EHI_178660A	0.345149986700203	3.40737431293088	1.10229501339813	0.304429740303134	0.565562132893515	-6.00233833275051	65	84	123	52	11.9419181172703	12.0007533738801	11.5500601961061	7.45071109750636	43.44	DOWN_pEhEx_UP_CDC5
EHI_179020A	-0.370731871079727	2.10919618799244	-1.10653279585088	0.302705772766829	0.565562132893515	-5.82012225358161	23	23	51	34	4.2256017953418	3.28592056665763	4.78904934960497	4.87161879452339	43.44	UP_pEhEx_DOWN_CDC5
EHI_180390A	-1.59125484351401	2.17123504529845	-1.09908360118485	0.305741413869654	0.565562132893515	-5.78494613907087	11	19	19	266	2.02093998907651	2.71445612028239	1.78415564004891	38.1132529218595	43.44	UP_pEhEx_DOWN_CDC5
EHI_183130A	-0.817843624835274	0.226289523601232	-1.10270837036265	0.304261236754375	0.565562132893515	-5.34344464250193	8	3	11	15	1.46977453751019	0.42859833478143	1.0329322126599	2.14924358581914	43.44	UP_pEhEx_DOWN_CDC5
EHI_031400A	0.260938990332598	10.5638829954861	1.09814358649096	0.306126210956089	0.565833595211993	-6.22726544656892	10309	10151	14090	10081	1893.98821339907	1450.23389878877	1323.0922614889	1444.43497257618	43.42	DOWN_pEhEx_UP_CDC5
EHI_055710A	-0.618692068418475	0.887152386092581	-1.09837326703211	0.306032154904988	0.565833595211993	-5.54496885161365	4	17	25	16	0.734887268755096	2.42872389709477	2.34757321059067	2.29252649154042	43.42	UP_pEhEx_DOWN_CDC5
EHI_023440A	0.61095337213108	0.786163758782408	1.09771211783114	0.306302963518856	0.565940259840125	-5.5747146492624	12	15	23	5	2.20466180626529	2.14299167390715	2.15976735374342	0.716414528606381	43.41	DOWN_pEhEx_UP_CDC5
EHI_164780A	-0.395293766886913	3.28170392911989	-1.09672722752956	0.306706733441751	0.566466126954967	-5.9857782280139	49	56	157	57	9.00236904224992	8.00050224925337	14.7427597625094	8.16712562611274	43.35	UP_pEhEx_DOWN_CDC5
EHI_104890A	0.5403558496947	1.79536080028142	1.09617860490929	0.30693183398077	0.566661723784304	-5.79072010854916	19	35	47	12	3.4907145265867	5.00031390578335	4.41343763591046	1.71939486865531	43.33	DOWN_pEhEx_UP_CDC5
EHI_141870A	-0.420507140937348	1.6697894718322	-1.09557034549216	0.307181558198683	0.566902611675676	-5.75861533644737	13	21	46	21	2.38838362345406	3.00018834347001	4.31953470748684	3.0089410201468	43.31	UP_pEhEx_DOWN_CDC5
EHI_198960A	0.295237451259922	3.38231653695444	1.09263989651018	0.308386949967578	0.568906309719	-6.00913730008999	62	81	103	63	11.390752665704	11.5721550390986	9.67200162763357	9.0268230604404	43.11	DOWN_pEhEx_UP_CDC5
EHI_166040A	0.334572104679871	2.7379586316987	1.0922395821943	0.308551905957479	0.568989821924691	-5.9275797886619	36	58	66	39	6.61398541879586	8.28623447244099	6.19759327595938	5.58803332312977	43.1	DOWN_pEhEx_UP_CDC5
EHI_148280A	-0.284163851811123	6.77480897478782	-1.09156925663628	0.308828282407514	0.569278656287445	-6.13436856717251	584	640	1140	953	107.293541238244	91.4343114200385	107.049338402935	136.548609152376	43.07	UP_pEhEx_DOWN_CDC5
EHI_091540A	0.782373432813823	-0.208506331252774	1.09094874735919	0.309084295847566	0.569309082704118	-5.26649566421718	6	8	11	2	1.10233090313264	1.14292889275048	1.0329322126599	0.286565811442552	43.07	DOWN_pEhEx_UP_CDC5
EHI_182690A	0.542510347550699	1.03293349565431	1.09123293262906	0.308967023939789	0.569309082704118	-5.64875596184623	13	18	26	7	2.38838362345406	2.57159000868858	2.4414761390143	1.00298034004893	43.07	DOWN_pEhEx_UP_CDC5
EHI_169970A	0.39723016372593	1.7452277242239	1.0897299213442	0.309587660098199	0.570015389661827	-5.7898125541895	23	24	35	17	4.2256017953418	3.42878667825144	3.28660249482694	2.43580939726169	43	DOWN_pEhEx_UP_CDC5
EHI_148440A	-0.543252879888828	1.68275055640913	-1.08907992135578	0.309856371885239	0.570289272916154	-5.76084249544905	8	30	45	25	1.46977453751019	4.2859833478143	4.22563177906321	3.5820726430319	42.97	UP_pEhEx_DOWN_CDC5
EHI_085700A	0.64415609503395	0.602776505155097	1.0883372764171	0.310163611268068	0.570633826613156	-5.52977420208526	17	8	13	7	3.12327089220916	1.14292889275048	1.22073806950715	1.00298034004893	42.94	DOWN_pEhEx_UP_CDC5
EHI_136480A	-0.439962596148786	1.10431894696515	-1.08515344202587	0.311483550899717	0.572840541964122	-5.63991507316941	9	13	25	18	1.65349635469896	1.85725945071953	2.34757321059067	2.57909230298297	42.72	UP_pEhEx_DOWN_CDC5
EHI_104710A	-0.438540753745444	3.37941724026632	-1.08483780158521	0.311614651384018	0.572860035838988	-6.00763822358091	31	94	127	87	5.69537633285199	13.4294144898182	11.9256719098006	12.465612797751	42.71	UP_pEhEx_DOWN_CDC5
EHI_110190A	-0.327740822348366	2.66306075454237	-1.08440218509625	0.311795655866324	0.572971220714537	-5.92184086851369	28	42	74	50	5.14421088128567	6.00037668694003	6.94881670334839	7.16414528606381	42.7	UP_pEhEx_DOWN_CDC5
EHI_169240A	0.770945577440313	0.62955180857865	1.08347457141283	0.312181370969467	0.573458360737576	-5.54339435937371	5	27	16	6	0.918609085943869	3.85738501303287	1.50244685477803	0.859697434327657	42.65	DOWN_pEhEx_UP_CDC5
EHI_138390A	-0.666363904390321	0.052265649211683	-1.08264806828476	0.312525363039408	0.57386851135162	-5.31844726938991	4	5	11	11	0.734887268755096	0.714330557969051	1.0329322126599	1.57611196293404	42.61	UP_pEhEx_DOWN_CDC5
EHI_065650A	0.559307295579916	1.38261765929426	1.08167308898232	0.312931539201894	0.574392485469422	-5.73434506544175	23	17	33	9	4.2256017953418	2.42872389709477	3.09879663797969	1.28954615149149	42.56	DOWN_pEhEx_UP_CDC5
EHI_017690A	0.333276657887133	6.97726632174234	1.07977798821566	0.313722239998893	0.574805389808259	-6.14706203546578	594	1278	1114	842	109.130759410132	182.582890616889	104.60786226392	120.644206617315	42.52	DOWN_pEhEx_UP_CDC5
EHI_031330A	0.339904011752975	4.11962238192134	1.07968509153799	0.313761040503246	0.574805389808259	-6.09110232140126	117	125	207	84	21.4954526110865	17.8582639492263	19.4379061836908	12.0357640805872	42.52	DOWN_pEhEx_UP_CDC5
EHI_054530A	-0.283728242670494	4.92994495626579	-1.08008236239806	0.313595137633716	0.574805389808259	-6.12712041763233	148	195	312	269	27.1908289439385	27.858891760793	29.2977136681716	38.5431016390233	42.52	UP_pEhEx_DOWN_CDC5
EHI_074120A	-0.526508667996453	0.761830770696508	-1.07985176350094	0.313691428717922	0.574805389808259	-5.54756652896959	10	7	20	14	1.83721817188774	1.00006278115667	1.87805856847254	2.00596068009787	42.52	UP_pEhEx_DOWN_CDC5
EHI_087390A	-0.263354089509574	5.5593998746247	-1.08044310305165	0.313444550485083	0.574805389808259	-6.13989732679013	221	318	574	345	40.602521598719	45.4314234868316	53.9002809151618	49.4326024738403	42.52	UP_pEhEx_DOWN_CDC5
EHI_010100A	0.437587436008187	1.74599892226024	1.07834564848898	0.31432091512026	0.574955982360776	-5.80163102453917	25	22	24	25	4.59304542971935	3.14305445506382	2.25367028216705	3.5820726430319	42.5	DOWN_pEhEx_UP_CDC5
EHI_068410A	-0.431630155668003	1.64842757302153	-1.07782441113056	0.31453900204029	0.574955982360776	-5.77301798347333	19	14	36	26	3.4907145265867	2.00012556231334	3.38050542325057	3.72535554875318	42.5	UP_pEhEx_DOWN_CDC5
EHI_087360A	-1.64133628050886	-0.564529222328191	-1.07888657257693	0.314094718369351	0.574955982360776	-5.12385228308379	16	0	20	3	2.93954907502038	0	1.87805856847254	0.429848717163828	42.5	UP_pEhEx_DOWN_CDC5
EHI_110120A	-0.300304965551746	8.16498850900802	-1.07775299642717	0.314568891485145	0.574955982360776	-6.18557587676109	1475	1721	2761	2739	270.989680353441	245.872578052947	259.265985377634	392.451878770575	42.5	UP_pEhEx_DOWN_CDC5
EHI_118700A	-0.505741303232516	0.853577113164683	-1.07901595533589	0.314040633922645	0.574955982360776	-5.57466421294124	10	8	20	16	1.83721817188774	1.14292889275048	1.87805856847254	2.29252649154042	42.5	UP_pEhEx_DOWN_CDC5
EHI_200830A	0.964637235485439	-0.485810887989837	1.07816509880167	0.314396443915222	0.574955982360776	-5.18893597547031	8	5	10	1	1.46977453751019	0.714330557969051	0.939029284236269	0.143282905721276	42.5	DOWN_pEhEx_UP_CDC5
EHI_093750A	0.419221370670634	1.74954589786096	1.07637278645592	0.315146999118299	0.575791250502842	-5.8042744622808	21	27	39	15	3.85815816096425	3.85738501303287	3.66221420852145	2.14924358581914	42.42	DOWN_pEhEx_UP_CDC5
EHI_198800A	-0.304869916922597	3.18643192755512	-1.07594850052934	0.31532488286587	0.575894926294409	-5.99724818453323	45	56	115	65	8.26748177349483	8.00050224925337	10.7988367687171	9.31338887188295	42.41	UP_pEhEx_DOWN_CDC5
EHI_086520A	-0.336091614469485	3.21573834475596	-1.07528739097882	0.315602214902724	0.575958898137255	-6.00105881869646	55	47	113	70	10.1046999453826	6.71470724490908	10.6110309118698	10.0298034004893	42.4	UP_pEhEx_DOWN_CDC5
EHI_120320A	0.341360506951425	2.55209461316259	1.07541477220608	0.315548764075959	0.575958898137255	-5.92014599698061	40	41	59	33	7.34887268755096	5.85751057534622	5.54027277699399	4.72833588880211	42.4	DOWN_pEhEx_UP_CDC5
EHI_196930A	0.404840918940124	3.92713924569484	1.07480012643317	0.315806743825686	0.576110997754148	-6.08221908623026	74	153	106	124	13.5954144719693	21.8585150738529	9.95371041290445	17.7670803094382	42.39	DOWN_pEhEx_UP_CDC5
EHI_161960A	0.624343625487204	1.58987174884114	1.07272102221897	0.316680628807172	0.577483586248292	-5.78103516974406	13	40	40	10	2.38838362345406	5.71464446375241	3.75611713694508	1.43282905721276	42.25	DOWN_pEhEx_UP_CDC5
EHI_027640A	-0.278842064795573	5.94145644145268	-1.07143693289607	0.317221312298429	0.577583346865849	-6.15173009631389	348	340	692	491	63.9351923816933	48.5744779418954	64.9808264691498	70.3519067091466	42.24	UP_pEhEx_DOWN_CDC5
EHI_038880A	0.346573096671271	2.12726240206389	1.07186643575295	0.317040382789077	0.577583346865849	-5.86523418936638	28	32	40	27	5.14421088128567	4.57171557100192	3.75611713694508	3.86863845447446	42.24	DOWN_pEhEx_UP_CDC5
EHI_049770A	0.47534394754169	1.33992322723385	1.07162793225354	0.317140843076781	0.577583346865849	-5.73754161348575	11	28	21	16	2.02093998907651	4.00025112462668	1.97196149689616	2.29252649154042	42.24	DOWN_pEhEx_UP_CDC5
EHI_168230A	0.712088521465145	0.894909848227842	1.07152030916409	0.317186183365463	0.577583346865849	-5.63379551623105	9	19	8	21	1.65349635469896	2.71445612028239	0.751223427389015	3.0089410201468	42.24	DOWN_pEhEx_UP_CDC5
EHI_015260A	-0.80832333845087	-0.0726845777204899	-1.07019484126116	0.31774500823241	0.577651919364006	-5.30165475365787	6	3	18	5	1.10233090313264	0.42859833478143	1.69025271162528	0.716414528606381	42.23	UP_pEhEx_DOWN_CDC5
EHI_182480A	-0.43111187266546	2.44073763409195	-1.07078158097269	0.317497539220137	0.577651919364006	-5.90474859454578	36	23	74	38	6.61398541879586	3.28592056665763	6.94881670334839	5.44475041740849	42.23	UP_pEhEx_DOWN_CDC5
EHI_190860A	0.391805370012943	1.401313280932	1.07043304723098	0.317644521753783	0.577651919364006	-5.75052578398222	15	22	25	15	2.75582725783161	3.14305445506382	2.34757321059067	2.14924358581914	42.23	DOWN_pEhEx_UP_CDC5
EHI_202050A	-0.587460827743042	1.88362867862113	-1.07064307097853	0.317555944755378	0.577651919364006	-5.81412180344443	8	38	46	34	1.46977453751019	5.42891224056478	4.31953470748684	4.87161879452339	42.23	UP_pEhEx_DOWN_CDC5
EHI_039200A	0.368190650275744	2.7098874866935	1.06853828605052	0.318444517928759	0.577746711532057	-5.94843057298955	43	49	76	31	7.90003813911728	7.0004394680967	7.13662256019565	4.44177007735956	42.23	DOWN_pEhEx_UP_CDC5
EHI_049030A	-0.690950465134874	0.533615410731543	-1.06834475063186	0.318526321187531	0.577746711532057	-5.48081710712209	11	4	15	15	2.02093998907651	0.571464446375241	1.4085439263544	2.14924358581914	42.23	UP_pEhEx_DOWN_CDC5
EHI_082600A	0.381493676499247	1.52779316503373	1.06871043298105	0.318371769105238	0.577746711532057	-5.77533468227882	18	22	28	16	3.30699270939793	3.14305445506382	2.62928199586155	2.29252649154042	42.23	DOWN_pEhEx_UP_CDC5
EHI_102170A	-0.410097261799574	13.5744623793703	-1.0694000138002	0.318080486092149	0.577746711532057	-6.33909434260489	36720	115568	146157	101099	6746.26512717178	16510.7507846734	13724.570309612	14485.7584855153	42.23	UP_pEhEx_DOWN_CDC5
EHI_169260A	0.373293782020188	3.37513551513767	1.06882056560945	0.318325234260982	0.577746711532057	-6.03354944929193	54	98	123	49	9.92097812819379	14.0008789361934	11.5500601961061	7.02086238034253	42.23	DOWN_pEhEx_UP_CDC5
EHI_192590A	-0.352076255099688	8.24490857039054	-1.06852892460701	0.318448474426643	0.577746711532057	-6.19772112804638	1544	1769	2681	3272	283.666485739467	252.73015140945	251.753751103744	468.821667520016	42.23	UP_pEhEx_DOWN_CDC5
EHI_069550A	-0.339758734762141	4.41065788454939	-1.06726657760902	0.318982346311579	0.578353193884533	-6.11707848174847	82	163	217	197	15.0651890094795	23.2871761897911	20.376935467927	28.2267324270914	42.16	UP_pEhEx_DOWN_CDC5
EHI_030750A	-0.302156853433878	7.01478828449955	-1.06594422915743	0.319542353471896	0.579147673810673	-6.16459842093547	512	1007	1498	1023	94.0655704006522	143.866174374967	140.666586778593	146.578412552866	42.09	UP_pEhEx_DOWN_CDC5
EHI_098570A	-0.381272910886445	11.0183030413205	-1.06549010367846	0.319734852392582	0.579275719616743	-6.27245657784345	10356	12081	17275	24245	1902.62313880694	1725.96549416482	1622.17308851815	3473.89404921234	42.07	UP_pEhEx_DOWN_CDC5
EHI_010710A	-0.271528596285731	6.0351814300966	-1.06374372906563	0.320475976431262	0.579807059063966	-6.16000031651886	364	372	728	529	66.8747414567137	53.1461935128974	68.3613318924004	75.7966571265551	42.02	UP_pEhEx_DOWN_CDC5
EHI_064530A	-0.421718652003885	1.46666322441382	-1.06413489247612	0.320309857136302	0.579807059063966	-5.75165115728983	16	13	34	21	2.93954907502038	1.85725945071953	3.19269956640331	3.0089410201468	42.02	UP_pEhEx_DOWN_CDC5
EHI_079840A	-0.302944619201016	3.04375347839044	-1.06416740478503	0.320296052871766	0.579807059063966	-5.99208906863593	42	49	96	64	7.7163163219285	7.0004394680967	9.01468112866818	9.17010596616167	42.02	UP_pEhEx_DOWN_CDC5
EHI_090040A	-0.359318320371484	1.98266001706872	-1.0635283647704	0.320567466410648	0.579807059063966	-5.84523881708992	17	26	50	29	3.12327089220916	3.71451890143906	4.69514642118135	4.15520426591701	42.02	UP_pEhEx_DOWN_CDC5
EHI_150380A	0.298547473727685	3.2040144129654	1.06336250965582	0.320637938216063	0.579807059063966	-6.01790115286099	58	68	93	54	10.6558653969489	9.71489558837909	8.7329723433973	7.73727690894891	42.02	DOWN_pEhEx_UP_CDC5
EHI_052400A	-0.302751947021365	9.127461017399	-1.06133935338358	0.321498562563161	0.581057137647237	-6.23158676556977	2153	4471	6313	4557	395.55307240743	638.754384935925	592.809187138357	652.940201371855	41.89	UP_pEhEx_DOWN_CDC5
EHI_057660A	0.566772783530516	0.255697632099781	1.0605891765047	0.321818141233735	0.581057137647237	-5.44683206808034	9	8	9	7	1.65349635469896	1.14292889275048	0.845126355812642	1.00298034004893	41.89	DOWN_pEhEx_UP_CDC5
EHI_181190A	0.309521530368616	3.08015909759047	1.06062156573547	0.321804338100475	0.581057137647237	-6.00505255681663	55	61	87	48	10.1046999453826	8.71483280722242	8.16955477285554	6.87757947462126	41.89	DOWN_pEhEx_UP_CDC5
EHI_195150A	-0.445083495251911	2.43568138462158	-1.06061759047245	0.321806032190427	0.581057137647237	-5.9135464177429	17	46	79	37	3.12327089220916	6.57184113331527	7.41833134546653	5.30146751168722	41.89	UP_pEhEx_DOWN_CDC5
EHI_199065A	0.582999818921822	0.139814197142458	1.06028984631999	0.321945727182821	0.581066813601796	-5.40907369221265	8	8	10	5	1.46977453751019	1.14292889275048	0.939029284236269	0.716414528606381	41.89	DOWN_pEhEx_UP_CDC5
EHI_025250A	-0.55169572476311	0.333903955259032	-1.05997092572328	0.322081707233466	0.581091626636774	-5.43504047624786	5	7	16	10	0.918609085943869	1.00006278115667	1.50244685477803	1.43282905721276	41.89	UP_pEhEx_DOWN_CDC5
EHI_009390A	0.433674960049071	1.03761146591397	1.05916066613925	0.322427386212224	0.581159424332966	-5.68288663597243	13	16	21	10	2.38838362345406	2.28585778550096	1.97196149689616	1.43282905721276	41.88	DOWN_pEhEx_UP_CDC5
EHI_177500A	0.61582854143481	0.100248676163275	1.05933195357268	0.322354285905335	0.581159424332966	-5.39654755243465	8	8	11	4	1.46977453751019	1.14292889275048	1.0329322126599	0.573131622885105	41.88	DOWN_pEhEx_UP_CDC5
EHI_185560A	-0.434738397491672	1.0420896572329	-1.05902328755942	0.322486024692967	0.581159424332966	-5.65039349783622	9	12	24	17	1.65349635469896	1.71439333912572	2.25367028216705	2.43580939726169	41.88	UP_pEhEx_DOWN_CDC5
EHI_066760A	-0.339526733502215	5.652375459754	-1.05769315901852	0.323054209949315	0.581301935692296	-6.16393998142951	325	234	609	389	59.7095905863515	33.4306701129516	57.1868834099888	55.7370503255764	41.87	UP_pEhEx_DOWN_CDC5
EHI_068420A	-0.378319859387736	1.62681786807154	-1.0577091377273	0.323047379712531	0.581301935692296	-5.78976967466653	13	20	36	25	2.38838362345406	2.8573222318762	3.38050542325057	3.5820726430319	41.87	UP_pEhEx_DOWN_CDC5
EHI_087400A	0.320940426047672	4.26931752371161	1.05790841015212	0.322962208559878	0.581301935692296	-6.12297481884377	124	143	229	95	22.781505331408	20.4298539579148	21.5037706090106	13.6118760435212	41.87	DOWN_pEhEx_UP_CDC5
EHI_161930A	0.290838509667621	4.4944620739485	1.05793623632772	0.322950316765435	0.581301935692296	-6.13513119238014	147	161	250	122	27.0071071267498	23.0014439666034	23.4757321059067	17.4805144979957	41.87	DOWN_pEhEx_UP_CDC5
EHI_023460A	0.583059892830088	0.184894328386378	1.05718937495436	0.323269615171757	0.581469447796646	-5.42699756344138	6	11	11	5	1.10233090313264	1.57152722753191	1.0329322126599	0.716414528606381	41.85	DOWN_pEhEx_UP_CDC5
EHI_089100A	0.415374067806422	1.29715111470517	1.05620114831003	0.32369248449252	0.582009860543661	-5.7446223281625	14	21	26	12	2.57210544064283	3.00018834347001	2.4414761390143	1.71939486865531	41.8	DOWN_pEhEx_UP_CDC5
EHI_009630A	0.448224366991603	1.13525438148497	1.05522362521531	0.32411120231677	0.582095298317181	-5.71031579117541	12	20	24	10	2.20466180626529	2.8573222318762	2.25367028216705	1.43282905721276	41.79	DOWN_pEhEx_UP_CDC5
EHI_020320A	-0.600661199559716	0.692054425328382	-1.0549469907464	0.324229774914576	0.582095298317181	-5.55122536823898	9	7	28	9	1.65349635469896	1.00006278115667	2.62928199586155	1.28954615149149	41.79	UP_pEhEx_DOWN_CDC5
EHI_053600A	0.408862750198907	1.20311757873198	1.05516197104374	0.324137625911502	0.582095298317181	-5.72545119003529	13	19	19	15	2.38838362345406	2.71445612028239	1.78415564004891	2.14924358581914	41.79	DOWN_pEhEx_UP_CDC5
EHI_178020A	-0.285431215908389	3.48458447540505	-1.05571449339929	0.323900887740988	0.582095298317181	-6.05251451846806	52	74	134	84	9.55353449381624	10.572092257942	12.582992408766	12.0357640805872	41.79	UP_pEhEx_DOWN_CDC5
EHI_027710A	-0.383934164977034	3.7058636356036	-1.0534032429439	0.324892091855828	0.583064176928126	-6.07603516611966	44	110	180	92	8.08375995630605	15.7152722753191	16.9025271162528	13.1820273263574	41.69	UP_pEhEx_DOWN_CDC5
